date_obj,Pink%20hat price
2019-08-14,728
2019-08-15,728
2019-08-16,748
2019-08-17,748
2019-08-18,748
2019-08-19,776
2019-08-20,776
2019-08-21,776
2019-08-22,788
2019-08-23,788
2019-08-24,780
2019-08-24,780
2019-08-25,780
2019-08-25,780
2019-08-26,780
2019-08-26,780
2019-08-27,795
2019-08-27,795
2019-08-28,795
2019-08-29,776
2019-08-30,776
2019-08-31,802
2019-09-01,802
2019-09-02,810
2019-09-03,810
2019-09-04,813
2019-09-05,813
2019-09-06,813
2019-09-07,822
2019-09-08,822
2019-09-09,829
2019-09-10,829
2019-09-11,829
2019-09-12,830
2019-09-13,830
2019-09-14,846
2019-09-15,846
2019-09-16,862
2019-09-17,862
2019-09-18,867
2019-09-19,867
2019-09-20,867
2019-09-21,882
2019-09-22,882
2019-09-23,896
2019-09-24,896
2019-09-25,896
2019-09-26,904
2019-09-27,904
2019-09-28,877
2019-09-29,877
2019-09-30,873
2019-10-01,899
2019-10-02,899
2019-10-03,899
2019-10-04,912
2019-10-05,912
2019-10-06,901
2019-10-07,901
2019-10-08,856
2019-10-09,856
2019-10-10,856
2019-10-11,813
2019-10-12,813
2019-10-13,772
2019-10-14,772
2019-10-15,735
2019-10-16,735
2019-10-17,735
2019-10-18,701
2019-10-19,701
2019-10-20,675
2019-10-21,675
2019-10-22,675
2019-10-23,654
2019-10-24,654
2019-10-25,654
2019-10-26,628
2019-10-27,628
2019-10-28,597
2019-10-29,597
2019-10-30,597
2019-10-31,597
2019-11-01,567
2019-11-02,567
2019-11-03,557
2019-11-04,557
2019-11-05,557
2019-11-06,537
2019-11-07,537
2019-11-08,537
2019-11-09,510
2019-11-10,510
2019-11-11,487
2019-11-12,487
2019-11-13,464
2019-11-14,464
2019-11-15,441
2019-11-16,419
2019-11-17,419
2019-11-18,399
2019-11-19,399
2019-11-20,401
2019-11-21,401
2019-11-22,401
2019-11-23,422
2019-11-24,422
2019-11-25,422
2019-11-26,435
2019-11-27,435
2019-11-28,435
2019-11-29,426
2019-11-30,426
2019-12-01,448
2019-12-02,448
2019-12-03,448
2019-12-04,456
2019-12-05,456
2019-12-06,456
2019-12-07,475
2019-12-08,475
2019-12-09,475
2019-12-10,499
2019-12-11,499
2019-12-12,499
2019-12-13,522
2019-12-14,522
2019-12-15,526
2019-12-16,526
2019-12-17,526
2019-12-18,542
2019-12-19,542
2019-12-20,542
2019-12-21,570
2019-12-22,570
2019-12-23,570
2019-12-24,586
2019-12-25,586
2019-12-26,586
2019-12-27,574
2019-12-28,574
2019-12-29,574
2019-12-30,581
2019-12-31,581
2020-01-01,581
2020-01-02,592
2020-01-03,592
2020-01-04,592
2020-01-05,612
2020-01-06,612
2020-01-07,640
2020-01-08,640
2020-01-09,640
2020-01-10,669
2020-01-11,669
2020-01-12,703
2020-01-13,703
2020-01-14,703
2020-01-15,739
2020-01-16,739
2020-01-17,756
2020-01-18,756
2020-01-19,761
2020-01-20,761
2020-01-21,761
2020-01-22,766
2020-01-23,766
2020-01-24,755
2020-01-25,755
2020-01-26,743
2020-01-27,743
2020-01-28,743
2020-01-29,746
2020-01-30,746
2020-01-31,746
2020-02-01,740
2020-02-02,740
2020-02-03,711
2020-02-04,711
2020-02-05,688
2020-02-06,688
2020-02-07,688
2020-02-08,700
2020-02-09,700
2020-02-10,699
2020-02-11,699
2020-02-12,699
2020-02-13,712
2020-02-14,712
2020-02-15,712
2020-02-16,704
2020-02-17,704
2020-02-18,704
2020-02-19,699
2020-02-20,699
2020-02-21,699
2020-02-22,676
2020-02-23,676
2020-02-24,676
2020-02-25,688
2020-02-26,688
2020-02-27,688
2020-02-28,697
2020-02-29,697
2020-03-01,697
2020-03-02,697
2020-03-03,702
2020-03-04,702
2020-03-05,702
2020-03-06,695
2020-03-07,695
2020-03-08,695
2020-03-09,681
2020-03-10,681
2020-03-11,653
2020-03-12,653
2020-03-13,653
2020-03-14,658
2020-03-15,658
2020-03-16,674
2020-03-17,674
2020-03-18,674
2020-03-19,678
2020-03-20,678
2020-03-21,669
2020-03-22,669
2020-03-23,685
2020-03-24,685
2020-03-25,695
2020-03-26,695
2020-03-27,680
2020-03-28,680
2020-03-29,668
2020-03-30,668
2020-03-31,688
2020-04-01,688
2020-04-02,668
2020-04-03,668
2020-04-04,699
2020-04-05,699
2020-04-06,698
2020-04-07,698
2020-04-08,701
2020-04-09,701
2020-04-10,701
2020-04-11,724
2020-04-12,724
2020-04-13,713
2020-04-14,713
2020-04-15,696
2020-04-16,696
2020-04-17,696
2020-04-18,661
2020-04-19,661
2020-04-20,632
2020-04-21,632
2020-04-22,619
2020-04-23,619
2020-04-24,621
2020-04-25,621
2020-04-26,642
2020-04-27,642
2020-04-28,613
2020-04-29,613
2020-04-30,638
2020-05-01,638
2020-05-02,638
2020-05-03,638
2020-05-04,638
2020-05-05,609
2020-05-06,609
2020-05-07,579
2020-05-08,579
2020-05-09,574
2020-05-10,574
2020-05-11,601
2020-05-12,601
2020-05-13,604
