date_obj,White%20longsword price
2019-04-07,6594
2019-04-08,6594
2019-04-09,6594
2019-04-10,6349
2019-04-11,6349
2019-04-12,6349
2019-04-13,6349
2019-04-14,6349
2019-04-15,6349
2019-04-16,6349
2019-04-17,6349
2019-04-18,6349
2019-04-19,6349
2019-04-20,6349
2019-04-21,6349
2019-04-22,6349
2019-04-23,6349
2019-04-24,6349
2019-04-25,6349
2019-04-26,6349
2019-04-27,6349
2019-04-28,6349
2019-04-29,6349
2019-04-30,6057
2019-05-01,6057
2019-05-02,6057
2019-05-03,6057
2019-05-04,6057
2019-05-05,6057
2019-05-06,6057
2019-05-07,6057
2019-05-08,6057
2019-05-09,6057
2019-05-10,6057
2019-05-11,6057
2019-05-12,6057
2019-05-13,6057
2019-05-14,6057
2019-05-15,6057
2019-05-16,6057
2019-05-17,6057
2019-05-18,6057
2019-05-19,6057
2019-05-20,6057
2019-05-21,6057
2019-05-22,6057
2019-05-23,6057
2019-05-24,5808
2019-05-25,5808
2019-05-26,5808
2019-05-27,5808
2019-05-28,5808
2019-05-29,5808
2019-05-30,5808
2019-05-31,5808
2019-06-01,5808
2019-06-02,5808
2019-06-03,5808
2019-06-04,5808
2019-06-05,5808
2019-06-06,5808
2019-06-07,5808
2019-06-08,5808
2019-06-09,5808
2019-06-10,5808
2019-06-11,5808
2019-06-12,5808
2019-06-13,5808
2019-06-14,5808
2019-06-15,5808
2019-06-16,5808
2019-06-17,5808
2019-06-18,5808
2019-06-19,5522
2019-06-20,5522
2019-06-21,5522
2019-06-22,5522
2019-06-23,5522
2019-06-24,5522
2019-06-25,5522
2019-06-26,5522
2019-06-27,5522
2019-06-28,5522
2019-06-29,5522
2019-06-30,5522
2019-07-01,5522
2019-07-02,5522
2019-07-03,5522
2019-07-04,5522
2019-07-05,5522
2019-07-06,5522
2019-07-07,5522
2019-07-08,5522
2019-07-09,5522
2019-07-10,5522
2019-07-11,5522
2019-07-12,5522
2019-07-13,5522
2019-07-14,5264
2019-07-15,5264
2019-07-16,5264
2019-07-17,5264
2019-07-18,5264
2019-07-19,5264
2019-07-20,5264
2019-07-21,5264
2019-07-22,5264
2019-07-23,5264
2019-07-24,5264
2019-07-25,5264
2019-07-26,5264
2019-07-27,5264
2019-07-28,5264
2019-07-29,5264
2019-07-30,5264
2019-07-31,5264
2019-08-01,5264
2019-08-02,5264
2019-08-03,5264
2019-08-04,5264
2019-08-05,5264
2019-08-06,5264
2019-08-07,5264
2019-08-08,5264
2019-08-09,5024
2019-08-10,5024
2019-08-11,5024
2019-08-12,5024
2019-08-13,5024
2019-08-14,5024
2019-08-15,5024
2019-08-16,5024
2019-08-17,5024
2019-08-18,5024
2019-08-19,5024
2019-08-20,5024
2019-08-21,5024
2019-08-22,5024
2019-08-23,5024
2019-08-24,5024
2019-08-24,5024
2019-08-25,5024
2019-08-25,5024
2019-08-26,5024
2019-08-26,5024
2019-08-27,5024
2019-08-27,5024
2019-08-28,5024
2019-08-29,5024
2019-08-30,5024
2019-08-31,5024
2019-09-01,4777
2019-09-02,4777
2019-09-03,4777
2019-09-04,4777
2019-09-05,4777
2019-09-06,4777
2019-09-07,4777
2019-09-08,4777
2019-09-09,4777
2019-09-10,4777
2019-09-11,4777
2019-09-12,4777
2019-09-13,4777
2019-09-14,4777
2019-09-15,4777
2019-09-16,4777
2019-09-17,4777
2019-09-18,4777
2019-09-19,4777
2019-09-20,4777
2019-09-21,4777
2019-09-22,4777
2019-09-23,4777
2019-09-24,4777
2019-09-25,4777
2019-09-26,4777
2019-09-27,4564
2019-09-28,4564
2019-09-29,4564
2019-09-30,4564
2019-10-01,4564
2019-10-02,4564
2019-10-03,4564
2019-10-04,4564
2019-10-05,4564
2019-10-06,4564
2019-10-07,4564
2019-10-08,4564
2019-10-09,4564
2019-10-10,4564
2019-10-11,4564
2019-10-12,4564
2019-10-13,4564
2019-10-14,4564
2019-10-15,4564
2019-10-16,4564
2019-10-17,4564
2019-10-18,4564
2019-10-19,4564
2019-10-20,4564
2019-10-21,4564
2019-10-22,4564
2019-10-23,4564
2019-10-24,4564
2019-10-25,4426
2019-10-26,4426
2019-10-27,4426
2019-10-28,4426
2019-10-29,4426
2019-10-30,4426
2019-10-31,4426
2019-11-01,4426
2019-11-02,4426
2019-11-03,4426
2019-11-04,4426
2019-11-05,4426
2019-11-06,4426
2019-11-07,4426
2019-11-08,4426
2019-11-09,4426
2019-11-10,4426
2019-11-11,4426
2019-11-12,4426
2019-11-13,4426
2019-11-14,4426
2019-11-15,4426
2019-11-16,4426
2019-11-17,4426
2019-11-18,4426
2019-11-19,4426
2019-11-20,4426
2019-11-21,4426
2019-11-22,4426
2019-11-23,4426
2019-11-24,4426
2019-11-25,4426
2019-11-26,4426
2019-11-27,4248
2019-11-28,4248
2019-11-29,4248
2019-11-30,4248
2019-12-01,4248
2019-12-02,4248
2019-12-03,4248
2019-12-04,4248
2019-12-05,4248
2019-12-06,4248
2019-12-07,4248
2019-12-08,4248
2019-12-09,4248
2019-12-10,4248
2019-12-11,4248
2019-12-12,4248
2019-12-13,4248
2019-12-14,4248
2019-12-15,4248
2019-12-16,4248
2019-12-17,4248
2019-12-18,4248
2019-12-19,4248
2019-12-20,4248
2019-12-21,4248
2019-12-22,4248
2019-12-23,4248
2019-12-24,4248
2019-12-25,4248
2019-12-26,4248
2019-12-27,4248
2019-12-28,4248
2019-12-29,4248
2019-12-30,4074
2019-12-31,4074
2020-01-01,4074
2020-01-02,4074
2020-01-03,4074
2020-01-04,4074
2020-01-05,4074
2020-01-06,4074
2020-01-07,4074
2020-01-08,4074
2020-01-09,4074
2020-01-10,4074
2020-01-11,4074
2020-01-12,4074
2020-01-13,4074
2020-01-14,4074
2020-01-15,4074
2020-01-16,4074
2020-01-17,4074
2020-01-18,4074
2020-01-19,4074
2020-01-20,4074
2020-01-21,4074
2020-01-22,4074
2020-01-23,4074
2020-01-24,3999
2020-01-25,3999
2020-01-26,3999
2020-01-27,3999
2020-01-28,3999
2020-01-29,3999
2020-01-30,3999
2020-01-31,3999
2020-02-01,3999
2020-02-02,3999
2020-02-03,3999
2020-02-04,3999
2020-02-05,3999
2020-02-06,3999
2020-02-07,3999
2020-02-08,3999
2020-02-09,3999
2020-02-10,3999
2020-02-11,3999
2020-02-12,3999
2020-02-13,3999
2020-02-14,3999
2020-02-15,3999
2020-02-16,3999
2020-02-17,3999
2020-02-18,3999
2020-02-19,3999
2020-02-20,3899
2020-02-21,3899
2020-02-22,3899
2020-02-23,3899
2020-02-24,3899
2020-02-25,3899
2020-02-26,3899
2020-02-27,3899
2020-02-28,3899
2020-02-29,3899
2020-03-01,3899
2020-03-02,3899
2020-03-03,3899
2020-03-04,3899
2020-03-05,3899
2020-03-06,3899
2020-03-07,3899
2020-03-08,3899
2020-03-09,3899
2020-03-10,3899
2020-03-11,3899
2020-03-12,3899
2020-03-13,3899
2020-03-14,3899
2020-03-15,3899
2020-03-16,3899
2020-03-17,3899
2020-03-18,3899
2020-03-19,3899
2020-03-20,3764
2020-03-21,3764
2020-03-22,3764
2020-03-23,3764
2020-03-24,3764
2020-03-25,3764
2020-03-26,3764
2020-03-27,3764
2020-03-28,3764
2020-03-29,3764
2020-03-30,3764
2020-03-31,3764
2020-04-01,3764
2020-04-02,3764
2020-04-03,3764
2020-04-04,3764
2020-04-05,3764
2020-04-06,3764
2020-04-07,3629
2020-04-08,3629
2020-04-09,3629
2020-04-10,3629
2020-04-11,3629
2020-04-12,3629
2020-04-13,3629
2020-04-14,3629
2020-04-15,3629
2020-04-16,3629
2020-04-17,3629
2020-04-18,3629
2020-04-19,3629
2020-04-20,3629
2020-04-21,3629
2020-04-22,3629
2020-04-23,3629
2020-04-24,3472
2020-04-25,3472
2020-04-26,3472
2020-04-27,3472
2020-04-28,3472
2020-04-29,3472
2020-04-30,3472
2020-05-01,3472
2020-05-02,3472
2020-05-03,3472
2020-05-04,3472
2020-05-05,3472
2020-05-06,3472
2020-05-07,3472
2020-05-08,3472
2020-05-09,3472
2020-05-10,3367
2020-05-11,3367
2020-05-12,3367
2020-05-13,3367
