date_obj,Armadyl%20page%202 price
2019-03-22,306496
2019-03-23,308388
2019-03-24,310074
2019-03-25,310386
2019-03-26,311210
2019-03-27,316265
2019-03-28,318400
2019-03-29,321515
2019-03-30,318169
2019-03-31,323385
2019-04-01,335189
2019-04-02,347713
2019-04-03,363513
2019-04-04,367829
2019-04-05,365867
2019-04-06,374996
2019-04-07,377350
2019-04-08,377293
2019-04-09,369786
2019-04-10,371812
2019-04-11,357339
2019-04-12,339524
2019-04-13,322547
2019-04-14,306419
2019-04-15,291185
2019-04-16,276625
2019-04-17,262793
2019-04-18,249653
2019-04-19,239386
2019-04-20,230696
2019-04-21,225504
2019-04-22,221115
2019-04-23,225941
2019-04-24,228089
2019-04-25,226960
2019-04-26,225167
2019-04-27,227852
2019-04-28,230896
2019-04-29,231625
2019-04-30,234408
2019-05-01,226522
2019-05-02,215962
2019-05-03,214064
2019-05-04,210236
2019-05-05,209771
2019-05-06,210205
2019-05-07,211862
2019-05-08,212387
2019-05-09,215607
2019-05-10,211719
2019-05-11,214419
2019-05-12,213989
2019-05-13,212066
2019-05-14,215264
2019-05-15,213650
2019-05-16,216002
2019-05-17,215252
2019-05-18,214432
2019-05-19,221113
2019-05-20,225052
2019-05-21,224414
2019-05-22,224309
2019-05-23,227478
2019-05-24,227292
2019-05-25,229424
2019-05-26,231831
2019-05-27,230272
2019-05-28,231509
2019-05-29,230897
2019-05-30,237226
2019-05-31,247444
2019-06-01,256779
2019-06-02,263961
2019-06-03,271279
2019-06-04,271813
2019-06-05,276637
2019-06-06,279303
2019-06-07,278760
2019-06-08,276224
2019-06-09,277556
2019-06-10,281440
2019-06-11,280077
2019-06-12,276700
2019-06-13,272939
2019-06-14,267844
2019-06-15,261819
2019-06-16,261631
2019-06-17,256882
2019-06-18,254700
2019-06-19,253669
2019-06-20,255379
2019-06-21,246003
2019-06-22,239679
2019-06-23,232610
2019-06-24,226917
2019-06-25,222176
2019-06-26,218201
2019-06-27,219246
2019-06-28,218864
2019-06-29,212143
2019-06-30,208028
2019-07-01,207859
2019-07-02,204838
2019-07-03,203782
2019-07-04,200407
2019-07-05,197893
2019-07-06,193291
2019-07-07,189605
2019-07-08,185359
2019-07-09,183799
2019-07-10,176754
2019-07-11,171576
2019-07-12,170024
2019-07-13,167318
2019-07-14,167935
2019-07-15,167932
2019-07-16,164651
2019-07-17,164588
2019-07-18,165945
2019-07-19,163950
2019-07-20,162362
2019-07-21,161684
2019-07-22,164196
2019-07-23,162000
2019-07-24,161401
2019-07-25,161677
2019-07-26,160705
2019-07-27,158427
2019-07-28,154370
2019-07-29,150884
2019-07-30,145547
2019-07-31,140050
2019-08-01,135304
2019-08-02,132380
2019-08-03,128319
2019-08-04,124205
2019-08-05,120321
2019-08-06,116827
2019-08-07,115551
2019-08-08,111598
2019-08-09,110297
2019-08-10,109139
2019-08-11,108175
2019-08-12,107539
2019-08-13,106621
2019-08-14,109163
2019-08-15,110383
2019-08-16,111679
2019-08-17,112826
2019-08-18,116073
2019-08-19,121290
2019-08-20,126522
2019-08-21,128647
2019-08-22,129038
2019-08-23,127696
2019-08-24,133354
2019-08-24,133354
2019-08-25,136203
2019-08-25,136203
2019-08-26,140595
2019-08-27,137419
2019-08-27,137419
2019-08-28,137914
2019-08-29,134353
2019-08-30,135116
2019-08-31,135707
2019-09-01,137708
2019-09-02,137563
2019-09-03,139826
2019-09-04,141883
2019-09-05,142204
2019-09-06,146206
2019-09-07,150226
2019-09-08,153512
2019-09-09,157764
2019-09-10,162981
2019-09-11,166988
2019-09-12,166499
2019-09-13,164110
2019-09-14,158468
2019-09-15,153068
2019-09-16,148150
2019-09-17,144428
2019-09-18,139112
2019-09-19,136182
2019-09-20,134381
2019-09-21,132977
2019-09-22,132529
2019-09-23,128567
2019-09-24,130729
2019-09-25,135161
2019-09-26,133940
2019-09-27,129425
2019-09-28,127481
2019-09-29,124348
2019-09-30,123019
2019-10-01,122038
2019-10-02,125786
2019-10-03,127694
2019-10-04,127158
2019-10-05,127813
2019-10-06,125963
2019-10-07,121239
2019-10-08,119419
2019-10-09,115537
2019-10-10,113026
2019-10-11,108897
2019-10-12,106891
2019-10-13,111465
2019-10-14,114576
2019-10-15,115300
2019-10-16,114139
2019-10-17,114671
2019-10-18,116447
2019-10-19,119017
2019-10-20,121901
2019-10-21,124645
2019-10-22,124739
2019-10-23,122938
2019-10-24,122463
2019-10-25,122584
2019-10-26,121826
2019-10-27,119808
2019-10-28,117928
2019-10-29,116042
2019-10-30,115486
2019-10-31,113124
2019-11-01,114522
2019-11-02,114576
2019-11-03,116535
2019-11-04,113209
2019-11-05,110139
2019-11-06,107223
2019-11-07,105217
2019-11-08,104852
2019-11-09,102826
2019-11-10,100769
2019-11-11,101566
2019-11-12,104144
2019-11-13,104737
2019-11-14,104041
2019-11-15,102053
2019-11-16,101989
2019-11-17,101339
2019-11-18,102739
2019-11-19,104521
2019-11-20,107037
2019-11-21,106224
2019-11-22,107121
2019-11-23,107422
2019-11-24,107952
2019-11-25,109974
2019-11-26,112157
2019-11-27,113880
2019-11-28,115150
2019-11-29,114532
2019-11-30,116600
2019-12-01,121949
2019-12-02,127851
2019-12-03,132646
2019-12-04,136569
2019-12-05,141918
2019-12-06,146914
2019-12-07,151754
2019-12-08,154030
2019-12-09,156611
2019-12-10,162011
2019-12-11,165386
2019-12-12,168042
2019-12-13,169661
2019-12-14,168541
2019-12-15,170420
2019-12-16,174655
2019-12-17,173002
2019-12-18,168509
2019-12-19,171081
2019-12-20,172191
2019-12-21,171146
2019-12-22,166130
2019-12-23,160879
2019-12-24,156567
2019-12-25,152898
2019-12-26,147419
2019-12-27,144176
2019-12-28,144205
2019-12-29,145901
2019-12-30,148462
2019-12-31,149627
2020-01-01,146835
2020-01-02,142883
2020-01-03,140055
2020-01-04,142557
2020-01-05,140109
2020-01-06,138014
2020-01-07,136643
2020-01-08,135487
2020-01-09,133681
2020-01-10,132545
2020-01-11,134026
2020-01-12,132932
2020-01-13,132704
2020-01-14,130162
2020-01-15,129071
2020-01-16,129661
2020-01-17,130007
2020-01-18,133561
2020-01-19,137812
2020-01-20,141670
2020-01-21,143495
2020-01-22,146261
2020-01-23,151145
2020-01-24,149050
2020-01-25,149507
2020-01-26,150004
2020-01-27,153326
2020-01-28,156505
2020-01-29,154914
2020-01-30,149595
2020-01-31,144613
2020-02-01,137981
2020-02-02,132289
2020-02-03,129778
2020-02-04,127578
2020-02-05,123163
2020-02-06,122277
2020-02-07,120741
2020-02-08,116308
2020-02-09,111492
2020-02-10,109857
2020-02-11,105602
2020-02-12,108788
2020-02-13,109910
2020-02-14,110191
2020-02-15,109830
2020-02-16,113296
2020-02-17,112255
2020-02-18,109111
2020-02-19,106429
2020-02-20,106373
2020-02-21,109518
2020-02-22,113123
2020-02-23,116234
2020-02-24,116168
2020-02-25,118036
2020-02-26,121524
2020-02-27,127247
2020-02-28,129799
2020-02-29,132930
2020-03-01,132939
2020-03-02,136176
2020-03-03,133680
2020-03-04,135990
2020-03-05,134638
2020-03-06,134388
2020-03-07,130698
2020-03-08,126956
2020-03-09,126405
2020-03-10,125706
2020-03-11,122036
2020-03-12,122141
2020-03-13,118207
2020-03-14,116179
2020-03-15,116774
2020-03-16,118058
2020-03-17,116541
2020-03-18,116293
2020-03-19,113487
2020-03-20,114365
2020-03-21,111712
2020-03-22,109082
2020-03-23,106774
2020-03-24,107767
2020-03-25,111103
2020-03-26,116233
2020-03-27,119798
2020-03-28,123015
2020-03-29,128515
2020-03-30,131915
2020-03-31,136360
2020-04-01,138312
2020-04-02,140450
2020-04-03,141140
2020-04-04,143085
2020-04-05,143964
2020-04-06,143489
2020-04-07,142702
2020-04-08,143733
2020-04-09,143669
2020-04-10,144258
2020-04-11,145141
2020-04-12,147469
2020-04-13,148763
2020-04-14,149500
2020-04-15,146430
2020-04-16,142884
2020-04-17,144661
2020-04-18,148465
2020-04-19,145928
2020-04-20,144977
2020-04-21,149092
2020-04-22,151004
2020-04-23,146922
2020-04-24,145949
2020-04-25,145607
2020-04-26,145786
2020-04-27,146123
2020-04-28,145233
2020-04-29,146769
2020-04-30,146315
2020-05-01,144462
2020-05-02,143216
2020-05-03,143652
2020-05-04,144363
2020-05-05,141742
2020-05-06,138060
2020-05-07,132987
2020-05-08,132603
2020-05-09,130271
2020-05-10,127571
2020-05-11,124522
2020-05-12,121258
2020-05-13,123928
