date_obj,Kwuarm%20potion%20(unf) price
2019-04-04,1212
2019-04-05,1196
2019-04-06,1189
2019-04-07,1224
2019-04-08,1241
2019-04-09,1206
2019-04-10,1187
2019-04-11,1186
2019-04-12,1205
2019-04-13,1224
2019-04-14,1237
2019-04-15,1261
2019-04-16,1234
2019-04-17,1213
2019-04-18,1194
2019-04-19,1219
2019-04-20,1262
2019-04-21,1284
2019-04-22,1288
2019-04-23,1247
2019-04-24,1241
2019-04-25,1222
2019-04-26,1205
2019-04-27,1198
2019-04-28,1184
2019-04-29,1221
2019-04-30,1245
2019-05-01,1221
2019-05-02,1224
2019-05-03,1200
2019-05-04,1211
2019-05-05,1247
2019-05-06,1247
2019-05-07,1258
2019-05-08,1237
2019-05-09,1244
2019-05-10,1279
2019-05-11,1293
2019-05-12,1274
2019-05-13,1255
2019-05-14,1258
2019-05-15,1256
2019-05-16,1250
2019-05-17,1254
2019-05-18,1276
2019-05-19,1319
2019-05-20,1326
2019-05-21,1308
2019-05-22,1312
2019-05-23,1366
2019-05-24,1381
2019-05-25,1368
2019-05-26,1346
2019-05-27,1356
2019-05-28,1378
2019-05-29,1383
2019-05-30,1405
2019-05-31,1409
2019-06-01,1380
2019-06-02,1381
2019-06-03,1419
2019-06-04,1381
2019-06-05,1349
2019-06-06,1367
2019-06-07,1375
2019-06-08,1402
2019-06-09,1374
2019-06-10,1374
2019-06-11,1349
2019-06-12,1371
2019-06-13,1332
2019-06-14,1315
2019-06-15,1302
2019-06-16,1305
2019-06-17,1324
2019-06-18,1348
2019-06-19,1411
2019-06-20,1455
2019-06-21,1456
2019-06-22,1424
2019-06-23,1430
2019-06-24,1392
2019-06-25,1360
2019-06-26,1343
2019-06-27,1325
2019-06-28,1364
2019-06-29,1397
2019-06-30,1446
2019-07-01,1491
2019-07-02,1505
2019-07-03,1516
2019-07-04,1488
2019-07-05,1474
2019-07-06,1476
2019-07-07,1487
2019-07-08,1457
2019-07-09,1485
2019-07-10,1491
2019-07-11,1489
2019-07-12,1485
2019-07-13,1450
2019-07-14,1468
2019-07-15,1486
2019-07-16,1486
2019-07-17,1496
2019-07-18,1560
2019-07-19,1608
2019-07-20,1684
2019-07-21,1704
2019-07-22,1666
2019-07-23,1670
2019-07-24,1683
2019-07-25,1765
2019-07-26,1854
2019-07-27,1947
2019-07-28,2045
2019-07-29,2146
2019-07-30,2132
2019-07-31,2058
2019-08-01,1972
2019-08-02,1918
2019-08-03,1834
2019-08-04,1759
2019-08-05,1693
2019-08-06,1628
2019-08-07,1563
2019-08-08,1491
2019-08-09,1462
2019-08-10,1458
2019-08-11,1499
2019-08-12,1481
2019-08-13,1439
2019-08-14,1404
2019-08-15,1385
2019-08-16,1409
2019-08-17,1448
2019-08-18,1427
2019-08-19,1395
2019-08-20,1374
2019-08-21,1356
2019-08-22,1327
2019-08-23,1320
2019-08-24,1300
2019-08-24,1300
2019-08-25,1294
2019-08-25,1294
2019-08-26,1307
2019-08-26,1307
2019-08-27,1297
2019-08-27,1297
2019-08-28,1293
2019-08-29,1279
2019-08-30,1259
2019-08-31,1251
2019-09-01,1247
2019-09-02,1249
2019-09-03,1265
2019-09-04,1320
2019-09-05,1320
2019-09-06,1297
2019-09-07,1335
2019-09-08,1367
2019-09-09,1381
2019-09-10,1358
2019-09-11,1330
2019-09-12,1332
2019-09-13,1350
2019-09-14,1358
2019-09-15,1388
2019-09-16,1356
2019-09-17,1343
2019-09-18,1394
2019-09-19,1442
2019-09-20,1514
2019-09-21,1534
2019-09-22,1586
2019-09-23,1605
2019-09-24,1598
2019-09-25,1556
2019-09-26,1504
2019-09-27,1469
2019-09-28,1445
2019-09-29,1432
2019-09-30,1453
2019-10-01,1451
2019-10-02,1442
2019-10-03,1426
2019-10-04,1401
2019-10-05,1394
2019-10-06,1435
2019-10-07,1433
2019-10-08,1409
2019-10-09,1393
2019-10-10,1387
2019-10-11,1386
2019-10-12,1391
2019-10-13,1433
2019-10-14,1412
2019-10-15,1406
2019-10-16,1400
2019-10-17,1391
2019-10-18,1362
2019-10-19,1395
2019-10-20,1454
2019-10-21,1486
2019-10-22,1487
2019-10-23,1487
2019-10-24,1485
2019-10-25,1451
2019-10-26,1447
2019-10-27,1432
2019-10-28,1404
2019-10-29,1415
2019-10-30,1414
2019-10-31,1414
2019-11-01,1413
2019-11-02,1420
2019-11-03,1429
2019-11-04,1426
2019-11-05,1475
2019-11-06,1485
2019-11-07,1477
2019-11-08,1458
2019-11-09,1440
2019-11-10,1430
2019-11-11,1411
2019-11-12,1396
2019-11-13,1383
2019-11-14,1379
2019-11-15,1380
2019-11-16,1371
2019-11-17,1371
2019-11-18,1377
2019-11-19,1379
2019-11-20,1362
2019-11-21,1360
2019-11-22,1384
2019-11-23,1386
2019-11-24,1381
2019-11-25,1374
2019-11-26,1429
2019-11-27,1467
2019-11-28,1504
2019-11-29,1482
2019-11-30,1475
2019-12-01,1499
2019-12-02,1529
2019-12-03,1506
2019-12-04,1495
2019-12-05,1495
2019-12-06,1500
2019-12-07,1530
2019-12-08,1563
2019-12-09,1553
2019-12-10,1529
2019-12-11,1512
2019-12-12,1502
2019-12-13,1480
2019-12-14,1456
2019-12-15,1430
2019-12-16,1415
2019-12-17,1405
2019-12-18,1404
2019-12-19,1389
2019-12-20,1373
2019-12-21,1392
2019-12-22,1386
2019-12-23,1438
2019-12-24,1482
2019-12-25,1503
2019-12-26,1531
2019-12-27,1562
2019-12-28,1612
2019-12-29,1631
2019-12-30,1681
2019-12-31,1680
2020-01-01,1658
2020-01-02,1649
2020-01-03,1635
2020-01-04,1632
2020-01-05,1650
2020-01-06,1710
2020-01-07,1731
2020-01-08,1734
2020-01-09,1766
2020-01-10,1762
2020-01-11,1719
2020-01-12,1724
2020-01-13,1754
2020-01-14,1717
2020-01-15,1696
2020-01-16,1671
2020-01-17,1677
2020-01-18,1706
2020-01-19,1685
2020-01-20,1656
2020-01-21,1632
2020-01-22,1615
2020-01-23,1628
2020-01-24,1594
2020-01-25,1568
2020-01-26,1550
2020-01-27,1537
2020-01-28,1551
2020-01-29,1551
2020-01-30,1540
2020-01-31,1569
2020-02-01,1578
2020-02-02,1572
2020-02-03,1560
2020-02-04,1563
2020-02-05,1526
2020-02-06,1483
2020-02-07,1457
2020-02-08,1425
2020-02-09,1430
2020-02-10,1396
2020-02-11,1403
2020-02-12,1394
2020-02-13,1389
2020-02-14,1408
2020-02-15,1457
2020-02-16,1490
2020-02-17,1486
2020-02-18,1465
2020-02-19,1443
2020-02-20,1431
2020-02-21,1431
2020-02-22,1449
2020-02-23,1477
2020-02-24,1478
2020-02-25,1451
2020-02-26,1446
2020-02-27,1432
2020-02-28,1413
2020-02-29,1422
2020-03-01,1400
2020-03-02,1386
2020-03-03,1379
2020-03-04,1377
2020-03-05,1416
2020-03-06,1443
2020-03-07,1424
2020-03-08,1409
2020-03-09,1386
2020-03-10,1360
2020-03-11,1357
2020-03-12,1336
2020-03-13,1335
2020-03-14,1351
2020-03-15,1351
2020-03-16,1337
2020-03-17,1368
2020-03-18,1374
2020-03-19,1350
2020-03-20,1380
2020-03-21,1372
2020-03-22,1358
2020-03-23,1396
2020-03-24,1431
2020-03-25,1418
2020-03-26,1450
2020-03-27,1419
2020-03-28,1406
2020-03-29,1410
2020-03-30,1462
2020-03-31,1516
2020-04-01,1500
2020-04-02,1461
2020-04-03,1452
2020-04-04,1516
2020-04-05,1551
2020-04-06,1584
2020-04-07,1550
2020-04-08,1522
2020-04-09,1504
2020-04-10,1487
2020-04-11,1440
2020-04-12,1450
2020-04-13,1460
2020-04-14,1460
2020-04-15,1435
2020-04-16,1434
2020-04-17,1439
2020-04-18,1458
2020-04-19,1484
2020-04-20,1454
2020-04-21,1451
2020-04-22,1433
2020-04-23,1418
2020-04-24,1404
2020-04-25,1397
2020-04-26,1379
2020-04-27,1370
2020-04-28,1395
2020-04-29,1393
2020-04-30,1389
2020-05-01,1401
2020-05-02,1422
2020-05-03,1419
2020-05-04,1451
2020-05-05,1459
2020-05-06,1435
2020-05-07,1420
2020-05-08,1424
2020-05-09,1398
2020-05-10,1387
2020-05-11,1381
2020-05-12,1383
2020-05-13,1403
