date_obj,Mole%20claw price
2019-04-10,5815
2019-04-11,5862
2019-04-12,5845
2019-04-13,5828
2019-04-14,5781
2019-04-15,5850
2019-04-16,5903
2019-04-17,5825
2019-04-18,5756
2019-04-19,5742
2019-04-20,5668
2019-04-21,5664
2019-04-22,5683
2019-04-23,5608
2019-04-24,5643
2019-04-25,5655
2019-04-26,5592
2019-04-27,5618
2019-04-28,5592
2019-04-29,5536
2019-04-30,5661
2019-05-01,5627
2019-05-02,5590
2019-05-03,5675
2019-05-04,5663
2019-05-05,5561
2019-05-06,5420
2019-05-07,5366
2019-05-08,5474
2019-05-09,5546
2019-05-10,5685
2019-05-11,5687
2019-05-12,5574
2019-05-13,5541
2019-05-14,5647
2019-05-15,5678
2019-05-16,5782
2019-05-17,5753
2019-05-18,5660
2019-05-19,5661
2019-05-20,5796
2019-05-21,5653
2019-05-22,5799
2019-05-23,5877
2019-05-24,5935
2019-05-25,5966
2019-05-26,5842
2019-05-27,5866
2019-05-28,5820
2019-05-29,5818
2019-05-30,5716
2019-05-31,5642
2019-06-01,5437
2019-06-02,5512
2019-06-03,5466
2019-06-04,5651
2019-06-05,5735
2019-06-06,5710
2019-06-07,5720
2019-06-08,5769
2019-06-09,5675
2019-06-10,5675
2019-06-11,5527
2019-06-12,5488
2019-06-13,5446
2019-06-14,5385
2019-06-15,5263
2019-06-16,5226
2019-06-17,5198
2019-06-18,5284
2019-06-19,5350
2019-06-20,5395
2019-06-21,5322
2019-06-22,5217
2019-06-23,5179
2019-06-24,5272
2019-06-25,5218
2019-06-26,5151
2019-06-27,5252
2019-06-28,5175
2019-06-29,5144
2019-06-30,5190
2019-07-01,5236
2019-07-02,5297
2019-07-03,5296
2019-07-04,5239
2019-07-05,5241
2019-07-06,5184
2019-07-07,5121
2019-07-08,5102
2019-07-09,5127
2019-07-10,5046
2019-07-11,4970
2019-07-12,5093
2019-07-13,5069
2019-07-14,5096
2019-07-15,5280
2019-07-16,5346
2019-07-17,5382
2019-07-18,5335
2019-07-19,5390
2019-07-20,5409
2019-07-21,5454
2019-07-22,5439
2019-07-23,5477
2019-07-24,5265
2019-07-25,5309
2019-07-26,5312
2019-07-27,5335
2019-07-28,5312
2019-07-29,5329
2019-07-30,5454
2019-07-31,5562
2019-08-01,5616
2019-08-02,5656
2019-08-03,5704
2019-08-04,5744
2019-08-05,5752
2019-08-06,5848
2019-08-07,5852
2019-08-08,5828
2019-08-09,5894
2019-08-10,5907
2019-08-11,5786
2019-08-12,5959
2019-08-13,5940
2019-08-14,5906
2019-08-15,5880
2019-08-16,5791
2019-08-17,5576
2019-08-18,5635
2019-08-19,5710
2019-08-20,5643
2019-08-21,5607
2019-08-22,5695
2019-08-23,5801
2019-08-24,5771
2019-08-24,5771
2019-08-25,5633
2019-08-25,5633
2019-08-26,5676
2019-08-26,5676
2019-08-27,5799
2019-08-27,5799
2019-08-28,5836
2019-08-29,5668
2019-08-30,5769
2019-08-31,5740
2019-09-01,5768
2019-09-02,5852
2019-09-03,5930
2019-09-04,5996
2019-09-05,6031
2019-09-06,5929
2019-09-07,5984
2019-09-08,5948
2019-09-09,5982
2019-09-10,5993
2019-09-11,6050
2019-09-12,6155
2019-09-13,6109
2019-09-14,6254
2019-09-15,6162
2019-09-16,6087
2019-09-17,6006
2019-09-18,6093
2019-09-19,6061
2019-09-20,5994
2019-09-21,6027
2019-09-22,6049
2019-09-23,5956
2019-09-24,5998
2019-09-25,6053
2019-09-26,6078
2019-09-27,6156
2019-09-28,6228
2019-09-29,6065
2019-09-30,6077
2019-10-01,6007
2019-10-02,5991
2019-10-03,6104
2019-10-04,6067
2019-10-05,6036
2019-10-06,6032
2019-10-07,6087
2019-10-08,6089
2019-10-09,6089
2019-10-10,5967
2019-10-11,6053
2019-10-12,6043
2019-10-13,5960
2019-10-14,6093
2019-10-15,6041
2019-10-16,6099
2019-10-17,6017
2019-10-18,6110
2019-10-19,6077
2019-10-20,5932
2019-10-21,5819
2019-10-22,5810
2019-10-23,5753
2019-10-24,5707
2019-10-25,5761
2019-10-26,5752
2019-10-27,5657
2019-10-28,5691
2019-10-29,5729
2019-10-30,5827
2019-10-31,5799
2019-11-01,5872
2019-11-02,5865
2019-11-03,5735
2019-11-04,5702
2019-11-05,5775
2019-11-06,5817
2019-11-07,5843
2019-11-08,5813
2019-11-09,5884
2019-11-10,5811
2019-11-11,5932
2019-11-12,5937
2019-11-13,6042
2019-11-14,6066
2019-11-15,6030
2019-11-16,6082
2019-11-17,6082
2019-11-18,6036
2019-11-19,6000
2019-11-20,5976
2019-11-21,5871
2019-11-22,6007
2019-11-23,5987
2019-11-24,6109
2019-11-25,6107
2019-11-26,6152
2019-11-27,6152
2019-11-28,6312
2019-11-29,6253
2019-11-30,6287
2019-12-01,6285
2019-12-02,6116
2019-12-03,6215
2019-12-04,6363
2019-12-05,6326
2019-12-06,6356
2019-12-07,6457
2019-12-08,6350
2019-12-09,6347
2019-12-10,6374
2019-12-11,6382
2019-12-12,6441
2019-12-13,6427
2019-12-14,6400
2019-12-15,6412
2019-12-16,6451
2019-12-17,6561
2019-12-18,6544
2019-12-19,6603
2019-12-20,6484
2019-12-21,6458
2019-12-22,6505
2019-12-23,6664
2019-12-24,6750
2019-12-25,6761
2019-12-26,6620
2019-12-27,6606
2019-12-28,6503
2019-12-29,6425
2019-12-30,6482
2019-12-31,6412
2020-01-01,6303
2020-01-02,6237
2020-01-03,6141
2020-01-04,6153
2020-01-05,6227
2020-01-06,6224
2020-01-07,6307
2020-01-08,6232
2020-01-09,6239
2020-01-10,6335
2020-01-11,6374
2020-01-12,6417
2020-01-13,6498
2020-01-14,6479
2020-01-15,6490
2020-01-16,6499
2020-01-17,6540
2020-01-18,6504
2020-01-19,6512
2020-01-20,6408
2020-01-21,6461
2020-01-22,6515
2020-01-23,6634
2020-01-24,6732
2020-01-25,6734
2020-01-26,6660
2020-01-27,6807
2020-01-28,6864
2020-01-29,6840
2020-01-30,6844
2020-01-31,6799
2020-02-01,6744
2020-02-02,6753
2020-02-03,6843
2020-02-04,6910
2020-02-05,6800
2020-02-06,6774
2020-02-07,6885
2020-02-08,6742
2020-02-09,6616
2020-02-10,6679
2020-02-11,6524
2020-02-12,6716
2020-02-13,6785
2020-02-14,6864
2020-02-15,6736
2020-02-16,6785
2020-02-17,6823
2020-02-18,6767
2020-02-19,6838
2020-02-20,6900
2020-02-21,6951
2020-02-22,6954
2020-02-23,6953
2020-02-24,6841
2020-02-25,6800
2020-02-26,6703
2020-02-27,6715
2020-02-28,6828
2020-02-29,6699
2020-03-01,6625
2020-03-02,6670
2020-03-03,6719
2020-03-04,6695
2020-03-05,6601
2020-03-06,6569
2020-03-07,6424
2020-03-08,6382
2020-03-09,6403
2020-03-10,6440
2020-03-11,6501
2020-03-12,6609
2020-03-13,6581
2020-03-14,6607
2020-03-15,6580
2020-03-16,6647
2020-03-17,6532
2020-03-18,6515
2020-03-19,6549
2020-03-20,6510
2020-03-21,6521
2020-03-22,6577
2020-03-23,6663
2020-03-24,6661
2020-03-25,6626
2020-03-26,6708
2020-03-27,6740
2020-03-28,6528
2020-03-29,6550
2020-03-30,6668
2020-03-31,6671
2020-04-01,6658
2020-04-02,6554
2020-04-03,6300
2020-04-04,6380
2020-04-05,6547
2020-04-06,6732
2020-04-07,6826
2020-04-08,6888
2020-04-09,6959
2020-04-10,6877
2020-04-11,7012
2020-04-12,6992
2020-04-13,6992
2020-04-14,6953
2020-04-15,6928
2020-04-16,6939
2020-04-17,6902
2020-04-18,6928
2020-04-19,7082
2020-04-20,7196
2020-04-21,7250
2020-04-22,7352
2020-04-23,7410
2020-04-24,7314
2020-04-25,7182
2020-04-26,7058
2020-04-27,7062
2020-04-28,7039
2020-04-29,6845
2020-04-30,6910
2020-05-01,6995
2020-05-02,7002
2020-05-03,6919
2020-05-04,6830
2020-05-05,6876
2020-05-06,7011
2020-05-07,7108
2020-05-08,7208
2020-05-09,7165
2020-05-10,6998
2020-05-11,7067
2020-05-12,7035
2020-05-13,7079
