date_obj,Saradomin's%20tear price
2018-11-24,4828964
2018-11-25,4828964
2018-11-26,4828964
2018-11-27,4828964
2018-11-28,4823659
2018-11-29,4823659
2018-12-01,4908741
2018-12-02,4908741
2018-12-03,4908741
2018-12-04,4908741
2018-12-05,4858563
2018-12-07,4858563
2018-12-09,4798211
2018-12-10,4798211
2018-12-11,4798211
2018-12-12,4645874
2018-12-13,4645874
2018-12-14,4645874
2018-12-15,4708780
2018-12-16,4708780
2018-12-17,4708780
2018-12-18,4708780
2018-12-19,4719887
2018-12-20,4719887
2018-12-21,4719887
2018-12-22,4830297
2018-12-23,4830297
2018-12-24,4830297
2018-12-25,4709228
2018-12-26,4709228
2018-12-27,4709228
2018-12-28,4709228
2018-12-29,4674263
2018-12-30,4674263
2018-12-31,4674263
2019-01-01,4674263
2019-01-02,4627656
2019-01-03,4627656
2019-01-04,4627656
2019-01-05,4693676
2019-01-06,4693676
2019-01-08,4824430
2019-01-10,4910037
2019-01-11,4910037
2019-01-12,4910037
2019-01-13,4682350
2019-01-14,4682350
2019-01-15,4682350
2019-01-16,4722999
2019-01-17,4722999
2019-01-18,4722999
2019-01-19,4764385
2019-01-20,4764385
2019-01-21,4764385
2019-01-22,4776059
2019-01-23,4776059
2019-01-24,4776059
2019-01-25,4687526
2019-01-26,4687526
2019-01-27,4687526
2019-01-28,4704941
2019-01-29,4704941
2019-01-30,4704941
2019-01-31,4714152
2019-02-01,4714152
2019-02-02,4714152
2019-02-03,4795237
2019-02-04,4795237
2019-02-05,4795237
2019-02-06,4829601
2019-02-07,4829601
2019-02-08,4941481
2019-02-09,4941481
2019-02-10,4941481
2019-02-11,5136563
2019-02-12,5136563
2019-02-13,5136563
2019-02-14,5136563
2019-02-15,4938427
2019-02-16,4938427
2019-02-17,4938427
2019-02-18,4790624
2019-02-19,4790624
2019-02-20,4790624
2019-02-21,4683651
2019-02-22,4683651
2019-02-23,4683651
2019-02-24,4628584
2019-02-25,4628584
2019-02-26,4628584
2019-02-27,4749165
2019-02-28,4749165
2019-03-01,4749165
2019-03-02,4927244
2019-03-03,4927244
2019-03-04,4927244
2019-03-05,4872315
2019-03-06,4872315
2019-03-07,4872315
2019-03-08,4803290
2019-03-09,4803290
2019-03-10,4803290
2019-03-11,4836947
2019-03-12,4836947
2019-03-13,4836947
2019-03-14,4762910
2019-03-15,4762910
2019-03-16,4762910
2019-03-17,4776329
2019-03-18,4776329
2019-03-19,4776329
2019-03-20,4883640
2019-03-21,4883640
2019-03-22,4883640
2019-03-23,5127024
2019-03-24,5127024
2019-03-25,5127024
2019-03-26,5377740
2019-03-27,5377740
2019-03-28,5377740
2019-03-29,5538023
2019-03-30,5538023
2019-03-31,5538023
2019-04-01,5502483
2019-04-02,5502483
2019-04-03,5502483
2019-04-04,5533563
2019-04-05,5533563
2019-04-06,5533563
2019-04-07,5363098
2019-04-08,5363098
2019-04-09,5363098
2019-04-10,5211702
2019-04-11,5211702
2019-04-12,5211702
2019-04-13,4996385
2019-04-14,4996385
2019-04-15,4996385
2019-04-16,4769118
2019-04-17,4769118
2019-04-18,4769118
2019-04-19,4769118
2019-04-20,4657223
2019-04-21,4657223
2019-04-22,4657223
2019-04-23,4633795
2019-04-24,4633795
2019-04-25,4633795
2019-04-26,4648868
2019-04-27,4648868
2019-04-28,4648868
2019-04-29,4648868
2019-04-30,4648660
2019-05-01,4648660
2019-05-02,4648660
2019-05-03,4856076
2019-05-04,4856076
2019-05-05,4856076
2019-05-06,4888005
2019-05-07,4888005
2019-05-08,4888005
2019-05-09,4962433
2019-05-10,4962433
2019-05-11,4962433
2019-05-12,5170468
2019-05-13,5170468
2019-05-14,5170468
2019-05-15,5331521
2019-05-16,5331521
2019-05-17,5331521
2019-05-18,5278567
2019-05-19,5278567
2019-05-20,5278567
2019-05-21,5278567
2019-05-22,5356161
2019-05-23,5356161
2019-05-24,5356161
2019-05-25,5360872
2019-05-26,5360872
2019-05-27,5360872
2019-05-28,5434306
2019-05-29,5434306
2019-05-30,5434306
2019-05-31,5671491
2019-06-01,5671491
2019-06-02,5671491
2019-06-03,5899044
2019-06-04,5899044
2019-06-05,5899044
2019-06-06,6176307
2019-06-07,6176307
2019-06-08,6176307
2019-06-09,6444822
2019-06-10,6444822
2019-06-11,6444822
2019-06-12,6444822
2019-06-13,6683525
2019-06-14,6683525
2019-06-15,6683525
2019-06-16,6796209
2019-06-17,6796209
2019-06-18,6796209
2019-06-19,6796209
2019-06-20,6816790
2019-06-21,6816790
2019-06-22,6816790
2019-06-23,6816790
2019-06-24,6758255
2019-06-25,6758255
2019-06-26,6758255
2019-06-27,6779657
2019-06-28,6779657
2019-06-29,6779657
2019-06-30,6994415
2019-07-01,6994415
2019-07-02,6994415
2019-07-03,7235956
2019-07-04,7235956
2019-07-05,7235956
2019-07-06,7235956
2019-07-07,7212344
2019-07-08,7212344
2019-07-09,7212344
2019-07-10,6974182
2019-07-11,6974182
2019-07-12,6974182
2019-07-13,6974182
2019-07-14,6887147
2019-07-15,6887147
2019-07-16,6887147
2019-07-17,6887147
2019-07-18,6892387
2019-07-19,6892387
2019-07-20,6892387
2019-07-21,6892387
2019-07-22,6806786
2019-07-23,6806786
2019-07-24,6806786
2019-07-25,6806786
2019-07-26,6806786
2019-07-27,6707495
2019-07-28,6707495
2019-07-29,6707495
2019-07-30,6606672
2019-07-31,6606672
2019-08-01,6606672
2019-08-02,6606672
2019-08-03,6292592
2019-08-04,6292592
2019-08-05,6292592
2019-08-06,6292592
2019-08-07,6016631
2019-08-08,6016631
2019-08-09,6016631
2019-08-10,6016631
2019-08-11,5839084
2019-08-12,5839084
2019-08-13,5839084
2019-08-14,5780751
2019-08-15,5780751
2019-08-16,5990192
2019-08-17,5990192
2019-08-18,5990192
2019-08-19,6133561
2019-08-20,6133561
2019-08-21,6133561
2019-08-22,6133561
2019-08-23,6063639
2019-08-24,6063639
2019-08-24,6063639
2019-08-25,6063639
2019-08-25,6063639
2019-08-26,6063639
2019-08-26,6063639
2019-08-27,6014045
2019-08-27,6014045
2019-08-28,6014045
2019-08-29,6014045
2019-08-30,6014045
2019-08-31,5929832
2019-09-01,5929832
2019-09-02,5929832
2019-09-03,5929832
2019-09-04,5845293
2019-09-05,5845293
2019-09-06,5845293
2019-09-07,5845293
2019-09-08,5865232
2019-09-09,5865232
2019-09-10,5865232
2019-09-11,5865232
2019-09-12,5881082
2019-09-13,5881082
2019-09-14,5881082
2019-09-15,6097586
2019-09-16,6097586
2019-09-17,6097586
2019-09-18,6354261
2019-09-19,6354261
2019-09-20,6354261
2019-09-21,6354261
2019-09-22,6275840
2019-09-23,6275840
2019-09-24,6275840
2019-09-25,6275840
2019-09-26,6386879
2019-09-27,6386879
2019-09-28,6386879
2019-09-29,6386879
2019-09-30,6420205
2019-10-01,6420205
2019-10-02,6420205
2019-10-03,6703571
2019-10-04,6703571
2019-10-05,6703571
2019-10-06,6598477
2019-10-07,6598477
2019-10-08,6598477
2019-10-09,6598477
2019-10-10,6598477
2019-10-11,6554479
2019-10-12,6554479
2019-10-13,6554479
2019-10-14,6411104
2019-10-15,6411104
2019-10-16,6411104
2019-10-17,6411104
2019-10-18,6557538
2019-10-19,6557538
2019-10-20,6557538
2019-10-21,6557538
2019-10-22,6794409
2019-10-23,6794409
2019-10-24,6794409
2019-10-25,7045544
2019-10-26,7045544
2019-10-27,7045544
2019-10-28,6966365
2019-10-29,6966365
2019-10-30,6966365
2019-10-31,6966365
2019-11-01,6966365
2019-11-02,6828021
2019-11-03,6828021
2019-11-04,6828021
2019-11-05,6828021
2019-11-06,6761910
2019-11-07,6761910
2019-11-08,6761910
2019-11-09,6761910
2019-11-10,6450044
2019-11-11,6450044
2019-11-12,6450044
2019-11-13,6450044
2019-11-14,6209972
2019-11-15,6209972
2019-11-16,6209972
2019-11-17,6209972
2019-11-18,6137508
2019-11-19,6137508
2019-11-20,6137508
2019-11-21,6137508
2019-11-22,5961624
2019-11-23,5961624
2019-11-24,5961624
2019-11-25,5961624
2019-11-26,5801479
2019-11-27,5801479
2019-11-28,5801479
2019-11-29,5801479
2019-11-30,5759424
2019-12-01,5759424
2019-12-02,5759424
2019-12-03,5759424
2019-12-04,5732707
2019-12-05,5732707
2019-12-06,5732707
2019-12-07,5732707
2019-12-08,5759958
2019-12-09,5759958
2019-12-10,5759958
2019-12-11,5942213
2019-12-12,5942213
2019-12-13,5942213
2019-12-14,5942213
2019-12-15,6237880
2019-12-16,6237880
2019-12-17,6237880
2019-12-18,6237880
2019-12-19,6518345
2019-12-20,6518345
2019-12-21,6518345
2019-12-22,6466687
2019-12-23,6466687
2019-12-24,6466687
2019-12-25,6559968
2019-12-26,6559968
2019-12-27,6559968
2019-12-28,6865733
2019-12-29,6865733
2019-12-30,6865733
2019-12-31,6865733
2020-01-01,6819836
2020-01-02,6819836
2020-01-03,6819836
2020-01-04,6740592
2020-01-05,6740592
2020-01-06,6740592
2020-01-07,6679300
2020-01-08,6679300
2020-01-09,6679300
2020-01-10,6679300
2020-01-11,6667799
2020-01-12,6667799
2020-01-13,6667799
2020-01-14,6975246
2020-01-15,6975246
2020-01-16,6975246
2020-01-17,6917087
2020-01-18,6917087
2020-01-19,6965484
2020-01-20,6965484
2020-01-21,6965484
2020-01-22,7026602
2020-01-23,7026602
2020-01-24,7291857
2020-01-25,7291857
2020-01-26,7291857
2020-01-27,7530774
2020-01-28,7530774
2020-01-29,7218552
2020-01-30,6866265
2020-01-31,6536984
2020-02-01,6215073
2020-02-02,5904319
2020-02-03,5904319
2020-02-04,5609103
2020-02-05,5609103
2020-02-06,5328647
2020-02-07,5328647
2020-02-08,5062214
2020-02-09,5062214
2020-02-10,4824065
2020-02-11,4824065
2020-02-12,4589312
2020-02-13,4589312
2020-02-14,4673237
2020-02-15,4673237
2020-02-16,4902537
2020-02-17,5039828
2020-02-18,5039828
2020-02-19,4874375
2020-02-20,4874375
2020-02-21,4670701
2020-02-22,4670701
2020-02-23,4592615
2020-02-24,4592615
2020-02-25,4489530
2020-02-26,4489530
2020-02-27,4687771
2020-02-28,4687771
2020-02-29,4813112
2020-03-01,4813112
2020-03-02,4993261
2020-03-03,4993261
2020-03-04,4993261
2020-03-05,4932989
2020-03-06,4932989
2020-03-07,4932989
2020-03-08,4745160
2020-03-09,4745160
2020-03-10,4621323
2020-03-11,4621323
2020-03-12,4696522
2020-03-13,4696522
2020-03-14,4755176
2020-03-15,4755176
2020-03-16,4686996
2020-03-17,4686996
2020-03-18,4686996
2020-03-19,4746945
2020-03-20,4746945
2020-03-21,4968385
2020-03-22,5171180
2020-03-23,5171180
2020-03-24,5168692
2020-03-25,5168692
2020-03-26,4910296
2020-03-27,4910296
2020-03-28,4691471
2020-03-29,4894107
2020-03-30,5074818
2020-03-31,5074818
2020-04-01,4988788
2020-04-02,4846142
2020-04-03,4846142
2020-04-04,4934473
2020-04-05,4934473
2020-04-06,4957600
2020-04-07,4957600
2020-04-08,4873564
2020-04-09,4873564
2020-04-10,4864786
2020-04-11,4796792
2020-04-12,4796792
2020-04-13,4863793
2020-04-14,4863793
2020-04-15,4811964
2020-04-16,4811964
2020-04-17,4653086
2020-04-18,4510120
2020-04-19,4518240
2020-04-20,4518240
2020-04-21,4511950
2020-04-22,4640014
2020-04-23,4640014
2020-04-24,4868977
2020-04-25,4868977
2020-04-26,5109278
2020-04-27,5349868
2020-04-28,5349868
2020-04-29,5259591
2020-04-30,5259591
2020-05-01,5256859
2020-05-02,5256859
2020-05-03,5449741
2020-05-04,5449741
2020-05-05,5559950
2020-05-06,5471154
2020-05-07,5471154
2020-05-08,5471154
2020-05-09,5413547
2020-05-10,5413547
2020-05-11,5501075
2020-05-12,5501075
2020-05-13,5643194
