date_obj,Tyrannical%20ring price
2018-11-27,1838897
2018-11-28,1838897
2018-12-01,1857967
2018-12-02,1919076
2018-12-03,1919076
2018-12-05,1884889
2018-12-07,1856849
2018-12-09,1855777
2018-12-10,1833465
2018-12-11,1833465
2018-12-12,1808475
2018-12-13,1803336
2018-12-14,1803336
2018-12-15,1848239
2018-12-16,1940651
2018-12-17,1940651
2018-12-18,2031690
2018-12-19,2031690
2018-12-20,2095706
2018-12-21,2095706
2018-12-22,2107747
2018-12-23,2119305
2018-12-24,2119305
2018-12-25,2121508
2018-12-26,2121508
2018-12-27,2087832
2018-12-28,2087832
2018-12-29,2053741
2018-12-30,2053741
2018-12-31,2066551
2019-01-01,2066551
2019-01-02,2023013
2019-01-03,2023013
2019-01-04,1989826
2019-01-05,1989803
2019-01-06,2015382
2019-01-08,2069725
2019-01-10,2099956
2019-01-11,2099956
2019-01-12,1995852
2019-01-13,1902308
2019-01-14,1902308
2019-01-15,1807192
2019-01-16,1807192
2019-01-17,1737881
2019-01-18,1737881
2019-01-19,1652196
2019-01-20,1587917
2019-01-21,1587917
2019-01-22,1602165
2019-01-23,1602165
2019-01-25,1629554
2019-01-26,1629554
2019-01-27,1612090
2019-01-28,1612090
2019-01-29,1576885
2019-01-30,1576885
2019-01-31,1559768
2019-02-01,1534537
2019-02-02,1534537
2019-02-03,1509550
2019-02-04,1509550
2019-02-05,1476605
2019-02-06,1476605
2019-02-07,1446720
2019-02-08,1446720
2019-02-09,1434107
2019-02-10,1434107
2019-02-11,1439722
2019-02-12,1439722
2019-02-13,1445742
2019-02-14,1445742
2019-02-15,1441763
2019-02-16,1441763
2019-02-17,1386978
2019-02-18,1339570
2019-02-19,1339570
2019-02-20,1381228
2019-02-21,1379665
2019-02-22,1379665
2019-02-23,1348511
2019-02-24,1304237
2019-02-25,1313853
2019-02-26,1313853
2019-02-27,1300815
2019-02-28,1300815
2019-03-01,1283781
2019-03-02,1283781
2019-03-03,1293958
2019-03-04,1340533
2019-03-05,1363199
2019-03-06,1423900
2019-03-07,1423900
2019-03-08,1495095
2019-03-09,1495095
2019-03-10,1569821
2019-03-11,1569821
2019-03-12,1648313
2019-03-13,1648313
2019-03-14,1730729
2019-03-15,1730729
2019-03-16,1816775
2019-03-17,1868364
2019-03-18,1868364
2019-03-19,1847905
2019-03-20,1807911
2019-03-21,1807911
2019-03-22,1717515
2019-03-23,1631639
2019-03-24,1553809
2019-03-25,1553809
2019-03-26,1476118
2019-03-27,1476118
2019-03-28,1415896
2019-03-29,1345101
2019-03-30,1345101
2019-03-31,1277845
2019-04-01,1237716
2019-04-02,1237716
2019-04-03,1245236
2019-04-04,1245236
2019-04-05,1273579
2019-04-06,1273579
2019-04-07,1300947
2019-04-08,1300947
2019-04-09,1336814
2019-04-10,1336814
2019-04-11,1377347
2019-04-12,1377347
2019-04-13,1391376
2019-04-14,1391376
2019-04-15,1401986
2019-04-16,1401986
2019-04-17,1417255
2019-04-18,1417255
2019-04-19,1449557
2019-04-20,1449557
2019-04-21,1453588
2019-04-22,1453588
2019-04-23,1453052
2019-04-24,1453052
2019-04-25,1464927
2019-04-26,1464927
2019-04-27,1522752
2019-04-28,1522752
2019-04-29,1560477
2019-04-30,1560477
2019-05-01,1516435
2019-05-02,1516435
2019-05-03,1452549
2019-05-04,1452549
2019-05-05,1424451
2019-05-06,1424451
2019-05-07,1382992
2019-05-08,1382992
2019-05-09,1358100
2019-05-10,1358100
2019-05-11,1344347
2019-05-12,1344347
2019-05-13,1327662
2019-05-14,1327662
2019-05-15,1299089
2019-05-16,1299089
2019-05-17,1317702
2019-05-18,1354969
2019-05-19,1354969
2019-05-20,1383978
2019-05-21,1383978
2019-05-22,1367730
2019-05-23,1367730
2019-05-24,1338006
2019-05-25,1338006
2019-05-26,1336950
2019-05-27,1336950
2019-05-28,1298668
2019-05-29,1302947
2019-05-30,1302947
2019-05-31,1305191
2019-06-01,1305191
2019-06-02,1355160
2019-06-03,1355160
2019-06-04,1378206
2019-06-05,1378206
2019-06-06,1346404
2019-06-07,1346404
2019-06-08,1341463
2019-06-09,1341463
2019-06-10,1406197
2019-06-11,1406197
2019-06-12,1461832
2019-06-13,1494203
2019-06-14,1494203
2019-06-15,1517541
2019-06-16,1505846
2019-06-17,1505846
2019-06-18,1477292
2019-06-19,1477292
2019-06-20,1420007
2019-06-21,1420007
2019-06-22,1369721
2019-06-23,1369721
2019-06-24,1358879
2019-06-25,1358879
2019-06-26,1328620
2019-06-27,1368812
2019-06-28,1368812
2019-06-29,1430862
2019-06-30,1492708
2019-07-01,1492708
2019-07-02,1469973
2019-07-03,1489719
2019-07-04,1556603
2019-07-05,1625869
2019-07-06,1625869
2019-07-07,1662593
2019-07-08,1662593
2019-07-09,1640886
2019-07-10,1712227
2019-07-11,1712227
2019-07-12,1770716
2019-07-13,1770716
2019-07-14,1810976
2019-07-15,1810976
2019-07-16,1810976
2019-07-17,1797180
2019-07-18,1797180
2019-07-19,1791241
2019-07-20,1791241
2019-07-21,1820903
2019-07-22,1820903
2019-07-23,1802282
2019-07-24,1802282
2019-07-25,1802282
2019-07-26,1732229
2019-07-27,1732229
2019-07-28,1697436
2019-07-29,1697436
2019-07-30,1615114
2019-07-31,1615114
2019-08-01,1551154
2019-08-02,1551154
2019-08-03,1506545
2019-08-04,1506545
2019-08-05,1495417
2019-08-06,1495417
2019-08-07,1433648
2019-08-08,1433648
2019-08-09,1390806
2019-08-10,1455700
2019-08-11,1455700
2019-08-12,1459132
2019-08-13,1459132
2019-08-14,1400049
2019-08-15,1400049
2019-08-16,1387306
2019-08-17,1387306
2019-08-18,1394438
2019-08-19,1394438
2019-08-20,1391920
2019-08-21,1391920
2019-08-22,1351108
2019-08-23,1351108
2019-08-24,1404997
2019-08-24,1404997
2019-08-25,1404997
2019-08-25,1404997
2019-08-26,1461955
2019-08-26,1461955
2019-08-27,1461955
2019-08-27,1461955
2019-08-28,1493793
2019-08-29,1493793
2019-08-30,1473513
2019-08-31,1473513
2019-09-01,1446521
2019-09-02,1446521
2019-09-03,1399506
2019-09-04,1399506
2019-09-05,1394287
2019-09-06,1394287
2019-09-07,1359489
2019-09-08,1359489
2019-09-09,1338282
2019-09-10,1338282
2019-09-11,1293680
2019-09-12,1293680
2019-09-13,1283814
2019-09-14,1283814
2019-09-15,1256481
2019-09-16,1256481
2019-09-17,1267937
2019-09-18,1267937
2019-09-19,1228416
2019-09-20,1228416
2019-09-21,1218864
2019-09-22,1218864
2019-09-23,1247534
2019-09-24,1247534
2019-09-25,1294840
2019-09-26,1356853
2019-09-27,1356853
2019-09-28,1414691
2019-09-29,1414691
2019-09-30,1430178
2019-10-01,1416635
2019-10-02,1416635
2019-10-03,1416635
2019-10-04,1378142
2019-10-05,1378142
2019-10-06,1368044
2019-10-07,1368044
2019-10-08,1361687
2019-10-09,1361687
2019-10-10,1361687
2019-10-11,1344234
2019-10-12,1344234
2019-10-13,1351334
2019-10-14,1351334
2019-10-15,1325887
2019-10-16,1325887
2019-10-17,1311949
2019-10-18,1311949
2019-10-19,1263748
2019-10-20,1263748
2019-10-21,1273303
2019-10-22,1273303
2019-10-23,1334056
2019-10-24,1334056
2019-10-25,1322495
2019-10-26,1322495
2019-10-27,1305685
2019-10-28,1305685
2019-10-29,1264599
2019-10-30,1264599
2019-10-31,1243895
2019-11-01,1243895
2019-11-02,1218484
2019-11-03,1218484
2019-11-04,1196541
2019-11-05,1196541
2019-11-06,1180657
2019-11-07,1180657
2019-11-08,1167739
2019-11-09,1167739
2019-11-10,1151486
2019-11-11,1151486
2019-11-12,1096068
2019-11-13,1096068
2019-11-14,1056964
2019-11-15,1056964
2019-11-16,1018648
2019-11-17,1018648
2019-11-18,998462
2019-11-19,998462
2019-11-20,979498
2019-11-21,979498
2019-11-22,988507
2019-11-23,988507
2019-11-24,1031755
2019-11-25,1031755
2019-11-26,1081639
2019-11-27,1081639
2019-11-28,1131568
2019-11-29,1131568
2019-11-30,1183140
2019-12-01,1183140
2019-12-02,1242297
2019-12-03,1242297
2019-12-04,1267823
2019-12-05,1267823
2019-12-06,1269553
2019-12-07,1269553
2019-12-08,1315144
2019-12-09,1315144
2019-12-10,1306429
2019-12-11,1306429
2019-12-12,1330174
2019-12-13,1330174
2019-12-14,1344153
2019-12-15,1322455
2019-12-16,1322455
2019-12-17,1334313
2019-12-18,1334313
2019-12-19,1379215
2019-12-20,1379215
2019-12-21,1390671
2019-12-22,1390671
2019-12-23,1358416
2019-12-24,1358416
2019-12-25,1334371
2019-12-26,1334371
2019-12-27,1326765
2019-12-28,1326765
2019-12-29,1302822
2019-12-30,1302822
2019-12-31,1282827
2020-01-01,1282827
2020-01-02,1309065
2020-01-03,1309065
2020-01-04,1358225
2020-01-05,1358225
2020-01-06,1343250
2020-01-07,1308203
2020-01-08,1308203
2020-01-09,1315228
2020-01-10,1315228
2020-01-11,1296273
2020-01-12,1296273
2020-01-13,1302302
2020-01-14,1302302
2020-01-15,1317720
2020-01-16,1317720
2020-01-17,1383578
2020-01-18,1383578
2020-01-19,1451755
2020-01-20,1451755
2020-01-21,1521552
2020-01-22,1593519
2020-01-23,1670782
2020-01-24,1748008
2020-01-25,1748008
2020-01-26,1835409
2020-01-27,1923725
2020-01-28,1923725
2020-01-29,1939255
2020-01-30,1939255
2020-01-31,1873408
2020-02-01,1873408
2020-02-02,1838769
2020-02-03,1838769
2020-02-04,1898371
2020-02-05,1898371
2020-02-06,1958090
2020-02-07,1984827
2020-02-08,1888276
2020-02-09,1801121
2020-02-10,1803207
2020-02-11,1803207
2020-02-12,1825280
2020-02-13,1825280
2020-02-14,1803054
2020-02-15,1803054
2020-02-16,1769204
2020-02-17,1734008
2020-02-18,1666353
2020-02-19,1666353
2020-02-20,1592034
2020-02-21,1592034
2020-02-22,1512432
2020-02-23,1512432
2020-02-24,1437335
2020-02-25,1437335
2020-02-26,1365871
2020-02-27,1365871
2020-02-28,1322124
2020-02-29,1322124
2020-03-01,1364214
2020-03-02,1364214
2020-03-03,1417500
2020-03-04,1417500
2020-03-05,1488375
2020-03-06,1557255
2020-03-07,1557255
2020-03-08,1634983
2020-03-09,1708272
2020-03-10,1699141
2020-03-11,1699141
2020-03-12,1737516
2020-03-13,1737516
2020-03-14,1774574
2020-03-15,1774574
2020-03-16,1754599
2020-03-17,1754599
2020-03-18,1743465
2020-03-19,1743465
2020-03-20,1717440
2020-03-21,1696058
2020-03-22,1670114
2020-03-23,1670114
2020-03-24,1653696
2020-03-25,1676421
2020-03-26,1691200
2020-03-27,1691309
2020-03-28,1704252
2020-03-29,1778301
2020-03-30,1777554
2020-03-31,1760487
2020-04-01,1765467
2020-04-02,1764803
2020-04-03,1764803
2020-04-04,1787650
2020-04-05,1787650
2020-04-06,1773652
2020-04-07,1715341
2020-04-08,1639148
2020-04-09,1557190
2020-04-10,1557190
2020-04-11,1487186
2020-04-12,1469651
2020-04-13,1516408
2020-04-14,1590803
2020-04-15,1659022
2020-04-16,1659022
2020-04-17,1627641
2020-04-18,1616662
2020-04-19,1590419
2020-04-20,1520973
2020-04-21,1540005
2020-04-22,1599822
2020-04-23,1610561
2020-04-24,1656345
2020-04-25,1724248
2020-04-26,1684488
2020-04-27,1700050
2020-04-28,1690293
2020-04-29,1694991
2020-04-30,1675897
2020-05-01,1675897
2020-05-02,1681177
2020-05-03,1707246
2020-05-04,1707246
2020-05-05,1726642
2020-05-06,1754840
2020-05-07,1773687
2020-05-08,1773687
2020-05-09,1785138
2020-05-10,1751432
2020-05-11,1751432
2020-05-12,1698493
2020-05-13,1654411
