date_obj,Highwayman%20mask price
2019-03-28,39772
2019-03-29,37944
2019-03-30,37944
2019-03-31,37944
2019-04-01,37944
2019-04-02,36178
2019-04-03,36178
2019-04-04,36178
2019-04-05,34483
2019-04-06,34483
2019-04-07,34483
2019-04-08,32898
2019-04-09,32898
2019-04-10,32898
2019-04-11,31972
2019-04-12,31972
2019-04-13,31972
2019-04-14,31054
2019-04-15,31054
2019-04-16,31054
2019-04-17,29633
2019-04-18,29633
2019-04-19,28310
2019-04-20,28310
2019-04-21,27014
2019-04-22,27014
2019-04-23,26302
2019-04-24,26302
2019-04-25,26302
2019-04-26,25992
2019-04-27,25992
2019-04-28,25992
2019-04-29,24999
2019-04-30,24999
2019-05-01,24999
2019-05-02,23879
2019-05-03,23879
2019-05-04,23879
2019-05-05,22685
2019-05-06,22685
2019-05-07,22685
2019-05-08,21650
2019-05-09,21650
2019-05-10,21650
2019-05-11,21650
2019-05-12,20567
2019-05-13,20567
2019-05-14,20567
2019-05-15,19806
2019-05-16,19806
2019-05-17,19806
2019-05-18,19699
2019-05-19,19699
2019-05-20,19699
2019-05-21,19699
2019-05-22,19546
2019-05-23,19546
2019-05-24,19546
2019-05-25,19546
2019-05-26,20242
2019-05-27,20242
2019-05-28,20242
2019-05-29,20799
2019-05-30,20799
2019-05-31,20799
2019-06-01,20799
2019-06-02,20799
2019-06-03,21042
2019-06-04,21042
2019-06-05,21042
2019-06-06,21991
2019-06-07,21991
2019-06-08,21991
2019-06-09,21991
2019-06-10,22917
2019-06-11,22917
2019-06-12,22917
2019-06-13,22917
2019-06-14,22543
2019-06-15,22543
2019-06-16,22543
2019-06-17,22543
2019-06-18,22323
2019-06-19,22323
2019-06-20,22323
2019-06-21,22737
2019-06-22,22737
2019-06-23,22737
2019-06-24,22737
2019-06-25,22737
2019-06-26,22867
2019-06-27,22867
2019-06-28,22867
2019-06-29,22867
2019-06-30,22468
2019-07-01,22468
2019-07-02,22468
2019-07-03,22468
2019-07-04,22468
2019-07-05,22351
2019-07-06,22351
2019-07-07,22351
2019-07-08,22351
2019-07-09,23064
2019-07-10,23064
2019-07-11,23064
2019-07-12,23064
2019-07-13,23064
2019-07-14,23633
2019-07-15,23633
2019-07-16,23633
2019-07-17,23633
2019-07-18,23633
2019-07-19,24443
2019-07-20,24443
2019-07-21,24443
2019-07-22,24443
2019-07-23,24933
2019-07-24,24933
2019-07-25,24933
2019-07-26,24933
2019-07-27,24933
2019-07-28,24933
2019-07-29,25472
2019-07-30,25472
2019-07-31,25472
2019-08-01,25472
2019-08-02,25472
2019-08-03,26551
2019-08-04,26551
2019-08-05,26551
2019-08-06,26551
2019-08-07,26551
2019-08-08,27371
2019-08-09,27371
2019-08-10,27371
2019-08-11,27371
2019-08-12,27371
2019-08-13,28548
2019-08-14,28548
2019-08-15,28548
2019-08-16,28548
2019-08-17,29875
2019-08-18,29875
2019-08-19,29875
2019-08-20,29875
2019-08-21,31092
2019-08-22,31092
2019-08-23,31092
2019-08-24,31092
2019-08-24,31092
2019-08-25,31962
2019-08-25,31962
2019-08-26,31962
2019-08-26,31962
2019-08-27,31962
2019-08-27,31962
2019-08-28,31962
2019-08-29,33490
2019-08-30,33490
2019-08-31,33490
2019-09-01,33490
2019-09-02,33490
2019-09-03,34753
2019-09-04,34753
2019-09-05,34753
2019-09-06,34753
2019-09-07,34753
2019-09-08,35339
2019-09-09,35339
2019-09-10,35339
2019-09-11,35339
2019-09-12,35339
2019-09-13,35339
2019-09-14,36511
2019-09-15,36511
2019-09-16,36511
2019-09-17,36511
2019-09-18,36507
2019-09-19,36507
2019-09-20,36507
2019-09-21,36507
2019-09-22,36507
2019-09-23,36507
2019-09-24,36507
2019-09-25,36596
2019-09-26,36596
2019-09-27,36596
2019-09-28,36596
2019-09-29,36596
2019-09-30,36596
2019-10-01,34777
2019-10-02,34777
2019-10-03,34777
2019-10-04,34777
2019-10-05,34777
2019-10-06,34887
2019-10-07,34887
2019-10-08,34887
2019-10-09,34887
2019-10-10,34887
2019-10-11,34887
2019-10-12,34597
2019-10-13,34597
2019-10-14,34597
2019-10-15,34597
2019-10-16,34597
2019-10-17,33447
2019-10-18,33447
2019-10-19,33447
2019-10-20,33447
2019-10-21,33447
2019-10-22,32911
2019-10-23,32911
2019-10-24,32911
2019-10-25,32911
2019-10-26,31544
2019-10-27,31544
2019-10-28,31544
2019-10-29,31544
2019-10-30,31544
2019-10-31,30487
2019-11-01,30487
2019-11-02,30487
2019-11-03,30487
2019-11-04,30487
2019-11-05,29924
2019-11-06,29924
2019-11-07,29924
2019-11-08,29924
2019-11-09,29924
2019-11-10,30769
2019-11-11,30769
2019-11-12,30769
2019-11-13,30769
2019-11-14,30769
2019-11-15,30769
2019-11-16,32216
2019-11-17,32216
2019-11-18,32216
2019-11-19,32216
2019-11-20,32216
2019-11-21,32216
2019-11-22,33781
2019-11-23,33781
2019-11-24,33781
2019-11-25,33781
2019-11-26,33781
2019-11-27,33781
2019-11-28,35091
2019-11-29,35091
2019-11-30,35091
2019-12-01,35091
2019-12-02,35091
2019-12-03,35091
2019-12-04,35091
2019-12-05,36336
2019-12-06,36336
2019-12-07,36336
2019-12-08,36336
2019-12-09,36336
2019-12-10,38021
2019-12-11,38021
2019-12-12,38021
2019-12-13,38021
2019-12-14,38021
2019-12-15,39204
2019-12-16,39204
2019-12-17,39204
2019-12-18,39204
2019-12-19,39204
2019-12-20,39204
2019-12-21,40727
2019-12-22,40727
2019-12-23,40727
2019-12-24,40727
2019-12-25,40727
2019-12-26,40727
2019-12-27,42634
2019-12-28,42634
2019-12-29,42634
2019-12-30,42634
2019-12-31,42634
2020-01-01,42634
2020-01-02,42358
2020-01-03,42358
2020-01-04,42358
2020-01-05,42358
2020-01-06,42358
2020-01-07,42555
2020-01-08,42555
2020-01-09,42555
2020-01-10,42555
2020-01-11,42555
2020-01-12,42555
2020-01-13,42631
2020-01-14,42631
2020-01-15,42631
2020-01-16,42631
2020-01-17,42631
2020-01-18,42631
2020-01-19,41491
2020-01-20,41491
2020-01-21,41491
2020-01-22,41491
2020-01-23,41491
2020-01-24,41491
2020-01-25,40305
2020-01-26,40305
2020-01-27,40305
2020-01-28,40305
2020-01-29,40305
2020-01-30,40932
2020-01-31,40932
2020-02-01,40932
2020-02-02,40932
2020-02-03,40932
2020-02-04,42662
2020-02-05,42662
2020-02-06,42662
2020-02-07,42662
2020-02-08,42662
2020-02-09,40903
2020-02-10,40903
2020-02-11,40903
2020-02-12,40903
2020-02-13,40367
2020-02-14,40367
2020-02-15,40367
2020-02-16,40367
2020-02-17,40367
2020-02-18,41656
2020-02-19,41656
2020-02-20,41656
2020-02-21,41656
2020-02-22,41656
2020-02-23,40235
2020-02-24,40235
2020-02-25,40235
2020-02-26,40235
2020-02-27,39023
2020-02-28,39023
2020-02-29,39023
2020-03-01,39023
2020-03-02,38521
2020-03-03,38521
2020-03-04,38521
2020-03-05,38521
2020-03-06,38521
2020-03-07,40056
2020-03-08,40056
2020-03-09,40056
2020-03-10,40056
2020-03-11,40056
2020-03-12,40948
2020-03-13,40948
2020-03-14,40948
2020-03-15,40948
2020-03-16,40948
2020-03-17,41347
2020-03-18,41347
2020-03-19,41347
2020-03-20,41347
2020-03-21,41347
2020-03-22,40516
2020-03-23,40516
2020-03-24,40516
2020-03-25,40516
2020-03-26,38820
2020-03-27,38820
2020-03-28,38820
2020-03-29,37501
2020-03-30,37501
2020-03-31,37501
2020-04-01,35809
2020-04-02,35809
2020-04-03,35809
2020-04-04,35535
2020-04-05,35535
2020-04-06,35535
2020-04-07,34987
2020-04-08,34987
2020-04-09,34987
2020-04-10,34185
2020-04-11,34185
2020-04-12,34185
2020-04-13,33673
2020-04-14,33673
2020-04-15,33673
2020-04-16,33054
2020-04-17,33054
2020-04-18,33054
2020-04-19,33333
2020-04-20,33333
2020-04-21,33333
2020-04-22,33333
2020-04-23,33324
2020-04-24,33324
2020-04-25,33324
2020-04-26,32538
2020-04-27,32538
2020-04-28,32538
2020-04-29,32666
2020-04-30,32666
2020-05-01,32666
2020-05-02,32666
2020-05-03,31597
2020-05-04,31597
2020-05-05,31597
2020-05-06,31550
2020-05-07,31550
2020-05-08,31550
2020-05-09,31550
2020-05-10,31310
2020-05-11,31310
2020-05-12,31310
2020-05-13,31310
