date_obj,Earth%20orb price
2019-05-18,1229
2019-05-19,1229
2019-05-20,1216
2019-05-21,1222
2019-05-22,1198
2019-05-23,1184
2019-05-24,1178
2019-05-25,1200
2019-05-26,1234
2019-05-27,1257
2019-05-28,1214
2019-05-29,1183
2019-05-30,1148
2019-05-31,1132
2019-06-01,1142
2019-06-02,1115
2019-06-03,1087
2019-06-04,1070
2019-06-05,1081
2019-06-06,1099
2019-06-07,1097
2019-06-08,1097
2019-06-09,1096
2019-06-10,1106
2019-06-11,1091
2019-06-12,1076
2019-06-13,1075
2019-06-14,1058
2019-06-15,1050
2019-06-16,1070
2019-06-17,1084
2019-06-18,1116
2019-06-19,1123
2019-06-20,1108
2019-06-21,1093
2019-06-22,1090
2019-06-23,1098
2019-06-24,1091
2019-06-25,1086
2019-06-26,1087
2019-06-27,1079
2019-06-28,1082
2019-06-29,1070
2019-06-30,1074
2019-07-01,1070
2019-07-02,1069
2019-07-03,1099
2019-07-04,1119
2019-07-05,1105
2019-07-06,1107
2019-07-07,1111
2019-07-08,1147
2019-07-09,1131
2019-07-10,1135
2019-07-11,1121
2019-07-12,1114
2019-07-13,1115
2019-07-14,1120
2019-07-15,1115
2019-07-16,1092
2019-07-17,1080
2019-07-18,1078
2019-07-19,1083
2019-07-20,1102
2019-07-21,1146
2019-07-22,1167
2019-07-23,1177
2019-07-24,1150
2019-07-25,1145
2019-07-26,1114
2019-07-27,1128
2019-07-28,1131
2019-07-29,1148
2019-07-30,1120
2019-07-31,1108
2019-08-01,1086
2019-08-02,1083
2019-08-03,1104
2019-08-04,1104
2019-08-05,1141
2019-08-06,1172
2019-08-07,1145
2019-08-08,1167
2019-08-09,1144
2019-08-10,1178
2019-08-11,1183
2019-08-12,1186
2019-08-13,1191
2019-08-14,1205
2019-08-15,1226
2019-08-16,1270
2019-08-17,1287
2019-08-18,1308
2019-08-19,1347
2019-08-20,1347
2019-08-21,1367
2019-08-22,1312
2019-08-23,1270
2019-08-24,1264
2019-08-24,1264
2019-08-25,1286
2019-08-25,1286
2019-08-26,1306
2019-08-26,1306
2019-08-27,1316
2019-08-27,1316
2019-08-28,1327
2019-08-29,1307
2019-08-30,1245
2019-08-31,1185
2019-09-01,1131
2019-09-02,1128
2019-09-03,1167
2019-09-04,1177
2019-09-05,1210
2019-09-06,1201
2019-09-07,1170
2019-09-08,1131
2019-09-09,1145
2019-09-10,1174
2019-09-11,1221
2019-09-12,1245
2019-09-13,1268
2019-09-14,1234
2019-09-15,1216
2019-09-16,1239
2019-09-17,1271
2019-09-18,1262
2019-09-19,1225
2019-09-20,1221
2019-09-21,1212
2019-09-22,1205
2019-09-23,1213
2019-09-24,1189
2019-09-25,1218
2019-09-26,1248
2019-09-27,1286
2019-09-28,1300
2019-09-29,1319
2019-09-30,1347
2019-10-01,1406
2019-10-02,1410
2019-10-03,1400
2019-10-04,1337
2019-10-05,1287
2019-10-06,1253
2019-10-07,1266
2019-10-08,1243
2019-10-09,1224
2019-10-10,1271
2019-10-11,1266
2019-10-12,1264
2019-10-13,1318
2019-10-14,1363
2019-10-15,1406
2019-10-16,1365
2019-10-17,1308
2019-10-18,1296
2019-10-19,1291
2019-10-20,1306
2019-10-21,1336
2019-10-22,1340
2019-10-23,1398
2019-10-24,1384
2019-10-25,1347
2019-10-26,1287
2019-10-27,1259
2019-10-28,1253
2019-10-29,1247
2019-10-30,1263
2019-10-31,1304
2019-11-01,1293
2019-11-02,1320
2019-11-03,1369
2019-11-04,1422
2019-11-05,1465
2019-11-06,1489
2019-11-07,1545
2019-11-08,1577
2019-11-09,1570
2019-11-10,1577
2019-11-11,1625
2019-11-12,1629
2019-11-13,1633
2019-11-14,1623
2019-11-15,1657
2019-11-16,1659
2019-11-17,1638
2019-11-18,1566
2019-11-19,1487
2019-11-20,1412
2019-11-21,1379
2019-11-22,1414
2019-11-23,1462
2019-11-24,1520
2019-11-25,1484
2019-11-26,1432
2019-11-27,1408
2019-11-28,1397
2019-11-29,1378
2019-11-30,1416
2019-12-01,1394
2019-12-02,1357
2019-12-03,1310
2019-12-04,1282
2019-12-05,1308
2019-12-06,1342
2019-12-07,1370
2019-12-08,1434
2019-12-09,1467
2019-12-10,1474
2019-12-11,1424
2019-12-12,1390
2019-12-13,1341
2019-12-14,1307
2019-12-15,1303
2019-12-16,1308
2019-12-17,1294
2019-12-18,1269
2019-12-19,1237
2019-12-20,1232
2019-12-21,1243
2019-12-22,1264
2019-12-23,1258
2019-12-24,1278
2019-12-25,1264
2019-12-26,1258
2019-12-27,1250
2019-12-28,1249
2019-12-29,1241
2019-12-30,1235
2019-12-31,1252
2020-01-01,1273
2020-01-02,1305
2020-01-03,1348
2020-01-04,1394
2020-01-05,1383
2020-01-06,1368
2020-01-07,1315
2020-01-08,1296
2020-01-09,1340
2020-01-10,1367
2020-01-11,1406
2020-01-12,1472
2020-01-13,1509
2020-01-14,1497
2020-01-15,1512
2020-01-16,1504
2020-01-17,1461
2020-01-18,1495
2020-01-19,1520
2020-01-20,1508
2020-01-21,1498
2020-01-22,1479
2020-01-23,1475
2020-01-24,1463
2020-01-25,1450
2020-01-26,1463
2020-01-27,1474
2020-01-28,1469
2020-01-29,1451
2020-01-30,1484
2020-01-31,1501
2020-02-01,1480
2020-02-02,1497
2020-02-03,1499
2020-02-04,1503
2020-02-05,1488
2020-02-06,1490
2020-02-07,1495
2020-02-08,1499
2020-02-09,1501
2020-02-10,1458
2020-02-11,1434
2020-02-12,1464
2020-02-13,1476
2020-02-14,1500
2020-02-15,1516
2020-02-16,1591
2020-02-17,1548
2020-02-18,1494
2020-02-19,1484
2020-02-20,1454
2020-02-21,1436
2020-02-22,1432
2020-02-23,1447
2020-02-24,1463
2020-02-25,1478
2020-02-26,1498
2020-02-27,1556
2020-02-28,1530
2020-02-29,1516
2020-03-01,1478
2020-03-02,1427
2020-03-03,1374
2020-03-04,1359
2020-03-05,1399
2020-03-06,1451
2020-03-07,1466
2020-03-08,1464
2020-03-09,1430
2020-03-10,1367
2020-03-11,1347
2020-03-12,1347
2020-03-13,1355
2020-03-14,1388
2020-03-15,1457
2020-03-16,1471
2020-03-17,1403
2020-03-18,1381
2020-03-19,1370
2020-03-20,1341
2020-03-21,1357
2020-03-22,1344
2020-03-23,1333
2020-03-24,1337
2020-03-25,1325
2020-03-26,1352
2020-03-27,1348
2020-03-28,1402
2020-03-29,1402
2020-03-30,1399
2020-03-31,1385
2020-04-01,1372
2020-04-02,1345
2020-04-03,1333
2020-04-04,1328
2020-04-05,1343
2020-04-06,1346
2020-04-07,1335
2020-04-08,1320
2020-04-09,1302
2020-04-10,1302
2020-04-11,1316
2020-04-12,1288
2020-04-13,1280
2020-04-14,1256
2020-04-15,1254
2020-04-16,1251
2020-04-17,1267
2020-04-18,1291
2020-04-19,1303
2020-04-20,1283
2020-04-21,1271
2020-04-22,1278
2020-04-23,1279
2020-04-24,1270
2020-04-25,1264
2020-04-26,1249
2020-04-27,1270
2020-04-28,1257
2020-04-29,1243
2020-04-30,1244
2020-05-01,1224
2020-05-02,1219
2020-05-03,1241
2020-05-04,1248
2020-05-05,1241
2020-05-06,1234
2020-05-07,1226
2020-05-08,1203
2020-05-09,1214
2020-05-10,1240
2020-05-11,1230
2020-05-12,1216
2020-05-13,1211
