date_obj,Gout%20tuber price
2019-03-20,798355
2019-03-21,761974
2019-03-22,737284
2019-03-23,747295
2019-03-24,762214
2019-03-25,762214
2019-03-26,793936
2019-03-27,793936
2019-03-28,802857
2019-03-29,793795
2019-03-30,793795
2019-03-31,806658
2019-04-01,801895
2019-04-02,801895
2019-04-03,798995
2019-04-04,782110
2019-04-05,791758
2019-04-06,795193
2019-04-07,797325
2019-04-08,803059
2019-04-09,812392
2019-04-10,818138
2019-04-11,811302
2019-04-12,804388
2019-04-13,822806
2019-04-14,831295
2019-04-15,867979
2019-04-16,890056
2019-04-17,897778
2019-04-18,886205
2019-04-19,894452
2019-04-20,906052
2019-04-21,927123
2019-04-22,905812
2019-04-23,893641
2019-04-24,878811
2019-04-25,866008
2019-04-26,852380
2019-04-27,839783
2019-04-28,842649
2019-04-29,854978
2019-04-30,875373
2019-05-01,875373
2019-05-02,880248
2019-05-03,872379
2019-05-04,876020
2019-05-05,878578
2019-05-06,878578
2019-05-07,865569
2019-05-08,855641
2019-05-09,848331
2019-05-10,825300
2019-05-11,806995
2019-05-12,790446
2019-05-13,783676
2019-05-14,789755
2019-05-15,789755
2019-05-16,801062
2019-05-17,801062
2019-05-18,808194
2019-05-19,808194
2019-05-20,819198
2019-05-21,824342
2019-05-22,806127
2019-05-23,765869
2019-05-24,727575
2019-05-25,691196
2019-05-26,656636
2019-05-27,623804
2019-05-28,592613
2019-05-29,571446
2019-05-30,574490
2019-05-31,579152
2019-06-01,585844
2019-06-02,606017
2019-06-03,598571
2019-06-04,607005
2019-06-05,604174
2019-06-06,596488
2019-06-07,593067
2019-06-08,591943
2019-06-09,586941
2019-06-10,586941
2019-06-11,579811
2019-06-12,576258
2019-06-13,569113
2019-06-14,566220
2019-06-15,565496
2019-06-16,564084
2019-06-17,556382
2019-06-18,541914
2019-06-19,524077
2019-06-20,514733
2019-06-21,497930
2019-06-22,484226
2019-06-23,474181
2019-06-24,475345
2019-06-25,491011
2019-06-26,513944
2019-06-27,537814
2019-06-28,537814
2019-06-29,563303
2019-06-30,588387
2019-07-01,606391
2019-07-02,620998
2019-07-03,642911
2019-07-04,650594
2019-07-05,672585
2019-07-06,682047
2019-07-07,687213
2019-07-08,693908
2019-07-09,696025
2019-07-10,686303
2019-07-11,677480
2019-07-12,666308
2019-07-13,666308
2019-07-14,649860
2019-07-15,649860
2019-07-16,647868
2019-07-17,640605
2019-07-18,633958
2019-07-19,639452
2019-07-20,651313
2019-07-21,671208
2019-07-22,697051
2019-07-23,715345
2019-07-24,715345
2019-07-25,721083
2019-07-26,721083
2019-07-27,722279
2019-07-28,728872
2019-07-29,723337
2019-07-30,711328
2019-07-31,698004
2019-08-01,701026
2019-08-02,695773
2019-08-03,703138
2019-08-04,707061
2019-08-05,701565
2019-08-06,701919
2019-08-07,695090
2019-08-08,695090
2019-08-09,698853
2019-08-10,703014
2019-08-11,706726
2019-08-12,716933
2019-08-13,717404
2019-08-14,714701
2019-08-15,717553
2019-08-16,717707
2019-08-17,717707
2019-08-18,715971
2019-08-19,697296
2019-08-20,693789
2019-08-21,693789
2019-08-22,685599
2019-08-23,685599
2019-08-24,691342
2019-08-24,691342
2019-08-25,691342
2019-08-25,691342
2019-08-26,692730
2019-08-26,692730
2019-08-27,689803
2019-08-27,689803
2019-08-28,678730
2019-08-29,680011
2019-08-30,684634
2019-08-31,684634
2019-09-01,685234
2019-09-02,685234
2019-09-03,693334
2019-09-04,701563
2019-09-05,701563
2019-09-06,700217
2019-09-07,709487
2019-09-08,721061
2019-09-09,721061
2019-09-10,727676
2019-09-11,737658
2019-09-12,737658
2019-09-13,751564
2019-09-14,759341
2019-09-15,764961
2019-09-16,779049
2019-09-17,770412
2019-09-18,771294
2019-09-19,771294
2019-09-20,777586
2019-09-21,784329
2019-09-22,810259
2019-09-23,805716
2019-09-24,805716
2019-09-25,821420
2019-09-26,847630
2019-09-27,847630
2019-09-28,888184
2019-09-29,927501
2019-09-30,973877
2019-10-01,1021871
2019-10-02,1021871
2019-10-03,1035027
2019-10-04,985099
2019-10-05,946933
2019-10-06,903339
2019-10-07,873301
2019-10-08,831745
2019-10-09,831745
2019-10-10,799885
2019-10-11,805456
2019-10-12,816811
2019-10-13,840645
2019-10-14,868737
2019-10-15,901356
2019-10-16,946424
2019-10-17,946424
2019-10-18,993107
2019-10-19,1037031
2019-10-20,1088556
2019-10-21,1133539
2019-10-22,1157489
2019-10-23,1129639
2019-10-24,1079335
2019-10-25,1026071
2019-10-26,976934
2019-10-27,938448
2019-10-28,893581
2019-10-29,893581
2019-10-30,850849
2019-10-31,816543
2019-11-01,807819
2019-11-02,803036
2019-11-03,789741
2019-11-04,776393
2019-11-05,776393
2019-11-06,769207
2019-11-07,781989
2019-11-08,780136
2019-11-09,762726
2019-11-10,753136
2019-11-11,758585
2019-11-12,758585
2019-11-13,755570
2019-11-14,757197
2019-11-15,771638
2019-11-16,790418
2019-11-17,790418
2019-11-18,819994
2019-11-19,819994
2019-11-20,806967
2019-11-21,806967
2019-11-22,786538
2019-11-23,785086
2019-11-24,785621
2019-11-25,785621
2019-11-26,775652
2019-11-27,775652
2019-11-28,769703
2019-11-29,769703
2019-11-30,780065
2019-12-01,780750
2019-12-02,767561
2019-12-03,740999
2019-12-04,708977
2019-12-05,708977
2019-12-06,685896
2019-12-07,684516
2019-12-08,688059
2019-12-09,697444
2019-12-10,701720
2019-12-11,701720
2019-12-12,699823
2019-12-13,703125
2019-12-14,703125
2019-12-15,698814
2019-12-16,698814
2019-12-17,679771
2019-12-18,679771
2019-12-19,652475
2019-12-20,659576
2019-12-21,673937
2019-12-22,676131
2019-12-23,676131
2019-12-24,691499
2019-12-25,703906
2019-12-26,703906
2019-12-27,722414
2019-12-28,752998
2019-12-29,784875
2019-12-30,824087
2019-12-31,865196
2020-01-01,903419
2020-01-02,948271
2020-01-03,965392
2020-01-04,963276
2020-01-05,964254
2020-01-06,986514
2020-01-07,1006885
2020-01-08,1006885
2020-01-09,992691
2020-01-10,975150
2020-01-11,966415
2020-01-12,978012
2020-01-13,978012
2020-01-14,976804
2020-01-15,974534
2020-01-16,972743
2020-01-17,957540
2020-01-18,957540
2020-01-19,981699
2020-01-20,1019887
2020-01-21,1019887
2020-01-22,1053229
2020-01-23,1066887
2020-01-24,1042017
2020-01-25,1032043
2020-01-26,1009168
2020-01-27,989565
2020-01-28,989060
2020-01-29,992380
2020-01-30,1002385
2020-01-31,1043900
2020-02-01,1088785
2020-02-02,1137493
2020-02-03,1173949
2020-02-04,1156374
2020-02-05,1156183
2020-02-06,1124473
2020-02-07,1090747
2020-02-08,1050041
2020-02-09,1067090
2020-02-10,1032985
2020-02-11,1017951
2020-02-12,996026
2020-02-13,996026
2020-02-14,972518
2020-02-15,964558
2020-02-16,960064
2020-02-17,959676
2020-02-18,962478
2020-02-19,1007211
2020-02-20,1051273
2020-02-21,1051273
2020-02-22,1090853
2020-02-23,1141795
2020-02-24,1173683
2020-02-25,1157669
2020-02-26,1129689
2020-02-27,1094812
2020-02-28,1043176
2020-02-29,1043176
2020-03-01,998190
2020-03-02,978580
2020-03-03,948900
2020-03-04,939482
2020-03-05,918753
2020-03-06,889112
2020-03-07,874269
2020-03-08,894854
2020-03-09,908402
2020-03-10,931521
2020-03-11,941632
2020-03-12,943384
2020-03-13,946027
2020-03-14,965538
2020-03-15,993829
2020-03-16,991458
2020-03-17,992749
2020-03-18,984060
2020-03-19,972369
2020-03-20,952437
2020-03-21,963404
2020-03-22,977411
2020-03-23,988897
2020-03-24,983354
2020-03-25,993858
2020-03-26,999176
2020-03-27,1014555
2020-03-28,1052004
2020-03-29,1099076
2020-03-30,1154030
2020-03-31,1176776
2020-04-01,1144721
2020-04-02,1123333
2020-04-03,1102815
2020-04-04,1076195
2020-04-05,1070320
2020-04-06,1045223
2020-04-07,995581
2020-04-08,970857
2020-04-09,948908
2020-04-10,938538
2020-04-11,929154
2020-04-12,931793
2020-04-13,921697
2020-04-14,897531
2020-04-15,864937
2020-04-16,838497
2020-04-17,812716
2020-04-18,801704
2020-04-19,812603
2020-04-20,843872
2020-04-21,852501
2020-04-22,877626
2020-04-23,894696
2020-04-24,896644
2020-04-25,899789
2020-04-26,888914
2020-04-27,873222
2020-04-28,853436
2020-04-29,822898
2020-04-30,799428
2020-05-01,785128
2020-05-02,760516
2020-05-03,727256
2020-05-04,693481
2020-05-05,661503
2020-05-06,635606
2020-05-07,658184
2020-05-08,690806
2020-05-09,719650
2020-05-10,737750
2020-05-11,735045
2020-05-12,738370
2020-05-13,747377
