date_obj,Mithril%20full%20helm%20(t) price
2019-04-07,2428
2019-04-08,2504
2019-04-09,2378
2019-04-10,2289
2019-04-11,2175
2019-04-12,2114
2019-04-13,2080
2019-04-14,2030
2019-04-15,1968
2019-04-16,1921
2019-04-17,1959
2019-04-18,1968
2019-04-19,1948
2019-04-20,1894
2019-04-21,1832
2019-04-22,1822
2019-04-23,1835
2019-04-24,1780
2019-04-25,1715
2019-04-26,1672
2019-04-27,1627
2019-04-28,1592
2019-04-29,1597
2019-04-30,1635
2019-05-01,1657
2019-05-02,1693
2019-05-03,1744
2019-05-04,1729
2019-05-05,1715
2019-05-06,1774
2019-05-07,1793
2019-05-08,1789
2019-05-09,1785
2019-05-10,1814
2019-05-11,1876
2019-05-12,1864
2019-05-13,1914
2019-05-14,1956
2019-05-15,2031
2019-05-16,2086
2019-05-17,2047
2019-05-18,2015
2019-05-19,1964
2019-05-20,1890
2019-05-21,1845
2019-05-22,1762
2019-05-23,1732
2019-05-24,1721
2019-05-25,1772
2019-05-26,1847
2019-05-27,1802
2019-05-28,1774
2019-05-29,1705
2019-05-30,1619
2019-05-31,1544
2019-06-01,1526
2019-06-02,1501
2019-06-03,1518
2019-06-04,1563
2019-06-05,1604
2019-06-06,1579
2019-06-07,1566
2019-06-08,1573
2019-06-09,1495
2019-06-10,1447
2019-06-11,1397
2019-06-12,1332
2019-06-13,1284
2019-06-14,1241
2019-06-15,1185
2019-06-16,1139
2019-06-17,1123
2019-06-18,1087
2019-06-19,1064
2019-06-20,1049
2019-06-21,1044
2019-06-22,1002
2019-06-23,987
2019-06-24,1003
2019-06-25,1012
2019-06-26,1031
2019-06-27,1038
2019-06-28,1064
2019-06-29,1102
2019-06-30,1110
2019-07-01,1142
2019-07-02,1181
2019-07-03,1236
2019-07-04,1274
2019-07-05,1309
2019-07-06,1354
2019-07-07,1398
2019-07-08,1413
2019-07-09,1426
2019-07-10,1431
2019-07-11,1438
2019-07-12,1484
2019-07-13,1501
2019-07-14,1576
2019-07-15,1576
2019-07-16,1629
2019-07-17,1680
2019-07-18,1681
2019-07-19,1660
2019-07-20,1740
2019-07-21,1802
2019-07-22,1808
2019-07-23,1871
2019-07-24,1894
2019-07-25,1958
2019-07-26,1901
2019-07-27,1884
2019-07-28,1935
2019-07-29,1908
2019-07-30,1836
2019-07-31,1877
2019-08-01,1919
2019-08-02,1958
2019-08-03,1916
2019-08-04,1950
2019-08-05,1982
2019-08-06,2021
2019-08-07,1988
2019-08-08,2062
2019-08-09,2109
2019-08-10,2183
2019-08-11,2161
2019-08-12,2101
2019-08-13,2063
2019-08-14,2020
2019-08-15,1928
2019-08-16,1861
2019-08-17,1861
2019-08-18,1870
2019-08-19,1900
2019-08-20,1855
2019-08-21,1826
2019-08-22,1909
2019-08-23,1950
2019-08-24,2015
2019-08-24,2015
2019-08-25,2070
2019-08-25,2070
2019-08-26,2148
2019-08-26,2148
2019-08-27,2175
2019-08-27,2175
2019-08-28,2247
2019-08-29,2326
2019-08-30,2369
2019-08-31,2428
2019-09-01,2451
2019-09-02,2408
2019-09-03,2418
2019-09-04,2445
2019-09-05,2432
2019-09-06,2432
2019-09-07,2366
2019-09-08,2366
2019-09-09,2366
2019-09-10,2468
2019-09-11,2482
2019-09-12,2521
2019-09-13,2521
2019-09-14,2560
2019-09-15,2592
2019-09-16,2633
2019-09-17,2625
2019-09-18,2531
2019-09-19,2480
2019-09-20,2480
2019-09-21,2536
2019-09-22,2489
2019-09-23,2591
2019-09-24,2591
2019-09-25,2622
2019-09-26,2643
2019-09-27,2701
2019-09-28,2619
2019-09-29,2619
2019-09-30,2566
2019-10-01,2584
2019-10-02,2584
2019-10-03,2509
2019-10-04,2516
2019-10-05,2561
2019-10-06,2571
2019-10-07,2567
2019-10-08,2671
2019-10-09,2671
2019-10-10,2801
2019-10-11,2801
2019-10-12,2816
2019-10-13,2887
2019-10-14,2977
2019-10-15,2977
2019-10-16,3098
2019-10-17,3091
2019-10-18,3096
2019-10-19,3137
2019-10-20,3259
2019-10-21,3259
2019-10-22,3334
2019-10-23,3307
2019-10-24,3413
2019-10-25,3455
2019-10-26,3515
2019-10-27,3567
2019-10-28,3669
2019-10-29,3669
2019-10-30,3605
2019-10-31,3623
2019-11-01,3651
2019-11-02,3719
2019-11-03,3870
2019-11-04,3985
2019-11-05,3985
2019-11-06,4070
2019-11-07,4109
2019-11-08,4089
2019-11-09,4016
2019-11-10,4001
2019-11-11,4049
2019-11-12,4049
2019-11-13,4067
2019-11-14,4177
2019-11-15,4124
2019-11-16,4205
2019-11-17,4205
2019-11-18,4128
2019-11-19,4128
2019-11-20,4298
2019-11-21,4298
2019-11-22,4402
2019-11-23,4301
2019-11-24,4377
2019-11-25,4593
2019-11-26,4707
2019-11-27,4707
2019-11-28,4855
2019-11-29,4855
2019-11-30,5041
2019-12-01,5081
2019-12-02,5081
2019-12-03,5203
2019-12-04,5057
2019-12-05,5057
2019-12-06,5007
2019-12-07,4901
2019-12-08,4901
2019-12-09,4945
2019-12-10,4760
2019-12-11,4760
2019-12-12,4533
2019-12-13,4519
2019-12-14,4596
2019-12-15,4616
2019-12-16,4616
2019-12-17,4814
2019-12-18,4801
2019-12-19,4801
2019-12-20,4801
2019-12-21,5021
2019-12-22,5172
2019-12-23,5126
2019-12-24,5383
2019-12-25,5165
2019-12-26,5096
2019-12-27,5074
2019-12-28,5052
2019-12-29,5052
2019-12-30,5055
2019-12-31,4969
2020-01-01,4737
2020-01-02,4500
2020-01-03,4290
2020-01-04,4096
2020-01-05,3894
2020-01-06,3733
2020-01-07,3566
2020-01-08,3593
2020-01-09,3695
2020-01-10,3726
2020-01-11,3749
2020-01-12,3858
2020-01-13,3858
2020-01-14,4014
2020-01-15,4098
2020-01-16,4144
2020-01-17,4144
2020-01-18,4144
2020-01-19,4315
2020-01-20,4333
2020-01-21,4333
2020-01-22,4253
2020-01-23,4268
2020-01-24,4301
2020-01-25,4256
2020-01-26,4281
2020-01-27,4323
2020-01-28,4430
2020-01-29,4617
2020-01-30,4570
2020-01-31,4471
2020-02-01,4505
2020-02-02,4467
2020-02-03,4575
2020-02-04,4611
2020-02-05,4653
2020-02-06,4543
2020-02-07,4606
2020-02-08,4837
2020-02-09,5079
2020-02-10,5110
2020-02-11,5071
2020-02-12,5170
2020-02-13,5170
2020-02-14,5365
2020-02-15,5543
2020-02-16,5656
2020-02-17,5565
2020-02-18,5574
2020-02-19,5754
2020-02-20,5844
2020-02-21,5844
2020-02-22,5942
2020-02-23,6236
2020-02-24,6523
2020-02-25,6583
2020-02-26,6790
2020-02-27,6701
2020-02-28,6980
2020-02-29,6980
2020-03-01,7243
2020-03-02,7443
2020-03-03,7384
2020-03-04,7384
2020-03-05,7247
2020-03-06,7119
2020-03-07,7008
2020-03-08,6999
2020-03-09,7049
2020-03-10,7264
2020-03-11,6929
2020-03-12,6857
2020-03-13,6857
2020-03-14,6744
2020-03-15,7001
2020-03-16,7132
2020-03-17,7055
2020-03-18,7163
2020-03-19,7295
2020-03-20,7294
2020-03-21,7141
2020-03-22,7072
2020-03-23,7219
2020-03-24,7117
2020-03-25,7033
2020-03-26,6871
2020-03-27,6928
2020-03-28,6790
2020-03-29,6653
2020-03-30,6432
2020-03-31,6120
2020-04-01,6063
2020-04-02,5861
2020-04-03,5903
2020-04-04,5974
2020-04-05,5917
2020-04-06,5938
2020-04-07,5822
2020-04-08,5659
2020-04-09,5483
2020-04-10,5397
2020-04-11,5188
2020-04-12,4963
2020-04-13,4789
2020-04-14,4649
2020-04-15,4510
2020-04-16,4371
2020-04-17,4361
2020-04-18,4213
2020-04-19,4093
2020-04-20,3938
2020-04-21,3858
2020-04-22,3932
2020-04-23,4105
2020-04-24,4077
2020-04-25,4176
2020-04-26,4290
2020-04-27,4259
2020-04-28,4274
2020-04-29,4367
2020-04-30,4479
2020-05-01,4477
2020-05-02,4627
2020-05-03,4776
2020-05-04,4925
2020-05-05,5165
2020-05-06,5274
2020-05-07,5140
2020-05-08,5164
2020-05-09,5294
2020-05-10,5460
2020-05-11,5712
2020-05-12,5516
2020-05-13,5504
