date_obj,Raurg%20bones price
2019-04-06,6793
2019-04-07,6793
2019-04-08,6987
2019-04-09,6987
2019-04-10,6987
2019-04-11,6987
2019-04-12,6987
2019-04-13,6987
2019-04-14,7010
2019-04-15,7010
2019-04-16,7010
2019-04-17,7010
2019-04-18,7010
2019-04-19,7010
2019-04-20,7010
2019-04-21,7010
2019-04-22,6867
2019-04-23,6867
2019-04-24,6867
2019-04-25,6867
2019-04-26,6867
2019-04-27,6867
2019-04-28,6698
2019-04-29,6698
2019-04-30,6698
2019-05-01,6698
2019-05-02,6698
2019-05-03,6698
2019-05-04,6698
2019-05-05,6698
2019-05-06,6701
2019-05-07,6701
2019-05-08,6701
2019-05-09,6701
2019-05-10,6701
2019-05-11,6701
2019-05-12,6701
2019-05-13,6761
2019-05-14,6761
2019-05-15,6761
2019-05-16,6761
2019-05-17,6761
2019-05-18,6761
2019-05-19,6761
2019-05-20,6859
2019-05-21,6859
2019-05-22,6859
2019-05-23,6859
2019-05-24,6859
2019-05-25,6859
2019-05-26,6859
2019-05-27,6859
2019-05-28,6611
2019-05-29,6611
2019-05-30,6611
2019-05-31,6611
2019-06-01,6611
2019-06-02,6611
2019-06-03,6611
2019-06-04,6584
2019-06-05,6584
2019-06-06,6584
2019-06-07,6584
2019-06-08,6584
2019-06-09,6584
2019-06-10,6584
2019-06-11,6725
2019-06-12,6725
2019-06-13,6725
2019-06-14,6725
2019-06-15,6725
2019-06-16,6725
2019-06-17,6839
2019-06-18,6839
2019-06-19,6839
2019-06-20,6839
2019-06-21,6839
2019-06-22,6839
2019-06-23,6951
2019-06-24,6951
2019-06-25,6951
2019-06-26,6951
2019-06-27,6951
2019-06-28,6951
2019-06-29,6951
2019-06-30,6951
2019-07-01,6941
2019-07-02,6941
2019-07-03,6941
2019-07-04,6941
2019-07-05,6941
2019-07-06,6941
2019-07-07,6941
2019-07-08,6941
2019-07-09,6955
2019-07-10,6955
2019-07-11,6955
2019-07-12,6955
2019-07-13,6955
2019-07-14,6955
2019-07-15,6955
2019-07-16,6955
2019-07-17,7111
2019-07-18,7111
2019-07-19,7111
2019-07-20,7111
2019-07-21,7111
2019-07-22,7111
2019-07-23,7111
2019-07-24,7111
2019-07-25,6979
2019-07-26,6979
2019-07-27,6979
2019-07-28,6979
2019-07-29,6979
2019-07-30,6979
2019-07-31,6979
2019-08-01,6979
2019-08-02,6979
2019-08-03,6848
2019-08-04,6848
2019-08-05,6848
2019-08-06,6848
2019-08-07,6848
2019-08-08,6848
2019-08-09,6848
2019-08-10,6848
2019-08-11,6789
2019-08-12,6789
2019-08-13,6789
2019-08-14,6789
2019-08-15,6789
2019-08-16,6789
2019-08-17,6789
2019-08-18,6789
2019-08-19,6751
2019-08-20,6751
2019-08-21,6751
2019-08-22,6751
2019-08-23,6751
2019-08-24,6751
2019-08-24,6751
2019-08-25,6751
2019-08-25,6751
2019-08-26,6751
2019-08-26,6751
2019-08-27,6751
2019-08-27,6751
2019-08-28,6731
2019-08-29,6731
2019-08-30,6731
2019-08-31,6731
2019-09-01,6731
2019-09-02,6731
2019-09-03,6731
2019-09-04,6731
2019-09-05,6731
2019-09-06,6731
2019-09-07,6493
2019-09-08,6493
2019-09-09,6493
2019-09-10,6493
2019-09-11,6493
2019-09-12,6493
2019-09-13,6493
2019-09-14,6493
2019-09-15,6493
2019-09-16,6493
2019-09-17,6658
2019-09-18,6658
2019-09-19,6658
2019-09-20,6658
2019-09-21,6658
2019-09-22,6658
2019-09-23,6658
2019-09-24,6658
2019-09-25,6658
2019-09-26,6486
2019-09-27,6486
2019-09-28,6486
2019-09-29,6486
2019-09-30,6486
2019-10-01,6486
2019-10-02,6486
2019-10-03,6486
2019-10-04,6486
2019-10-05,6486
2019-10-06,6353
2019-10-07,6353
2019-10-08,6353
2019-10-09,6353
2019-10-10,6353
2019-10-11,6353
2019-10-12,6353
2019-10-13,6353
2019-10-14,6353
2019-10-15,6313
2019-10-16,6313
2019-10-17,6313
2019-10-18,6313
2019-10-19,6313
2019-10-20,6313
2019-10-21,6313
2019-10-22,6313
2019-10-23,6204
2019-10-24,6204
2019-10-25,6204
2019-10-26,6204
2019-10-27,6204
2019-10-28,6204
2019-10-29,6204
2019-10-30,6204
2019-10-31,6022
2019-11-01,6022
2019-11-02,6022
2019-11-03,6022
2019-11-04,6022
2019-11-05,6022
2019-11-06,6022
2019-11-07,6022
2019-11-08,6031
2019-11-09,6031
2019-11-10,6031
2019-11-11,6031
2019-11-12,6031
2019-11-13,6031
2019-11-14,6031
2019-11-15,6031
2019-11-16,6037
2019-11-17,6037
2019-11-18,6037
2019-11-19,6037
2019-11-20,6037
2019-11-21,6037
2019-11-22,6037
2019-11-23,6037
2019-11-24,6037
2019-11-25,6158
2019-11-26,6158
2019-11-27,6158
2019-11-28,6158
2019-11-29,6158
2019-11-30,6158
2019-12-01,6158
2019-12-02,6158
2019-12-03,6158
2019-12-04,6158
2019-12-05,6396
2019-12-06,6396
2019-12-07,6396
2019-12-08,6396
2019-12-09,6396
2019-12-10,6396
2019-12-11,6396
2019-12-12,6396
2019-12-13,6396
2019-12-14,6651
2019-12-15,6651
2019-12-16,6651
2019-12-17,6651
2019-12-18,6651
2019-12-19,6651
2019-12-20,6651
2019-12-21,6651
2019-12-22,6651
2019-12-23,6651
2019-12-24,6651
2019-12-25,6651
2019-12-26,6686
2019-12-27,6686
2019-12-28,6686
2019-12-29,6686
2019-12-30,6686
2019-12-31,6686
2020-01-01,6686
2020-01-02,6686
2020-01-03,6686
2020-01-04,6686
2020-01-05,6783
2020-01-06,6783
2020-01-07,6783
2020-01-08,6783
2020-01-09,6783
2020-01-10,6783
2020-01-11,6783
2020-01-12,7002
2020-01-13,7002
2020-01-14,7002
2020-01-15,7002
2020-01-16,7002
2020-01-17,7002
2020-01-18,7002
2020-01-19,7002
2020-01-20,6853
2020-01-21,6853
2020-01-22,6853
2020-01-23,6853
2020-01-24,6853
2020-01-25,6853
2020-01-26,6853
2020-01-27,6960
2020-01-28,6960
2020-01-29,6960
2020-01-30,6960
2020-01-31,6960
2020-02-01,6960
2020-02-02,6960
2020-02-03,6825
2020-02-04,6825
2020-02-05,6825
2020-02-06,6825
2020-02-07,6825
2020-02-08,6825
2020-02-09,6825
2020-02-10,6825
2020-02-11,6651
2020-02-12,6651
2020-02-13,6651
2020-02-14,6651
2020-02-15,6651
2020-02-16,6651
2020-02-17,6651
2020-02-18,6733
2020-02-19,6733
2020-02-20,6733
2020-02-21,6733
2020-02-22,6733
2020-02-23,6733
2020-02-24,6733
2020-02-25,6817
2020-02-26,6817
2020-02-27,6817
2020-02-28,6817
2020-02-29,6817
2020-03-01,6817
2020-03-02,6817
2020-03-03,6817
2020-03-04,6999
2020-03-05,6999
2020-03-06,6999
2020-03-07,6999
2020-03-08,6999
2020-03-09,6999
2020-03-10,6999
2020-03-11,7103
2020-03-12,7103
2020-03-13,7103
2020-03-14,7103
2020-03-15,7103
2020-03-16,7103
2020-03-17,7154
2020-03-18,7154
2020-03-19,7154
2020-03-20,7154
2020-03-21,7154
2020-03-22,7154
2020-03-23,6840
2020-03-24,6840
2020-03-25,6840
2020-03-26,6840
2020-03-27,6840
2020-03-28,6840
2020-03-29,6944
2020-03-30,6944
2020-03-31,6944
2020-04-01,6944
2020-04-02,6944
2020-04-03,6944
2020-04-04,6871
2020-04-05,6871
2020-04-06,6871
2020-04-07,6871
2020-04-08,6865
2020-04-09,6865
2020-04-10,6865
2020-04-11,6865
2020-04-12,6865
2020-04-13,6926
2020-04-14,6926
2020-04-15,6926
2020-04-16,6926
2020-04-17,6599
2020-04-18,6599
2020-04-19,6599
2020-04-20,6723
2020-04-21,6723
2020-04-22,6723
2020-04-23,6723
2020-04-24,6723
2020-04-25,6610
2020-04-26,6610
2020-04-27,6610
2020-04-28,6668
2020-04-29,6668
2020-04-30,6668
2020-05-01,6668
2020-05-02,6668
2020-05-03,6834
2020-05-04,6834
2020-05-05,6834
2020-05-06,6834
2020-05-07,6834
2020-05-08,6659
2020-05-09,6659
2020-05-10,6659
2020-05-11,6659
2020-05-12,6659
2020-05-13,6637
