date_obj,Afro price
2018-08-11,60188
2018-08-12,58456
2018-08-14,58456
2018-08-16,59006
2018-08-17,59006
2018-08-18,59914
2018-08-19,59914
2018-08-20,61823
2018-08-21,61823
2018-08-22,63621
2018-08-23,63621
2018-08-24,66673
2018-08-25,66673
2018-08-26,66673
2018-08-27,69906
2018-08-28,69906
2018-08-29,69906
2018-08-30,73259
2018-08-31,73259
2018-09-01,76707
2018-09-02,76707
2018-09-03,76707
2018-09-04,80421
2018-09-05,80421
2018-09-06,80421
2018-09-07,84205
2018-09-08,84205
2018-09-09,84205
2018-09-10,87661
2018-09-11,87661
2018-09-12,87661
2018-09-13,87661
2018-09-14,91562
2018-09-15,91562
2018-09-16,91562
2018-09-17,96028
2018-09-18,96028
2018-09-19,96028
2018-09-20,100431
2018-09-21,100431
2018-09-22,105068
2018-09-23,105068
2018-09-24,105068
2018-09-25,110153
2018-09-26,110153
2018-09-27,114728
2018-09-28,114728
2018-09-29,114728
2018-09-30,114728
2018-10-01,120465
2018-10-02,120465
2018-10-03,120465
2018-10-04,121651
2018-10-05,121651
2018-10-06,121651
2018-10-07,116096
2018-10-08,116096
2018-10-09,116096
2018-10-10,111031
2018-10-11,111031
2018-10-12,111031
2018-10-13,107732
2018-10-14,107732
2018-10-15,107732
2018-10-16,107732
2018-10-17,103386
2018-10-18,103386
2018-10-19,103386
2018-10-20,99970
2018-10-21,99970
2018-10-22,96461
2018-10-23,96461
2018-10-24,96461
2018-10-25,91672
2018-10-26,91672
2018-10-27,91672
2018-10-28,88765
2018-10-29,88765
2018-10-30,88765
2018-10-31,89087
2018-11-01,89087
2018-11-03,91663
2018-11-04,91663
2018-11-05,90170
2018-11-06,90170
2018-11-07,90170
2018-11-08,85661
2018-11-09,85661
2018-11-10,82246
2018-11-11,82246
2018-11-12,79941
2018-11-13,79941
2018-11-14,79941
2018-11-15,78405
2018-11-16,78405
2018-11-17,78405
2018-11-18,76963
2018-11-19,76963
2018-11-20,77741
2018-11-21,77741
2018-11-22,77741
2018-11-23,81089
2018-11-24,81089
2018-11-25,80805
2018-11-26,80805
2018-11-27,80805
2018-11-28,78660
2018-11-29,78660
2018-12-01,79922
2018-12-02,79923
2018-12-03,79923
2018-12-04,79861
2018-12-05,79861
2018-12-07,79628
2018-12-09,80428
2018-12-10,77968
2018-12-11,77968
2018-12-12,77968
2018-12-13,75982
2018-12-14,75982
2018-12-15,73632
2018-12-16,73632
2018-12-17,73632
2018-12-18,70829
2018-12-19,70829
2018-12-20,70829
2018-12-21,68822
2018-12-22,68822
2018-12-23,69264
2018-12-24,69264
2018-12-25,69264
2018-12-26,66895
2018-12-27,66895
2018-12-28,64050
2018-12-29,64050
2018-12-30,62757
2018-12-31,62757
2019-01-01,62757
2019-01-02,61912
2019-01-03,61912
2019-01-04,61912
2019-01-05,59607
2019-01-06,59607
2019-01-08,56834
2019-01-10,54318
2019-01-11,51602
2019-01-12,49226
2019-01-13,49226
2019-01-14,46818
2019-01-15,46818
2019-01-16,44477
2019-01-17,44477
2019-01-18,42481
2019-01-19,42481
2019-01-20,40356
2019-01-21,40356
2019-01-22,39136
2019-01-23,39136
2019-01-24,38950
2019-01-25,38950
2019-01-26,40748
2019-01-27,40748
2019-01-28,41966
2019-01-29,43759
2019-01-30,43759
2019-01-31,44926
2019-02-01,44926
2019-02-02,46519
2019-02-03,46519
2019-02-04,48311
2019-02-05,48311
2019-02-06,49959
2019-02-07,49959
2019-02-08,49463
2019-02-09,49463
2019-02-10,47672
2019-02-11,47672
2019-02-12,47672
2019-02-13,45403
2019-02-14,45403
2019-02-15,45403
2019-02-16,43194
2019-02-17,43194
2019-02-18,43194
2019-02-19,42073
2019-02-20,42073
2019-02-21,42655
2019-02-22,42655
2019-02-23,43767
2019-02-24,43767
2019-02-25,43508
2019-02-26,43508
2019-02-27,45264
2019-02-28,45264
2019-03-01,45264
2019-03-02,46485
2019-03-03,46485
2019-03-04,48502
2019-03-05,48502
2019-03-06,49583
2019-03-07,49583
2019-03-08,49583
2019-03-09,49852
2019-03-10,49852
2019-03-11,48825
2019-03-12,48825
2019-03-13,48269
2019-03-14,48269
2019-03-15,48269
2019-03-16,48384
2019-03-17,48384
2019-03-18,47110
