date_obj,Irit%20potion%20(unf) price
2019-04-08,919
2019-04-09,959
2019-04-10,955
2019-04-11,969
2019-04-12,977
2019-04-13,964
2019-04-14,948
2019-04-15,933
2019-04-16,900
2019-04-17,895
2019-04-18,879
2019-04-19,903
2019-04-20,904
2019-04-21,883
2019-04-22,863
2019-04-23,849
2019-04-24,866
2019-04-25,890
2019-04-26,884
2019-04-27,888
2019-04-28,876
2019-04-29,872
2019-04-30,858
2019-05-01,858
2019-05-02,869
2019-05-03,863
2019-05-04,878
2019-05-05,918
2019-05-06,932
2019-05-07,925
2019-05-08,958
2019-05-09,970
2019-05-10,956
2019-05-11,955
2019-05-12,943
2019-05-13,920
2019-05-14,899
2019-05-15,896
2019-05-16,908
2019-05-17,903
2019-05-18,904
2019-05-19,895
2019-05-20,877
2019-05-21,857
2019-05-22,844
2019-05-23,853
2019-05-24,854
2019-05-25,872
2019-05-26,868
2019-05-27,873
2019-05-28,886
2019-05-29,902
2019-05-30,897
2019-05-31,881
2019-06-01,877
2019-06-02,872
2019-06-03,891
2019-06-04,902
2019-06-05,887
2019-06-06,919
2019-06-07,923
2019-06-08,899
2019-06-09,911
2019-06-10,911
2019-06-11,900
2019-06-12,903
2019-06-13,879
2019-06-14,882
2019-06-15,867
2019-06-16,862
2019-06-17,839
2019-06-18,846
2019-06-19,857
2019-06-20,882
2019-06-21,898
2019-06-22,899
2019-06-23,936
2019-06-24,904
2019-06-25,880
2019-06-26,854
2019-06-27,845
2019-06-28,862
2019-06-29,851
2019-06-30,865
2019-07-01,886
2019-07-02,886
2019-07-03,867
2019-07-04,862
2019-07-05,861
2019-07-06,874
2019-07-07,891
2019-07-08,886
2019-07-09,901
2019-07-10,915
2019-07-11,934
2019-07-12,888
2019-07-13,863
2019-07-14,859
2019-07-15,886
2019-07-16,912
2019-07-17,945
2019-07-18,956
2019-07-19,956
2019-07-20,986
2019-07-21,1032
2019-07-22,1067
2019-07-23,1118
2019-07-24,1165
2019-07-25,1208
2019-07-26,1257
2019-07-27,1305
2019-07-28,1353
2019-07-29,1323
2019-07-30,1332
2019-07-31,1299
2019-08-01,1250
2019-08-02,1194
2019-08-03,1139
2019-08-04,1083
2019-08-05,1029
2019-08-06,1006
2019-08-07,979
2019-08-08,956
2019-08-09,944
2019-08-10,972
2019-08-11,1021
2019-08-12,1069
2019-08-13,1102
2019-08-14,1096
2019-08-15,1097
2019-08-16,1110
2019-08-17,1066
2019-08-18,1089
2019-08-19,1105
2019-08-20,1146
2019-08-21,1135
2019-08-22,1153
2019-08-23,1156
2019-08-24,1158
2019-08-24,1158
2019-08-25,1123
2019-08-25,1123
2019-08-26,1086
2019-08-26,1086
2019-08-27,1039
2019-08-27,1039
2019-08-28,1026
2019-08-29,1008
2019-08-30,986
2019-08-31,943
2019-09-01,934
2019-09-02,922
2019-09-03,905
2019-09-04,937
2019-09-05,966
2019-09-06,969
2019-09-07,955
2019-09-08,979
2019-09-09,1010
2019-09-10,1014
2019-09-11,983
2019-09-12,976
2019-09-13,975
2019-09-14,968
2019-09-15,969
2019-09-16,971
2019-09-17,975
2019-09-18,990
2019-09-19,986
2019-09-20,979
2019-09-21,984
2019-09-22,1020
2019-09-23,1020
2019-09-24,1031
2019-09-25,1052
2019-09-26,1039
2019-09-27,1033
2019-09-28,1020
2019-09-29,1018
2019-09-30,1007
2019-10-01,1000
2019-10-02,991
2019-10-03,979
2019-10-04,967
2019-10-05,964
2019-10-06,997
2019-10-07,1025
2019-10-08,987
2019-10-09,980
2019-10-10,982
2019-10-11,985
2019-10-12,971
2019-10-13,1003
2019-10-14,1026
2019-10-15,1048
2019-10-16,1012
2019-10-17,1009
2019-10-18,992
2019-10-19,1000
2019-10-20,1023
2019-10-21,1024
2019-10-22,1018
2019-10-23,1051
2019-10-24,1056
2019-10-25,1027
2019-10-26,1050
2019-10-27,1060
2019-10-28,1056
2019-10-29,1062
2019-10-30,1071
2019-10-31,1050
2019-11-01,1035
2019-11-02,1036
2019-11-03,1048
2019-11-04,1046
2019-11-05,1028
2019-11-06,1035
2019-11-07,1049
2019-11-08,1053
2019-11-09,1034
2019-11-10,1037
2019-11-11,1040
2019-11-12,1027
2019-11-13,1020
2019-11-14,1017
2019-11-15,1010
2019-11-16,993
2019-11-17,992
2019-11-18,992
2019-11-19,974
2019-11-20,970
2019-11-21,991
2019-11-22,1005
2019-11-23,1029
2019-11-24,1018
2019-11-25,1023
2019-11-26,1048
2019-11-27,1056
2019-11-28,1097
2019-11-29,1131
2019-11-30,1092
2019-12-01,1098
2019-12-02,1082
2019-12-03,1062
2019-12-04,1070
2019-12-05,1066
2019-12-06,1073
2019-12-07,1068
2019-12-08,1100
2019-12-09,1123
2019-12-10,1096
2019-12-11,1093
2019-12-12,1107
2019-12-13,1095
2019-12-14,1053
2019-12-15,1020
2019-12-16,1017
2019-12-17,1034
2019-12-18,1044
2019-12-19,1039
2019-12-20,1065
2019-12-21,1051
2019-12-22,1041
2019-12-23,1068
2019-12-24,1057
2019-12-25,1052
2019-12-26,1077
2019-12-27,1080
2019-12-28,1084
2019-12-29,1078
2019-12-30,1055
2019-12-31,1083
2020-01-01,1098
2020-01-02,1137
2020-01-03,1144
2020-01-04,1109
2020-01-05,1092
2020-01-06,1078
2020-01-07,1110
2020-01-08,1131
2020-01-09,1121
2020-01-10,1118
2020-01-11,1094
2020-01-12,1085
2020-01-13,1119
2020-01-14,1149
2020-01-15,1110
2020-01-16,1101
2020-01-17,1096
2020-01-18,1110
2020-01-19,1102
2020-01-20,1092
2020-01-21,1069
2020-01-22,1056
2020-01-23,1054
2020-01-24,1077
2020-01-25,1109
2020-01-26,1095
2020-01-27,1059
2020-01-28,1040
2020-01-29,1037
2020-01-30,1047
2020-01-31,1018
2020-02-01,1001
2020-02-02,1020
2020-02-03,1041
2020-02-04,1059
2020-02-05,1063
2020-02-06,1031
2020-02-07,1049
2020-02-08,1012
2020-02-09,992
2020-02-10,998
2020-02-11,1003
2020-02-12,999
2020-02-13,1000
2020-02-14,996
2020-02-15,982
2020-02-16,979
2020-02-17,981
2020-02-18,979
2020-02-19,966
2020-02-20,955
2020-02-21,955
2020-02-22,961
2020-02-23,986
2020-02-24,958
2020-02-25,949
2020-02-26,958
2020-02-27,985
2020-02-28,1008
2020-02-29,980
2020-03-01,970
2020-03-02,971
2020-03-03,989
2020-03-04,1003
2020-03-05,994
2020-03-06,980
2020-03-07,976
2020-03-08,964
2020-03-09,934
2020-03-10,935
2020-03-11,943
2020-03-12,937
2020-03-13,938
2020-03-14,940
2020-03-15,929
2020-03-16,937
2020-03-17,936
2020-03-18,922
2020-03-19,947
2020-03-20,944
2020-03-21,941
2020-03-22,942
2020-03-23,967
2020-03-24,963
2020-03-25,945
2020-03-26,965
2020-03-27,969
2020-03-28,961
2020-03-29,964
2020-03-30,985
2020-03-31,1002
2020-04-01,1000
2020-04-02,1029
2020-04-03,1065
2020-04-04,1042
2020-04-05,1009
2020-04-06,1011
2020-04-07,1013
2020-04-08,1042
2020-04-09,1035
2020-04-10,1014
2020-04-11,1018
2020-04-12,1030
2020-04-13,1039
2020-04-14,1015
2020-04-15,1004
2020-04-16,998
2020-04-17,1004
2020-04-18,1003
2020-04-19,998
2020-04-20,974
2020-04-21,961
2020-04-22,952
2020-04-23,955
2020-04-24,967
2020-04-25,963
2020-04-26,968
2020-04-27,964
2020-04-28,974
2020-04-29,975
2020-04-30,962
2020-05-01,953
2020-05-02,952
2020-05-03,977
2020-05-04,996
2020-05-05,1016
2020-05-06,1010
2020-05-07,1032
2020-05-08,1023
2020-05-09,1005
2020-05-10,974
2020-05-11,948
2020-05-12,953
2020-05-13,973
