date_obj,Adamant%20thrownaxe price
2019-08-18,175
2019-08-19,175
2019-08-20,175
2019-08-21,175
2019-08-22,175
2019-08-23,175
2019-08-23,175
2019-08-24,175
2019-08-24,175
2019-08-25,181
2019-08-25,181
2019-08-26,181
2019-08-27,181
2019-08-27,181
2019-08-28,181
2019-08-29,181
2019-08-30,181
2019-08-31,181
2019-09-01,181
2019-09-02,181
2019-09-03,181
2019-09-04,181
2019-09-05,181
2019-09-06,181
2019-09-07,181
2019-09-08,181
2019-09-09,181
2019-09-10,181
2019-09-11,181
2019-09-12,181
2019-09-13,181
2019-09-14,181
2019-09-15,181
2019-09-16,181
2019-09-17,181
2019-09-18,181
2019-09-19,181
2019-09-20,181
2019-09-21,181
2019-09-22,181
2019-09-23,181
2019-09-24,181
2019-09-25,181
2019-09-26,187
2019-09-27,187
2019-09-28,187
2019-09-29,187
2019-09-30,187
2019-10-01,187
2019-10-02,187
2019-10-03,187
2019-10-04,187
2019-10-05,187
2019-10-06,187
2019-10-07,187
2019-10-08,187
2019-10-09,187
2019-10-10,187
2019-10-11,187
2019-10-12,187
2019-10-13,187
2019-10-14,187
2019-10-15,187
2019-10-16,195
2019-10-17,195
2019-10-18,195
2019-10-19,195
2019-10-20,195
2019-10-21,195
2019-10-22,195
2019-10-23,195
2019-10-24,195
2019-10-25,195
2019-10-26,195
2019-10-27,195
2019-10-28,195
2019-10-29,195
2019-10-30,195
2019-10-31,195
2019-11-01,195
2019-11-02,195
2019-11-03,195
2019-11-04,195
2019-11-05,195
2019-11-06,195
2019-11-07,195
2019-11-08,195
2019-11-09,195
2019-11-10,195
2019-11-11,195
2019-11-12,195
2019-11-13,195
2019-11-14,195
2019-11-15,203
2019-11-16,203
2019-11-17,203
2019-11-18,203
2019-11-19,203
2019-11-20,203
2019-11-21,203
2019-11-22,203
2019-11-23,203
2019-11-24,203
2019-11-25,203
2019-11-26,203
2019-11-27,203
2019-11-28,203
2019-11-29,203
2019-11-30,203
2019-12-01,203
2019-12-02,203
2019-12-03,203
2019-12-04,203
2019-12-05,203
2019-12-06,203
2019-12-07,203
2019-12-08,203
2019-12-09,203
2019-12-10,203
2019-12-11,212
2019-12-12,212
2019-12-13,212
2019-12-14,212
2019-12-15,212
2019-12-16,212
2019-12-17,212
2019-12-18,212
2019-12-19,212
2019-12-20,212
2019-12-21,212
2019-12-22,212
2019-12-23,212
2019-12-24,212
2019-12-25,212
2019-12-26,212
2019-12-27,212
2019-12-28,212
2019-12-29,212
2019-12-30,212
2019-12-31,212
2020-01-01,212
2020-01-02,212
2020-01-03,212
2020-01-04,212
2020-01-05,212
2020-01-06,212
2020-01-07,212
2020-01-08,212
2020-01-09,218
2020-01-10,218
2020-01-11,218
2020-01-12,218
2020-01-13,218
2020-01-14,218
2020-01-15,218
2020-01-16,218
2020-01-17,218
2020-01-18,218
2020-01-19,218
2020-01-20,218
2020-01-21,218
2020-01-22,218
2020-01-23,218
2020-01-24,218
2020-01-25,218
2020-01-26,218
2020-01-27,218
2020-01-28,218
2020-01-29,218
2020-01-30,218
2020-01-31,218
2020-02-01,218
2020-02-02,218
2020-02-03,218
2020-02-04,219
2020-02-05,219
2020-02-06,219
2020-02-07,219
2020-02-08,219
2020-02-09,219
2020-02-10,219
2020-02-11,219
2020-02-12,219
2020-02-13,219
2020-02-14,219
2020-02-15,219
2020-02-16,219
2020-02-17,219
2020-02-18,219
2020-02-19,219
2020-02-20,219
2020-02-21,219
2020-02-22,219
2020-02-23,219
2020-02-24,219
2020-02-25,219
2020-02-26,219
2020-02-27,216
2020-02-28,216
2020-02-29,216
2020-03-01,216
2020-03-02,216
2020-03-03,216
2020-03-04,216
2020-03-05,216
2020-03-06,216
2020-03-07,216
2020-03-08,216
2020-03-09,216
2020-03-10,216
2020-03-11,216
2020-03-12,216
2020-03-13,216
2020-03-14,216
2020-03-15,216
2020-03-16,216
2020-03-17,216
2020-03-18,216
2020-03-19,216
2020-03-20,216
2020-03-21,219
2020-03-22,219
2020-03-23,219
2020-03-24,219
2020-03-25,219
2020-03-26,219
2020-03-27,219
2020-03-28,219
2020-03-29,219
2020-03-30,219
2020-03-31,219
2020-04-01,219
2020-04-02,219
2020-04-03,219
2020-04-04,219
2020-04-05,219
2020-04-06,219
2020-04-07,219
2020-04-08,228
2020-04-09,228
2020-04-10,228
2020-04-11,228
2020-04-12,228
2020-04-13,228
2020-04-14,228
2020-04-15,228
2020-04-16,228
2020-04-17,228
2020-04-18,228
2020-04-19,228
2020-04-20,228
2020-04-21,228
2020-04-22,228
2020-04-23,228
2020-04-24,236
2020-04-25,236
2020-04-26,236
2020-04-27,236
2020-04-28,236
2020-04-29,236
2020-04-30,236
2020-05-01,236
2020-05-02,236
2020-05-03,236
2020-05-04,236
2020-05-05,236
2020-05-06,236
2020-05-07,236
2020-05-08,236
2020-05-09,236
2020-05-10,240
2020-05-11,240
2020-05-12,240
2020-05-13,240
