date_obj,Uncut%20diamond price
2019-04-10,2924
2019-04-11,2870
2019-04-12,2816
2019-04-13,2779
2019-04-14,2757
2019-04-15,2821
2019-04-16,2777
2019-04-17,2750
2019-04-18,2801
2019-04-19,2878
2019-04-20,2914
2019-04-21,2929
2019-04-22,2878
2019-04-23,2855
2019-04-24,2892
2019-04-25,2968
2019-04-26,2948
2019-04-27,2946
2019-04-28,2921
2019-04-29,2916
2019-04-30,2893
2019-05-01,2899
2019-05-02,2909
2019-05-03,2910
2019-05-04,2970
2019-05-05,2974
2019-05-06,3060
2019-05-07,3032
2019-05-08,2986
2019-05-09,2961
2019-05-10,2923
2019-05-11,2922
2019-05-12,2964
2019-05-13,2949
2019-05-14,2936
2019-05-15,3020
2019-05-16,3026
2019-05-17,3019
2019-05-18,3019
2019-05-19,3069
2019-05-20,3161
2019-05-21,3054
2019-05-22,3033
2019-05-23,3024
2019-05-24,3013
2019-05-25,3055
2019-05-26,3048
2019-05-27,3015
2019-05-28,3009
2019-05-29,2978
2019-05-30,2937
2019-05-31,2927
2019-06-01,2937
2019-06-02,2928
2019-06-03,2929
2019-06-04,2919
2019-06-05,2938
2019-06-06,2941
2019-06-07,2942
2019-06-08,2932
2019-06-09,2926
2019-06-10,2954
2019-06-11,2968
2019-06-12,2960
2019-06-13,3001
2019-06-14,3011
2019-06-15,2995
2019-06-16,2985
2019-06-17,2991
2019-06-18,2991
2019-06-19,3014
2019-06-20,3066
2019-06-21,2990
2019-06-22,2952
2019-06-23,2908
2019-06-24,2962
2019-06-25,2943
2019-06-26,2930
2019-06-27,2916
2019-06-28,2905
2019-06-29,2916
2019-06-30,2921
2019-07-01,2957
2019-07-02,2951
2019-07-03,2889
2019-07-04,2871
2019-07-05,2846
2019-07-06,2836
2019-07-07,2808
2019-07-08,2815
2019-07-09,2799
2019-07-10,2780
2019-07-11,2769
2019-07-12,2779
2019-07-13,2781
2019-07-14,2784
2019-07-15,2875
2019-07-16,2857
2019-07-17,2873
2019-07-18,2901
2019-07-19,2911
2019-07-20,2922
2019-07-21,3019
2019-07-22,3014
2019-07-23,2970
2019-07-24,2959
2019-07-25,2920
2019-07-26,2826
2019-07-27,2761
2019-07-28,2749
2019-07-29,2708
2019-07-30,2673
2019-07-31,2725
2019-08-01,2744
2019-08-02,2817
2019-08-03,2762
2019-08-04,2731
2019-08-05,2711
2019-08-06,2690
2019-08-07,2637
2019-08-08,2644
2019-08-09,2667
2019-08-10,2704
2019-08-11,2728
2019-08-12,2744
2019-08-13,2796
2019-08-14,2837
2019-08-15,2822
2019-08-16,2844
2019-08-17,2858
2019-08-18,2838
2019-08-19,2815
2019-08-20,2765
2019-08-21,2767
2019-08-22,2756
2019-08-23,2738
2019-08-24,2742
2019-08-24,2742
2019-08-25,2743
2019-08-25,2743
2019-08-26,2762
2019-08-26,2762
2019-08-27,2744
2019-08-27,2744
2019-08-28,2740
2019-08-29,2793
2019-08-30,2818
2019-08-31,2935
2019-09-01,2993
2019-09-02,2916
2019-09-03,2923
2019-09-04,2926
2019-09-05,2986
2019-09-06,2948
2019-09-07,2918
2019-09-08,2919
2019-09-09,2897
2019-09-10,2894
2019-09-11,2885
2019-09-12,2871
2019-09-13,2886
2019-09-14,2874
2019-09-15,2838
2019-09-16,2910
2019-09-17,3002
2019-09-18,3089
2019-09-19,3008
2019-09-20,2951
2019-09-21,2932
2019-09-22,2919
2019-09-23,2880
2019-09-24,2904
2019-09-25,2941
2019-09-26,2989
2019-09-27,2981
2019-09-28,3002
2019-09-29,2957
2019-09-30,2935
2019-10-01,2937
2019-10-02,2963
2019-10-03,2953
2019-10-04,2952
2019-10-05,2995
2019-10-06,3014
2019-10-07,3045
2019-10-08,3033
2019-10-09,3010
2019-10-10,2988
2019-10-11,2964
2019-10-12,2950
2019-10-13,2918
2019-10-14,2899
2019-10-15,2869
2019-10-16,2847
2019-10-17,2790
2019-10-18,2793
2019-10-19,2811
2019-10-20,2802
2019-10-21,2791
2019-10-22,2777
2019-10-23,2794
2019-10-24,2795
2019-10-25,2814
2019-10-26,2812
2019-10-27,2806
2019-10-28,2833
2019-10-29,2827
2019-10-30,2809
2019-10-31,2799
2019-11-01,2788
2019-11-02,2801
2019-11-03,2767
2019-11-04,2757
2019-11-05,2731
2019-11-06,2703
2019-11-07,2744
2019-11-08,2740
2019-11-09,2722
2019-11-10,2690
2019-11-11,2723
2019-11-12,2724
2019-11-13,2768
2019-11-14,2801
2019-11-15,2904
2019-11-16,2962
2019-11-17,2994
2019-11-18,2984
2019-11-19,2932
2019-11-20,2972
2019-11-21,2969
2019-11-22,2955
2019-11-23,2958
2019-11-24,2968
2019-11-25,2927
2019-11-26,2946
2019-11-27,2943
2019-11-28,2904
2019-11-29,2897
2019-11-30,2880
2019-12-01,2866
2019-12-02,2871
2019-12-03,2910
2019-12-04,2918
2019-12-05,2912
2019-12-06,2900
2019-12-07,2879
2019-12-08,2880
2019-12-09,2861
2019-12-10,2914
2019-12-11,2895
2019-12-12,2883
2019-12-13,2875
2019-12-14,2863
2019-12-15,2876
2019-12-16,2883
2019-12-17,2903
2019-12-18,2899
2019-12-19,2951
2019-12-20,2930
2019-12-21,2911
2019-12-22,2929
2019-12-23,2945
2019-12-24,3001
2019-12-25,3097
2019-12-26,3106
2019-12-27,3118
2019-12-28,3116
2019-12-29,3118
2019-12-30,3107
2019-12-31,3018
2020-01-01,3039
2020-01-02,3019
2020-01-03,3002
2020-01-04,2994
2020-01-05,3001
2020-01-06,2984
2020-01-07,2994
2020-01-08,2989
2020-01-09,2985
2020-01-10,3009
2020-01-11,3046
2020-01-12,3014
2020-01-13,2990
2020-01-14,2964
2020-01-15,2962
2020-01-16,2942
2020-01-17,2912
2020-01-18,2918
2020-01-19,2899
2020-01-20,2885
2020-01-21,2890
2020-01-22,2889
2020-01-23,2930
2020-01-24,2923
2020-01-25,2934
2020-01-26,2931
2020-01-27,2912
2020-01-28,2893
2020-01-29,2871
2020-01-30,2846
2020-01-31,2840
2020-02-01,2830
2020-02-02,2845
2020-02-03,2856
2020-02-04,2853
2020-02-05,2835
2020-02-06,2767
2020-02-07,2727
2020-02-08,2702
2020-02-09,2687
2020-02-10,2687
2020-02-11,2695
2020-02-12,2704
2020-02-13,2705
2020-02-14,2679
2020-02-15,2680
2020-02-16,2674
2020-02-17,2675
2020-02-18,2708
2020-02-19,2690
2020-02-20,2709
2020-02-21,2699
2020-02-22,2706
2020-02-23,2723
2020-02-24,2707
2020-02-25,2709
2020-02-26,2712
2020-02-27,2707
2020-02-28,2716
2020-02-29,2693
2020-03-01,2696
2020-03-02,2694
2020-03-03,2735
2020-03-04,2741
2020-03-05,2719
2020-03-06,2693
2020-03-07,2690
2020-03-08,2677
2020-03-09,2690
2020-03-10,2699
2020-03-11,2704
2020-03-12,2701
2020-03-13,2714
2020-03-14,2731
2020-03-15,2718
2020-03-16,2742
2020-03-17,2757
2020-03-18,2765
2020-03-19,2759
2020-03-20,2761
2020-03-21,2762
2020-03-22,2781
2020-03-23,2747
2020-03-24,2799
2020-03-25,2852
2020-03-26,2890
2020-03-27,2932
2020-03-28,2947
2020-03-29,2913
2020-03-30,2784
2020-03-31,2694
2020-04-01,2642
2020-04-02,2605
2020-04-03,2613
2020-04-04,2633
2020-04-05,2733
2020-04-06,2780
2020-04-07,2830
2020-04-08,2851
2020-04-09,2932
2020-04-10,2974
2020-04-11,2964
2020-04-12,2883
2020-04-13,2872
2020-04-14,2880
2020-04-15,2869
2020-04-16,2855
2020-04-17,2846
2020-04-18,2841
2020-04-19,2854
2020-04-20,2852
2020-04-21,2851
2020-04-22,2848
2020-04-23,2857
2020-04-24,2871
2020-04-25,2847
2020-04-26,2821
2020-04-27,2817
2020-04-28,2837
2020-04-29,2803
2020-04-30,2809
2020-05-01,2840
2020-05-02,2952
2020-05-03,2924
2020-05-04,2885
2020-05-05,2869
2020-05-06,2853
2020-05-07,2753
2020-05-08,2749
2020-05-09,2758
2020-05-10,2744
2020-05-11,2754
2020-05-12,2766
2020-05-13,2782
