date_obj,Sea%20turtle price
2019-05-12,933
2019-05-13,934
2019-05-14,941
2019-05-15,941
2019-05-16,931
2019-05-17,931
2019-05-18,913
2019-05-19,913
2019-05-20,909
2019-05-21,909
2019-05-22,944
2019-05-23,951
2019-05-24,951
2019-05-25,959
2019-05-26,959
2019-05-27,959
2019-05-28,961
2019-05-29,982
2019-05-30,965
2019-05-31,929
2019-06-01,924
2019-06-02,930
2019-06-03,946
2019-06-04,955
2019-06-05,957
2019-06-06,957
2019-06-07,984
2019-06-08,1025
2019-06-09,1058
2019-06-10,1058
2019-06-11,1026
2019-06-12,1002
2019-06-13,989
2019-06-14,995
2019-06-15,995
2019-06-16,1019
2019-06-17,1011
2019-06-18,1011
2019-06-19,1006
2019-06-20,999
2019-06-21,999
2019-06-22,1001
2019-06-23,1013
2019-06-24,1013
2019-06-25,1022
2019-06-26,1022
2019-06-27,1004
2019-06-28,1004
2019-06-29,965
2019-06-30,950
2019-07-01,950
2019-07-02,915
2019-07-03,915
2019-07-04,899
2019-07-05,914
2019-07-06,914
2019-07-07,952
2019-07-08,952
2019-07-09,996
2019-07-10,996
2019-07-11,974
2019-07-12,965
2019-07-13,965
2019-07-14,976
2019-07-15,976
2019-07-16,981
2019-07-17,968
2019-07-18,968
2019-07-19,967
2019-07-20,967
2019-07-21,953
2019-07-22,953
2019-07-23,917
2019-07-24,917
2019-07-25,918
2019-07-26,918
2019-07-27,905
2019-07-28,905
2019-07-29,896
2019-07-30,896
2019-07-31,908
2019-08-01,908
2019-08-02,929
2019-08-03,929
2019-08-04,926
2019-08-05,926
2019-08-06,938
2019-08-07,938
2019-08-08,965
2019-08-09,965
2019-08-10,947
2019-08-11,947
2019-08-12,924
2019-08-13,924
2019-08-14,921
2019-08-15,921
2019-08-16,926
2019-08-17,926
2019-08-18,945
2019-08-19,945
2019-08-20,960
2019-08-21,960
2019-08-22,949
2019-08-23,949
2019-08-24,926
2019-08-24,926
2019-08-25,926
2019-08-25,926
2019-08-26,937
2019-08-26,937
2019-08-27,937
2019-08-27,937
2019-08-28,905
2019-08-29,905
2019-08-30,921
2019-08-31,921
2019-09-01,949
2019-09-02,949
2019-09-03,958
2019-09-04,958
2019-09-05,965
2019-09-06,965
2019-09-07,976
2019-09-08,976
2019-09-09,969
2019-09-10,969
2019-09-11,946
2019-09-12,946
2019-09-13,953
2019-09-14,953
2019-09-15,914
2019-09-16,914
2019-09-17,898
2019-09-18,898
2019-09-19,897
2019-09-20,897
2019-09-21,884
2019-09-22,884
2019-09-23,925
2019-09-24,925
2019-09-25,928
2019-09-26,928
2019-09-27,921
2019-09-28,921
2019-09-29,964
2019-09-30,964
2019-10-01,991
2019-10-02,991
2019-10-03,994
2019-10-04,994
2019-10-05,977
2019-10-06,957
2019-10-07,957
2019-10-08,939
2019-10-09,939
2019-10-10,927
2019-10-11,927
2019-10-12,939
2019-10-13,949
2019-10-14,949
2019-10-15,950
2019-10-16,950
2019-10-17,929
2019-10-18,929
2019-10-19,921
2019-10-20,921
2019-10-21,939
2019-10-22,939
2019-10-23,953
2019-10-24,953
2019-10-25,977
2019-10-26,991
2019-10-27,991
2019-10-28,992
2019-10-29,992
2019-10-30,992
2019-10-31,999
2019-11-01,999
2019-11-02,1021
2019-11-03,1054
2019-11-04,1054
2019-11-05,1041
2019-11-06,1041
2019-11-07,1011
2019-11-08,1049
2019-11-09,1096
2019-11-10,1126
2019-11-11,1147
2019-11-12,1147
2019-11-13,1165
2019-11-14,1165
2019-11-15,1219
2019-11-16,1223
2019-11-17,1223
2019-11-18,1246
2019-11-19,1246
2019-11-20,1300
2019-11-21,1300
2019-11-22,1288
2019-11-23,1271
2019-11-24,1310
2019-11-25,1308
2019-11-26,1308
2019-11-27,1337
2019-11-28,1340
2019-11-29,1340
2019-11-30,1319
2019-12-01,1319
2019-12-02,1308
2019-12-03,1264
2019-12-04,1264
2019-12-05,1209
2019-12-06,1209
2019-12-07,1221
2019-12-08,1221
2019-12-09,1258
2019-12-10,1258
2019-12-11,1228
2019-12-12,1228
2019-12-13,1230
2019-12-14,1230
2019-12-15,1251
2019-12-16,1251
2019-12-17,1235
2019-12-18,1235
2019-12-19,1246
2019-12-20,1278
2019-12-21,1274
2019-12-22,1292
2019-12-23,1292
2019-12-24,1286
2019-12-25,1291
2019-12-26,1291
2019-12-27,1308
2019-12-28,1305
2019-12-29,1305
2019-12-30,1274
2019-12-31,1256
2020-01-01,1250
2020-01-02,1265
2020-01-03,1265
2020-01-04,1256
2020-01-05,1224
2020-01-06,1224
2020-01-07,1190
2020-01-08,1190
2020-01-09,1182
2020-01-10,1224
2020-01-11,1204
2020-01-12,1211
2020-01-13,1211
2020-01-14,1245
2020-01-15,1289
2020-01-16,1273
2020-01-17,1262
2020-01-18,1262
2020-01-19,1239
2020-01-20,1228
2020-01-21,1228
2020-01-22,1227
2020-01-23,1199
2020-01-24,1207
2020-01-25,1220
2020-01-26,1257
2020-01-27,1279
2020-01-28,1314
2020-01-29,1314
2020-01-30,1288
2020-01-31,1278
2020-02-01,1275
2020-02-02,1280
2020-02-03,1306
2020-02-04,1365
2020-02-05,1352
2020-02-06,1312
2020-02-07,1312
2020-02-08,1246
2020-02-09,1196
2020-02-10,1210
2020-02-11,1210
2020-02-12,1202
2020-02-13,1202
2020-02-14,1239
2020-02-15,1239
2020-02-16,1271
2020-02-17,1257
2020-02-18,1252
2020-02-19,1238
2020-02-20,1265
2020-02-21,1265
2020-02-22,1272
2020-02-23,1310
2020-02-24,1290
2020-02-25,1303
2020-02-26,1310
2020-02-27,1282
2020-02-28,1287
2020-02-29,1287
2020-03-01,1324
2020-03-02,1338
2020-03-03,1402
2020-03-04,1402
2020-03-05,1362
2020-03-06,1370
2020-03-07,1370
2020-03-08,1335
2020-03-09,1345
2020-03-10,1358
2020-03-11,1379
2020-03-12,1322
2020-03-13,1299
2020-03-14,1256
2020-03-15,1248
2020-03-16,1259
2020-03-17,1300
2020-03-18,1309
2020-03-19,1303
2020-03-20,1292
2020-03-21,1316
2020-03-22,1376
2020-03-23,1424
2020-03-24,1452
2020-03-25,1435
2020-03-26,1401
2020-03-27,1389
2020-03-28,1430
2020-03-29,1454
2020-03-30,1401
2020-03-31,1422
2020-04-01,1370
2020-04-02,1343
2020-04-03,1343
2020-04-04,1309
2020-04-05,1302
2020-04-06,1282
2020-04-07,1308
2020-04-08,1284
2020-04-09,1242
2020-04-10,1211
2020-04-11,1247
2020-04-12,1270
2020-04-13,1245
2020-04-14,1230
2020-04-15,1200
2020-04-16,1212
2020-04-17,1213
2020-04-18,1222
2020-04-19,1199
2020-04-20,1191
2020-04-21,1182
2020-04-22,1149
2020-04-23,1165
2020-04-24,1194
2020-04-25,1218
2020-04-26,1242
2020-04-27,1197
2020-04-28,1141
2020-04-29,1115
2020-04-30,1086
2020-05-01,1104
2020-05-02,1125
2020-05-03,1166
2020-05-04,1188
2020-05-05,1152
2020-05-06,1160
2020-05-07,1190
2020-05-08,1207
2020-05-09,1161
2020-05-10,1144
2020-05-11,1123
2020-05-12,1125
2020-05-13,1104
