date_obj,Red%20d'hide%20body%20(t) price
2019-04-05,6334
2019-04-06,6393
2019-04-07,6480
2019-04-08,6480
2019-04-09,6421
2019-04-10,6421
2019-04-11,6344
2019-04-12,6185
2019-04-13,6266
2019-04-14,6179
2019-04-15,6245
2019-04-16,6160
2019-04-17,6160
2019-04-18,6251
2019-04-19,6352
2019-04-20,6232
2019-04-21,6232
2019-04-22,6257
2019-04-23,6341
2019-04-24,6341
2019-04-25,6371
2019-04-26,6402
2019-04-27,6402
2019-04-28,6316
2019-04-29,6371
2019-04-30,6244
2019-05-01,6244
2019-05-02,6394
2019-05-03,6461
2019-05-04,6456
2019-05-05,6456
2019-05-06,6403
2019-05-07,6343
2019-05-08,6343
2019-05-09,6482
2019-05-10,6460
2019-05-11,6460
2019-05-12,6388
2019-05-13,6448
2019-05-14,6503
2019-05-15,6503
2019-05-16,6508
2019-05-17,6508
2019-05-18,6462
2019-05-19,6462
2019-05-20,6419
2019-05-21,6419
2019-05-22,6493
2019-05-23,6483
2019-05-24,6484
2019-05-25,6521
2019-05-26,6485
2019-05-27,6522
2019-05-28,6522
2019-05-29,6454
2019-05-30,6454
2019-05-31,6531
2019-06-01,6531
2019-06-02,6532
2019-06-03,6532
2019-06-04,6527
2019-06-05,6489
2019-06-06,6489
2019-06-07,6407
2019-06-08,6317
2019-06-09,6360
2019-06-10,6360
2019-06-11,6365
2019-06-12,6365
2019-06-13,6445
2019-06-14,6445
2019-06-15,6401
2019-06-16,6374
2019-06-17,6374
2019-06-18,6366
2019-06-19,6366
2019-06-20,6404
2019-06-21,6404
2019-06-22,6395
2019-06-23,6383
2019-06-24,6383
2019-06-25,6402
2019-06-26,6402
2019-06-27,6345
2019-06-28,6345
2019-06-29,6379
2019-06-30,6424
2019-07-01,6424
2019-07-02,6289
2019-07-03,6466
2019-07-04,6466
2019-07-05,6584
2019-07-06,6584
2019-07-07,6536
2019-07-08,6536
2019-07-09,6469
2019-07-10,6272
2019-07-11,6272
2019-07-12,6262
2019-07-13,6262
2019-07-14,6311
2019-07-15,6311
2019-07-16,6564
2019-07-17,6804
2019-07-18,6804
2019-07-19,6849
2019-07-20,6849
2019-07-21,6905
2019-07-22,6905
2019-07-23,6892
2019-07-24,6892
2019-07-25,6822
2019-07-26,6822
2019-07-27,6799
2019-07-28,6799
2019-07-29,6846
2019-07-30,6846
2019-07-31,6856
2019-08-01,6856
2019-08-02,6830
2019-08-03,6805
2019-08-04,6805
2019-08-05,6570
2019-08-06,6570
2019-08-07,6395
2019-08-08,6395
2019-08-09,6395
2019-08-10,6229
2019-08-11,6229
2019-08-12,6135
2019-08-13,6135
2019-08-14,6175
2019-08-15,6175
2019-08-16,6238
2019-08-17,6238
2019-08-18,6252
2019-08-19,6252
2019-08-20,6176
2019-08-21,6176
2019-08-22,6176
2019-08-23,6176
2019-08-24,6106
2019-08-24,6106
2019-08-25,6106
2019-08-25,6106
2019-08-26,6168
2019-08-26,6168
2019-08-27,6168
2019-08-27,6168
2019-08-28,6180
2019-08-29,6180
2019-08-30,6203
2019-08-31,6203
2019-09-01,6182
2019-09-02,6182
2019-09-03,6210
2019-09-04,6210
2019-09-05,6265
2019-09-06,6265
2019-09-07,6416
2019-09-08,6416
2019-09-09,6287
2019-09-10,6287
2019-09-11,6269
2019-09-12,6269
2019-09-13,6307
2019-09-14,6307
2019-09-15,6166
2019-09-16,6137
2019-09-17,6137
2019-09-18,6359
2019-09-19,6359
2019-09-20,6359
2019-09-21,6473
2019-09-22,6473
2019-09-23,6491
2019-09-24,6491
2019-09-25,6431
2019-09-26,6431
2019-09-27,6469
2019-09-28,6469
2019-09-29,6329
2019-09-30,6329
2019-10-01,6412
2019-10-02,6412
2019-10-03,6411
2019-10-04,6411
2019-10-05,6199
2019-10-06,6205
2019-10-07,6205
2019-10-08,6293
2019-10-09,6293
2019-10-10,6275
2019-10-11,6275
2019-10-12,6268
2019-10-13,6268
2019-10-14,6302
2019-10-15,6302
2019-10-16,6330
2019-10-17,6330
2019-10-18,6325
2019-10-19,6325
2019-10-20,6326
2019-10-21,6326
2019-10-22,6253
2019-10-23,6253
2019-10-24,6238
2019-10-25,6238
2019-10-26,6225
2019-10-27,6225
2019-10-28,6150
2019-10-29,6150
2019-10-30,6128
2019-10-31,6128
2019-11-01,5839
2019-11-02,5789
2019-11-03,5884
2019-11-04,5856
2019-11-05,5856
2019-11-06,6008
2019-11-07,6008
2019-11-08,6098
2019-11-09,6098
2019-11-10,6066
2019-11-11,6066
2019-11-12,6095
2019-11-13,6095
2019-11-14,6151
2019-11-15,6151
2019-11-16,6084
2019-11-17,6084
2019-11-18,6093
2019-11-19,6093
2019-11-20,6138
2019-11-21,6138
2019-11-22,6236
2019-11-23,6236
2019-11-24,6200
2019-11-25,6200
2019-11-26,6280
2019-11-27,6280
2019-11-28,6342
2019-11-29,6342
2019-11-30,6415
2019-12-01,6415
2019-12-02,6415
2019-12-03,6395
2019-12-04,6395
2019-12-05,6395
2019-12-06,6270
2019-12-07,6270
2019-12-08,6437
2019-12-09,6437
2019-12-10,6361
2019-12-11,6361
2019-12-12,6361
2019-12-13,6498
2019-12-14,6498
2019-12-15,6409
2019-12-16,6409
2019-12-17,6409
2019-12-18,6585
2019-12-19,6585
2019-12-20,6535
2019-12-21,6535
2019-12-22,6278
2019-12-23,6278
2019-12-24,6278
2019-12-25,6387
2019-12-26,6387
2019-12-27,6230
2019-12-28,6230
2019-12-29,6089
2019-12-30,6089
2019-12-31,6025
2020-01-01,6025
2020-01-02,6026
2020-01-03,6026
2020-01-04,6115
2020-01-05,6115
2020-01-06,6097
2020-01-07,6181
2020-01-08,6181
2020-01-09,6181
2020-01-10,6365
2020-01-11,6450
2020-01-12,6450
2020-01-13,6322
2020-01-14,6322
2020-01-15,6095
2020-01-16,6095
2020-01-17,5933
2020-01-18,5933
2020-01-19,5927
2020-01-20,5927
2020-01-21,6016
2020-01-22,6016
2020-01-23,6093
2020-01-24,5914
2020-01-25,5914
2020-01-26,6007
2020-01-27,6007
2020-01-28,6027
2020-01-29,6027
2020-01-30,6084
2020-01-31,6084
2020-02-01,6133
2020-02-02,6200
2020-02-03,6200
2020-02-04,6173
2020-02-05,6173
2020-02-06,6146
2020-02-07,6146
2020-02-08,6008
2020-02-09,6008
2020-02-10,5790
2020-02-11,5790
2020-02-12,5710
2020-02-13,5710
2020-02-14,5877
2020-02-15,5877
2020-02-16,5943
2020-02-17,6058
2020-02-18,6058
2020-02-19,6043
2020-02-20,6102
2020-02-21,6102
2020-02-22,5992
2020-02-23,5992
2020-02-24,5959
2020-02-25,5959
2020-02-26,6055
2020-02-27,6055
2020-02-28,6077
2020-02-29,6077
2020-03-01,6126
2020-03-02,6126
2020-03-03,6132
2020-03-04,6132
2020-03-05,6187
2020-03-06,6187
2020-03-07,6207
2020-03-08,6318
2020-03-09,6318
2020-03-10,6355
2020-03-11,6355
2020-03-12,6094
2020-03-13,6063
2020-03-14,6056
2020-03-15,6056
2020-03-16,5982
2020-03-17,5982
2020-03-18,6166
2020-03-19,6166
2020-03-20,6198
2020-03-21,6198
2020-03-22,6225
2020-03-23,6225
2020-03-24,6164
2020-03-25,6263
2020-03-26,6354
2020-03-27,6451
2020-03-28,6451
2020-03-29,6388
2020-03-30,6369
2020-03-31,6369
2020-04-01,6371
2020-04-02,6383
2020-04-03,6383
2020-04-04,6369
2020-04-05,6369
2020-04-06,6169
2020-04-07,6045
2020-04-08,6041
2020-04-09,6041
2020-04-10,6041
2020-04-11,6182
2020-04-12,6253
2020-04-13,6312
2020-04-14,6261
2020-04-15,6247
2020-04-16,6247
2020-04-17,6223
2020-04-18,6269
2020-04-19,6309
2020-04-20,6318
2020-04-21,6307
2020-04-22,6301
2020-04-23,6314
2020-04-24,6327
2020-04-25,6299
2020-04-26,6250
2020-04-27,6246
2020-04-28,6319
2020-04-29,6276
2020-04-30,6290
2020-05-01,6290
2020-05-02,6258
2020-05-03,6221
2020-05-04,6221
2020-05-05,6319
2020-05-06,6323
2020-05-07,6402
2020-05-08,6402
2020-05-09,6414
2020-05-10,6294
2020-05-11,6294
2020-05-12,6293
2020-05-13,6326
