date_obj,Worm%20batta price
2019-09-02,1084
2019-09-03,1084
2019-09-04,1084
2019-09-05,1084
2019-09-06,1084
2019-09-07,1084
2019-09-08,1093
2019-09-09,1093
2019-09-10,1093
2019-09-11,1093
2019-09-12,1093
2019-09-13,1093
2019-09-14,1093
2019-09-15,1093
2019-09-16,1093
2019-09-17,1093
2019-09-18,1093
2019-09-19,1093
2019-09-20,1093
2019-09-21,1093
2019-09-22,1124
2019-09-23,1124
2019-09-24,1124
2019-09-25,1124
2019-09-26,1124
2019-09-27,1124
2019-09-28,1124
2019-09-29,1124
2019-09-30,1124
2019-10-01,1124
2019-10-02,1124
2019-10-03,1124
2019-10-04,1124
2019-10-05,1124
2019-10-06,1124
2019-10-07,1124
2019-10-08,1126
2019-10-09,1126
2019-10-10,1126
2019-10-11,1126
2019-10-12,1126
2019-10-13,1126
2019-10-14,1126
2019-10-15,1126
2019-10-16,1126
2019-10-17,1126
2019-10-18,1126
2019-10-19,1126
2019-10-20,1126
2019-10-21,1106
2019-10-22,1106
2019-10-23,1106
2019-10-24,1106
2019-10-25,1106
2019-10-26,1106
2019-10-27,1106
2019-10-28,1106
2019-10-29,1106
2019-10-30,1106
2019-10-31,1106
2019-11-01,1106
2019-11-02,1106
2019-11-03,1126
2019-11-04,1126
2019-11-05,1126
2019-11-06,1126
2019-11-07,1126
2019-11-08,1126
2019-11-09,1126
2019-11-10,1126
2019-11-11,1126
2019-11-12,1126
2019-11-13,1126
2019-11-14,1126
2019-11-15,1126
2019-11-16,1126
2019-11-17,1126
2019-11-18,1126
2019-11-19,1126
2019-11-20,1159
2019-11-21,1159
2019-11-22,1159
2019-11-23,1159
2019-11-24,1159
2019-11-25,1159
2019-11-26,1159
2019-11-27,1159
2019-11-28,1159
2019-11-29,1159
2019-11-30,1159
2019-12-01,1159
2019-12-02,1159
2019-12-03,1159
2019-12-04,1159
2019-12-05,1159
2019-12-06,1159
2019-12-07,1159
2019-12-08,1159
2019-12-09,1172
2019-12-10,1172
2019-12-11,1172
2019-12-12,1172
2019-12-13,1172
2019-12-14,1172
2019-12-15,1172
2019-12-16,1172
2019-12-17,1172
2019-12-18,1172
2019-12-19,1172
2019-12-20,1172
2019-12-21,1172
2019-12-22,1172
2019-12-23,1172
2019-12-24,1172
2019-12-25,1172
2019-12-26,1172
2019-12-27,1192
2019-12-28,1192
2019-12-29,1192
2019-12-30,1192
2019-12-31,1192
2020-01-01,1192
2020-01-02,1192
2020-01-03,1192
2020-01-04,1192
2020-01-05,1192
2020-01-06,1192
2020-01-07,1192
2020-01-08,1192
2020-01-09,1192
2020-01-10,1202
2020-01-11,1202
2020-01-12,1202
2020-01-13,1202
2020-01-14,1202
2020-01-15,1202
2020-01-16,1202
2020-01-17,1202
2020-01-18,1202
2020-01-19,1202
2020-01-20,1202
2020-01-21,1202
2020-01-22,1202
2020-01-23,1202
2020-01-24,1178
2020-01-25,1178
2020-01-26,1178
2020-01-27,1178
2020-01-28,1178
2020-01-29,1178
2020-01-30,1178
2020-01-31,1178
2020-02-01,1178
2020-02-02,1178
2020-02-03,1178
2020-02-04,1178
2020-02-05,1178
2020-02-06,1173
2020-02-07,1173
2020-02-08,1173
2020-02-09,1173
2020-02-10,1173
2020-02-11,1173
2020-02-12,1173
2020-02-13,1173
2020-02-14,1173
2020-02-15,1173
2020-02-16,1173
2020-02-17,1173
2020-02-18,1173
2020-02-19,1129
2020-02-20,1129
2020-02-21,1129
2020-02-22,1129
2020-02-23,1129
2020-02-24,1129
2020-02-25,1129
2020-02-26,1129
2020-02-27,1129
2020-02-28,1129
2020-02-29,1129
2020-03-01,1131
2020-03-02,1131
2020-03-03,1131
2020-03-04,1131
2020-03-05,1131
2020-03-06,1131
2020-03-07,1131
2020-03-08,1131
2020-03-09,1131
2020-03-10,1131
2020-03-11,1131
2020-03-12,1169
2020-03-13,1169
2020-03-14,1169
2020-03-15,1169
2020-03-16,1169
2020-03-17,1169
2020-03-18,1169
2020-03-19,1169
2020-03-20,1169
2020-03-21,1169
2020-03-22,1207
2020-03-23,1207
2020-03-24,1207
2020-03-25,1207
2020-03-26,1207
2020-03-27,1207
2020-03-28,1207
2020-03-29,1247
2020-03-30,1247
2020-03-31,1247
2020-04-01,1247
2020-04-02,1247
2020-04-03,1247
2020-04-04,1247
2020-04-05,1247
2020-04-06,1219
2020-04-07,1219
2020-04-08,1219
2020-04-09,1219
2020-04-10,1219
2020-04-11,1219
2020-04-12,1219
2020-04-13,1200
2020-04-14,1200
2020-04-15,1200
2020-04-16,1200
2020-04-17,1200
2020-04-18,1200
2020-04-19,1190
2020-04-20,1190
2020-04-21,1190
2020-04-22,1190
2020-04-23,1190
2020-04-24,1190
2020-04-25,1190
2020-04-26,1166
2020-04-27,1166
2020-04-28,1166
2020-04-29,1166
2020-04-30,1166
2020-05-01,1166
2020-05-02,1166
2020-05-03,1166
2020-05-04,1191
2020-05-05,1191
2020-05-06,1191
2020-05-07,1191
2020-05-08,1191
2020-05-09,1191
2020-05-10,1191
2020-05-11,1238
2020-05-12,1238
2020-05-13,1238
