date_obj,Chocolate%20bomb price
2019-06-21,787
2019-06-22,787
2019-06-23,811
2019-06-24,811
2019-06-25,811
2019-06-26,795
2019-06-27,795
2019-06-28,795
2019-06-29,788
2019-06-30,788
2019-07-01,788
2019-07-02,784
2019-07-03,784
2019-07-04,773
2019-07-05,773
2019-07-06,773
2019-07-07,752
2019-07-08,752
2019-07-09,727
2019-07-10,727
2019-07-11,727
2019-07-12,758
2019-07-13,758
2019-07-14,796
2019-07-15,796
2019-07-16,796
2019-07-17,826
2019-07-18,826
2019-07-19,826
2019-07-20,818
2019-07-21,818
2019-07-22,818
2019-07-23,830
2019-07-24,830
2019-07-25,830
2019-07-26,860
2019-07-27,860
2019-07-28,832
2019-07-29,832
2019-07-30,802
2019-07-31,802
2019-08-01,802
2019-08-02,835
2019-08-03,835
2019-08-04,835
2019-08-05,839
2019-08-06,839
2019-08-07,841
2019-08-08,841
2019-08-09,841
2019-08-10,820
2019-08-11,820
2019-08-12,820
2019-08-13,824
2019-08-14,824
2019-08-15,804
2019-08-16,804
2019-08-17,804
2019-08-18,779
2019-08-19,779
2019-08-20,779
2019-08-21,765
2019-08-22,765
2019-08-23,765
2019-08-24,756
2019-08-24,756
2019-08-25,756
2019-08-25,756
2019-08-26,756
2019-08-26,756
2019-08-27,756
2019-08-27,756
2019-08-28,761
2019-08-29,761
2019-08-30,761
2019-08-31,775
2019-09-01,775
2019-09-02,775
2019-09-03,813
2019-09-04,813
2019-09-05,813
2019-09-06,854
2019-09-07,854
2019-09-08,897
2019-09-09,897
2019-09-10,897
2019-09-11,942
2019-09-12,942
2019-09-13,942
2019-09-14,990
2019-09-15,990
2019-09-16,1038
2019-09-17,1038
2019-09-18,1090
2019-09-19,1090
2019-09-20,1090
2019-09-21,1145
2019-09-22,1145
2019-09-23,1163
2019-09-24,1163
2019-09-25,1163
2019-09-26,1222
2019-09-27,1222
2019-09-28,1222
2019-09-29,1279
2019-09-30,1279
2019-10-01,1279
2019-10-02,1343
2019-10-03,1343
2019-10-04,1343
2019-10-05,1411
2019-10-06,1411
2019-10-07,1411
2019-10-08,1482
2019-10-09,1482
2019-10-10,1482
2019-10-11,1525
2019-10-12,1525
2019-10-13,1547
2019-10-14,1547
2019-10-15,1523
2019-10-16,1523
2019-10-17,1552
2019-10-18,1552
2019-10-19,1546
2019-10-20,1546
2019-10-21,1546
2019-10-22,1536
2019-10-23,1536
2019-10-24,1536
2019-10-25,1536
2019-10-26,1508
2019-10-27,1508
2019-10-28,1543
2019-10-29,1543
2019-10-30,1543
2019-10-31,1484
2019-11-01,1484
2019-11-02,1430
2019-11-03,1430
2019-11-04,1395
2019-11-05,1395
2019-11-06,1336
2019-11-07,1336
2019-11-08,1284
2019-11-09,1284
2019-11-10,1239
2019-11-11,1239
2019-11-12,1211
2019-11-13,1211
2019-11-14,1211
2019-11-15,1165
2019-11-16,1165
2019-11-17,1165
2019-11-18,1112
2019-11-19,1112
2019-11-20,1059
2019-11-21,1059
2019-11-22,1059
2019-11-23,1034
2019-11-24,1034
2019-11-25,1034
2019-11-26,988
2019-11-27,988
2019-11-28,970
2019-11-29,970
2019-11-30,970
2019-12-01,970
2019-12-02,926
2019-12-03,926
2019-12-04,931
2019-12-05,931
2019-12-06,931
2019-12-07,889
2019-12-08,889
2019-12-09,889
2019-12-10,853
2019-12-11,853
2019-12-12,853
2019-12-13,830
2019-12-14,830
2019-12-15,830
2019-12-16,790
2019-12-17,790
2019-12-18,790
2019-12-19,754
2019-12-20,754
2019-12-21,718
2019-12-22,718
2019-12-23,718
2019-12-24,694
2019-12-25,694
2019-12-26,694
2019-12-27,661
2019-12-28,661
2019-12-29,661
2019-12-30,628
2019-12-31,628
2020-01-01,628
2020-01-02,660
2020-01-03,660
2020-01-04,660
2020-01-05,693
2020-01-06,693
2020-01-07,693
2020-01-08,715
2020-01-09,715
2020-01-10,715
2020-01-11,697
2020-01-12,697
2020-01-13,697
2020-01-14,699
2020-01-15,699
2020-01-16,672
2020-01-17,672
2020-01-18,672
2020-01-19,699
2020-01-20,699
2020-01-21,699
2020-01-22,734
2020-01-23,734
2020-01-24,743
2020-01-25,743
2020-01-26,742
2020-01-27,742
2020-01-28,713
2020-01-29,713
2020-01-30,713
2020-01-31,742
2020-02-01,742
2020-02-02,749
2020-02-03,749
2020-02-04,736
2020-02-05,736
2020-02-06,745
2020-02-07,745
2020-02-08,745
2020-02-09,714
2020-02-10,745
2020-02-11,745
2020-02-12,783
2020-02-13,783
2020-02-14,821
2020-02-15,821
2020-02-16,821
2020-02-17,810
2020-02-18,810
2020-02-19,810
2020-02-20,792
2020-02-21,792
2020-02-22,792
2020-02-23,767
2020-02-24,767
2020-02-25,741
2020-02-26,741
2020-02-27,741
2020-02-28,759
2020-02-29,759
2020-03-01,759
2020-03-02,750
2020-03-03,750
2020-03-04,750
2020-03-05,755
2020-03-06,755
2020-03-07,750
2020-03-08,750
2020-03-09,751
2020-03-10,751
2020-03-11,728
2020-03-12,728
2020-03-13,734
2020-03-14,734
2020-03-15,717
2020-03-16,717
2020-03-17,699
2020-03-18,699
2020-03-19,668
2020-03-20,668
2020-03-21,650
2020-03-22,628
2020-03-23,628
2020-03-24,633
2020-03-25,633
2020-03-26,606
2020-03-27,606
2020-03-28,607
2020-03-29,588
2020-03-30,566
2020-03-31,566
2020-04-01,558
2020-04-02,539
2020-04-03,539
2020-04-04,528
2020-04-05,528
2020-04-06,504
2020-04-07,504
2020-04-08,505
2020-04-09,505
2020-04-10,506
2020-04-11,521
2020-04-12,521
2020-04-13,502
2020-04-14,511
2020-04-15,521
2020-04-16,521
2020-04-17,530
2020-04-18,556
2020-04-19,560
2020-04-20,560
2020-04-21,552
2020-04-22,538
2020-04-23,538
2020-04-24,535
2020-04-25,535
2020-04-26,549
2020-04-27,529
2020-04-28,506
2020-04-29,506
2020-04-30,503
2020-05-01,503
2020-05-02,507
2020-05-03,488
2020-05-04,488
2020-05-05,485
2020-05-06,485
2020-05-07,485
2020-05-08,494
2020-05-09,482
2020-05-10,496
2020-05-11,496
2020-05-12,498
2020-05-13,498
