date_obj,Ruby%20amulet%20(u) price
2019-04-07,1108
2019-04-08,1108
2019-04-09,1108
2019-04-10,1108
2019-04-11,1108
2019-04-12,1108
2019-04-13,1067
2019-04-14,1067
2019-04-15,1067
2019-04-16,1067
2019-04-17,1067
2019-04-18,1067
2019-04-19,1067
2019-04-20,1067
2019-04-21,1085
2019-04-22,1085
2019-04-23,1085
2019-04-24,1085
2019-04-25,1085
2019-04-26,1085
2019-04-27,1085
2019-04-28,1085
2019-04-29,1079
2019-04-30,1079
2019-05-01,1079
2019-05-02,1079
2019-05-03,1079
2019-05-04,1079
2019-05-05,1079
2019-05-06,1079
2019-05-07,1079
2019-05-08,1082
2019-05-09,1082
2019-05-10,1082
2019-05-11,1082
2019-05-12,1082
2019-05-13,1082
2019-05-14,1082
2019-05-15,1082
2019-05-16,1082
2019-05-17,1082
2019-05-18,1107
2019-05-19,1107
2019-05-20,1107
2019-05-21,1107
2019-05-22,1107
2019-05-23,1107
2019-05-24,1107
2019-05-25,1107
2019-05-26,1107
2019-05-27,1107
2019-05-28,1121
2019-05-29,1121
2019-05-30,1121
2019-05-31,1121
2019-06-01,1121
2019-06-02,1121
2019-06-03,1121
2019-06-04,1121
2019-06-05,1120
2019-06-06,1120
2019-06-07,1120
2019-06-08,1120
2019-06-09,1120
2019-06-10,1120
2019-06-11,1120
2019-06-12,1120
2019-06-13,1120
2019-06-14,1120
2019-06-15,1110
2019-06-16,1110
2019-06-17,1110
2019-06-18,1110
2019-06-19,1110
2019-06-20,1110
2019-06-21,1110
2019-06-22,1110
2019-06-23,1117
2019-06-24,1117
2019-06-25,1117
2019-06-26,1117
2019-06-27,1117
2019-06-28,1117
2019-06-29,1117
2019-06-30,1117
2019-07-01,1117
2019-07-02,1117
2019-07-03,1112
2019-07-04,1112
2019-07-05,1112
2019-07-06,1112
2019-07-07,1112
2019-07-08,1112
2019-07-09,1112
2019-07-10,1112
2019-07-11,1112
2019-07-12,1124
2019-07-13,1124
2019-07-14,1124
2019-07-15,1124
2019-07-16,1124
2019-07-17,1124
2019-07-18,1124
2019-07-19,1124
2019-07-20,1124
2019-07-21,1124
2019-07-22,1146
2019-07-23,1146
2019-07-24,1146
2019-07-25,1146
2019-07-26,1146
2019-07-27,1146
2019-07-28,1146
2019-07-29,1146
2019-07-30,1146
2019-07-31,1105
2019-08-01,1105
2019-08-02,1105
2019-08-03,1105
2019-08-04,1105
2019-08-05,1105
2019-08-06,1105
2019-08-07,1063
2019-08-08,1063
2019-08-09,1063
2019-08-10,1063
2019-08-11,1063
2019-08-12,1063
2019-08-13,1063
2019-08-14,1063
2019-08-15,1063
2019-08-16,1041
2019-08-17,1041
2019-08-18,1041
2019-08-19,1041
2019-08-20,1041
2019-08-21,1041
2019-08-22,1041
2019-08-23,1041
2019-08-24,1041
2019-08-24,1041
2019-08-25,1041
2019-08-25,1041
2019-08-26,1077
2019-08-26,1077
2019-08-27,1077
2019-08-27,1077
2019-08-28,1077
2019-08-29,1077
2019-08-30,1077
2019-08-31,1077
2019-09-01,1077
2019-09-02,1077
2019-09-03,1077
2019-09-04,1103
2019-09-05,1103
2019-09-06,1103
2019-09-07,1103
2019-09-08,1103
2019-09-09,1103
2019-09-10,1103
2019-09-11,1103
2019-09-12,1103
2019-09-13,1103
2019-09-14,1103
2019-09-15,1101
2019-09-16,1101
2019-09-17,1101
2019-09-18,1101
2019-09-19,1101
2019-09-20,1101
2019-09-21,1101
2019-09-22,1101
2019-09-23,1101
2019-09-24,1101
2019-09-25,1073
2019-09-26,1073
2019-09-27,1073
2019-09-28,1073
2019-09-29,1073
2019-09-30,1073
2019-10-01,1073
2019-10-02,1073
2019-10-03,1073
2019-10-04,1073
2019-10-05,1073
2019-10-06,1059
2019-10-07,1059
2019-10-08,1059
2019-10-09,1059
2019-10-10,1059
2019-10-11,1059
2019-10-12,1059
2019-10-13,1059
2019-10-14,1059
2019-10-15,1059
2019-10-16,1032
2019-10-17,1032
2019-10-18,1032
2019-10-19,1032
2019-10-20,1032
2019-10-21,1032
2019-10-22,1032
2019-10-23,1032
2019-10-24,1032
2019-10-25,1032
2019-10-26,1032
2019-10-27,1049
2019-10-28,1049
2019-10-29,1049
2019-10-30,1049
2019-10-31,1049
2019-11-01,1049
2019-11-02,1049
2019-11-03,1049
2019-11-04,1049
2019-11-05,1049
2019-11-06,1049
2019-11-07,1072
2019-11-08,1072
2019-11-09,1072
2019-11-10,1072
2019-11-11,1072
2019-11-12,1072
2019-11-13,1072
2019-11-14,1072
2019-11-15,1072
2019-11-16,1056
2019-11-17,1056
2019-11-18,1056
2019-11-19,1056
2019-11-20,1056
2019-11-21,1056
2019-11-22,1056
2019-11-23,1056
2019-11-24,1056
2019-11-25,1056
2019-11-26,1033
2019-11-27,1033
2019-11-28,1033
2019-11-29,1033
2019-11-30,1033
2019-12-01,1033
2019-12-02,1033
2019-12-03,1033
2019-12-04,1033
2019-12-05,1033
2019-12-06,1059
2019-12-07,1059
2019-12-08,1059
2019-12-09,1059
2019-12-10,1059
2019-12-11,1059
2019-12-12,1059
2019-12-13,1059
2019-12-14,1059
2019-12-15,1059
2019-12-16,1059
2019-12-17,1048
2019-12-18,1048
2019-12-19,1048
2019-12-20,1048
2019-12-21,1048
2019-12-22,1048
2019-12-23,1048
2019-12-24,1048
2019-12-25,1048
2019-12-26,1048
2019-12-27,1048
2019-12-28,1048
2019-12-29,1056
2019-12-30,1056
2019-12-31,1056
2020-01-01,1056
2020-01-02,1056
2020-01-03,1056
2020-01-04,1056
2020-01-05,1056
2020-01-06,1056
2020-01-07,1056
2020-01-08,1043
2020-01-09,1043
2020-01-10,1043
2020-01-11,1043
2020-01-12,1043
2020-01-13,1043
2020-01-14,1043
2020-01-15,1043
2020-01-16,1043
2020-01-17,1031
2020-01-18,1031
2020-01-19,1031
2020-01-20,1031
2020-01-21,1031
2020-01-22,1031
2020-01-23,1031
2020-01-24,1031
2020-01-25,1031
2020-01-26,1031
2020-01-27,1034
2020-01-28,1034
2020-01-29,1034
2020-01-30,1034
2020-01-31,1034
2020-02-01,1034
2020-02-02,1034
2020-02-03,1034
2020-02-04,1034
2020-02-05,1034
2020-02-06,1028
2020-02-07,1028
2020-02-08,1028
2020-02-09,1028
2020-02-10,1028
2020-02-11,1028
2020-02-12,1028
2020-02-13,1028
2020-02-14,1028
2020-02-15,1016
2020-02-16,1016
2020-02-17,1016
2020-02-18,1016
2020-02-19,1016
2020-02-20,1016
2020-02-21,1016
2020-02-22,1016
2020-02-23,1016
2020-02-24,1008
2020-02-25,1008
2020-02-26,1008
2020-02-27,1008
2020-02-28,1008
2020-02-29,1008
2020-03-01,1008
2020-03-02,1008
2020-03-03,1008
2020-03-04,1008
2020-03-05,1008
2020-03-06,1008
2020-03-07,1008
2020-03-08,1008
2020-03-09,1008
2020-03-10,1008
2020-03-11,1008
2020-03-12,1011
2020-03-13,1011
2020-03-14,1011
2020-03-15,1011
2020-03-16,1011
2020-03-17,1011
2020-03-18,1011
2020-03-19,1011
2020-03-20,1011
2020-03-21,1036
2020-03-22,1036
2020-03-23,1036
2020-03-24,1036
2020-03-25,1036
2020-03-26,1036
2020-03-27,1036
2020-03-28,1025
2020-03-29,1025
2020-03-30,1025
2020-03-31,1025
2020-04-01,1025
2020-04-02,1025
2020-04-03,1035
2020-04-04,1035
2020-04-05,1035
2020-04-06,1035
2020-04-07,1035
2020-04-08,1035
2020-04-09,1015
2020-04-10,1015
2020-04-11,1015
2020-04-12,1015
2020-04-13,1015
2020-04-14,1015
2020-04-15,1006
2020-04-16,1006
2020-04-17,1006
2020-04-18,1006
2020-04-19,1006
2020-04-20,1006
2020-04-21,1006
2020-04-22,1011
2020-04-23,1011
2020-04-24,1011
2020-04-25,1011
2020-04-26,1011
2020-04-27,1011
2020-04-28,1011
2020-04-29,1011
2020-04-30,1053
2020-05-01,1053
2020-05-02,1053
2020-05-03,1053
2020-05-04,1053
2020-05-05,1053
2020-05-06,1062
2020-05-07,1062
2020-05-08,1062
2020-05-09,1062
2020-05-10,1062
2020-05-11,1062
2020-05-12,1062
2020-05-13,1079
