date_obj,Oak%20blackjack(o) price
2019-08-30,648
2019-08-31,648
2019-09-01,641
2019-09-02,641
2019-09-03,641
2019-09-04,641
2019-09-05,641
2019-09-06,641
2019-09-07,641
2019-09-08,641
2019-09-09,641
2019-09-10,641
2019-09-11,641
2019-09-12,641
2019-09-13,641
2019-09-14,641
2019-09-15,641
2019-09-16,641
2019-09-17,641
2019-09-18,641
2019-09-19,641
2019-09-20,641
2019-09-21,641
2019-09-22,641
2019-09-23,641
2019-09-24,641
2019-09-25,641
2019-09-26,641
2019-09-27,641
2019-09-28,641
2019-09-29,641
2019-09-30,641
2019-10-01,641
2019-10-02,641
2019-10-03,641
2019-10-04,641
2019-10-05,641
2019-10-06,641
2019-10-07,641
2019-10-08,641
2019-10-09,641
2019-10-10,641
2019-10-11,641
2019-10-12,641
2019-10-13,641
2019-10-14,641
2019-10-15,641
2019-10-16,641
2019-10-17,641
2019-10-18,641
2019-10-19,641
2019-10-20,641
2019-10-21,641
2019-10-22,641
2019-10-23,641
2019-10-24,641
2019-10-25,641
2019-10-26,641
2019-10-27,659
2019-10-28,659
2019-10-29,659
2019-10-30,659
2019-10-31,659
2019-11-01,659
2019-11-02,659
2019-11-03,659
2019-11-04,659
2019-11-05,659
2019-11-06,659
2019-11-07,659
2019-11-08,659
2019-11-09,659
2019-11-10,659
2019-11-11,659
2019-11-12,659
2019-11-13,659
2019-11-14,659
2019-11-15,659
2019-11-16,659
2019-11-17,659
2019-11-18,659
2019-11-19,659
2019-11-20,659
2019-11-21,659
2019-11-22,659
2019-11-23,659
2019-11-24,659
2019-11-25,659
2019-11-26,659
2019-11-27,659
2019-11-28,659
2019-11-29,676
2019-11-30,676
2019-12-01,676
2019-12-02,676
2019-12-03,676
2019-12-04,676
2019-12-05,676
2019-12-06,676
2019-12-07,676
2019-12-08,676
2019-12-09,676
2019-12-10,676
2019-12-11,676
2019-12-12,676
2019-12-13,676
2019-12-14,676
2019-12-15,676
2019-12-16,676
2019-12-17,676
2019-12-18,676
2019-12-19,676
2019-12-20,676
2019-12-21,676
2019-12-22,676
2019-12-23,676
2019-12-24,676
2019-12-25,676
2019-12-26,676
2019-12-27,676
2019-12-28,676
2019-12-29,676
2019-12-30,676
2019-12-31,676
2020-01-01,676
2020-01-02,676
2020-01-03,676
2020-01-04,699
2020-01-05,699
2020-01-06,699
2020-01-07,699
2020-01-08,699
2020-01-09,699
2020-01-10,699
2020-01-11,699
2020-01-12,699
2020-01-13,699
2020-01-14,699
2020-01-15,699
2020-01-16,699
2020-01-17,699
2020-01-18,699
2020-01-19,699
2020-01-20,699
2020-01-21,699
2020-01-22,699
2020-01-23,699
2020-01-24,699
2020-01-25,699
2020-01-26,699
2020-01-27,699
2020-01-28,699
2020-01-29,699
2020-01-30,699
2020-01-31,699
2020-02-01,699
2020-02-02,699
2020-02-03,699
2020-02-04,699
2020-02-05,699
2020-02-06,699
2020-02-07,699
2020-02-08,699
2020-02-09,699
2020-02-10,730
2020-02-11,730
2020-02-12,730
2020-02-13,730
2020-02-14,730
2020-02-15,730
2020-02-16,730
2020-02-17,730
2020-02-18,730
2020-02-19,730
2020-02-20,730
2020-02-21,730
2020-02-22,730
2020-02-23,730
2020-02-24,730
2020-02-25,730
2020-02-26,730
2020-02-27,730
2020-02-28,730
2020-02-29,730
2020-03-01,730
2020-03-02,730
2020-03-03,730
2020-03-04,730
2020-03-05,730
2020-03-06,730
2020-03-07,730
2020-03-08,730
2020-03-09,730
2020-03-10,730
2020-03-11,730
2020-03-12,730
2020-03-13,764
2020-03-14,764
2020-03-15,764
2020-03-16,764
2020-03-17,764
2020-03-18,764
2020-03-19,764
2020-03-20,764
2020-03-21,764
2020-03-22,764
2020-03-23,764
2020-03-24,764
2020-03-25,764
2020-03-26,764
2020-03-27,764
2020-03-28,764
2020-03-29,764
2020-03-30,764
2020-03-31,764
2020-04-01,794
2020-04-02,794
2020-04-03,794
2020-04-04,794
2020-04-05,794
2020-04-06,794
2020-04-07,794
2020-04-08,794
2020-04-09,794
2020-04-10,794
2020-04-11,794
2020-04-12,794
2020-04-13,794
2020-04-14,794
2020-04-15,794
2020-04-16,794
2020-04-17,824
2020-04-18,824
2020-04-19,824
2020-04-20,824
2020-04-21,824
2020-04-22,824
2020-04-23,824
2020-04-24,824
2020-04-25,824
2020-04-26,824
2020-04-27,838
2020-04-28,838
2020-04-29,838
2020-04-30,838
2020-05-01,838
2020-05-02,838
2020-05-03,838
2020-05-04,838
2020-05-05,838
2020-05-06,838
2020-05-07,838
2020-05-08,851
2020-05-09,851
2020-05-10,851
2020-05-11,851
2020-05-12,851
2020-05-13,851
