date_obj,3rd%20age%20full%20helmet price
2018-11-01,29262884
2018-11-03,28577322
2018-11-04,28577322
2018-11-05,27671241
2018-11-06,27671241
2018-11-07,26868903
2018-11-08,26868903
2018-11-09,25887027
2018-11-10,25887027
2018-11-11,25173741
2018-11-12,25173741
2018-11-13,24457990
2018-11-14,24457990
2018-11-15,24457990
2018-11-16,23408521
2018-11-17,23408521
2018-11-18,23010172
2018-11-19,23010172
2018-11-20,22707618
2018-11-21,22707618
2018-11-22,22444752
2018-11-23,22444752
2018-11-24,22235172
2018-11-25,22235172
2018-11-26,22107852
2018-11-27,22107852
2018-11-28,22481123
2018-11-29,22481123
2018-12-01,21563406
2018-12-02,21075408
2018-12-03,21075408
2018-12-04,21075408
2018-12-05,20270347
2018-12-07,19661224
2018-12-09,19555420
2018-12-10,19373081
2018-12-11,19373081
2018-12-12,19373081
2018-12-13,19146945
2018-12-14,19146945
2018-12-15,19117080
2018-12-16,19117080
2018-12-17,19031274
2018-12-18,19031274
2018-12-19,19013172
2018-12-20,19013172
2018-12-21,18922086
2018-12-22,18922086
2018-12-23,18781881
2018-12-24,18781881
2018-12-25,18465596
2018-12-26,18465596
2018-12-27,18229825
2018-12-28,18229825
2018-12-29,18219101
2018-12-30,18219101
2018-12-31,18261643
2019-01-01,18261643
2019-01-02,18503107
2019-01-03,19016995
2019-01-04,19016995
2019-01-05,19801937
2019-01-06,19801937
2019-01-08,19562032
2019-01-10,18827601
2019-01-11,18827601
2019-01-12,18169114
2019-01-13,18169114
2019-01-14,17263036
2019-01-15,17263036
2019-01-16,16512601
2019-01-17,16512601
2019-01-18,15968274
2019-01-19,15968274
2019-01-20,15541782
2019-01-21,15541782
2019-01-22,15101491
2019-01-23,15101491
2019-01-24,15101491
2019-01-25,14923950
2019-01-26,14923950
2019-01-27,14811409
2019-01-28,14811409
2019-01-29,15205386
2019-01-30,15205386
2019-01-31,15571447
2019-02-01,15957775
2019-02-02,15957775
2019-02-03,16316536
2019-02-04,16316536
2019-02-05,17008940
2019-02-06,17008940
2019-02-07,17641685
2019-02-08,17181833
2019-02-09,17181833
2019-02-10,16940986
2019-02-11,16940986
2019-02-12,16340142
2019-02-13,15757925
2019-02-14,15757925
2019-02-15,15168675
2019-02-16,15168675
2019-02-17,15036946
2019-02-18,15036946
2019-02-19,14689335
2019-02-20,14689335
2019-02-21,14492013
2019-02-22,14492013
2019-02-23,14415928
2019-02-24,14415928
2019-02-25,14469923
2019-02-26,14469923
2019-02-27,14697105
2019-02-28,14697105
2019-03-01,15036042
2019-03-02,15036042
2019-03-03,15031974
2019-03-04,15031974
2019-03-05,14985423
2019-03-06,14985423
2019-03-07,14954507
2019-03-08,14954507
2019-03-09,14954507
2019-03-10,14674268
2019-03-11,14674268
2019-03-12,14490782
2019-03-13,14490782
2019-03-14,14302638
2019-03-15,14302638
2019-03-16,13980816
2019-03-17,13980816
2019-03-18,14054413
2019-03-19,14054413
2019-03-20,14496437
2019-03-21,14496437
2019-03-22,14815934
2019-03-23,14411824
2019-03-24,14411824
2019-03-25,14082948
2019-03-26,14499721
2019-03-27,14499721
2019-03-28,15029631
2019-03-29,15560324
2019-03-30,15560324
2019-03-31,15560324
2019-04-01,16270721
2019-04-02,16270721
2019-04-03,16823142
2019-04-04,16823142
2019-04-05,16438452
2019-04-06,16438452
2019-04-07,15647443
2019-04-08,15647443
2019-04-09,15366542
2019-04-10,15366542
2019-04-11,15884394
2019-04-12,16083336
2019-04-13,16083336
2019-04-14,15862611
2019-04-15,15862611
2019-04-16,15131369
2019-04-17,15131369
2019-04-18,15185431
2019-04-19,15185431
2019-04-20,15315614
2019-04-21,15315614
2019-04-22,15220698
2019-04-23,15220698
2019-04-24,15082242
2019-04-25,15082242
2019-04-26,14944823
2019-04-27,14944823
2019-04-28,14864874
2019-04-29,14864874
2019-04-30,14762226
2019-05-01,14762226
2019-05-02,14516576
2019-05-03,14508995
2019-05-04,14508995
2019-05-05,14388095
2019-05-06,14388095
2019-05-07,14280265
2019-05-08,14280265
2019-05-09,14221625
2019-05-10,14221625
2019-05-11,14121735
2019-05-12,14238572
2019-05-13,14432383
2019-05-14,14432383
2019-05-15,14365606
2019-05-16,14365606
2019-05-17,14117104
2019-05-18,14117104
2019-05-19,13989409
2019-05-20,13989409
2019-05-21,13996922
2019-05-22,13996922
2019-05-23,14192593
2019-05-24,14192593
2019-05-25,14322233
2019-05-26,14322233
2019-05-27,14406453
2019-05-28,14406453
2019-05-29,14358088
2019-05-30,14358088
2019-05-31,14358088
2019-06-01,14157938
2019-06-02,14157938
2019-06-03,13955628
2019-06-04,13798329
2019-06-05,13655496
2019-06-06,13655496
2019-06-07,13978225
2019-06-08,13978225
2019-06-09,14356673
2019-06-10,14356673
2019-06-11,14910211
2019-06-12,14910211
2019-06-13,14438134
2019-06-14,13961853
2019-06-15,13961853
2019-06-16,13829373
2019-06-17,13829373
2019-06-18,13925049
2019-06-19,14503018
2019-06-20,14729333
2019-06-21,14729333
2019-06-22,14729333
2019-06-23,14511497
2019-06-24,14511497
2019-06-25,14817357
2019-06-26,14817357
2019-06-27,14978249
2019-06-28,14978249
2019-06-29,15366574
2019-06-30,15734742
2019-07-01,15734742
2019-07-02,16234393
2019-07-03,16234393
2019-07-04,15705048
2019-07-05,15072524
2019-07-06,14607223
2019-07-07,14607223
2019-07-08,14267456
2019-07-09,14195187
2019-07-10,14195187
2019-07-11,14521715
2019-07-12,14758334
2019-07-13,14758334
2019-07-14,14779302
2019-07-15,14779302
2019-07-16,15177264
2019-07-17,15503982
2019-07-18,15503982
2019-07-19,16159543
2019-07-20,16159543
2019-07-21,16967521
2019-07-22,16967521
2019-07-23,17557822
2019-07-24,17557822
2019-07-25,17557822
2019-07-26,17765792
2019-07-27,17765792
2019-07-28,16933589
2019-07-29,16933589
2019-07-30,16136639
2019-07-31,16136639
2019-08-01,15862965
2019-08-02,15862965
2019-08-03,15725378
2019-08-04,15725378
2019-08-05,15622059
2019-08-06,15622059
2019-08-07,15494902
2019-08-08,15494902
2019-08-09,15281236
2019-08-10,15594600
2019-08-11,15594600
2019-08-12,16067564
2019-08-13,16067564
2019-08-14,16365046
2019-08-15,16365046
2019-08-16,16781842
2019-08-17,16781842
2019-08-18,17087623
2019-08-19,17087623
2019-08-20,17137573
2019-08-21,17137573
2019-08-22,17357272
2019-08-23,17357272
2019-08-24,17603077
2019-08-24,17603077
2019-08-25,17603077
2019-08-25,17603077
2019-08-26,17296189
2019-08-27,17296189
2019-08-27,17296189
2019-08-28,16973819
2019-08-29,16973819
2019-08-30,16747687
2019-08-31,16747687
2019-09-01,17165983
2019-09-02,17165983
2019-09-03,17876158
2019-09-04,17876158
2019-09-05,18625103
2019-09-06,18625103
2019-09-07,18969161
2019-09-08,19783796
2019-09-09,19783796
2019-09-10,20117834
2019-09-11,20117834
2019-09-12,20710199
2019-09-13,20710199
2019-09-14,21374803
2019-09-15,21374803
2019-09-16,22342055
2019-09-17,22342055
2019-09-18,23328656
2019-09-19,23328656
2019-09-20,23328656
2019-09-21,24053991
2019-09-22,24053991
2019-09-23,23075971
2019-09-24,23075971
2019-09-25,23075971
2019-09-26,21954367
2019-09-27,21954367
2019-09-28,21154993
2019-09-29,21154993
2019-09-30,20152393
2019-10-01,20152393
2019-10-02,19669320
2019-10-03,19669320
2019-10-04,18857402
2019-10-05,18020611
2019-10-06,17431407
2019-10-07,17431407
2019-10-08,16691714
2019-10-09,16691714
2019-10-10,17073867
2019-10-11,17073867
2019-10-12,17048621
2019-10-13,17086273
2019-10-14,17086273
2019-10-15,17582396
2019-10-16,17582396
2019-10-17,17582396
2019-10-18,18241792
2019-10-19,18241792
2019-10-20,18344845
2019-10-21,18344845
2019-10-22,18698303
2019-10-23,18698303
2019-10-24,18986515
2019-10-25,18986515
2019-10-26,19135815
2019-10-27,19135815
2019-10-28,19855276
2019-10-29,19855276
2019-10-30,19855276
2019-10-31,20627442
2019-11-01,20627442
2019-11-02,20627442
2019-11-03,21468489
2019-11-04,21468489
2019-11-05,21468489
2019-11-06,20450742
2019-11-07,20450742
2019-11-08,20450742
2019-11-09,19937749
2019-11-10,19937749
2019-11-11,19535173
2019-11-12,19535173
2019-11-13,19535173
2019-11-14,18681279
2019-11-15,18681279
2019-11-16,18256014
2019-11-17,18256014
2019-11-18,17742920
2019-11-19,17742920
2019-11-20,17742920
2019-11-21,17861006
2019-11-22,17861006
2019-11-23,18029657
2019-11-24,18029657
2019-11-25,18292857
2019-11-26,18292857
2019-11-27,17755978
2019-11-28,17755978
2019-11-29,17427609
2019-11-30,17427609
2019-12-01,16923309
2019-12-02,16923309
2019-12-03,16290032
2019-12-04,16290032
2019-12-05,16290032
2019-12-06,16204959
2019-12-07,16204959
2019-12-08,16637458
2019-12-09,16637458
2019-12-10,17335726
2019-12-11,17335726
2019-12-12,17335726
2019-12-13,17991276
2019-12-14,17991276
2019-12-15,17743880
2019-12-16,17743880
2019-12-17,17789290
2019-12-18,17789290
2019-12-19,17798163
2019-12-20,17798163
2019-12-21,17852698
2019-12-22,17852698
2019-12-23,17623025
2019-12-24,17623025
2019-12-25,17350608
2019-12-26,17350608
2019-12-27,17376586
2019-12-28,17376586
2019-12-29,17151902
2019-12-30,17151902
2019-12-31,16912003
2020-01-01,16912003
2020-01-02,16841267
2020-01-03,16841267
2020-01-04,16841267
2020-01-05,16886798
2020-01-06,16886798
2020-01-07,16808167
2020-01-08,16808167
2020-01-09,16808167
2020-01-10,16746961
2020-01-11,16746961
2020-01-12,16728378
2020-01-13,16728378
2020-01-14,16728378
2020-01-15,17254159
2020-01-16,17254159
2020-01-17,17979288
2020-01-18,17979288
2020-01-19,18072558
2020-01-20,18072558
2020-01-21,18072558
2020-01-22,17713277
2020-01-23,17713277
2020-01-24,17392394
2020-01-25,17392394
2020-01-26,17200901
2020-01-27,17200901
2020-01-28,16959230
2020-01-29,16959230
2020-01-30,16944705
2020-01-31,16944705
2020-02-01,17405185
2020-02-02,17616959
2020-02-03,17616959
2020-02-04,17979655
2020-02-05,17979655
2020-02-06,17345922
2020-02-07,17345922
2020-02-08,16501940
2020-02-09,16501940
2020-02-10,15745727
2020-02-11,15745727
2020-02-12,15256136
2020-02-13,15256136
2020-02-14,15017283
2020-02-15,15017283
2020-02-16,15117681
2020-02-17,15396465
2020-02-18,15396465
2020-02-19,15924050
2020-02-20,16171116
2020-02-21,16171116
2020-02-22,16188805
2020-02-23,16188805
2020-02-24,16117766
2020-02-25,16117766
2020-02-26,16050591
2020-02-27,16050591
2020-02-28,16108476
2020-02-29,16108476
2020-03-01,16122863
2020-03-02,16122863
2020-03-03,16058886
2020-03-04,16058886
2020-03-05,15900642
2020-03-06,15732119
2020-03-07,15732119
2020-03-08,15736922
2020-03-09,15736922
2020-03-10,15638347
2020-03-11,15638347
2020-03-12,15499482
2020-03-13,15499482
2020-03-14,15433694
2020-03-15,15500914
2020-03-16,15500914
2020-03-17,15979733
2020-03-18,16698866
2020-03-19,17284930
2020-03-20,17400342
2020-03-21,17400342
2020-03-22,17302670
2020-03-23,17302670
2020-03-24,17153136
2020-03-25,17153136
2020-03-26,16916005
2020-03-27,16622279
2020-03-28,16622279
2020-03-29,16388432
2020-03-30,16388432
2020-03-31,16050504
2020-04-01,15694845
2020-04-02,15475378
2020-04-03,15475378
2020-04-04,14910184
2020-04-05,14432830
2020-04-06,14666938
2020-04-07,14666938
2020-04-08,15391601
2020-04-09,15604447
2020-04-10,15604447
2020-04-11,15172786
2020-04-12,15172786
2020-04-13,14772147
2020-04-14,15132914
2020-04-15,15193034
2020-04-16,15193034
2020-04-17,15171898
2020-04-18,15278872
2020-04-19,15532229
2020-04-20,15371632
2020-04-21,15371632
2020-04-22,15021933
2020-04-23,15021933
2020-04-24,14762034
2020-04-25,14702348
2020-04-26,14783338
2020-04-27,14554729
2020-04-28,14239875
2020-04-29,14329645
2020-04-30,14507718
2020-05-01,14507718
2020-05-02,14310754
2020-05-03,14228657
2020-05-04,14228657
2020-05-05,14371106
2020-05-06,14546823
2020-05-07,14546823
2020-05-08,15012679
2020-05-09,15585340
2020-05-10,15585340
2020-05-11,16297066
2020-05-12,16297066
2020-05-13,16995780
