date_obj,Vodka price
2019-09-08,190
2019-09-09,190
2019-09-10,189
2019-09-11,189
2019-09-12,188
2019-09-13,188
2019-09-14,180
2019-09-15,180
2019-09-16,171
2019-09-17,171
2019-09-18,167
2019-09-19,167
2019-09-20,167
2019-09-21,167
2019-09-22,165
2019-09-23,174
2019-09-24,174
2019-09-25,183
2019-09-26,187
2019-09-27,187
2019-09-28,196
2019-09-29,196
2019-09-30,202
2019-10-01,201
2019-10-02,201
2019-10-03,208
2019-10-04,208
2019-10-05,217
2019-10-06,220
2019-10-07,220
2019-10-08,221
2019-10-09,221
2019-10-10,230
2019-10-11,230
2019-10-12,229
2019-10-13,234
2019-10-14,234
2019-10-15,242
2019-10-16,242
2019-10-17,244
2019-10-18,244
2019-10-19,251
2019-10-20,251
2019-10-21,257
2019-10-22,257
2019-10-23,269
2019-10-24,269
2019-10-25,273
2019-10-26,273
2019-10-27,277
2019-10-28,274
2019-10-29,274
2019-10-30,274
2019-10-31,284
2019-11-01,284
2019-11-02,289
2019-11-03,289
2019-11-04,291
2019-11-05,291
2019-11-06,293
2019-11-07,293
2019-11-08,290
2019-11-09,290
2019-11-10,282
2019-11-11,282
2019-11-12,291
2019-11-13,291
2019-11-14,286
2019-11-15,286
2019-11-16,300
2019-11-17,300
2019-11-18,315
2019-11-19,315
2019-11-20,327
2019-11-21,327
2019-11-22,321
2019-11-23,321
2019-11-24,338
2019-11-25,338
2019-11-26,331
2019-11-27,331
2019-11-28,319
2019-11-29,319
2019-11-30,317
2019-12-01,317
2019-12-02,312
2019-12-03,312
2019-12-04,325
2019-12-05,325
2019-12-06,325
2019-12-07,340
2019-12-08,340
2019-12-09,346
2019-12-10,346
2019-12-11,347
2019-12-12,347
2019-12-13,363
2019-12-14,363
2019-12-15,372
2019-12-16,372
2019-12-17,378
2019-12-18,378
2019-12-19,381
2019-12-20,381
2019-12-21,401
2019-12-22,401
2019-12-23,422
2019-12-24,422
2019-12-25,413
2019-12-26,413
2019-12-27,410
2019-12-28,410
2019-12-29,400
2019-12-30,400
2019-12-31,380
2020-01-01,380
2020-01-02,361
2020-01-03,361
2020-01-04,342
2020-01-05,324
2020-01-06,324
2020-01-07,313
2020-01-08,313
2020-01-09,323
2020-01-10,333
2020-01-11,316
2020-01-12,306
2020-01-13,306
2020-01-14,308
2020-01-15,315
2020-01-16,315
2020-01-17,314
2020-01-18,314
2020-01-19,325
2020-01-20,325
2020-01-21,335
2020-01-22,335
2020-01-23,335
2020-01-24,335
2020-01-25,335
2020-01-26,339
2020-01-27,339
2020-01-28,326
2020-01-29,309
2020-01-30,309
2020-01-31,297
2020-02-01,298
2020-02-02,292
2020-02-03,292
2020-02-04,286
2020-02-05,286
2020-02-06,276
2020-02-07,276
2020-02-08,262
2020-02-09,258
2020-02-10,249
2020-02-11,249
2020-02-12,236
2020-02-13,236
2020-02-14,227
2020-02-15,227
2020-02-16,226
2020-02-17,226
2020-02-18,221
2020-02-19,221
2020-02-20,216
2020-02-21,216
2020-02-22,207
2020-02-23,196
2020-02-24,194
2020-02-25,194
2020-02-26,195
2020-02-27,195
2020-02-28,193
2020-02-29,193
2020-03-01,193
2020-03-02,193
2020-03-03,201
2020-03-04,201
2020-03-05,209
2020-03-06,198
2020-03-07,198
2020-03-08,190
2020-03-09,187
2020-03-10,197
2020-03-11,197
2020-03-12,206
2020-03-13,206
2020-03-14,217
2020-03-15,217
2020-03-16,228
2020-03-17,239
2020-03-18,240
2020-03-19,247
2020-03-20,257
2020-03-21,253
2020-03-22,245
2020-03-23,234
2020-03-24,222
2020-03-25,210
2020-03-26,201
2020-03-27,209
2020-03-28,216
2020-03-29,207
2020-03-30,202
2020-03-31,204
2020-04-01,196
2020-04-02,186
2020-04-03,186
2020-04-04,178
2020-04-05,179
2020-04-06,179
2020-04-07,177
2020-04-08,174
2020-04-09,171
2020-04-10,172
2020-04-11,180
2020-04-12,182
2020-04-13,191
2020-04-14,193
2020-04-15,185
2020-04-16,182
2020-04-17,181
2020-04-18,184
2020-04-19,194
2020-04-20,201
2020-04-21,211
2020-04-22,200
2020-04-23,191
2020-04-24,190
2020-04-25,184
2020-04-26,174
2020-04-27,170
2020-04-28,171
2020-04-29,175
2020-04-30,183
2020-05-01,191
2020-05-02,196
2020-05-03,204
2020-05-04,201
2020-05-05,205
2020-05-06,215
2020-05-07,226
2020-05-08,233
2020-05-09,228
2020-05-10,225
2020-05-11,230
2020-05-12,228
2020-05-13,226
