date_obj,Veg%20ball price
2019-09-08,899
2019-09-09,899
2019-09-10,899
2019-09-11,899
2019-09-12,899
2019-09-13,899
2019-09-14,899
2019-09-15,899
2019-09-16,899
2019-09-17,899
2019-09-18,921
2019-09-19,921
2019-09-20,921
2019-09-21,921
2019-09-22,921
2019-09-23,921
2019-09-24,921
2019-09-25,921
2019-09-26,921
2019-09-27,921
2019-09-28,921
2019-09-29,921
2019-09-30,921
2019-10-01,921
2019-10-02,921
2019-10-03,921
2019-10-04,921
2019-10-05,921
2019-10-06,921
2019-10-07,921
2019-10-08,921
2019-10-09,921
2019-10-10,917
2019-10-11,917
2019-10-12,917
2019-10-13,917
2019-10-14,917
2019-10-15,917
2019-10-16,917
2019-10-17,917
2019-10-18,917
2019-10-19,917
2019-10-20,917
2019-10-21,917
2019-10-22,917
2019-10-23,917
2019-10-24,917
2019-10-25,917
2019-10-26,917
2019-10-27,917
2019-10-28,917
2019-10-29,917
2019-10-30,917
2019-10-31,917
2019-11-01,917
2019-11-02,917
2019-11-03,935
2019-11-04,935
2019-11-05,935
2019-11-06,935
2019-11-07,935
2019-11-08,935
2019-11-09,935
2019-11-10,935
2019-11-11,935
2019-11-12,935
2019-11-13,935
2019-11-14,935
2019-11-15,935
2019-11-16,935
2019-11-17,935
2019-11-18,935
2019-11-19,935
2019-11-20,935
2019-11-21,935
2019-11-22,935
2019-11-23,935
2019-11-24,935
2019-11-25,935
2019-11-26,935
2019-11-27,935
2019-11-28,935
2019-11-29,935
2019-11-30,935
2019-12-01,944
2019-12-02,944
2019-12-03,944
2019-12-04,944
2019-12-05,944
2019-12-06,944
2019-12-07,944
2019-12-08,944
2019-12-09,944
2019-12-10,944
2019-12-11,944
2019-12-12,944
2019-12-13,944
2019-12-14,944
2019-12-15,944
2019-12-16,944
2019-12-17,944
2019-12-18,944
2019-12-19,944
2019-12-20,944
2019-12-21,944
2019-12-22,944
2019-12-23,944
2019-12-24,944
2019-12-25,944
2019-12-26,944
2019-12-27,944
2019-12-28,944
2019-12-29,944
2019-12-30,944
2019-12-31,979
2020-01-01,979
2020-01-02,979
2020-01-03,979
2020-01-04,979
2020-01-05,979
2020-01-06,979
2020-01-07,979
2020-01-08,979
2020-01-09,979
2020-01-10,979
2020-01-11,979
2020-01-12,979
2020-01-13,979
2020-01-14,979
2020-01-15,979
2020-01-16,979
2020-01-17,979
2020-01-18,979
2020-01-19,979
2020-01-20,979
2020-01-21,979
2020-01-22,979
2020-01-23,979
2020-01-24,979
2020-01-25,979
2020-01-26,979
2020-01-27,955
2020-01-28,955
2020-01-29,955
2020-01-30,955
2020-01-31,955
2020-02-01,955
2020-02-02,955
2020-02-03,955
2020-02-04,955
2020-02-05,955
2020-02-06,955
2020-02-07,955
2020-02-08,955
2020-02-09,955
2020-02-10,955
2020-02-11,955
2020-02-12,955
2020-02-13,955
2020-02-14,955
2020-02-15,955
2020-02-16,955
2020-02-17,955
2020-02-18,926
2020-02-19,926
2020-02-20,926
2020-02-21,926
2020-02-22,926
2020-02-23,926
2020-02-24,926
2020-02-25,926
2020-02-26,926
2020-02-27,926
2020-02-28,926
2020-02-29,926
2020-03-01,926
2020-03-02,926
2020-03-03,926
2020-03-04,926
2020-03-05,926
2020-03-06,926
2020-03-07,926
2020-03-08,926
2020-03-09,926
2020-03-10,946
2020-03-11,946
2020-03-12,946
2020-03-13,946
2020-03-14,946
2020-03-15,946
2020-03-16,946
2020-03-17,946
2020-03-18,946
2020-03-19,946
2020-03-20,946
2020-03-21,946
2020-03-22,946
2020-03-23,946
2020-03-24,946
2020-03-25,946
2020-03-26,946
2020-03-27,946
2020-03-28,946
2020-03-29,938
2020-03-30,938
2020-03-31,938
2020-04-01,938
2020-04-02,938
2020-04-03,938
2020-04-04,938
2020-04-05,938
2020-04-06,938
2020-04-07,938
2020-04-08,938
2020-04-09,938
2020-04-10,938
2020-04-11,938
2020-04-12,938
2020-04-13,938
2020-04-14,932
2020-04-15,932
2020-04-16,932
2020-04-17,932
2020-04-18,932
2020-04-19,932
2020-04-20,932
2020-04-21,932
2020-04-22,932
2020-04-23,932
2020-04-24,932
2020-04-25,932
2020-04-26,932
2020-04-27,932
2020-04-28,934
2020-04-29,934
2020-04-30,934
2020-05-01,934
2020-05-02,934
2020-05-03,934
2020-05-04,934
2020-05-05,934
2020-05-06,934
2020-05-07,934
2020-05-08,934
2020-05-09,934
2020-05-10,934
2020-05-11,934
2020-05-12,978
2020-05-13,978
