date_obj,Black%20warlock%20(item) price
2019-03-17,1318
2019-03-18,1318
2019-03-19,1318
2019-03-20,1318
2019-03-21,1318
2019-03-22,1318
2019-03-23,1318
2019-03-24,1318
2019-03-25,1318
2019-03-26,1318
2019-03-27,1318
2019-03-28,1318
2019-03-29,1318
2019-03-30,1318
2019-03-31,1318
2019-04-01,1258
2019-04-02,1258
2019-04-03,1258
2019-04-04,1258
2019-04-05,1258
2019-04-06,1258
2019-04-07,1258
2019-04-08,1258
2019-04-09,1258
2019-04-10,1258
2019-04-11,1258
2019-04-12,1258
2019-04-13,1258
2019-04-14,1258
2019-04-15,1258
2019-04-16,1258
2019-04-17,1198
2019-04-18,1198
2019-04-19,1198
2019-04-20,1198
2019-04-21,1198
2019-04-22,1198
2019-04-23,1198
2019-04-24,1198
2019-04-25,1198
2019-04-26,1198
2019-04-27,1198
2019-04-28,1198
2019-04-29,1198
2019-04-30,1198
2019-05-01,1198
2019-05-02,1143
2019-05-03,1143
2019-05-04,1143
2019-05-05,1143
2019-05-06,1143
2019-05-07,1143
2019-05-08,1143
2019-05-09,1143
2019-05-10,1143
2019-05-11,1143
2019-05-12,1143
2019-05-13,1143
2019-05-14,1143
2019-05-15,1143
2019-05-16,1143
2019-05-17,1143
2019-05-18,1091
2019-05-19,1091
2019-05-20,1091
2019-05-21,1091
2019-05-22,1091
2019-05-23,1091
2019-05-24,1091
2019-05-25,1091
2019-05-26,1091
2019-05-27,1091
2019-05-28,1091
2019-05-29,1091
2019-05-30,1091
2019-05-31,1091
2019-06-01,1091
2019-06-02,1091
2019-06-03,1091
2019-06-04,1091
2019-06-05,1039
2019-06-06,1039
2019-06-07,1039
2019-06-08,1039
2019-06-09,1039
2019-06-10,1039
2019-06-11,1039
2019-06-12,1039
2019-06-13,1039
2019-06-14,1039
2019-06-15,1039
2019-06-16,1039
2019-06-17,1039
2019-06-18,1039
2019-06-19,1039
2019-06-20,1039
2019-06-21,1039
2019-06-22,1039
2019-06-23,1039
2019-06-24,1039
2019-06-25,993
2019-06-26,993
2019-06-27,993
2019-06-28,993
2019-06-29,993
2019-06-30,993
2019-07-01,993
2019-07-02,993
2019-07-03,993
2019-07-04,993
2019-07-05,993
2019-07-06,993
2019-07-07,993
2019-07-08,993
2019-07-09,993
2019-07-10,993
2019-07-11,993
2019-07-12,993
2019-07-13,993
2019-07-14,947
2019-07-15,947
2019-07-16,947
2019-07-17,947
2019-07-18,947
2019-07-19,947
2019-07-20,947
2019-07-21,947
2019-07-22,947
2019-07-23,947
2019-07-24,947
2019-07-25,947
2019-07-26,947
2019-07-27,947
2019-07-28,947
2019-07-29,947
2019-07-30,947
2019-07-31,947
2019-08-01,947
2019-08-02,947
2019-08-03,947
2019-08-04,947
2019-08-05,902
2019-08-06,902
2019-08-07,902
2019-08-08,902
2019-08-09,902
2019-08-10,902
2019-08-11,902
2019-08-12,902
2019-08-13,902
2019-08-14,902
2019-08-15,902
2019-08-16,902
2019-08-17,902
2019-08-18,902
2019-08-19,902
2019-08-20,902
2019-08-21,902
2019-08-22,902
2019-08-23,902
2019-08-24,902
2019-08-24,902
2019-08-25,902
2019-08-25,902
2019-08-26,862
2019-08-27,862
2019-08-27,862
2019-08-28,862
2019-08-29,862
2019-08-30,862
2019-08-31,862
2019-09-01,862
2019-09-02,862
2019-09-03,862
2019-09-04,862
2019-09-05,862
2019-09-06,862
2019-09-07,862
2019-09-08,862
2019-09-09,862
2019-09-10,862
2019-09-11,862
2019-09-12,862
2019-09-13,862
2019-09-14,862
2019-09-15,862
2019-09-16,862
2019-09-17,862
2019-09-18,821
2019-09-19,821
2019-09-20,821
2019-09-21,821
2019-09-22,821
2019-09-23,821
2019-09-24,821
2019-09-25,821
2019-09-26,821
2019-09-27,821
2019-09-28,821
2019-09-29,821
2019-09-30,821
2019-10-01,821
2019-10-02,821
2019-10-03,821
2019-10-04,821
2019-10-05,821
2019-10-06,821
2019-10-07,821
2019-10-08,821
2019-10-09,821
2019-10-10,821
2019-10-11,821
2019-10-12,821
2019-10-13,821
2019-10-14,821
2019-10-15,821
2019-10-16,782
2019-10-17,782
2019-10-18,782
2019-10-19,782
2019-10-20,782
2019-10-21,782
2019-10-22,782
2019-10-23,782
2019-10-24,782
2019-10-25,782
2019-10-26,782
2019-10-27,782
2019-10-28,782
2019-10-29,782
2019-10-30,782
2019-10-31,782
2019-11-01,782
2019-11-02,782
2019-11-03,782
2019-11-04,782
2019-11-05,782
2019-11-06,782
2019-11-07,782
2019-11-08,782
2019-11-09,782
2019-11-10,782
2019-11-11,749
2019-11-12,749
2019-11-13,749
2019-11-14,749
2019-11-15,749
2019-11-16,749
2019-11-17,749
2019-11-18,749
2019-11-19,749
2019-11-20,749
2019-11-21,749
2019-11-22,749
2019-11-23,749
2019-11-24,749
2019-11-25,749
2019-11-26,749
2019-11-27,749
2019-11-28,749
2019-11-29,749
2019-11-30,749
2019-12-01,749
2019-12-02,749
2019-12-03,749
2019-12-04,749
2019-12-05,749
2019-12-06,749
2019-12-07,749
2019-12-08,749
2019-12-09,749
2019-12-10,749
2019-12-11,749
2019-12-12,749
2019-12-13,714
2019-12-14,714
2019-12-15,714
2019-12-16,714
2019-12-17,714
2019-12-18,714
2019-12-19,714
2019-12-20,714
2019-12-21,714
2019-12-22,714
2019-12-23,714
2019-12-24,714
2019-12-25,714
2019-12-26,714
2019-12-27,714
2019-12-28,714
2019-12-29,714
2019-12-30,714
2019-12-31,714
2020-01-01,714
2020-01-02,714
2020-01-03,714
2020-01-04,714
2020-01-05,714
2020-01-06,714
2020-01-07,714
2020-01-08,714
2020-01-09,714
2020-01-10,684
2020-01-11,684
2020-01-12,684
2020-01-13,684
2020-01-14,684
2020-01-15,684
2020-01-16,684
2020-01-17,684
2020-01-18,684
2020-01-19,684
2020-01-20,684
2020-01-21,684
2020-01-22,684
2020-01-23,684
2020-01-24,684
2020-01-25,684
2020-01-26,684
2020-01-27,684
2020-01-28,684
2020-01-29,684
2020-01-30,684
2020-01-31,684
2020-02-01,652
2020-02-02,652
2020-02-03,652
2020-02-04,652
2020-02-05,652
2020-02-06,652
2020-02-07,652
2020-02-08,652
2020-02-09,652
2020-02-10,652
2020-02-11,652
2020-02-12,652
2020-02-13,652
2020-02-14,652
2020-02-15,652
2020-02-16,652
2020-02-17,652
2020-02-18,652
2020-02-19,652
2020-02-20,632
2020-02-21,632
2020-02-22,632
2020-02-23,632
2020-02-24,632
2020-02-25,632
2020-02-26,632
2020-02-27,632
2020-02-28,632
2020-02-29,632
2020-03-01,632
2020-03-02,632
2020-03-03,632
2020-03-04,632
2020-03-05,632
2020-03-06,632
2020-03-07,632
2020-03-08,632
2020-03-09,632
2020-03-10,632
2020-03-11,632
2020-03-12,632
2020-03-13,632
2020-03-14,657
2020-03-15,657
2020-03-16,657
2020-03-17,657
2020-03-18,657
2020-03-19,657
2020-03-20,657
2020-03-21,657
2020-03-22,657
2020-03-23,657
2020-03-24,657
2020-03-25,657
2020-03-26,657
2020-03-27,657
2020-03-28,657
2020-03-29,657
2020-03-30,657
2020-03-31,657
2020-04-01,677
2020-04-02,677
2020-04-03,677
2020-04-04,677
2020-04-05,677
2020-04-06,677
2020-04-07,677
2020-04-08,677
2020-04-09,677
2020-04-10,677
2020-04-11,677
2020-04-12,677
2020-04-13,677
2020-04-14,677
2020-04-15,677
2020-04-16,677
2020-04-17,683
2020-04-18,683
2020-04-19,683
2020-04-20,683
2020-04-21,683
2020-04-22,683
2020-04-23,683
2020-04-24,683
2020-04-25,683
2020-04-26,683
2020-04-27,683
2020-04-28,683
2020-04-29,683
2020-04-30,683
2020-05-01,696
2020-05-02,696
2020-05-03,696
2020-05-04,696
2020-05-05,696
2020-05-06,696
2020-05-07,696
2020-05-08,696
2020-05-09,696
2020-05-10,696
2020-05-11,696
2020-05-12,696
2020-05-13,696
