date_obj,Bagged%20dead%20tree price
2019-03-15,1486
2019-03-16,1486
2019-03-17,1486
2019-03-18,1486
2019-03-19,1486
2019-03-20,1486
2019-03-21,1491
2019-03-22,1491
2019-03-23,1491
2019-03-24,1491
2019-03-25,1491
2019-03-26,1491
2019-03-27,1491
2019-03-28,1491
2019-03-29,1491
2019-03-30,1491
2019-03-31,1491
2019-04-01,1491
2019-04-02,1491
2019-04-03,1491
2019-04-04,1491
2019-04-05,1491
2019-04-06,1491
2019-04-07,1491
2019-04-08,1491
2019-04-09,1491
2019-04-10,1491
2019-04-11,1491
2019-04-12,1491
2019-04-13,1491
2019-04-14,1491
2019-04-15,1485
2019-04-16,1485
2019-04-17,1485
2019-04-18,1485
2019-04-19,1485
2019-04-20,1485
2019-04-21,1485
2019-04-22,1485
2019-04-23,1485
2019-04-24,1485
2019-04-25,1485
2019-04-26,1485
2019-04-27,1485
2019-04-28,1485
2019-04-29,1485
2019-04-30,1485
2019-05-01,1485
2019-05-02,1485
2019-05-03,1485
2019-05-04,1485
2019-05-05,1485
2019-05-06,1485
2019-05-07,1485
2019-05-08,1485
2019-05-09,1485
2019-05-10,1485
2019-05-11,1485
2019-05-12,1485
2019-05-13,1482
2019-05-14,1482
2019-05-15,1482
2019-05-16,1482
2019-05-17,1482
2019-05-18,1482
2019-05-19,1482
2019-05-20,1482
2019-05-21,1482
2019-05-22,1482
2019-05-23,1482
2019-05-24,1482
2019-05-25,1482
2019-05-26,1482
2019-05-27,1482
2019-05-28,1482
2019-05-29,1482
2019-05-30,1482
2019-05-31,1482
2019-06-01,1482
2019-06-02,1482
2019-06-03,1482
2019-06-04,1482
2019-06-05,1482
2019-06-06,1482
2019-06-07,1482
2019-06-08,1482
2019-06-09,1482
2019-06-10,1482
2019-06-11,1496
2019-06-12,1496
2019-06-13,1496
2019-06-14,1496
2019-06-15,1496
2019-06-16,1496
2019-06-17,1496
2019-06-18,1496
2019-06-19,1496
2019-06-20,1496
2019-06-21,1496
2019-06-22,1496
2019-06-23,1496
2019-06-24,1496
2019-06-25,1496
2019-06-26,1496
2019-06-27,1496
2019-06-28,1496
2019-06-29,1496
2019-06-30,1496
2019-07-01,1496
2019-07-02,1496
2019-07-03,1496
2019-07-04,1496
2019-07-05,1496
2019-07-06,1496
2019-07-07,1496
2019-07-08,1496
2019-07-09,1527
2019-07-10,1527
2019-07-11,1527
2019-07-12,1527
2019-07-13,1527
2019-07-14,1527
2019-07-15,1527
2019-07-16,1527
2019-07-17,1527
2019-07-18,1527
2019-07-19,1527
2019-07-20,1527
2019-07-21,1527
2019-07-22,1527
2019-07-23,1527
2019-07-24,1527
2019-07-25,1527
2019-07-26,1527
2019-07-27,1527
2019-07-28,1527
2019-07-29,1527
2019-07-30,1527
2019-07-31,1527
2019-08-01,1527
2019-08-02,1527
2019-08-03,1527
2019-08-04,1527
2019-08-05,1527
2019-08-06,1533
2019-08-07,1533
2019-08-08,1533
2019-08-09,1533
2019-08-10,1533
2019-08-11,1533
2019-08-12,1533
2019-08-13,1533
2019-08-14,1533
2019-08-15,1533
2019-08-16,1533
2019-08-17,1533
2019-08-18,1533
2019-08-19,1533
2019-08-20,1533
2019-08-21,1533
2019-08-22,1533
2019-08-23,1533
2019-08-24,1533
2019-08-24,1533
2019-08-25,1533
2019-08-25,1533
2019-08-26,1533
2019-08-27,1533
2019-08-27,1533
2019-08-28,1533
2019-08-29,1533
2019-08-30,1533
2019-08-31,1533
2019-09-01,1533
2019-09-02,1533
2019-09-03,1532
2019-09-04,1532
2019-09-05,1532
2019-09-06,1532
2019-09-07,1532
2019-09-08,1532
2019-09-09,1532
2019-09-10,1532
2019-09-11,1532
2019-09-12,1532
2019-09-13,1532
2019-09-14,1532
2019-09-15,1532
2019-09-16,1532
2019-09-17,1532
2019-09-18,1532
2019-09-19,1532
2019-09-20,1532
2019-09-21,1532
2019-09-22,1532
2019-09-23,1532
2019-09-24,1532
2019-09-25,1532
2019-09-26,1532
2019-09-27,1532
2019-09-28,1532
2019-09-29,1532
2019-09-30,1532
2019-10-01,1532
2019-10-02,1526
2019-10-03,1526
2019-10-04,1526
2019-10-05,1526
2019-10-06,1526
2019-10-07,1526
2019-10-08,1526
2019-10-09,1526
2019-10-10,1526
2019-10-11,1526
2019-10-12,1526
2019-10-13,1526
2019-10-14,1526
2019-10-15,1526
2019-10-16,1526
2019-10-17,1526
2019-10-18,1526
2019-10-19,1526
2019-10-20,1526
2019-10-21,1526
2019-10-22,1526
2019-10-23,1526
2019-10-24,1526
2019-10-25,1526
2019-10-26,1526
2019-10-27,1526
2019-10-28,1526
2019-10-29,1526
2019-10-30,1526
2019-10-31,1526
2019-11-01,1526
2019-11-02,1526
2019-11-03,1561
2019-11-04,1561
2019-11-05,1561
2019-11-06,1561
2019-11-07,1561
2019-11-08,1561
2019-11-09,1561
2019-11-10,1561
2019-11-11,1561
2019-11-12,1561
2019-11-13,1561
2019-11-14,1561
2019-11-15,1561
2019-11-16,1561
2019-11-17,1561
2019-11-18,1561
2019-11-19,1561
2019-11-20,1561
2019-11-21,1561
2019-11-22,1561
2019-11-23,1561
2019-11-24,1561
2019-11-25,1561
2019-11-26,1561
2019-11-27,1561
2019-11-28,1561
2019-11-29,1561
2019-11-30,1561
2019-12-01,1561
2019-12-02,1561
2019-12-03,1561
2019-12-04,1561
2019-12-05,1561
2019-12-06,1561
2019-12-07,1561
2019-12-08,1561
2019-12-09,1527
2019-12-10,1527
2019-12-11,1527
2019-12-12,1527
2019-12-13,1527
2019-12-14,1527
2019-12-15,1527
2019-12-16,1527
2019-12-17,1527
2019-12-18,1527
2019-12-19,1527
2019-12-20,1527
2019-12-21,1527
2019-12-22,1527
2019-12-23,1527
2019-12-24,1527
2019-12-25,1527
2019-12-26,1527
2019-12-27,1527
2019-12-28,1527
2019-12-29,1527
2019-12-30,1527
2019-12-31,1527
2020-01-01,1527
2020-01-02,1527
2020-01-03,1527
2020-01-04,1527
2020-01-05,1527
2020-01-06,1527
2020-01-07,1527
2020-01-08,1527
2020-01-09,1527
2020-01-10,1527
2020-01-11,1550
2020-01-12,1550
2020-01-13,1550
2020-01-14,1550
2020-01-15,1550
2020-01-16,1550
2020-01-17,1550
2020-01-18,1550
2020-01-19,1550
2020-01-20,1550
2020-01-21,1550
2020-01-22,1550
2020-01-23,1550
2020-01-24,1550
2020-01-25,1550
2020-01-26,1550
2020-01-27,1550
2020-01-28,1550
2020-01-29,1550
2020-01-30,1550
2020-01-31,1550
2020-02-01,1550
2020-02-02,1550
2020-02-03,1550
2020-02-04,1550
2020-02-05,1550
2020-02-06,1550
2020-02-07,1550
2020-02-08,1550
2020-02-09,1570
2020-02-10,1570
2020-02-11,1570
2020-02-12,1570
2020-02-13,1570
2020-02-14,1570
2020-02-15,1570
2020-02-16,1570
2020-02-17,1570
2020-02-18,1570
2020-02-19,1570
2020-02-20,1570
2020-02-21,1570
2020-02-22,1570
2020-02-23,1570
2020-02-24,1570
2020-02-25,1570
2020-02-26,1570
2020-02-27,1570
2020-02-28,1570
2020-02-29,1570
2020-03-01,1570
2020-03-02,1570
2020-03-03,1570
2020-03-04,1570
2020-03-05,1570
2020-03-06,1570
2020-03-07,1570
2020-03-08,1597
2020-03-09,1597
2020-03-10,1597
2020-03-11,1597
2020-03-12,1597
2020-03-13,1597
2020-03-14,1597
2020-03-15,1597
2020-03-16,1597
2020-03-17,1597
2020-03-18,1597
2020-03-19,1597
2020-03-20,1597
2020-03-21,1597
2020-03-22,1597
2020-03-23,1597
2020-03-24,1597
2020-03-25,1597
2020-03-26,1597
2020-03-27,1597
2020-03-28,1597
2020-03-29,1598
2020-03-30,1598
2020-03-31,1598
2020-04-01,1598
2020-04-02,1598
2020-04-03,1598
2020-04-04,1598
2020-04-05,1598
2020-04-06,1598
2020-04-07,1598
2020-04-08,1598
2020-04-09,1598
2020-04-10,1598
2020-04-11,1598
2020-04-12,1598
2020-04-13,1598
2020-04-14,1590
2020-04-15,1590
2020-04-16,1590
2020-04-17,1590
2020-04-18,1590
2020-04-19,1590
2020-04-20,1590
2020-04-21,1590
2020-04-22,1590
2020-04-23,1590
2020-04-24,1590
2020-04-25,1590
2020-04-26,1590
2020-04-27,1590
2020-04-28,1590
2020-04-29,1584
2020-04-30,1584
2020-05-01,1584
2020-05-02,1584
2020-05-03,1584
2020-05-04,1584
2020-05-05,1584
2020-05-06,1584
2020-05-07,1584
2020-05-08,1584
2020-05-09,1584
2020-05-10,1584
2020-05-11,1584
2020-05-12,1584
2020-05-13,1584
