date_obj,Black%20cane price
2019-03-23,6569
2019-03-24,6569
2019-03-25,6437
2019-03-26,6437
2019-03-27,6269
2019-03-28,6269
2019-03-29,6402
2019-03-30,6402
2019-03-31,6584
2019-04-01,6584
2019-04-02,6880
2019-04-03,6880
2019-04-04,7199
2019-04-05,7199
2019-04-06,7199
2019-04-07,7559
2019-04-08,7559
2019-04-09,7720
2019-04-10,7720
2019-04-11,7460
2019-04-12,7314
2019-04-13,7016
2019-04-14,6767
2019-04-15,6767
2019-04-16,6486
2019-04-17,6486
2019-04-18,6293
2019-04-19,6293
2019-04-20,6067
2019-04-21,6067
2019-04-22,5776
2019-04-23,5776
2019-04-24,5604
2019-04-25,5604
2019-04-26,5594
2019-04-27,5594
2019-04-28,5528
2019-04-29,5528
2019-04-30,5334
2019-05-01,5334
2019-05-02,5183
2019-05-03,5169
2019-05-04,5169
2019-05-05,5122
2019-05-06,5122
2019-05-07,5296
2019-05-08,5296
2019-05-09,5220
2019-05-10,5220
2019-05-11,5055
2019-05-12,4961
2019-05-13,4961
2019-05-14,4917
2019-05-15,4917
2019-05-16,4961
2019-05-17,4961
2019-05-18,4950
2019-05-19,4950
2019-05-20,4860
2019-05-21,4860
2019-05-22,4777
2019-05-23,4777
2019-05-24,4757
2019-05-25,4757
2019-05-26,4819
2019-05-27,4819
2019-05-28,4614
2019-05-29,4473
2019-05-30,4473
2019-05-31,4473
2019-06-01,4365
2019-06-02,4365
2019-06-03,4340
2019-06-04,4340
2019-06-05,4280
2019-06-06,4280
2019-06-07,4297
2019-06-08,4297
2019-06-09,4252
2019-06-10,4252
2019-06-11,4237
2019-06-12,4237
2019-06-13,4092
2019-06-14,4092
2019-06-15,3923
2019-06-16,3923
2019-06-17,3767
2019-06-18,3767
2019-06-19,3601
2019-06-20,3450
2019-06-21,3450
2019-06-22,3365
2019-06-23,3365
2019-06-24,3268
2019-06-25,3268
2019-06-26,3269
2019-06-27,3269
2019-06-28,3242
2019-06-29,3337
2019-06-30,3337
2019-07-01,3439
2019-07-02,3439
2019-07-03,3472
2019-07-04,3472
2019-07-05,3438
2019-07-06,3438
2019-07-07,3394
2019-07-08,3394
2019-07-09,3389
2019-07-10,3389
2019-07-11,3389
2019-07-12,3360
2019-07-13,3360
2019-07-14,3502
2019-07-15,3502
2019-07-16,3502
2019-07-17,3631
2019-07-18,3631
2019-07-19,3801
2019-07-20,3801
2019-07-21,3979
2019-07-22,3979
2019-07-23,4128
2019-07-24,4128
2019-07-25,4128
2019-07-26,4335
2019-07-27,4335
2019-07-28,4402
2019-07-29,4402
2019-07-30,4614
2019-07-31,4614
2019-08-01,4839
2019-08-02,4839
2019-08-03,5081
2019-08-04,5081
2019-08-05,5327
2019-08-06,5327
2019-08-07,5575
2019-08-08,5575
2019-08-09,5575
2019-08-10,5670
2019-08-11,5670
2019-08-12,5479
2019-08-13,5479
2019-08-14,5479
2019-08-15,5489
2019-08-16,5489
2019-08-17,5457
2019-08-18,5457
2019-08-19,5567
2019-08-20,5567
2019-08-21,5567
2019-08-22,5719
2019-08-23,5719
2019-08-24,5990
2019-08-24,5990
2019-08-25,5990
2019-08-25,5990
2019-08-26,5990
2019-08-27,6238
2019-08-27,6238
2019-08-28,6238
2019-08-29,6475
2019-08-30,6475
2019-08-31,6475
2019-09-01,6590
2019-09-02,6590
2019-09-03,6590
2019-09-04,6865
2019-09-05,6865
2019-09-06,6865
2019-09-07,7094
2019-09-08,7094
2019-09-09,7157
2019-09-10,7157
2019-09-11,7157
2019-09-12,7252
2019-09-13,7252
2019-09-14,7252
2019-09-15,7126
2019-09-16,7126
2019-09-17,7122
2019-09-18,7122
2019-09-19,7122
2019-09-20,7247
2019-09-21,7247
2019-09-22,7247
2019-09-23,7397
2019-09-24,7397
2019-09-25,7397
2019-09-26,7492
2019-09-27,7492
2019-09-28,7701
2019-09-29,7701
2019-09-30,7701
2019-10-01,7814
2019-10-02,7814
2019-10-03,7814
2019-10-04,8046
2019-10-05,8046
2019-10-06,8202
2019-10-07,8202
2019-10-08,8202
2019-10-09,8330
2019-10-10,8330
2019-10-11,8330
2019-10-12,8480
2019-10-13,8480
2019-10-14,8560
2019-10-15,8560
2019-10-16,8553
2019-10-17,8553
2019-10-18,8553
2019-10-19,8594
2019-10-20,8594
2019-10-21,8594
2019-10-22,8574
2019-10-23,8574
2019-10-24,8574
2019-10-25,8574
2019-10-26,8569
2019-10-27,8569
2019-10-28,8533
2019-10-29,8533
2019-10-30,8533
2019-10-31,8250
2019-11-01,8250
2019-11-02,8205
2019-11-03,8205
2019-11-04,8402
2019-11-05,8402
2019-11-06,8402
2019-11-07,8402
2019-11-08,8449
2019-11-09,8449
2019-11-10,8538
2019-11-11,8538
2019-11-12,8538
2019-11-13,8456
2019-11-14,8456
2019-11-15,8456
2019-11-16,8331
2019-11-17,8331
2019-11-18,8172
2019-11-19,8172
2019-11-20,8172
2019-11-21,8270
2019-11-22,8270
2019-11-23,8323
2019-11-24,8323
2019-11-25,8136
2019-11-26,8136
2019-11-27,8136
2019-11-28,8065
2019-11-29,8065
2019-11-30,8065
2019-12-01,8108
2019-12-02,8108
2019-12-03,8130
2019-12-04,8130
2019-12-05,8130
2019-12-06,7938
2019-12-07,7938
2019-12-08,7938
2019-12-09,8041
2019-12-10,8041
2019-12-11,8041
2019-12-12,8176
2019-12-13,8176
2019-12-14,8176
2019-12-15,8359
2019-12-16,8359
2019-12-17,8359
2019-12-18,8714
2019-12-19,8714
2019-12-20,8714
2019-12-21,8878
2019-12-22,8878
2019-12-23,8878
2019-12-24,9249
2019-12-25,9249
2019-12-26,9249
2019-12-27,9701
2019-12-28,9701
2019-12-29,9627
2019-12-30,9627
2019-12-31,9839
2020-01-01,9839
2020-01-02,9839
2020-01-03,10105
2020-01-04,10105
2020-01-05,10105
2020-01-06,10611
2020-01-07,10611
2020-01-08,10611
2020-01-09,10903
2020-01-10,10903
2020-01-11,11421
2020-01-12,11421
2020-01-13,11646
2020-01-14,11646
2020-01-15,11866
2020-01-16,12324
2020-01-17,12324
2020-01-18,12685
2020-01-19,12685
2020-01-20,13175
2020-01-21,13175
2020-01-22,13757
2020-01-23,13757
2020-01-24,13513
2020-01-25,13513
2020-01-26,13473
2020-01-27,13473
2020-01-28,13473
2020-01-29,13184
2020-01-30,13184
2020-01-31,12886
2020-02-01,12886
2020-02-02,12813
2020-02-03,12813
2020-02-04,12998
2020-02-05,12998
2020-02-06,13141
2020-02-07,13141
2020-02-08,12975
2020-02-09,12975
2020-02-10,13058
2020-02-11,13058
2020-02-12,13039
2020-02-13,13039
2020-02-14,12607
2020-02-15,12607
2020-02-16,12116
2020-02-17,11844
2020-02-18,11844
2020-02-19,11685
2020-02-20,11685
2020-02-21,11433
2020-02-22,11433
2020-02-23,11274
2020-02-24,11274
2020-02-25,10772
2020-02-26,10772
2020-02-27,10535
2020-02-28,10535
2020-02-29,10039
2020-03-01,9686
2020-03-02,9686
2020-03-03,9365
2020-03-04,9365
2020-03-05,8996
2020-03-06,8996
2020-03-07,8669
2020-03-08,8669
2020-03-09,8528
2020-03-10,8528
2020-03-11,8334
2020-03-12,8334
2020-03-13,8134
2020-03-14,8134
2020-03-15,8001
2020-03-16,8001
2020-03-17,7807
2020-03-18,7807
2020-03-19,7487
2020-03-20,7487
2020-03-21,7321
2020-03-22,7250
2020-03-23,7250
2020-03-24,7118
2020-03-25,7118
2020-03-26,6897
2020-03-27,6897
2020-03-28,6789
2020-03-29,6789
2020-03-30,6680
2020-03-31,6680
2020-04-01,6570
2020-04-02,6570
2020-04-03,6546
2020-04-04,6359
2020-04-05,6359
2020-04-06,6200
2020-04-07,6200
2020-04-08,6109
2020-04-09,6109
2020-04-10,5955
2020-04-11,5885
2020-04-12,5885
2020-04-13,5767
2020-04-14,5767
2020-04-15,5685
2020-04-16,5685
2020-04-17,5827
2020-04-18,5883
2020-04-19,5924
2020-04-20,5924
2020-04-21,5783
2020-04-22,5847
2020-04-23,5847
2020-04-24,6070
2020-04-25,6070
2020-04-26,6118
2020-04-27,6262
2020-04-28,6414
2020-04-29,6414
2020-04-30,6370
2020-05-01,6370
2020-05-02,6406
2020-05-03,6406
2020-05-04,6285
2020-05-05,6285
2020-05-06,6078
2020-05-07,6078
2020-05-08,6017
2020-05-09,5941
2020-05-10,5941
2020-05-11,5898
2020-05-12,5898
2020-05-13,6010
