date_obj,Unfinished%20potion price
2019-09-01,316
2019-09-02,316
2019-09-03,316
2019-09-04,316
2019-09-05,316
2019-09-06,316
2019-09-07,316
2019-09-08,316
2019-09-09,316
2019-09-10,316
2019-09-11,316
2019-09-12,316
2019-09-13,316
2019-09-14,316
2019-09-15,316
2019-09-16,316
2019-09-17,316
2019-09-18,316
2019-09-19,316
2019-09-20,316
2019-09-21,316
2019-09-22,316
2019-09-23,316
2019-09-24,316
2019-09-25,316
2019-09-26,316
2019-09-27,316
2019-09-28,316
2019-09-29,316
2019-09-30,322
2019-10-01,322
2019-10-02,322
2019-10-03,322
2019-10-04,322
2019-10-05,322
2019-10-06,322
2019-10-07,322
2019-10-08,322
2019-10-09,322
2019-10-10,322
2019-10-11,322
2019-10-12,322
2019-10-13,322
2019-10-14,322
2019-10-15,314
2019-10-16,314
2019-10-17,314
2019-10-18,314
2019-10-19,314
2019-10-20,314
2019-10-21,314
2019-10-22,314
2019-10-23,314
2019-10-24,314
2019-10-25,314
2019-10-26,314
2019-10-27,314
2019-10-28,314
2019-10-29,314
2019-10-30,314
2019-10-31,300
2019-11-01,300
2019-11-02,300
2019-11-03,300
2019-11-04,300
2019-11-05,300
2019-11-06,300
2019-11-07,300
2019-11-08,300
2019-11-09,300
2019-11-10,300
2019-11-11,300
2019-11-12,300
2019-11-13,300
2019-11-14,300
2019-11-15,300
2019-11-16,302
2019-11-17,302
2019-11-18,302
2019-11-19,302
2019-11-20,302
2019-11-21,302
2019-11-22,302
2019-11-23,302
2019-11-24,302
2019-11-25,302
2019-11-26,302
2019-11-27,302
2019-11-28,302
2019-11-29,302
2019-11-30,302
2019-12-01,302
2019-12-02,302
2019-12-03,302
2019-12-04,302
2019-12-05,302
2019-12-06,302
2019-12-07,302
2019-12-08,302
2019-12-09,302
2019-12-10,302
2019-12-11,302
2019-12-12,302
2019-12-13,302
2019-12-14,302
2019-12-15,302
2019-12-16,302
2019-12-17,302
2019-12-18,302
2019-12-19,302
2019-12-20,302
2019-12-21,294
2019-12-22,294
2019-12-23,294
2019-12-24,294
2019-12-25,294
2019-12-26,294
2019-12-27,294
2019-12-28,294
2019-12-29,294
2019-12-30,294
2019-12-31,294
2020-01-01,294
2020-01-02,294
2020-01-03,294
2020-01-04,294
2020-01-05,289
2020-01-06,289
2020-01-07,289
2020-01-08,289
2020-01-09,289
2020-01-10,289
2020-01-11,289
2020-01-12,289
2020-01-13,289
2020-01-14,289
2020-01-15,289
2020-01-16,289
2020-01-17,289
2020-01-18,289
2020-01-19,290
2020-01-20,290
2020-01-21,290
2020-01-22,290
2020-01-23,290
2020-01-24,290
2020-01-25,290
2020-01-26,290
2020-01-27,290
2020-01-28,290
2020-01-29,290
2020-01-30,290
2020-01-31,284
2020-02-01,284
2020-02-02,284
2020-02-03,284
2020-02-04,284
2020-02-05,284
2020-02-06,284
2020-02-07,284
2020-02-08,284
2020-02-09,284
2020-02-10,284
2020-02-11,284
2020-02-12,280
2020-02-13,280
2020-02-14,280
2020-02-15,280
2020-02-16,280
2020-02-17,280
2020-02-18,280
2020-02-19,280
2020-02-20,280
2020-02-21,280
2020-02-22,280
2020-02-23,280
2020-02-24,286
2020-02-25,286
2020-02-26,286
2020-02-27,286
2020-02-28,286
2020-02-29,286
2020-03-01,286
2020-03-02,286
2020-03-03,286
2020-03-04,286
2020-03-05,286
2020-03-06,286
2020-03-07,286
2020-03-08,292
2020-03-09,292
2020-03-10,292
2020-03-11,292
2020-03-12,292
2020-03-13,292
2020-03-14,292
2020-03-15,292
2020-03-16,292
2020-03-17,292
2020-03-18,292
2020-03-19,292
2020-03-20,289
2020-03-21,289
2020-03-22,289
2020-03-23,289
2020-03-24,289
2020-03-25,289
2020-03-26,289
2020-03-27,289
2020-03-28,283
2020-03-29,283
2020-03-30,283
2020-03-31,283
2020-04-01,283
2020-04-02,283
2020-04-03,283
2020-04-04,283
2020-04-05,283
2020-04-06,273
2020-04-07,273
2020-04-08,273
2020-04-09,273
2020-04-10,273
2020-04-11,273
2020-04-12,268
2020-04-13,268
2020-04-14,268
2020-04-15,268
2020-04-16,268
2020-04-17,268
2020-04-18,268
2020-04-19,261
2020-04-20,261
2020-04-21,261
2020-04-22,261
2020-04-23,261
2020-04-24,261
2020-04-25,261
2020-04-26,247
2020-04-27,247
2020-04-28,247
2020-04-29,247
2020-04-30,247
2020-05-01,247
2020-05-02,247
2020-05-03,244
2020-05-04,244
2020-05-05,244
2020-05-06,244
2020-05-07,244
2020-05-08,244
2020-05-09,244
2020-05-10,244
2020-05-11,244
2020-05-12,238
2020-05-13,238
