date_obj,Adamant%20shield%20(h4) price
2015-11-30,3036
2015-12-01,3036
2015-12-02,3036
2015-12-03,3018
2015-12-04,3018
2015-12-05,3018
2015-12-06,3018
2015-12-07,3041
2015-12-08,3041
2015-12-09,3041
2015-12-10,3003
2015-12-11,3003
2015-12-12,3003
2015-12-13,3044
2015-12-14,3044
2015-12-15,3044
2015-12-16,3044
2015-12-17,3044
2015-12-18,2961
2015-12-19,2961
2015-12-20,2961
2015-12-21,3019
2015-12-22,3019
2015-12-23,3019
2015-12-24,3019
2015-12-25,3031
2015-12-26,3031
2015-12-27,3031
2015-12-28,3031
2015-12-29,3084
2015-12-30,3084
2015-12-31,3084
2016-01-01,3084
2016-01-02,3087
2016-01-03,3087
2016-01-04,3087
2016-01-05,3060
2016-01-06,3060
2016-01-07,3060
2016-01-08,3060
2016-01-09,3035
2016-01-10,3035
2016-01-11,3035
2016-01-12,3055
2016-01-13,3055
2016-01-14,3055
2016-01-15,3071
2016-01-16,3071
2016-01-17,3071
2016-01-18,3071
2016-01-19,3041
2016-01-20,3041
2016-01-21,3041
2016-01-22,3020
2016-01-23,3020
2016-01-24,3020
2016-01-25,3024
2016-01-26,3024
2016-01-27,3024
2016-01-28,3024
2016-01-29,2993
2016-01-30,2993
2016-01-31,2993
2016-02-01,2994
2016-02-02,2994
2016-02-03,2994
2016-02-04,2942
2016-02-05,2942
2016-02-06,2942
2016-02-07,3016
2016-02-08,3016
2016-02-09,3016
2016-02-10,3008
2016-02-11,3008
2016-02-12,3008
2016-02-13,2992
2016-02-14,2992
2016-02-15,2992
2016-02-16,2987
2016-02-17,2987
2016-02-18,2987
2016-02-19,3011
2016-02-20,3011
2016-02-21,3011
2016-02-22,3034
2016-02-23,3034
2016-02-24,3034
2016-02-25,3025
2016-02-26,3025
2016-02-27,3025
2016-02-28,3124
2016-02-29,3124
2016-03-01,3124
2016-03-02,3124
2016-03-03,3041
2016-03-04,3041
2016-03-05,3041
2016-03-06,3076
2016-03-07,3076
2016-03-08,3076
2016-03-09,3076
2016-03-10,3074
2016-03-11,3074
2016-03-12,3074
2016-03-13,3074
2016-03-14,2977
2016-03-15,2977
2016-03-16,2977
2016-03-17,2994
2016-03-18,2994
2016-03-19,2994
2016-03-20,2956
2016-03-21,2956
2016-03-22,2956
2016-03-23,2956
2016-03-24,3018
2016-03-25,3018
2016-03-26,3018
2016-03-27,2919
2016-03-28,2919
2016-03-29,2919
2016-03-30,2925
2016-03-31,2925
2016-04-01,2925
2016-04-02,2957
2016-04-03,2957
2016-04-04,2957
2016-04-05,2957
2016-04-06,2976
2016-04-07,2976
2016-04-08,2976
2016-04-09,2965
2016-04-10,2965
2016-04-11,2965
2016-04-12,2965
2016-04-13,2955
2016-04-14,2955
2016-04-15,2955
2016-04-16,2998
2016-04-17,2998
2016-04-18,2998
2016-04-19,2954
2016-04-20,2954
2016-04-21,2954
2016-04-22,2954
2016-04-23,2955
2016-04-24,2955
2016-04-25,2955
2016-04-26,2974
2016-04-27,2974
2016-04-28,2974
2016-04-29,2999
2016-04-30,2999
2016-05-01,2999
2016-05-02,2980
2016-05-03,2980
2016-05-04,2980
2016-05-05,3070
2016-05-06,3070
2016-05-07,3070
2016-05-08,3070
2016-05-09,3130
2016-05-10,3130
2016-05-11,3130
2016-05-12,3130
2016-05-13,3079
2016-05-14,3079
2016-05-15,3079
2016-05-16,3226
2016-05-17,3226
2016-05-18,3226
2016-05-19,3226
2016-05-21,3387
2016-05-22,3387
2016-05-23,3549
2016-05-24,3549
2016-05-25,3549
2016-05-26,3549
2016-05-27,3672
2016-05-28,3672
2016-05-29,3672
2016-05-30,3672
2016-05-31,3856
2016-06-01,3856
2016-06-02,3856
2016-06-03,3856
2016-06-04,4034
2016-06-05,4034
2016-06-06,4034
2016-06-07,4034
2016-06-08,3879
2016-06-09,3879
2016-06-10,3879
2016-06-11,3716
2016-06-12,3716
2016-06-13,3716
2016-06-14,3560
2016-06-15,3560
2016-06-16,3560
2016-06-17,3395
2016-06-18,3395
2016-06-19,3395
2016-06-20,3285
2016-06-21,3285
2016-06-22,3285
2016-06-23,3240
2016-06-24,3240
2016-06-25,3240
2016-06-26,3240
2016-06-27,3218
2016-06-28,3218
2016-06-29,3218
2016-06-30,3083
2016-07-01,3083
2016-07-02,3083
2016-07-03,2982
2016-07-04,2982
2016-07-05,2982
2016-07-06,3097
2016-07-07,3097
2016-07-08,3097
2016-07-09,3003
2016-07-10,3003
2016-07-11,2948
2016-07-12,2948
2016-07-13,2958
2016-07-14,2958
2016-07-15,3002
2016-07-16,3002
2016-07-17,3002
2016-07-18,2973
2016-07-23,2975
2016-07-24,2993
2016-07-25,2993
2016-07-26,2993
2016-07-27,2993
2016-07-28,2881
2016-07-29,2881
2016-07-30,2910
2016-07-31,2910
2016-08-01,2910
2016-08-02,3021
2016-08-03,3021
2016-08-04,3021
2016-08-05,3021
2016-08-06,3074
2016-08-07,3074
2016-08-08,3074
2016-08-09,3101
2016-08-10,3101
2016-08-11,3101
2016-08-12,3101
2016-08-13,3101
2016-08-14,2991
2016-08-15,2991
2016-08-16,2991
2016-08-17,2979
2016-08-18,2979
2016-08-19,2979
2016-08-20,2951
2016-08-21,2951
2016-08-22,2951
2016-08-23,2925
2016-08-24,2925
2016-08-25,2925
2016-08-26,2925
2016-08-28,2930
2016-08-31,2988
2016-09-01,2988
2016-09-02,2988
2016-09-03,2988
2016-09-04,2920
2016-09-05,2920
2016-09-06,2920
2016-09-07,2920
2016-09-08,2928
2016-09-09,2928
2016-09-10,2928
2016-09-11,2928
2016-09-12,2928
2016-09-13,2996
2016-09-14,2996
2016-09-15,2996
2016-09-16,2996
2016-09-17,2996
2016-09-18,2994
2016-09-19,2994
2016-09-20,2994
2016-09-21,2994
2016-09-22,3014
2016-09-23,3014
2016-09-24,3014
2016-09-25,3014
2016-09-26,3014
2016-09-27,3018
2016-09-28,3018
2016-09-29,3018
2016-09-30,3018
2016-10-01,3034
2016-10-02,3034
2016-10-03,3034
2016-10-04,3034
2016-10-05,3050
2016-10-06,3050
2016-10-07,3050
2016-10-08,3050
2016-10-09,2964
2016-10-10,2964
2016-10-11,2964
2016-10-12,2964
2016-10-13,2964
2016-10-14,2907
2016-10-15,2907
2016-10-16,2907
2016-10-17,2907
2016-10-18,2940
2016-10-19,2940
2016-10-20,2940
2016-10-21,2940
2016-10-22,2940
2016-10-23,3011
2016-10-24,3011
2016-10-25,3011
2016-10-26,3011
2016-10-27,3011
2016-10-28,3079
2016-10-29,3079
2016-10-30,3079
2016-10-31,2953
2016-11-01,2953
2016-11-02,2953
2016-11-03,2953
2016-11-04,2985
2016-11-05,2985
2016-11-06,2985
2016-11-07,2985
2016-11-08,2975
2016-11-09,2975
2016-11-10,2975
2016-11-11,2975
2016-11-12,2975
2016-11-13,3037
2016-11-14,3037
2016-11-15,3037
2016-12-07,2988
2016-12-08,3023
2016-12-09,3023
2016-12-10,3023
2016-12-11,3118
2016-12-12,3118
2016-12-13,3118
2016-12-14,3118
2016-12-15,3005
2016-12-16,3005
2016-12-17,3005
2016-12-18,3016
2016-12-19,3016
2016-12-20,3016
2016-12-21,3120
2016-12-22,3120
2016-12-23,3120
2016-12-24,3120
2016-12-25,3006
2016-12-26,3006
2016-12-27,3006
2016-12-28,3006
2016-12-29,3039
2016-12-30,3039
2016-12-31,3039
2017-01-01,3039
2017-01-02,3000
2017-01-03,3000
2017-01-04,3000
2017-01-05,3000
2017-01-06,2992
2017-01-07,2992
2017-01-08,2992
2017-01-09,3098
2017-01-10,3098
2017-01-11,3098
2017-01-12,3193
2017-01-13,3193
2017-01-14,3193
2017-01-15,3297
2017-01-16,3297
2017-01-17,3297
2017-01-18,3297
2017-01-19,3150
2017-01-20,3150
2017-01-21,3150
2017-01-22,3055
2017-01-23,3055
2017-01-27,2973
2017-01-28,2973
2017-01-29,3032
2017-01-30,3032
2017-01-31,3032
2017-02-01,2975
2017-02-02,2975
2017-02-03,2975
2017-02-04,3042
2017-02-05,3042
2017-02-06,3042
2017-02-07,3042
2017-02-08,3016
2017-02-09,3016
2017-02-10,3016
2017-02-11,2992
2017-02-12,2992
2017-02-13,2992
2017-02-14,3058
2017-02-15,3058
2017-02-16,3058
2017-02-17,3058
2017-02-18,3010
2017-02-19,3010
2017-02-20,2949
2017-02-21,2949
2017-02-22,2949
2017-02-23,3014
2017-02-24,3014
2017-02-25,3014
2017-02-26,3043
2017-02-27,3043
2017-02-28,3043
2017-03-01,3191
2017-03-02,3191
2017-03-03,3191
2017-03-04,3126
2017-03-05,3126
2017-03-06,3126
2017-03-07,2990
2017-03-08,2990
2017-03-09,2990
2017-03-10,3015
2017-03-11,3015
2017-03-12,3015
2017-03-13,3163
2017-03-14,3163
2017-03-15,3163
2017-03-16,3322
2017-03-17,3322
2017-03-18,3322
2017-03-19,3473
2017-03-20,3473
2017-03-21,3473
2017-03-22,3608
2017-03-23,3608
2017-03-24,3608
2017-03-25,3786
2017-03-26,3786
2017-03-27,3761
2017-03-28,3761
2017-03-29,3761
2017-03-30,3942
2017-03-31,3942
2017-04-01,3942
2017-04-02,4015
2017-04-03,4015
2017-04-04,4015
2017-04-05,4075
2017-04-12,4089
2017-04-13,4089
2017-04-14,4089
2017-04-15,4111
2017-04-16,4111
2017-04-17,4043
2017-04-18,4043
2017-04-19,4043
2017-04-20,4144
2017-04-21,4144
2017-04-22,4144
2017-04-23,4345
2017-04-24,4345
2017-04-25,4345
2017-04-26,4421
2017-04-27,4421
2017-04-28,4421
2017-04-29,4291
2017-04-30,4291
2017-05-01,4291
2017-05-02,4130
2017-05-03,4130
2017-05-04,3988
2017-05-05,3988
2017-05-06,3988
2017-05-07,3878
2017-05-08,3878
2017-05-09,3697
2017-05-10,3697
2017-05-11,3697
2017-05-12,3518
2017-05-13,3518
2017-05-14,3518
2017-05-15,3354
2017-05-16,3354
2017-05-17,3354
2017-05-18,3192
2017-05-19,3192
2017-05-20,3040
2017-05-21,3040
2017-05-22,3040
2017-05-23,3009
2017-05-24,3009
2017-05-25,3009
2017-05-26,3002
2017-05-27,3002
2017-05-28,3002
2017-05-29,3096
2017-05-30,3096
2017-05-31,3096
2017-06-01,3046
2017-06-02,3046
2017-06-03,3046
2017-06-04,3007
2017-06-05,3007
2017-06-06,2868
2017-06-07,2868
2017-06-08,2868
2017-06-09,2920
2017-06-10,2920
2017-06-11,3005
2017-06-12,3005
2017-06-13,3005
2017-06-14,2882
2017-06-15,2882
2017-06-16,2882
2017-06-17,2920
2017-06-18,2920
2017-06-19,2920
2017-06-20,2889
2017-06-21,2889
2017-06-22,2889
2017-06-23,2919
2017-06-24,2919
2017-06-25,2919
2017-06-26,2919
2017-06-27,2919
2017-06-28,2953
2017-06-29,2953
2017-06-30,2959
2017-07-01,2959
2017-07-02,2959
2017-07-03,2994
2017-07-04,2994
2017-07-05,2994
2017-07-06,3007
2017-07-07,3007
2017-07-08,3007
2017-07-09,2982
2017-07-13,3029
2017-07-14,3033
2017-07-15,3033
2017-07-16,3033
2017-07-17,2922
2017-07-18,2922
2017-07-19,2922
2017-07-20,2900
2017-07-21,2900
2017-07-22,2900
2017-07-23,2953
2017-07-24,2953
2017-07-25,2953
2017-07-26,2953
2017-07-27,2936
2017-07-28,2936
2017-07-29,2936
2017-07-30,2981
2017-07-31,2981
2017-08-01,2981
2017-08-02,2981
2017-08-03,2983
2017-08-04,2983
2017-08-05,2954
2017-08-06,2954
2017-08-07,2954
2017-08-08,2956
2017-08-09,2956
2017-08-10,2989
2017-08-11,2989
2017-08-12,2989
2017-08-13,2985
2017-08-14,2985
2017-08-15,2982
2017-08-16,2982
2017-08-17,2968
2017-08-18,2968
2017-08-19,2968
2017-08-20,2973
2017-08-21,2973
2017-08-22,2973
2017-08-23,2983
2017-08-24,2983
2017-08-25,2983
2017-08-26,2926
2017-08-27,2926
2017-08-28,2926
2017-08-29,2973
2017-08-30,2973
2017-08-31,2973
2017-09-01,3003
2017-09-02,3003
2017-09-03,3003
2017-09-04,2874
2017-09-05,2874
2017-09-06,2874
2017-09-07,2774
2017-09-08,2774
2017-09-09,2774
2017-09-10,2809
2017-09-11,2809
2017-09-12,2809
2017-09-13,2887
2017-09-14,2887
2017-09-15,2887
2017-09-16,2817
2017-09-17,2817
2017-09-18,2875
2017-09-19,2875
2017-09-20,2875
2017-09-21,2921
2017-09-22,2921
2017-09-23,2921
2017-09-24,3034
2017-09-25,3034
2017-09-26,3034
2017-09-27,3085
2017-09-28,3085
2017-09-29,3085
2017-09-30,3240
2017-10-01,3240
2017-10-02,3240
2017-10-03,3256
2017-10-04,3256
2017-10-05,3256
2017-10-06,3256
2017-10-07,3411
2017-10-08,3411
2017-10-09,3411
2017-10-10,3423
2017-10-11,3423
2017-10-12,3423
2017-10-13,3478
2017-10-14,3478
2017-10-15,3478
2017-10-16,3478
2017-10-17,3595
2017-10-18,3595
2017-10-19,3595
2017-10-20,3598
2017-10-21,3598
2017-10-22,3598
2017-10-23,3566
2017-10-24,3566
2017-10-25,3566
2017-10-26,3496
2017-10-27,3496
2017-10-28,3496
2017-10-29,3496
2017-10-30,3350
2017-10-31,3350
2017-11-01,3350
2017-11-02,3350
2017-11-03,3350
2017-11-04,3203
2017-11-05,3203
2017-11-06,3203
2017-11-07,3203
2017-11-08,3063
2017-11-09,3063
2017-11-10,3063
2017-11-11,2952
2017-11-12,2952
2017-11-13,2972
2017-11-14,2972
2017-11-15,2972
2017-11-16,2969
2017-11-17,2969
2017-11-18,2969
2017-11-19,2853
2017-11-20,2853
2017-11-21,2853
2017-11-22,2937
2017-11-23,2937
2017-11-24,2937
2017-11-25,2829
2017-11-26,2829
2017-11-27,2829
2017-11-28,2829
2017-11-29,2782
2017-11-30,2782
2017-12-01,2847
2017-12-02,2847
2017-12-03,2887
2017-12-04,2887
2017-12-05,2887
2017-12-06,2932
2017-12-07,2932
2017-12-08,2932
2017-12-09,2935
2017-12-10,2935
2017-12-11,2940
2017-12-12,2940
2017-12-13,2940
2017-12-14,2964
2017-12-15,2964
2017-12-16,2964
2017-12-17,2873
2017-12-18,2873
2017-12-19,2920
2017-12-20,2920
2017-12-21,2936
2017-12-22,2936
2017-12-23,2936
2017-12-24,2978
2017-12-25,2978
2017-12-26,2978
2017-12-27,2866
2017-12-28,2866
2017-12-29,2866
2017-12-30,2996
2017-12-31,2996
2018-01-01,2996
2018-01-02,2890
2018-01-03,2890
2018-01-04,2890
2018-01-05,2833
2018-01-06,2833
2018-01-07,2789
2018-01-08,2789
2018-01-09,2769
2018-01-10,2769
2018-01-11,2817
2018-01-12,2817
2018-01-13,2785
2018-01-14,2785
2018-01-15,2779
2018-01-16,2779
2018-01-17,2779
2018-01-18,2779
2018-01-19,2802
2018-01-20,2802
2018-01-21,2841
2018-01-22,2841
2018-01-23,2805
2018-01-24,2805
2018-01-25,2870
2018-01-26,2870
2018-01-27,2910
2018-01-28,2910
2018-01-29,2882
2018-01-30,2882
2018-01-31,2899
2018-02-01,2899
2018-02-02,2935
2018-02-03,2942
2018-02-04,2942
2018-02-05,2916
2018-02-06,2916
2018-02-07,2916
2018-02-08,2916
2018-02-09,2968
2018-02-10,2968
2018-02-11,2874
2018-02-12,2874
2018-02-13,2906
2018-02-14,2906
2018-02-15,2923
2018-02-16,2923
2018-02-17,2973
2018-02-18,2973
2018-02-19,2922
2018-02-20,2922
2018-02-21,2922
2018-02-22,2815
2018-02-23,2815
2018-02-24,2815
2018-02-25,2858
2018-02-26,2858
2018-02-27,2924
2018-02-28,2924
2018-03-01,2962
2018-03-02,2963
2018-03-03,2963
2018-03-04,2979
2018-03-05,2979
2018-03-06,2972
2018-03-07,2972
2018-03-08,2956
2018-03-09,2956
2018-03-10,2956
2018-03-11,2963
2018-03-12,2963
2018-03-13,2963
2018-03-14,2956
2018-03-15,2956
2018-03-16,2956
2018-03-17,2969
2018-03-18,2969
2018-03-19,2969
2018-03-20,2976
2018-03-21,2976
2018-03-22,2976
2018-03-23,2975
2018-03-24,2975
2018-03-25,2974
2018-03-26,2974
2018-03-27,2974
2018-03-28,2957
2018-03-29,2957
2018-03-30,2886
2018-03-31,2886
2018-04-01,2886
2018-04-02,2895
2018-04-03,2895
2018-04-04,2902
2018-04-05,2902
2018-04-06,2902
2018-04-07,2902
2018-04-08,2919
2018-04-09,2919
2018-04-10,2919
2018-04-11,2918
2018-04-12,2918
2018-04-13,2918
2018-04-14,2927
2018-04-15,2927
2018-04-16,2995
2018-04-17,2995
2018-04-18,2995
2018-04-19,2929
2018-04-20,2929
2018-04-21,2946
2018-04-22,2946
2018-04-23,2946
2018-04-24,2935
2018-04-25,2935
2018-04-26,2935
2018-04-27,2922
2018-04-28,2922
2018-04-29,2946
2018-04-30,2946
2018-05-01,2947
2018-05-02,2947
2018-05-03,2947
2018-05-04,2925
2018-05-05,2925
2018-05-06,2925
2018-05-07,2925
2018-05-08,2925
2018-05-09,2927
2018-05-10,2927
2018-05-11,2926
2018-05-12,2926
2018-05-13,2926
2018-05-14,2933
2018-05-15,2933
2018-05-16,2933
2018-05-17,2928
2018-05-18,2928
2018-05-19,2933
2018-05-20,2933
2018-05-21,2963
2018-05-22,2963
2018-05-23,2963
2018-05-24,3080
2018-05-25,3080
2018-05-26,3080
2018-05-27,3083
2018-05-28,3083
2018-05-29,3184
2018-05-30,3184
2018-05-31,3184
2018-06-01,3310
2018-06-02,3310
2018-06-03,3298
2018-06-04,3298
2018-06-05,3157
2018-06-06,3157
2018-06-07,3014
2018-06-08,3014
2018-06-09,2938
2018-06-10,2938
2018-06-11,2940
2018-06-12,2940
2018-06-13,2943
2018-06-14,2943
2018-06-15,2958
2018-06-16,2958
2018-06-17,2852
2018-06-18,2852
2018-06-19,2805
2018-06-20,2805
2018-06-21,2839
2018-06-22,2839
2018-06-23,2839
2018-06-24,2928
2018-06-25,2928
2018-06-26,2928
2018-06-27,2932
2018-06-28,2932
2018-06-29,2860
2018-06-30,2860
2018-07-01,2925
2018-07-02,2925
2018-07-03,2925
2018-07-04,3009
2018-07-05,3009
2018-07-06,3009
2018-07-07,2984
2018-07-08,2984
2018-07-09,2958
2018-07-10,2958
2018-07-11,2970
2018-07-12,2970
2018-07-13,2992
2018-07-14,2992
2018-07-15,2931
2018-07-16,2931
2018-07-17,2928
2018-07-18,2928
2018-07-19,2928
2018-07-20,2928
2018-07-21,2928
2018-07-22,2898
2018-07-23,2865
2018-07-24,2865
2018-07-25,2913
2018-07-26,2913
2018-07-27,2938
2018-07-28,2938
2018-07-29,2938
2018-07-30,2930
2018-07-31,3018
2018-08-01,3018
2018-08-02,2973
2018-08-03,2973
2018-08-04,2943
2018-08-05,2943
2018-08-06,2957
2018-08-07,2957
2018-08-08,2961
2018-08-09,2961
2018-08-10,2998
2018-08-11,2998
2018-08-12,3014
2018-08-14,2880
2018-08-16,2904
2018-08-17,2904
2018-08-18,2949
2018-08-19,2949
2018-08-20,2873
2018-08-21,2873
2018-08-22,2943
2018-08-23,2943
2018-08-24,2989
2018-08-25,3021
2018-08-26,3021
2018-08-27,3016
2018-08-28,3016
2018-08-29,2894
2018-08-30,2894
2018-08-31,2904
2018-09-01,2904
2018-09-02,2859
2018-09-03,2859
2018-09-04,2853
2018-09-05,2853
2018-09-06,2893
2018-09-07,2958
2018-09-08,2958
2018-09-09,2833
2018-09-10,2860
2018-09-11,2860
2018-09-12,2887
2018-09-13,2887
2018-09-14,2963
2018-09-15,2963
2018-09-16,2890
2018-09-17,2890
2018-09-18,2914
2018-09-19,2914
2018-09-20,2936
2018-09-21,2936
2018-09-22,2967
2018-09-23,2967
2018-09-24,3070
2018-09-25,3070
2018-09-26,3224
2018-09-27,3224
2018-09-28,3375
2018-09-29,3375
2018-09-30,3527
2018-10-01,3527
2018-10-02,3457
2018-10-03,3458
2018-10-04,3458
2018-10-05,3458
2018-10-06,3326
2018-10-07,3326
2018-10-08,3365
2018-10-09,3365
2018-10-10,3491
2018-10-11,3491
2018-10-12,3545
2018-10-13,3560
2018-10-14,3560
2018-10-15,3683
2018-10-16,3683
2018-10-17,3786
2018-10-18,3786
2018-10-19,3976
2018-10-20,3976
2018-10-21,3976
2018-10-22,4102
2018-10-23,4102
2018-10-24,4102
2018-10-25,4102
2018-10-26,4111
2018-10-27,4111
2018-10-28,4116
2018-10-29,4116
2018-10-30,4122
2018-10-31,4122
2018-11-01,4124
2018-11-03,4133
2018-11-04,4133
2018-11-05,4213
2018-11-06,4294
2018-11-07,4294
2018-11-08,4285
2018-11-09,4285
2018-11-10,4188
2018-11-11,4224
2018-11-12,4191
2018-11-13,4207
2018-11-14,4248
2018-11-15,4147
2018-11-16,4334
2018-11-17,4434
2018-11-18,4280
2018-11-19,4248
2018-11-20,4183
2018-11-21,4183
2018-11-22,4148
2018-11-23,4137
2018-11-24,4132
2018-11-25,4118
2018-11-26,4118
2018-11-27,4138
2018-11-28,4125
2018-11-29,4149
2018-12-01,4119
2018-12-02,4195
2018-12-03,4195
2018-12-04,4179
2018-12-05,4149
2018-12-07,4113
2018-12-09,4109
2018-12-10,4127
2018-12-11,4095
2018-12-12,4113
2018-12-13,4132
2018-12-14,4132
2018-12-15,4111
2018-12-16,4107
2018-12-17,4107
2018-12-18,4109
2018-12-19,4109
2018-12-20,4105
2018-12-21,4105
2018-12-22,4108
2018-12-23,4106
2018-12-24,4116
2018-12-25,4116
2018-12-26,4129
2018-12-27,4108
2018-12-28,4108
2018-12-29,4105
2018-12-30,4105
2018-12-31,4116
2019-01-01,4116
2019-01-02,4117
2019-01-03,4118
2019-01-04,4118
2019-01-05,4106
2019-01-06,4203
2019-01-08,4402
2019-01-10,4295
2019-01-11,4295
2019-01-12,4143
2019-01-13,4143
2019-01-14,4112
2019-01-15,3998
2019-01-16,4190
2019-01-17,4260
2019-01-18,4260
2019-01-19,4159
2019-01-20,4060
2019-01-21,4060
2019-01-22,3936
2019-01-23,3836
2019-01-24,3836
2019-01-25,3778
2019-01-26,3778
2019-01-27,3751
2019-01-28,3751
2019-01-29,3579
2019-01-30,3706
2019-01-31,3706
2019-02-01,3556
2019-02-02,3556
2019-02-03,3471
2019-02-04,3471
2019-02-05,3322
2019-02-06,3322
2019-02-07,3281
2019-02-08,3281
2019-02-09,3161
2019-02-10,3253
2019-02-11,3279
2019-02-12,3279
2019-02-13,3141
2019-02-14,3141
2019-02-15,3003
2019-02-16,3003
2019-02-17,2918
2019-02-18,2942
2019-02-19,2942
2019-02-20,2941
2019-02-21,2919
2019-02-22,2919
2019-02-23,2912
2019-02-24,2996
2019-02-25,3144
2019-02-26,3144
2019-02-27,3057
2019-02-28,3057
2019-03-01,2990
2019-03-02,2990
2019-03-03,2933
2019-03-04,2925
2019-03-05,2925
2019-03-06,3058
2019-03-07,3058
2019-03-08,3157
2019-03-09,3157
2019-03-10,3105
2019-03-11,3127
2019-03-12,3156
2019-03-13,3156
2019-03-14,3124
