date_obj,White%202h%20sword price
2019-04-07,1679
2019-04-08,1679
2019-04-09,1679
2019-04-10,1679
2019-04-11,1679
2019-04-12,1679
2019-04-13,1679
2019-04-14,1679
2019-04-15,1679
2019-04-16,1689
2019-04-17,1689
2019-04-18,1689
2019-04-19,1689
2019-04-20,1689
2019-04-21,1689
2019-04-22,1689
2019-04-23,1689
2019-04-24,1689
2019-04-25,1689
2019-04-26,1645
2019-04-27,1645
2019-04-28,1645
2019-04-29,1645
2019-04-30,1645
2019-05-01,1645
2019-05-02,1645
2019-05-03,1645
2019-05-04,1645
2019-05-05,1645
2019-05-06,1645
2019-05-07,1586
2019-05-08,1586
2019-05-09,1586
2019-05-10,1586
2019-05-11,1586
2019-05-12,1586
2019-05-13,1586
2019-05-14,1586
2019-05-15,1586
2019-05-16,1569
2019-05-17,1569
2019-05-18,1569
2019-05-19,1569
2019-05-20,1569
2019-05-21,1569
2019-05-22,1569
2019-05-23,1569
2019-05-24,1569
2019-05-25,1527
2019-05-26,1527
2019-05-27,1527
2019-05-28,1527
2019-05-29,1527
2019-05-30,1527
2019-05-31,1527
2019-06-01,1527
2019-06-02,1527
2019-06-03,1527
2019-06-04,1497
2019-06-05,1497
2019-06-06,1497
2019-06-07,1497
2019-06-08,1497
2019-06-09,1497
2019-06-10,1497
2019-06-11,1497
2019-06-12,1497
2019-06-13,1478
2019-06-14,1478
2019-06-15,1478
2019-06-16,1478
2019-06-17,1478
2019-06-18,1478
2019-06-19,1478
2019-06-20,1478
2019-06-21,1478
2019-06-22,1478
2019-06-23,1422
2019-06-24,1422
2019-06-25,1422
2019-06-26,1422
2019-06-27,1422
2019-06-28,1422
2019-06-29,1422
2019-06-30,1422
2019-07-01,1422
2019-07-02,1422
2019-07-03,1422
2019-07-04,1369
2019-07-05,1369
2019-07-06,1369
2019-07-07,1369
2019-07-08,1369
2019-07-09,1369
2019-07-10,1369
2019-07-11,1369
2019-07-12,1369
2019-07-13,1369
2019-07-14,1342
2019-07-15,1342
2019-07-16,1342
2019-07-17,1342
2019-07-18,1342
2019-07-19,1342
2019-07-20,1342
2019-07-21,1342
2019-07-22,1342
2019-07-23,1342
2019-07-24,1342
2019-07-25,1294
2019-07-26,1294
2019-07-27,1294
2019-07-28,1294
2019-07-29,1294
2019-07-30,1294
2019-07-31,1294
2019-08-01,1294
2019-08-02,1294
2019-08-03,1294
2019-08-04,1294
2019-08-05,1253
2019-08-06,1253
2019-08-07,1253
2019-08-08,1253
2019-08-09,1253
2019-08-10,1253
2019-08-11,1253
2019-08-12,1253
2019-08-13,1253
2019-08-14,1253
2019-08-15,1253
2019-08-16,1253
2019-08-17,1216
2019-08-18,1216
2019-08-19,1216
2019-08-20,1216
2019-08-21,1216
2019-08-22,1216
2019-08-23,1216
2019-08-24,1216
2019-08-24,1216
2019-08-25,1216
2019-08-25,1216
2019-08-26,1216
2019-08-26,1216
2019-08-27,1216
2019-08-27,1216
2019-08-28,1169
2019-08-29,1169
2019-08-30,1169
2019-08-31,1169
2019-09-01,1169
2019-09-02,1169
2019-09-03,1169
2019-09-04,1169
2019-09-05,1169
2019-09-06,1169
2019-09-07,1163
2019-09-08,1163
2019-09-09,1163
2019-09-10,1163
2019-09-11,1163
2019-09-12,1163
2019-09-13,1163
2019-09-14,1163
2019-09-15,1163
2019-09-16,1163
2019-09-17,1163
2019-09-18,1163
2019-09-19,1163
2019-09-20,1210
2019-09-21,1210
2019-09-22,1210
2019-09-23,1210
2019-09-24,1210
2019-09-25,1210
2019-09-26,1210
2019-09-27,1210
2019-09-28,1210
2019-09-29,1210
2019-09-30,1210
2019-10-01,1210
2019-10-02,1210
2019-10-03,1239
2019-10-04,1239
2019-10-05,1239
2019-10-06,1239
2019-10-07,1239
2019-10-08,1239
2019-10-09,1239
2019-10-10,1239
2019-10-11,1239
2019-10-12,1239
2019-10-13,1239
2019-10-14,1239
2019-10-15,1240
2019-10-16,1240
2019-10-17,1240
2019-10-18,1240
2019-10-19,1240
2019-10-20,1240
2019-10-21,1240
2019-10-22,1240
2019-10-23,1240
2019-10-24,1240
2019-10-25,1240
2019-10-26,1240
2019-10-27,1202
2019-10-28,1202
2019-10-29,1202
2019-10-30,1202
2019-10-31,1202
2019-11-01,1202
2019-11-02,1202
2019-11-03,1202
2019-11-04,1202
2019-11-05,1202
2019-11-06,1202
2019-11-07,1204
2019-11-08,1204
2019-11-09,1204
2019-11-10,1204
2019-11-11,1204
2019-11-12,1204
2019-11-13,1204
2019-11-14,1204
2019-11-15,1204
2019-11-16,1204
2019-11-17,1204
2019-11-18,1235
2019-11-19,1235
2019-11-20,1235
2019-11-21,1235
2019-11-22,1235
2019-11-23,1235
2019-11-24,1235
2019-11-25,1235
2019-11-26,1235
2019-11-27,1235
2019-11-28,1235
2019-11-29,1235
2019-11-30,1235
2019-12-01,1235
2019-12-02,1235
2019-12-03,1256
2019-12-04,1256
2019-12-05,1256
2019-12-06,1256
2019-12-07,1256
2019-12-08,1256
2019-12-09,1256
2019-12-10,1256
2019-12-11,1256
2019-12-12,1256
2019-12-13,1256
2019-12-14,1256
2019-12-15,1256
2019-12-16,1256
2019-12-17,1256
2019-12-18,1288
2019-12-19,1288
2019-12-20,1288
2019-12-21,1288
2019-12-22,1288
2019-12-23,1288
2019-12-24,1288
2019-12-25,1288
2019-12-26,1288
2019-12-27,1288
2019-12-28,1288
2019-12-29,1288
2019-12-30,1246
2019-12-31,1246
2020-01-01,1246
2020-01-02,1246
2020-01-03,1246
2020-01-04,1246
2020-01-05,1246
2020-01-06,1246
2020-01-07,1246
2020-01-08,1246
2020-01-09,1246
2020-01-10,1192
2020-01-11,1192
2020-01-12,1192
2020-01-13,1192
2020-01-14,1192
2020-01-15,1192
2020-01-16,1192
2020-01-17,1192
2020-01-18,1192
2020-01-19,1169
2020-01-20,1169
2020-01-21,1169
2020-01-22,1169
2020-01-23,1169
2020-01-24,1169
2020-01-25,1169
2020-01-26,1169
2020-01-27,1169
2020-01-28,1169
2020-01-29,1169
2020-01-30,1169
2020-01-31,1169
2020-02-01,1150
2020-02-02,1150
2020-02-03,1150
2020-02-04,1150
2020-02-05,1150
2020-02-06,1150
2020-02-07,1150
2020-02-08,1150
2020-02-09,1150
2020-02-10,1150
2020-02-11,1191
2020-02-12,1191
2020-02-13,1191
2020-02-14,1191
2020-02-15,1191
2020-02-16,1191
2020-02-17,1191
2020-02-18,1191
2020-02-19,1191
2020-02-20,1191
2020-02-21,1239
2020-02-22,1239
2020-02-23,1239
2020-02-24,1239
2020-02-25,1239
2020-02-26,1239
2020-02-27,1239
2020-02-28,1239
2020-02-29,1239
2020-03-01,1298
2020-03-02,1298
2020-03-03,1298
2020-03-04,1298
2020-03-05,1298
2020-03-06,1298
2020-03-07,1298
2020-03-08,1298
2020-03-09,1298
2020-03-10,1298
2020-03-11,1298
2020-03-12,1362
2020-03-13,1362
2020-03-14,1362
2020-03-15,1362
2020-03-16,1362
2020-03-17,1362
2020-03-18,1362
2020-03-19,1362
2020-03-20,1362
2020-03-21,1390
2020-03-22,1390
2020-03-23,1390
2020-03-24,1390
2020-03-25,1390
2020-03-26,1390
2020-03-27,1390
2020-03-28,1396
2020-03-29,1396
2020-03-30,1396
2020-03-31,1396
2020-04-01,1396
2020-04-02,1396
2020-04-03,1396
2020-04-04,1414
2020-04-05,1414
2020-04-06,1414
2020-04-07,1414
2020-04-08,1414
2020-04-09,1414
2020-04-10,1454
2020-04-11,1454
2020-04-12,1454
2020-04-13,1454
2020-04-14,1454
2020-04-15,1516
2020-04-16,1516
2020-04-17,1516
2020-04-18,1516
2020-04-19,1516
2020-04-20,1516
2020-04-21,1527
2020-04-22,1527
2020-04-23,1527
2020-04-24,1527
2020-04-25,1527
2020-04-26,1527
2020-04-27,1494
2020-04-28,1494
2020-04-29,1494
2020-04-30,1494
2020-05-01,1494
2020-05-02,1494
2020-05-03,1503
2020-05-04,1503
2020-05-05,1503
2020-05-06,1503
2020-05-07,1503
2020-05-08,1503
2020-05-09,1501
2020-05-10,1501
2020-05-11,1501
2020-05-12,1501
2020-05-13,1501
