date_obj,Gilded%20full%20helm price
2019-02-23,1819964
2019-02-24,1793460
2019-02-25,1759331
2019-02-26,1759331
2019-02-27,1754685
2019-02-28,1754685
2019-03-01,1775307
2019-03-02,1775307
2019-03-03,1783227
2019-03-04,1748020
2019-03-05,1748020
2019-03-06,1777120
2019-03-07,1777120
2019-03-08,1789730
2019-03-09,1789730
2019-03-10,1805883
2019-03-11,1805883
2019-03-12,1822261
2019-03-13,1822261
2019-03-14,1846493
2019-03-15,1846493
2019-03-16,1845102
2019-03-17,1844845
2019-03-18,1844845
2019-03-19,1851328
2019-03-20,1864031
2019-03-21,1864031
2019-03-22,1865768
2019-03-23,1857654
2019-03-24,1857654
2019-03-25,1824865
2019-03-26,1824865
2019-03-27,1814314
2019-03-28,1810203
2019-03-29,1804363
2019-03-30,1804363
2019-03-31,1835975
2019-04-01,1835975
2019-04-02,1814981
2019-04-03,1814535
2019-04-04,1795378
2019-04-05,1795378
2019-04-06,1793270
2019-04-07,1793270
2019-04-08,1813677
2019-04-09,1813677
2019-04-10,1791935
2019-04-11,1776113
2019-04-12,1754144
2019-04-13,1733225
2019-04-14,1726920
2019-04-15,1726920
2019-04-16,1731662
2019-04-17,1731662
2019-04-18,1719589
2019-04-19,1719589
2019-04-20,1712569
2019-04-21,1712569
2019-04-22,1706311
2019-04-23,1705368
2019-04-24,1705368
2019-04-25,1700800
2019-04-26,1717425
2019-04-27,1717425
2019-04-28,1699904
2019-04-29,1699904
2019-04-30,1689848
2019-05-01,1689848
2019-05-02,1727250
2019-05-03,1737833
2019-05-04,1727416
2019-05-05,1727416
2019-05-06,1720231
2019-05-07,1743032
2019-05-08,1743032
2019-05-09,1765420
2019-05-10,1782204
2019-05-11,1782204
2019-05-12,1804869
2019-05-13,1843407
2019-05-14,1867051
2019-05-15,1867051
2019-05-16,1898073
2019-05-17,1898073
2019-05-18,1921968
2019-05-19,1921968
2019-05-20,1900515
2019-05-21,1900515
2019-05-22,1890047
2019-05-23,1890047
2019-05-24,1912184
2019-05-25,1937190
2019-05-26,1937190
2019-05-27,1907623
2019-05-28,1907623
2019-05-29,1929919
2019-05-30,1929919
2019-05-31,1882624
2019-06-01,1882624
2019-06-02,1829555
2019-06-03,1829555
2019-06-04,1849614
2019-06-05,1849614
2019-06-06,1865983
2019-06-07,1865983
2019-06-08,1870672
2019-06-09,1887924
2019-06-10,1887924
2019-06-11,1908966
2019-06-12,1908966
2019-06-13,1892289
2019-06-14,1892289
2019-06-15,1886537
2019-06-16,1870213
2019-06-17,1870213
2019-06-18,1871699
2019-06-19,1878740
2019-06-20,1878573
2019-06-21,1878573
2019-06-22,1875857
2019-06-23,1878249
2019-06-24,1878249
2019-06-25,1878886
2019-06-26,1878886
2019-06-27,1904688
2019-06-28,1904688
2019-06-29,1898558
2019-06-30,1936346
2019-07-01,1936346
2019-07-02,1997780
2019-07-03,2039204
2019-07-04,2039204
2019-07-05,2129498
2019-07-06,2129498
2019-07-07,2082691
2019-07-08,2082691
2019-07-09,2017396
2019-07-10,2017396
2019-07-11,1975684
2019-07-12,2030293
2019-07-13,2030293
2019-07-14,2097863
2019-07-15,2097863
2019-07-16,2129041
2019-07-17,2201456
2019-07-18,2201456
2019-07-19,2248969
2019-07-20,2248969
2019-07-21,2287769
2019-07-22,2287769
2019-07-23,2274329
2019-07-24,2274329
2019-07-25,2251367
2019-07-26,2251367
2019-07-27,2246631
2019-07-28,2246631
2019-07-29,2218561
2019-07-30,2218561
2019-07-31,2223956
2019-08-01,2223956
2019-08-02,2210851
2019-08-03,2215740
2019-08-04,2215740
2019-08-05,2158770
2019-08-06,2158770
2019-08-07,2126389
2019-08-08,2126389
2019-08-09,2150286
2019-08-10,2127458
2019-08-11,2127458
2019-08-12,2132508
2019-08-13,2132508
2019-08-14,2114425
2019-08-15,2114425
2019-08-16,2130524
2019-08-17,2130524
2019-08-18,2094173
2019-08-19,2094173
2019-08-20,2107476
2019-08-21,2107476
2019-08-22,2120365
2019-08-23,2120365
2019-08-24,2113503
2019-08-24,2113503
2019-08-25,2113503
2019-08-25,2113503
2019-08-26,2127262
2019-08-26,2127262
2019-08-27,2127262
2019-08-27,2127262
2019-08-28,2133982
2019-08-29,2133982
2019-08-30,2119330
2019-08-31,2119330
2019-09-01,2115459
2019-09-02,2115459
2019-09-03,2099955
2019-09-04,2099955
2019-09-05,2094998
2019-09-06,2094998
2019-09-07,2107417
2019-09-08,2107417
2019-09-09,2123677
2019-09-10,2123677
2019-09-11,2158094
2019-09-12,2158094
2019-09-13,2160080
2019-09-14,2153707
2019-09-15,2153707
2019-09-16,2169650
2019-09-17,2169650
2019-09-18,2196094
2019-09-19,2196094
2019-09-20,2207807
2019-09-21,2201704
2019-09-22,2201704
2019-09-23,2174791
2019-09-24,2174791
2019-09-25,2143663
2019-09-26,2131894
2019-09-27,2131894
2019-09-28,2119888
2019-09-29,2119888
2019-09-30,2096001
2019-10-01,2069834
2019-10-02,2069834
2019-10-03,2029842
2019-10-04,2029842
2019-10-05,2028975
2019-10-06,2029722
2019-10-07,2029722
2019-10-08,2004478
2019-10-09,2004478
2019-10-10,1995626
2019-10-11,1995626
2019-10-12,1995059
2019-10-13,1983752
2019-10-14,1974743
2019-10-15,1974743
2019-10-16,1989794
2019-10-17,1989794
2019-10-18,1999435
2019-10-19,1996050
2019-10-20,1996050
2019-10-21,1977128
2019-10-22,1977128
2019-10-23,1965084
2019-10-24,1965084
2019-10-25,1968139
2019-10-26,2007951
2019-10-27,2007951
2019-10-28,2009721
2019-10-29,2009721
2019-10-30,1963929
2019-10-31,1970596
2019-11-01,1970596
2019-11-02,1991474
2019-11-03,1991474
2019-11-04,2010894
2019-11-05,2010894
2019-11-06,2025725
2019-11-07,2025725
2019-11-08,2037661
2019-11-09,2037661
2019-11-10,2042098
2019-11-11,2042098
2019-11-12,2038990
2019-11-13,2038990
2019-11-14,2029087
2019-11-15,2029087
2019-11-16,2026837
2019-11-17,2026837
2019-11-18,2061152
2019-11-19,2061152
2019-11-20,2060261
2019-11-21,2060261
2019-11-22,2055131
2019-11-23,2055131
2019-11-24,2046941
2019-11-25,2046941
2019-11-26,2034274
2019-11-27,2034274
2019-11-28,2055002
2019-11-29,2055002
2019-11-30,2065564
2019-12-01,2065564
2019-12-02,2049987
2019-12-03,2044569
2019-12-04,2030865
2019-12-05,2030865
2019-12-06,2029209
2019-12-07,2049903
2019-12-08,2049903
2019-12-09,2037987
2019-12-10,2038357
2019-12-11,2038357
2019-12-12,2012124
2019-12-13,2020443
2019-12-14,2020443
2019-12-15,2021025
2019-12-16,2021025
2019-12-17,2020854
2019-12-18,2020854
2019-12-19,2026117
2019-12-20,2042697
2019-12-21,2036094
2019-12-22,2028161
2019-12-23,2028161
2019-12-24,2017639
2019-12-25,2020091
2019-12-26,2020091
2019-12-27,2027649
2019-12-28,2031918
2019-12-29,2031918
2019-12-30,2006372
2019-12-31,2006372
2020-01-01,2003157
2020-01-02,1994292
2020-01-03,1994292
2020-01-04,2002506
2020-01-05,2005588
2020-01-06,2005588
2020-01-07,2020969
2020-01-08,2020969
2020-01-09,2043121
2020-01-10,2077645
2020-01-11,2095114
2020-01-12,2106826
2020-01-13,2106826
2020-01-14,2088357
2020-01-15,2107576
2020-01-16,2107576
2020-01-17,2119578
2020-01-18,2119578
2020-01-19,2118958
2020-01-20,2118958
2020-01-21,2132982
2020-01-22,2132982
2020-01-23,2128290
2020-01-24,2128290
2020-01-25,2128549
2020-01-26,2120256
2020-01-27,2120256
2020-01-28,2119561
2020-01-29,2119561
2020-01-30,2115574
2020-01-31,2115574
2020-02-01,2100199
2020-02-02,2088888
2020-02-03,2088888
2020-02-04,2074748
2020-02-05,2074748
2020-02-06,2069795
2020-02-07,2069795
2020-02-08,2036797
2020-02-09,2036797
2020-02-10,2021691
2020-02-11,2021691
2020-02-12,2011076
2020-02-13,2011076
2020-02-14,1975229
2020-02-15,1975229
2020-02-16,2016384
2020-02-17,2035001
2020-02-18,2035001
2020-02-19,2023051
2020-02-20,2009263
2020-02-21,2009263
2020-02-22,2011643
2020-02-23,2011643
2020-02-24,2037429
2020-02-25,2037429
2020-02-26,2021227
2020-02-27,2021227
2020-02-28,2036474
2020-02-29,2036474
2020-03-01,2044686
2020-03-02,2044686
2020-03-03,2053211
2020-03-04,2053211
2020-03-05,2068035
2020-03-06,2056753
2020-03-07,2056753
2020-03-08,2063502
2020-03-09,2058773
2020-03-10,2065205
2020-03-11,2065205
2020-03-12,2073354
2020-03-13,2073354
2020-03-14,2097204
2020-03-15,2120037
2020-03-16,2116100
2020-03-17,2085406
2020-03-18,2085406
2020-03-19,2083550
2020-03-20,2090265
2020-03-21,2087384
2020-03-22,2089126
2020-03-23,2089126
2020-03-24,2085601
2020-03-25,2085009
2020-03-26,2081174
2020-03-27,2094382
2020-03-28,2094382
2020-03-29,2087332
2020-03-30,2085099
2020-03-31,2085099
2020-04-01,2082918
2020-04-02,2076032
2020-04-03,2076032
2020-04-04,2057219
2020-04-05,2057219
2020-04-06,2080941
2020-04-07,2080941
2020-04-08,2068259
2020-04-09,2060909
2020-04-10,2060909
2020-04-11,2057141
2020-04-12,2046169
2020-04-13,2046169
2020-04-14,2057837
2020-04-15,2048436
2020-04-16,2048436
2020-04-17,2026610
2020-04-18,2003113
2020-04-19,1982930
2020-04-20,1982930
2020-04-21,1985058
2020-04-22,2010221
2020-04-23,2010221
2020-04-24,2004817
2020-04-25,2016810
2020-04-26,2025497
2020-04-27,2001623
2020-04-28,1986587
2020-04-29,1986587
2020-04-30,1995120
2020-05-01,1995120
2020-05-02,1993252
2020-05-03,1980031
2020-05-04,1980031
2020-05-05,1984286
2020-05-06,1982012
2020-05-07,1982012
2020-05-08,1990404
2020-05-09,1975382
2020-05-10,1971735
2020-05-11,1971735
2020-05-12,1967518
2020-05-13,1968408
