date_obj,Granite%20clamp price
2019-03-27,61252
2019-03-28,61252
2019-03-29,62287
2019-03-30,62287
2019-03-31,62287
2019-04-01,62287
2019-04-02,62287
2019-04-03,62287
2019-04-04,62287
2019-04-05,60119
2019-04-06,60119
2019-04-07,60119
2019-04-08,60119
2019-04-09,60119
2019-04-10,60119
2019-04-11,59523
2019-04-12,59523
2019-04-13,59523
2019-04-14,59523
2019-04-15,59523
2019-04-16,58298
2019-04-17,58298
2019-04-18,58298
2019-04-19,58298
2019-04-20,58298
2019-04-21,58298
2019-04-22,57883
2019-04-23,57883
2019-04-24,57883
2019-04-25,57883
2019-04-26,57883
2019-04-27,57883
2019-04-28,56747
2019-04-29,56747
2019-04-30,56747
2019-05-01,56747
2019-05-02,56747
2019-05-03,57532
2019-05-04,57532
2019-05-05,57532
2019-05-06,57532
2019-05-07,57532
2019-05-08,56539
2019-05-09,56539
2019-05-10,56539
2019-05-11,56539
2019-05-12,56539
2019-05-13,58613
2019-05-14,58613
2019-05-15,58613
2019-05-16,58613
2019-05-17,58613
2019-05-18,61106
2019-05-19,61106
2019-05-20,61106
2019-05-21,61106
2019-05-22,61106
2019-05-23,63982
2019-05-24,63982
2019-05-25,63982
2019-05-26,63982
2019-05-27,63982
2019-05-28,66911
2019-05-29,66911
2019-05-30,66911
2019-05-31,66911
2019-06-01,66911
2019-06-02,69276
2019-06-03,69276
2019-06-04,69276
2019-06-05,69276
2019-06-06,69276
2019-06-07,72087
2019-06-08,72087
2019-06-09,72087
2019-06-10,72087
2019-06-11,72087
2019-06-12,72087
2019-06-13,73408
2019-06-14,73408
2019-06-15,73408
2019-06-16,73408
2019-06-17,73408
2019-06-18,73408
2019-06-19,71057
2019-06-20,71057
2019-06-21,71057
2019-06-22,71057
2019-06-23,71057
2019-06-24,71057
2019-06-25,72595
2019-06-26,72595
2019-06-27,72595
2019-06-28,72595
2019-06-29,72595
2019-06-30,72595
2019-07-01,72595
2019-07-02,69787
2019-07-03,69787
2019-07-04,69787
2019-07-05,69787
2019-07-06,69787
2019-07-07,69787
2019-07-08,71986
2019-07-09,71986
2019-07-10,71986
2019-07-11,71986
2019-07-12,72377
2019-07-13,72377
2019-07-14,72377
2019-07-15,72377
2019-07-16,72377
2019-07-17,72377
2019-07-18,73995
2019-07-19,73995
2019-07-20,73995
2019-07-21,73995
2019-07-22,73995
2019-07-23,73995
2019-07-24,73995
2019-07-25,73995
2019-07-26,77400
2019-07-27,77400
2019-07-28,77400
2019-07-29,77400
2019-07-30,77400
2019-07-31,77400
2019-08-01,77400
2019-08-02,77400
2019-08-03,80871
2019-08-04,80871
2019-08-05,80871
2019-08-06,80871
2019-08-07,80871
2019-08-08,80871
2019-08-09,80871
2019-08-10,80871
2019-08-11,84787
2019-08-12,84787
2019-08-13,84787
2019-08-14,84787
2019-08-15,84787
2019-08-16,84787
2019-08-17,84787
2019-08-18,84787
2019-08-19,88227
2019-08-20,88227
2019-08-21,88227
2019-08-22,88227
2019-08-23,88227
2019-08-24,88227
2019-08-24,88227
2019-08-25,88227
2019-08-25,88227
2019-08-26,92197
2019-08-26,92197
2019-08-27,92197
2019-08-27,92197
2019-08-28,92197
2019-08-29,92197
2019-08-30,92197
2019-08-31,92197
2019-09-01,92197
2019-09-02,92197
2019-09-03,94467
2019-09-04,95271
2019-09-05,98709
2019-09-06,98709
2019-09-07,95793
2019-09-08,94632
2019-09-09,94632
2019-09-10,94632
2019-09-11,90524
2019-09-12,90524
2019-09-13,90524
2019-09-14,85997
2019-09-15,85997
2019-09-16,81847
2019-09-17,81847
2019-09-18,81140
2019-09-19,81140
2019-09-20,81140
2019-09-21,83646
2019-09-22,83646
2019-09-23,87760
2019-09-24,87760
2019-09-25,87760
2019-09-26,91890
2019-09-27,91890
2019-09-28,91890
2019-09-29,94429
2019-09-30,94429
2019-10-01,97362
2019-10-02,97362
2019-10-03,97362
2019-10-04,97362
2019-10-05,101437
2019-10-06,101437
2019-10-07,101437
2019-10-08,106146
2019-10-09,106146
2019-10-10,106146
2019-10-11,109784
2019-10-12,109784
2019-10-13,114074
2019-10-14,114074
2019-10-15,114074
2019-10-16,116047
2019-10-17,116047
2019-10-18,116047
2019-10-19,118814
2019-10-20,118814
2019-10-21,118814
2019-10-22,123968
2019-10-23,123968
2019-10-24,123968
2019-10-25,128678
2019-10-26,128678
2019-10-27,128678
2019-10-28,134996
2019-10-29,134996
2019-10-30,134996
2019-10-31,141517
2019-11-01,141517
2019-11-02,141517
2019-11-03,148593
2019-11-04,148593
2019-11-05,148593
2019-11-06,155613
2019-11-07,155613
2019-11-08,158394
2019-11-09,158394
2019-11-10,153523
2019-11-11,153523
2019-11-12,153523
2019-11-13,150853
2019-11-14,150853
2019-11-15,150853
2019-11-16,145096
2019-11-17,145096
2019-11-18,145096
2019-11-19,146942
2019-11-20,146942
2019-11-21,146942
2019-11-22,146942
2019-11-23,144420
2019-11-24,144420
2019-11-25,144420
2019-11-26,148485
2019-11-27,148485
2019-11-28,148485
2019-11-29,148485
2019-11-30,148635
2019-12-01,148635
2019-12-02,148635
2019-12-03,155676
2019-12-04,155676
2019-12-05,155676
2019-12-06,155676
2019-12-07,162699
2019-12-08,162699
2019-12-09,162699
2019-12-10,161508
2019-12-11,161508
2019-12-12,161508
2019-12-13,161508
2019-12-14,155972
2019-12-15,155972
2019-12-16,155972
2019-12-17,161074
2019-12-18,161074
2019-12-19,161074
2019-12-20,161074
2019-12-21,157882
2019-12-22,157882
2019-12-23,157882
2019-12-24,151876
2019-12-25,151876
2019-12-26,151876
2019-12-27,155711
2019-12-28,155711
2019-12-29,155711
2019-12-30,153290
2019-12-31,153290
2020-01-01,153290
2020-01-02,147226
2020-01-03,147226
2020-01-04,147226
2020-01-05,143640
2020-01-06,143640
2020-01-07,143640
2020-01-08,141098
2020-01-09,141098
2020-01-10,141098
2020-01-11,139306
2020-01-12,139306
2020-01-13,139306
2020-01-14,139306
2020-01-15,135504
2020-01-16,135504
2020-01-17,135504
2020-01-18,131594
2020-01-19,131594
2020-01-20,127511
2020-01-21,127511
2020-01-22,127511
2020-01-23,128343
2020-01-24,128343
2020-01-25,128343
2020-01-26,134356
2020-01-27,134356
2020-01-28,134356
2020-01-29,140756
2020-01-30,140756
2020-01-31,140756
2020-02-01,147364
2020-02-02,147364
2020-02-03,147364
2020-02-04,149840
2020-02-05,149840
2020-02-06,149840
2020-02-07,149840
2020-02-08,152949
2020-02-09,152949
2020-02-10,152949
2020-02-11,156215
2020-02-12,156215
2020-02-13,156215
2020-02-14,163876
2020-02-15,163876
2020-02-16,163876
2020-02-17,163876
2020-02-18,171121
2020-02-19,171121
2020-02-20,171121
2020-02-21,171121
2020-02-22,179411
2020-02-23,179411
2020-02-24,179411
2020-02-25,187966
2020-02-26,187966
2020-02-27,187966
2020-02-28,197224
2020-02-29,197224
2020-03-01,197224
2020-03-02,197224
2020-03-03,206826
2020-03-04,206826
2020-03-05,206826
2020-03-06,206826
2020-03-07,216796
2020-03-08,216796
2020-03-09,216796
2020-03-10,226587
2020-03-11,226587
2020-03-12,226587
2020-03-13,226587
2020-03-14,237388
2020-03-15,237388
2020-03-16,237388
2020-03-17,237388
2020-03-18,249019
2020-03-19,249019
2020-03-20,249019
2020-03-21,257545
2020-03-22,257545
2020-03-23,257545
2020-03-24,265853
2020-03-25,265853
2020-03-26,265853
2020-03-27,276822
2020-03-28,276822
2020-03-29,276822
2020-03-30,288468
2020-03-31,288468
2020-04-01,288468
2020-04-02,302347
2020-04-03,302347
2020-04-04,302347
2020-04-05,317018
2020-04-06,317018
2020-04-07,332400
2020-04-08,332400
2020-04-09,348141
2020-04-10,348141
2020-04-11,364475
2020-04-12,364475
2020-04-13,364475
2020-04-14,382175
2020-04-15,382175
2020-04-16,382175
2020-04-17,399762
2020-04-18,399762
2020-04-19,415995
2020-04-20,415995
2020-04-21,415995
2020-04-22,420189
2020-04-23,420189
2020-04-24,420189
2020-04-25,399179
2020-04-26,399179
2020-04-27,379220
2020-04-28,379220
2020-04-29,360664
2020-04-30,360664
2020-05-01,342630
2020-05-02,342630
2020-05-03,327606
2020-05-04,327606
2020-05-05,327606
2020-05-06,337899
2020-05-07,337899
2020-05-08,337899
2020-05-09,350880
2020-05-10,350880
2020-05-11,350880
2020-05-12,368179
2020-05-13,368179
