date_obj,Adamantite%20ore price
2019-03-18,1295
2019-03-19,1302
2019-03-20,1311
2019-03-21,1329
2019-03-22,1327
2019-03-23,1320
2019-03-24,1330
2019-03-25,1342
2019-03-26,1316
2019-03-27,1331
2019-03-28,1326
2019-03-29,1331
2019-03-30,1324
2019-03-31,1318
2019-04-01,1329
2019-04-02,1357
2019-04-03,1338
2019-04-04,1341
2019-04-05,1352
2019-04-06,1362
2019-04-07,1349
2019-04-08,1348
2019-04-09,1367
2019-04-10,1370
2019-04-11,1381
2019-04-12,1367
2019-04-13,1330
2019-04-14,1300
2019-04-15,1325
2019-04-16,1341
2019-04-17,1347
2019-04-18,1341
2019-04-19,1314
2019-04-20,1323
2019-04-21,1360
2019-04-22,1342
2019-04-23,1330
2019-04-24,1343
2019-04-25,1373
2019-04-26,1368
2019-04-27,1355
2019-04-28,1341
2019-04-29,1346
2019-04-30,1374
2019-05-01,1372
2019-05-02,1362
2019-05-03,1347
2019-05-04,1329
2019-05-05,1308
2019-05-06,1297
2019-05-07,1289
2019-05-08,1296
2019-05-09,1305
2019-05-10,1323
2019-05-11,1315
2019-05-12,1322
2019-05-13,1330
2019-05-14,1357
2019-05-15,1379
2019-05-16,1363
2019-05-17,1342
2019-05-18,1332
2019-05-19,1329
2019-05-20,1328
2019-05-21,1332
2019-05-22,1337
2019-05-23,1323
2019-05-24,1308
2019-05-25,1289
2019-05-26,1279
2019-05-27,1274
2019-05-28,1282
2019-05-29,1306
2019-05-30,1318
2019-05-31,1332
2019-06-01,1343
2019-06-02,1331
2019-06-03,1316
2019-06-04,1314
2019-06-05,1316
2019-06-06,1331
2019-06-07,1341
2019-06-08,1333
2019-06-09,1336
2019-06-10,1345
2019-06-11,1342
2019-06-12,1336
2019-06-13,1325
2019-06-14,1326
2019-06-15,1321
2019-06-16,1317
2019-06-17,1309
2019-06-18,1316
2019-06-19,1323
2019-06-20,1321
2019-06-21,1324
2019-06-22,1318
2019-06-23,1297
2019-06-24,1297
2019-06-25,1294
2019-06-26,1294
2019-06-27,1299
2019-06-28,1298
2019-06-29,1301
2019-06-30,1308
2019-07-01,1317
2019-07-02,1316
2019-07-03,1322
2019-07-04,1311
2019-07-05,1307
2019-07-06,1312
2019-07-07,1299
2019-07-08,1300
2019-07-09,1308
2019-07-10,1319
2019-07-11,1331
2019-07-12,1334
2019-07-13,1321
2019-07-14,1326
2019-07-15,1353
2019-07-16,1345
2019-07-17,1347
2019-07-18,1357
2019-07-19,1343
2019-07-20,1383
2019-07-21,1356
2019-07-22,1320
2019-07-23,1299
2019-07-24,1278
2019-07-25,1235
2019-07-26,1182
2019-07-27,1127
2019-07-28,1101
2019-07-29,1107
2019-07-30,1138
2019-07-31,1187
2019-08-01,1219
2019-08-02,1257
2019-08-03,1267
2019-08-04,1267
2019-08-05,1248
2019-08-06,1265
2019-08-07,1282
2019-08-08,1271
2019-08-09,1264
2019-08-10,1279
2019-08-11,1279
2019-08-12,1249
2019-08-13,1230
2019-08-14,1191
2019-08-15,1179
2019-08-16,1213
2019-08-17,1270
2019-08-18,1258
2019-08-19,1242
2019-08-20,1226
2019-08-21,1220
2019-08-22,1241
2019-08-23,1265
2019-08-24,1300
2019-08-24,1300
2019-08-25,1309
2019-08-25,1309
2019-08-26,1291
2019-08-27,1268
2019-08-27,1268
2019-08-28,1250
2019-08-29,1255
2019-08-30,1285
2019-08-31,1318
2019-09-01,1303
2019-09-02,1280
2019-09-03,1262
2019-09-04,1253
2019-09-05,1245
2019-09-06,1239
2019-09-07,1218
2019-09-08,1211
2019-09-09,1178
2019-09-10,1184
2019-09-11,1202
2019-09-12,1225
2019-09-13,1230
2019-09-14,1225
2019-09-15,1205
2019-09-16,1205
2019-09-17,1196
2019-09-18,1190
2019-09-19,1168
2019-09-20,1128
2019-09-21,1133
2019-09-22,1146
2019-09-23,1129
2019-09-24,1153
2019-09-25,1159
2019-09-26,1155
2019-09-27,1166
2019-09-28,1142
2019-09-29,1142
2019-09-30,1139
2019-10-01,1163
2019-10-02,1170
2019-10-03,1173
2019-10-04,1178
2019-10-05,1149
2019-10-06,1146
2019-10-07,1160
2019-10-08,1178
2019-10-09,1186
2019-10-10,1172
2019-10-11,1160
2019-10-12,1150
2019-10-13,1130
2019-10-14,1113
2019-10-15,1117
2019-10-16,1120
2019-10-17,1136
2019-10-18,1135
2019-10-19,1114
2019-10-20,1113
2019-10-21,1109
2019-10-22,1122
2019-10-23,1115
2019-10-24,1115
2019-10-25,1118
2019-10-26,1105
2019-10-27,1106
2019-10-28,1113
2019-10-29,1138
2019-10-30,1135
2019-10-31,1136
2019-11-01,1128
2019-11-02,1116
2019-11-03,1116
2019-11-04,1116
2019-11-05,1113
2019-11-06,1121
2019-11-07,1114
2019-11-08,1097
2019-11-09,1075
2019-11-10,1042
2019-11-11,1030
2019-11-12,1026
2019-11-13,1026
2019-11-14,1033
2019-11-15,1026
2019-11-16,999
2019-11-17,1010
2019-11-18,1008
2019-11-19,1009
2019-11-20,1010
2019-11-21,1013
2019-11-22,1012
2019-11-23,1005
2019-11-24,1005
2019-11-25,997
2019-11-26,991
2019-11-27,983
2019-11-28,948
2019-11-29,906
2019-11-30,867
2019-12-01,837
2019-12-02,818
2019-12-03,808
2019-12-04,818
2019-12-05,827
2019-12-06,849
2019-12-07,892
2019-12-08,937
2019-12-09,962
2019-12-10,960
2019-12-11,948
2019-12-12,929
2019-12-13,921
2019-12-14,905
2019-12-15,890
2019-12-16,891
2019-12-17,898
2019-12-18,903
2019-12-19,913
2019-12-20,912
2019-12-21,910
2019-12-22,897
2019-12-23,885
2019-12-24,885
2019-12-25,921
2019-12-26,966
2019-12-27,988
2019-12-28,1005
2019-12-29,1021
2019-12-30,994
2019-12-31,945
2020-01-01,933
2020-01-02,926
2020-01-03,915
2020-01-04,909
2020-01-05,911
2020-01-06,902
2020-01-07,909
2020-01-08,910
2020-01-09,918
2020-01-10,924
2020-01-11,929
2020-01-12,932
2020-01-13,941
2020-01-14,948
2020-01-15,948
2020-01-16,924
2020-01-17,909
2020-01-18,897
2020-01-19,896
2020-01-20,893
2020-01-21,899
2020-01-22,908
2020-01-23,912
2020-01-24,910
2020-01-25,899
2020-01-26,894
2020-01-27,889
2020-01-28,904
2020-01-29,915
2020-01-30,932
2020-01-31,957
2020-02-01,979
2020-02-02,981
2020-02-03,978
2020-02-04,973
2020-02-05,973
2020-02-06,936
2020-02-07,916
2020-02-08,915
2020-02-09,913
2020-02-10,938
2020-02-11,973
2020-02-12,983
2020-02-13,983
2020-02-14,991
2020-02-15,993
2020-02-16,997
2020-02-17,1019
2020-02-18,1069
2020-02-19,1107
2020-02-20,1106
2020-02-21,1081
2020-02-22,1068
2020-02-23,1063
2020-02-24,1080
2020-02-25,1089
2020-02-26,1078
2020-02-27,1082
2020-02-28,1077
2020-02-29,1035
2020-03-01,1037
2020-03-02,1055
2020-03-03,1076
2020-03-04,1115
2020-03-05,1136
2020-03-06,1142
2020-03-07,1098
2020-03-08,1060
2020-03-09,1061
2020-03-10,1068
2020-03-11,1070
2020-03-12,1099
2020-03-13,1089
2020-03-14,1058
2020-03-15,1047
2020-03-16,1043
2020-03-17,1038
2020-03-18,1037
2020-03-19,1046
2020-03-20,1060
2020-03-21,1072
2020-03-22,1092
2020-03-23,1120
2020-03-24,1133
2020-03-25,1142
2020-03-26,1130
2020-03-27,1110
2020-03-28,1126
2020-03-29,1122
2020-03-30,1117
2020-03-31,1095
2020-04-01,1070
2020-04-02,1058
2020-04-03,1032
2020-04-04,1017
2020-04-05,1029
2020-04-06,1029
2020-04-07,1034
2020-04-08,1063
2020-04-09,1090
2020-04-10,1092
2020-04-11,1068
2020-04-12,1058
2020-04-13,1073
2020-04-14,1083
2020-04-15,1067
2020-04-16,1044
2020-04-17,1030
2020-04-18,1036
2020-04-19,1061
2020-04-20,1104
2020-04-21,1114
2020-04-22,1094
2020-04-23,1087
2020-04-24,1081
2020-04-25,1099
2020-04-26,1127
2020-04-27,1146
2020-04-28,1124
2020-04-29,1093
2020-04-30,1098
2020-05-01,1114
2020-05-02,1135
2020-05-03,1176
2020-05-04,1179
2020-05-05,1176
2020-05-06,1160
2020-05-07,1134
2020-05-08,1102
2020-05-09,1085
2020-05-10,1095
2020-05-11,1110
2020-05-12,1119
2020-05-13,1111
