date_obj,Black%20shield%20(h1) price
2016-02-20,1223
2016-02-21,1213
2016-02-22,1213
2016-02-23,1213
2016-02-24,1213
2016-02-25,1203
2016-02-26,1203
2016-02-27,1203
2016-02-28,1203
2016-02-29,1257
2016-03-01,1257
2016-03-02,1257
2016-03-03,1257
2016-03-04,1258
2016-03-05,1258
2016-03-06,1258
2016-03-07,1258
2016-03-08,1234
2016-03-09,1234
2016-03-10,1234
2016-03-11,1234
2016-03-12,1213
2016-03-13,1213
2016-03-14,1213
2016-03-15,1213
2016-03-16,1170
2016-03-17,1170
2016-03-18,1170
2016-03-19,1159
2016-03-20,1159
2016-03-21,1159
2016-03-22,1159
2016-03-23,1166
2016-03-24,1166
2016-03-25,1166
2016-03-26,1166
2016-03-27,1157
2016-03-28,1157
2016-03-29,1157
2016-03-30,1157
2016-03-31,1129
2016-04-01,1129
2016-04-02,1129
2016-04-03,1129
2016-04-04,1076
2016-04-05,1076
2016-04-06,1076
2016-04-07,1042
2016-04-08,1042
2016-04-09,1042
2016-04-10,1013
2016-04-11,1013
2016-04-12,1013
2016-04-13,1013
2016-04-14,981
2016-04-15,981
2016-04-16,981
2016-04-17,936
2016-04-18,936
2016-04-19,890
2016-04-20,890
2016-04-21,890
2016-04-22,890
2016-04-23,874
2016-04-24,874
2016-04-25,874
2016-04-26,854
2016-04-27,854
2016-04-28,854
2016-04-29,854
2016-04-30,843
2016-05-01,843
2016-05-02,843
2016-05-03,842
2016-05-04,842
2016-05-05,842
2016-05-06,842
2016-05-07,834
2016-05-08,834
2016-05-09,834
2016-05-10,834
2016-05-11,826
2016-05-12,826
2016-05-13,826
2016-05-14,826
2016-05-15,837
2016-05-16,837
2016-05-17,837
2016-05-18,837
2016-05-19,853
2016-05-22,843
2016-05-23,843
2016-05-24,843
2016-05-25,843
2016-05-26,838
2016-05-27,838
2016-05-28,838
2016-05-29,856
2016-05-30,856
2016-05-31,856
2016-06-01,856
2016-06-02,856
2016-06-03,879
2016-06-04,879
2016-06-05,879
2016-06-06,899
2016-06-07,899
2016-06-08,899
2016-06-09,899
2016-06-10,878
2016-06-11,878
2016-06-12,878
2016-06-13,878
2016-06-14,899
2016-06-15,899
2016-06-16,899
2016-06-17,897
2016-06-18,897
2016-06-19,897
2016-06-20,936
2016-06-21,936
2016-06-22,936
2016-06-23,936
2016-06-24,960
2016-06-25,960
2016-06-26,960
2016-06-27,960
2016-06-28,1000
2016-06-29,1000
2016-06-30,1000
2016-07-01,1005
2016-07-02,1005
2016-07-03,1005
2016-07-04,996
2016-07-05,996
2016-07-06,996
2016-07-07,959
2016-07-08,959
2016-07-09,934
2016-07-10,934
2016-07-11,947
2016-07-12,947
2016-07-13,947
2016-07-14,926
2016-07-15,926
2016-07-16,937
2016-07-17,937
2016-07-18,937
2016-07-23,915
2016-07-24,915
2016-07-25,915
2016-07-26,894
2016-07-27,894
2016-07-28,894
2016-07-29,894
2016-07-30,868
2016-07-31,868
2016-08-01,868
2016-08-02,868
2016-08-03,878
2016-08-04,878
2016-08-05,878
2016-08-06,878
2016-08-07,878
2016-08-08,878
2016-08-09,878
2016-08-10,878
2016-08-11,868
2016-08-12,868
2016-08-13,868
2016-08-14,868
2016-08-15,868
2016-08-16,847
2016-08-17,847
2016-08-18,847
2016-08-19,847
2016-08-20,851
2016-08-21,851
2016-08-22,851
2016-08-23,851
2016-08-24,851
2016-08-25,888
2016-08-26,888
2016-08-28,888
2016-08-31,872
2016-09-01,872
2016-09-02,872
2016-09-03,872
2016-09-04,867
2016-09-05,867
2016-09-06,867
2016-09-07,867
2016-09-08,867
2016-09-09,867
2016-09-10,842
2016-09-11,842
2016-09-12,842
2016-09-13,842
2016-09-14,842
2016-09-15,831
2016-09-16,831
2016-09-17,831
2016-09-18,831
2016-09-19,843
2016-09-20,843
2016-09-21,843
2016-09-22,843
2016-09-23,843
2016-09-24,849
2016-09-25,849
2016-09-26,849
2016-09-27,849
2016-09-28,849
2016-09-29,828
2016-09-30,828
2016-10-01,828
2016-10-02,828
2016-10-03,825
2016-10-04,825
2016-10-05,825
2016-10-06,825
2016-10-07,825
2016-10-08,821
2016-10-09,821
2016-10-10,821
2016-10-11,821
2016-10-12,821
2016-10-13,821
2016-10-14,821
2016-10-15,821
2016-10-16,821
2016-10-17,833
2016-10-18,833
2016-10-19,833
2016-10-20,833
2016-10-21,833
2016-10-22,833
2016-10-23,837
2016-10-24,837
2016-10-25,837
2016-10-26,837
2016-10-27,852
2016-10-28,852
2016-10-29,852
2016-10-30,852
2016-10-31,879
2016-11-01,879
2016-11-02,879
2016-11-03,879
2016-11-04,879
2016-11-05,916
2016-11-06,916
2016-11-07,916
2016-11-08,916
2016-11-09,957
2016-11-10,957
2016-11-11,957
2016-11-12,957
2016-11-13,957
2016-11-14,995
2016-11-15,995
2016-12-07,1062
2016-12-08,1055
2016-12-09,1055
2016-12-10,1055
2016-12-11,1055
2016-12-12,1049
2016-12-13,1049
2016-12-14,1049
2016-12-15,1049
2016-12-16,1049
2016-12-17,1064
2016-12-18,1064
2016-12-19,1064
2016-12-20,1064
2016-12-21,1052
2016-12-22,1052
2016-12-23,1052
2016-12-24,1052
2016-12-25,1052
2016-12-26,1056
2016-12-27,1056
2016-12-28,1056
2016-12-29,1056
2016-12-30,1056
2016-12-31,1040
2017-01-01,1040
2017-01-02,1040
2017-01-03,1040
2017-01-04,1028
2017-01-05,1028
2017-01-06,1028
2017-01-07,1028
2017-01-08,1026
2017-01-09,1026
2017-01-10,1026
2017-01-11,1026
2017-01-12,1035
2017-01-13,1035
2017-01-14,1035
2017-01-15,1035
2017-01-16,1035
2017-01-17,1035
2017-01-18,1035
2017-01-19,1035
2017-01-20,1035
2017-01-21,1035
2017-01-22,1035
2017-01-23,1046
2017-01-27,1050
2017-01-28,1050
2017-01-29,1026
2017-01-30,1026
2017-01-31,1026
2017-02-01,996
2017-02-02,996
2017-02-03,996
2017-02-04,993
2017-02-05,993
2017-02-06,993
2017-02-07,993
2017-02-08,995
2017-02-09,995
2017-02-10,995
2017-02-11,995
2017-02-12,981
2017-02-13,981
2017-02-14,981
2017-02-15,981
2017-02-16,1003
2017-02-18,1003
2017-02-19,1003
2017-02-20,1003
2017-02-21,972
2017-02-22,972
2017-02-23,972
2017-02-24,972
2017-02-25,961
2017-02-26,961
2017-02-27,961
2017-02-28,961
2017-03-01,950
2017-03-02,950
2017-03-03,950
2017-03-04,950
2017-03-05,977
2017-03-06,977
2017-03-07,977
2017-03-08,959
2017-03-09,959
2017-03-10,959
2017-03-11,951
2017-03-12,951
2017-03-13,951
2017-03-14,951
2017-03-15,923
2017-03-16,923
2017-03-17,923
2017-03-18,923
2017-03-19,914
2017-03-20,914
2017-03-21,914
2017-03-22,914
2017-03-23,919
2017-03-24,919
2017-03-25,919
2017-03-26,919
2017-03-27,920
2017-03-28,920
2017-03-29,920
2017-03-30,920
2017-03-31,924
2017-04-01,924
2017-04-02,924
2017-04-03,924
2017-04-04,945
2017-04-12,936
2017-04-13,965
2017-04-14,965
2017-04-15,965
2017-04-16,955
2017-04-17,955
2017-04-18,955
2017-04-19,985
2017-04-20,985
2017-04-21,985
2017-04-22,985
2017-04-23,985
2017-04-24,950
2017-04-25,950
2017-04-26,950
2017-04-27,950
2017-04-28,931
2017-04-29,931
2017-04-30,931
2017-05-01,931
2017-05-02,931
2017-05-03,944
2017-05-04,944
2017-05-05,944
2017-05-06,944
2017-05-07,951
2017-05-08,951
2017-05-09,951
2017-05-10,951
2017-05-11,967
2017-05-12,967
2017-05-13,967
2017-05-14,967
2017-05-15,983
2017-05-16,983
2017-05-17,983
2017-05-18,983
2017-05-19,983
2017-05-20,983
2017-05-21,983
2017-05-22,983
2017-05-23,993
2017-05-24,993
2017-05-25,993
2017-05-26,993
2017-05-27,999
2017-05-28,999
2017-05-29,999
2017-05-30,999
2017-05-31,989
2017-06-01,989
2017-06-02,989
2017-06-03,989
2017-06-04,1006
2017-06-05,1006
2017-06-06,1006
2017-06-07,1006
2017-06-08,1006
2017-06-09,991
2017-06-10,991
2017-06-11,991
2017-06-12,975
2017-06-13,975
2017-06-14,975
2017-06-15,975
2017-06-16,970
2017-06-17,970
2017-06-18,970
2017-06-19,970
2017-06-20,964
2017-06-21,964
2017-06-22,964
2017-06-23,964
2017-06-24,964
2017-06-25,942
2017-06-26,942
2017-06-27,942
2017-06-28,942
2017-06-29,942
2017-06-30,953
2017-07-01,953
2017-07-02,953
2017-07-03,953
2017-07-04,953
2017-07-05,953
2017-07-06,953
2017-07-07,953
2017-07-08,953
2017-07-13,977
2017-07-14,977
2017-07-15,977
2017-07-16,977
2017-07-17,956
2017-07-18,956
2017-07-19,956
2017-07-20,942
2017-07-21,942
2017-07-22,942
2017-07-23,975
2017-07-24,975
2017-07-25,975
2017-07-26,973
2017-07-27,973
2017-07-28,973
2017-07-29,992
2017-07-30,992
2017-07-31,992
2017-08-01,992
2017-08-02,984
2017-08-03,984
2017-08-04,984
2017-08-05,988
2017-08-06,988
2017-08-07,988
2017-08-08,988
2017-08-09,1011
2017-08-10,1011
2017-08-11,1011
2017-08-12,1005
2017-08-13,1005
2017-08-14,1005
2017-08-15,1005
2017-08-16,996
2017-08-17,996
2017-08-18,996
2017-08-19,996
2017-08-20,998
2017-08-21,998
2017-08-22,998
2017-08-23,998
2017-08-24,1015
2017-08-25,1015
2017-08-26,1015
2017-08-27,1015
2017-08-28,1002
2017-08-29,1002
2017-08-30,1002
2017-08-31,1002
2017-09-01,1002
2017-09-02,1019
2017-09-03,1019
2017-09-04,1019
2017-09-05,1019
2017-09-06,1018
2017-09-07,1018
2017-09-08,1018
2017-09-09,1018
2017-09-10,1006
2017-09-11,1006
2017-09-12,1006
2017-09-13,1006
2017-09-14,1038
2017-09-15,1038
2017-09-16,1038
2017-09-17,1038
2017-09-18,1038
2017-09-19,1054
2017-09-20,1054
2017-09-22,1054
2017-09-23,1054
2017-09-24,1071
2017-09-25,1071
2017-09-26,1071
2017-09-27,1071
2017-09-28,1071
2017-09-29,1082
2017-09-30,1082
2017-10-01,1082
2017-10-02,1082
2017-10-03,1121
2017-10-04,1121
2017-10-05,1121
2017-10-06,1121
2017-10-07,1144
2017-10-08,1144
2017-10-09,1144
2017-10-10,1144
2017-10-11,1144
2017-10-12,1136
2017-10-13,1136
2017-10-14,1136
2017-10-15,1136
2017-10-16,1131
2017-10-17,1131
2017-10-18,1131
2017-10-19,1131
2017-10-20,1131
2017-10-21,1128
2017-10-22,1128
2017-10-23,1128
2017-10-24,1128
2017-10-25,1123
2017-10-26,1123
2017-10-27,1123
2017-10-28,1123
2017-10-29,1123
2017-10-30,1125
2017-10-31,1125
2017-11-01,1125
2017-11-02,1125
2017-11-03,1090
2017-11-04,1090
2017-11-05,1090
2017-11-06,1090
2017-11-07,1042
2017-11-08,1042
2017-11-09,1042
2017-11-10,1005
2017-11-11,1005
2017-11-12,1005
2017-11-13,1005
2017-11-14,956
2017-11-15,956
2017-11-16,956
2017-11-17,956
2017-11-18,956
2017-11-19,950
2017-11-20,950
2017-11-21,950
2017-11-22,950
2017-11-23,954
2017-11-24,954
2017-11-25,954
2017-11-26,954
2017-11-27,951
2017-11-28,951
2017-11-29,951
2017-11-30,951
2017-12-01,966
2017-12-02,966
2017-12-03,966
2017-12-04,966
2017-12-05,966
2017-12-06,974
2017-12-07,974
2017-12-08,974
2017-12-09,974
2017-12-10,969
2017-12-11,969
2017-12-12,969
2017-12-13,969
2017-12-14,969
2017-12-15,977
2017-12-16,977
2017-12-17,977
2017-12-18,977
2017-12-19,973
2017-12-20,973
2017-12-21,973
2017-12-22,973
2017-12-23,964
2017-12-24,964
2017-12-25,964
2017-12-26,964
2017-12-27,964
2017-12-28,964
2017-12-29,964
2017-12-30,964
2017-12-31,964
2018-01-01,988
2018-01-02,988
2018-01-03,988
2018-01-04,988
2018-01-05,987
2018-01-06,987
2018-01-07,987
2018-01-08,987
2018-01-09,970
2018-01-10,970
2018-01-11,970
2018-01-12,970
2018-01-13,974
2018-01-14,974
2018-01-15,974
2018-01-16,978
2018-01-17,978
2018-01-18,978
2018-01-19,978
2018-01-20,978
2018-01-21,978
2018-01-22,978
2018-01-23,993
2018-01-24,993
2018-01-25,993
2018-01-26,993
2018-01-27,1002
2018-01-28,1002
2018-01-29,1002
2018-01-30,978
2018-01-31,978
2018-02-01,978
2018-02-02,978
2018-02-03,968
2018-02-04,968
2018-02-05,968
2018-02-06,983
2018-02-07,983
2018-02-08,983
2018-02-09,981
2018-02-10,981
2018-02-11,981
2018-02-12,977
2018-02-13,977
2018-02-14,977
2018-02-15,977
2018-02-16,974
2018-02-17,974
2018-02-18,974
2018-02-19,974
2018-02-20,976
2018-02-21,976
2018-02-22,976
2018-02-23,976
2018-02-24,975
2018-02-25,975
2018-02-26,975
2018-02-27,970
2018-02-28,970
2018-03-01,970
2018-03-02,970
2018-03-03,960
2018-03-04,960
2018-03-05,960
2018-03-06,960
2018-03-07,940
2018-03-08,940
2018-03-09,940
2018-03-10,940
2018-03-11,940
2018-03-12,936
2018-03-13,936
2018-03-14,936
2018-03-15,936
2018-03-16,936
2018-03-17,937
2018-03-18,937
2018-03-20,937
2018-03-21,937
2018-03-22,937
2018-03-23,937
2018-03-24,937
2018-03-25,944
2018-03-26,944
2018-03-27,944
2018-03-28,944
2018-03-29,945
2018-03-30,945
2018-03-31,945
2018-04-01,945
2018-04-02,934
2018-04-03,934
2018-04-04,934
2018-04-05,934
2018-04-06,926
2018-04-07,926
2018-04-08,926
2018-04-09,926
2018-04-10,926
2018-04-11,924
2018-04-12,924
2018-04-13,924
2018-04-14,924
2018-04-15,924
2018-04-16,924
2018-04-17,924
2018-04-18,924
2018-04-19,924
2018-04-20,924
2018-04-21,942
2018-04-22,942
2018-04-23,942
2018-04-24,942
2018-04-25,942
2018-04-26,938
2018-04-27,938
2018-04-28,938
2018-04-29,938
2018-04-30,942
2018-05-01,942
2018-05-02,942
2018-05-03,942
2018-05-04,942
2018-05-05,938
2018-05-06,938
2018-05-07,938
2018-05-08,938
2018-05-09,938
2018-05-10,962
2018-05-11,962
2018-05-12,962
2018-05-13,962
2018-05-14,972
2018-05-15,972
2018-05-16,972
2018-05-17,972
2018-05-18,972
2018-05-19,980
2018-05-20,980
2018-05-21,980
2018-05-22,980
2018-05-23,982
2018-05-24,982
2018-05-25,982
2018-05-26,982
2018-05-27,1014
2018-05-28,1014
2018-05-29,1014
2018-05-30,1051
2018-05-31,1051
2018-06-01,1051
2018-06-02,1096
2018-06-03,1096
2018-06-04,1096
2018-06-05,1096
2018-06-06,1131
2018-06-07,1131
2018-06-08,1131
2018-06-09,1131
2018-06-10,1131
2018-06-11,1172
2018-06-12,1172
2018-06-13,1172
2018-06-14,1172
2018-06-15,1172
2018-06-16,1171
2018-06-17,1171
2018-06-18,1171
2018-06-19,1171
2018-06-20,1171
2018-06-21,1139
2018-06-22,1139
2018-06-23,1139
2018-06-24,1139
2018-06-25,1142
2018-06-26,1142
2018-06-27,1142
2018-06-28,1142
2018-06-29,1176
2018-06-30,1176
2018-07-01,1176
2018-07-02,1176
2018-07-03,1182
2018-07-04,1182
2018-07-05,1182
2018-07-06,1208
2018-07-07,1208
2018-07-08,1208
2018-07-09,1226
2018-07-10,1226
2018-07-11,1226
2018-07-12,1226
2018-07-13,1226
2018-07-14,1254
2018-07-15,1254
2018-07-16,1254
2018-07-17,1254
2018-07-18,1253
2018-07-19,1253
2018-07-20,1253
2018-07-21,1253
2018-07-22,1229
2018-07-23,1229
2018-07-24,1229
2018-07-25,1258
2018-07-26,1258
2018-07-27,1258
2018-07-28,1264
2018-07-29,1264
2018-07-30,1264
2018-07-31,1284
2018-08-01,1284
2018-08-02,1284
2018-08-03,1337
2018-08-04,1337
2018-08-05,1337
2018-08-06,1372
2018-08-07,1372
2018-08-08,1420
2018-08-09,1420
2018-08-10,1420
2018-08-11,1430
2018-08-12,1430
2018-08-14,1418
2018-08-16,1437
2018-08-17,1437
2018-08-18,1467
2018-08-19,1467
2018-08-20,1479
2018-08-21,1479
2018-08-22,1485
2018-08-23,1485
2018-08-24,1507
2018-08-25,1507
2018-08-26,1538
2018-08-27,1538
2018-08-28,1577
2018-08-29,1577
2018-08-30,1602
2018-08-31,1602
2018-09-01,1645
2018-09-02,1645
2018-09-03,1688
2018-09-04,1688
2018-09-05,1733
2018-09-06,1733
2018-09-07,1802
2018-09-08,1802
2018-09-09,1870
2018-09-10,1870
2018-09-11,1926
2018-09-12,1926
2018-09-13,1997
2018-09-14,1997
2018-09-15,2028
2018-09-16,2028
2018-09-17,2028
2018-09-18,2083
2018-09-19,2083
2018-09-20,2122
2018-09-21,2122
2018-09-22,2143
2018-09-23,2143
2018-09-24,2128
2018-09-25,2128
2018-09-26,2170
2018-09-27,2170
2018-09-28,2170
2018-09-29,2255
2018-09-30,2255
2018-10-01,2254
2018-10-02,2254
2018-10-03,2333
2018-10-04,2333
2018-10-05,2333
2018-10-06,2367
2018-10-07,2367
2018-10-08,2367
2018-10-09,2430
2018-10-10,2430
2018-10-11,2524
2018-10-12,2524
2018-10-13,2524
2018-10-14,2597
2018-10-15,2597
2018-10-16,2597
2018-10-17,2700
2018-10-18,2700
2018-10-19,2700
2018-10-20,2811
2018-10-21,2811
2018-10-22,2940
2018-10-23,2940
2018-10-24,2940
2018-10-25,3044
2018-10-26,3044
2018-10-27,3044
2018-10-28,3177
2018-10-29,3177
2018-10-30,3311
2018-10-31,3425
2018-11-01,3574
2018-11-03,3824
2018-11-04,3959
2018-11-05,4102
2018-11-06,4257
2018-11-07,4404
2018-11-08,4568
2018-11-09,4695
2018-11-10,4864
2018-11-11,4990
2018-11-12,5159
2018-11-13,5308
2018-11-15,5685
2018-11-16,5862
2018-11-17,6077
2018-11-18,6107
2018-11-19,6128
2018-11-20,6237
2018-11-21,6237
2018-11-22,6510
2018-11-23,6712
2018-11-24,6977
2018-11-25,7230
2018-11-26,7230
2018-11-27,7253
2018-11-28,7167
2018-11-29,7186
2018-12-01,7048
2018-12-02,7048
2018-12-03,6919
2018-12-04,6693
2018-12-05,6603
2018-12-07,6310
2018-12-09,5994
2018-12-10,5694
2018-12-11,5825
2018-12-12,5825
2018-12-13,5712
2018-12-14,5712
2018-12-15,5504
2018-12-16,5354
2018-12-17,5354
2018-12-18,5222
2018-12-19,5222
2018-12-20,5034
2018-12-21,5034
2018-12-22,4914
2018-12-23,4787
2018-12-24,4688
2018-12-25,4688
2018-12-26,4566
2018-12-27,4522
2018-12-28,4522
2018-12-29,4406
2018-12-30,4406
2018-12-31,4301
2019-01-01,4301
2019-01-02,4217
2019-01-03,4217
2019-01-04,4086
2019-01-05,4017
2019-01-06,4070
2019-01-08,3916
2019-01-10,3831
2019-01-11,3831
2019-01-12,3720
2019-01-13,3720
2019-01-14,3581
2019-01-15,3581
2019-01-16,3412
2019-01-17,3412
2019-01-18,3338
2019-01-19,3338
2019-01-20,3251
2019-01-21,3251
2019-01-22,3161
2019-01-23,3161
2019-01-24,3043
2019-01-25,3043
2019-01-26,3043
2019-01-27,3043
2019-01-28,3174
2019-01-29,3186
2019-01-30,3186
2019-01-31,3186
2019-02-01,3098
2019-02-02,3098
2019-02-03,3038
2019-02-04,3038
2019-02-05,2935
2019-02-06,2935
2019-02-07,2934
2019-02-08,2934
2019-02-09,2878
2019-02-10,2878
2019-02-11,2777
2019-02-12,2777
2019-02-13,2689
2019-02-14,2689
2019-02-15,2587
2019-02-16,2587
2019-02-17,2553
2019-02-18,2553
2019-02-19,2461
2019-02-20,2461
2019-02-21,2405
2019-02-22,2405
2019-02-23,2419
2019-02-24,2419
2019-02-25,2454
2019-02-26,2454
2019-02-27,2454
2019-02-28,2454
2019-03-01,2546
2019-03-02,2546
2019-03-03,2634
2019-03-04,2634
2019-03-05,2685
2019-03-06,2685
2019-03-07,2766
2019-03-08,2766
2019-03-09,2766
2019-03-10,2729
2019-03-11,2729
2019-03-12,2776
2019-03-13,2776
2019-03-14,2776
2019-03-15,2697
2019-03-16,2697
2019-03-17,2678
2019-03-18,2678
2019-03-19,2678
2019-03-20,2583
2019-03-21,2583
2019-03-22,2583
2019-03-23,2521
2019-03-24,2521
2019-03-25,2521
2019-03-26,2550
2019-03-27,2550
2019-03-28,2550
2019-03-29,2462
2019-03-30,2462
2019-03-31,2462
2019-04-01,2360
2019-04-02,2360
2019-04-03,2254
2019-04-04,2254
2019-04-05,2164
2019-04-06,2164
2019-04-07,2090
2019-04-08,2090
2019-04-09,2052
2019-04-10,2052
2019-04-11,1965
2019-04-12,1965
2019-04-13,1965
2019-04-14,1885
2019-04-15,1885
2019-04-16,1827
2019-04-17,1827
2019-04-18,1852
2019-04-19,1852
2019-04-20,1902
2019-04-21,1902
2019-04-22,1898
2019-04-23,1898
2019-04-24,1929
2019-04-25,1929
2019-04-26,2021
2019-04-27,2021
2019-04-28,2035
2019-04-29,2035
2019-04-30,2127
2019-05-01,2127
2019-05-02,2193
2019-05-03,2193
2019-05-04,2293
2019-05-05,2293
2019-05-06,2390
2019-05-07,2390
2019-05-08,2495
2019-05-09,2495
2019-05-10,2602
2019-05-11,2602
2019-05-12,2690
2019-05-13,2690
2019-05-14,2815
2019-05-15,2815
2019-05-16,2815
2019-05-17,2898
2019-05-18,2898
