date_obj,Calquat%20sapling price
2019-06-29,409
2019-06-30,390
2019-07-01,379
2019-07-02,383
2019-07-03,379
2019-07-04,378
2019-07-05,375
2019-07-06,375
2019-07-07,360
2019-07-08,366
2019-07-09,375
2019-07-10,373
2019-07-11,379
2019-07-12,385
2019-07-13,385
2019-07-14,395
2019-07-15,413
2019-07-16,425
2019-07-17,437
2019-07-18,438
2019-07-19,442
2019-07-20,450
2019-07-21,432
2019-07-22,447
2019-07-23,450
2019-07-24,454
2019-07-25,453
2019-07-26,443
2019-07-27,450
2019-07-28,466
2019-07-29,462
2019-07-30,467
2019-07-31,458
2019-08-01,462
2019-08-02,454
2019-08-03,438
2019-08-04,451
2019-08-05,463
2019-08-06,481
2019-08-07,500
2019-08-08,496
2019-08-09,490
2019-08-10,508
2019-08-11,529
2019-08-12,544
2019-08-13,536
2019-08-14,515
2019-08-15,518
2019-08-16,520
2019-08-17,520
2019-08-18,530
2019-08-19,533
2019-08-20,535
2019-08-21,549
2019-08-22,569
2019-08-23,585
2019-08-24,607
2019-08-24,607
2019-08-25,625
2019-08-25,625
2019-08-26,631
2019-08-27,641
2019-08-27,641
2019-08-28,664
2019-08-29,678
2019-08-30,688
2019-08-31,682
2019-09-01,657
2019-09-02,657
2019-09-03,624
2019-09-04,592
2019-09-05,562
2019-09-06,533
2019-09-07,506
2019-09-08,485
2019-09-09,484
2019-09-10,476
2019-09-11,482
2019-09-12,483
2019-09-13,471
2019-09-14,450
2019-09-15,452
2019-09-16,459
2019-09-17,466
2019-09-18,450
2019-09-19,441
2019-09-20,432
2019-09-21,424
2019-09-22,431
2019-09-23,441
2019-09-24,441
2019-09-25,454
2019-09-26,464
2019-09-27,480
2019-09-28,486
2019-09-29,486
2019-09-30,496
2019-10-01,502
2019-10-02,506
2019-10-03,521
2019-10-04,535
2019-10-05,547
2019-10-06,537
2019-10-07,529
2019-10-08,523
2019-10-09,523
2019-10-10,530
2019-10-11,538
2019-10-12,545
2019-10-13,557
2019-10-14,567
2019-10-15,595
2019-10-16,609
2019-10-17,624
2019-10-18,642
2019-10-19,647
2019-10-20,649
2019-10-21,662
2019-10-22,656
2019-10-23,659
2019-10-24,650
2019-10-25,662
2019-10-26,659
2019-10-27,669
2019-10-28,649
2019-10-29,649
2019-10-30,639
2019-10-31,629
2019-11-01,627
2019-11-02,623
2019-11-03,622
2019-11-04,627
2019-11-05,627
2019-11-06,638
2019-11-07,638
2019-11-08,630
2019-11-09,612
2019-11-10,610
2019-11-11,610
2019-11-12,585
2019-11-13,566
2019-11-14,546
2019-11-15,541
2019-11-16,528
2019-11-17,528
2019-11-18,509
2019-11-19,501
2019-11-20,500
2019-11-21,500
2019-11-22,494
2019-11-23,469
2019-11-24,482
2019-11-25,497
2019-11-26,498
2019-11-27,498
2019-11-28,504
2019-11-29,515
2019-11-30,511
2019-12-01,501
2019-12-02,511
2019-12-03,510
2019-12-04,519
2019-12-05,519
2019-12-06,514
2019-12-07,523
2019-12-08,507
2019-12-09,500
2019-12-10,504
2019-12-11,504
2019-12-12,504
2019-12-13,506
2019-12-14,509
2019-12-15,506
2019-12-16,506
2019-12-17,510
2019-12-18,512
2019-12-19,516
2019-12-20,503
2019-12-21,499
2019-12-22,506
2019-12-23,506
2019-12-24,516
2019-12-25,527
2019-12-26,511
2019-12-27,505
2019-12-28,481
2019-12-29,463
2019-12-30,476
2019-12-31,497
2020-01-01,507
2020-01-02,510
2020-01-03,520
2020-01-04,523
2020-01-05,540
2020-01-06,546
2020-01-07,549
2020-01-08,549
2020-01-09,564
2020-01-10,576
2020-01-11,576
2020-01-12,589
2020-01-13,589
2020-01-14,603
2020-01-15,616
2020-01-16,632
2020-01-17,630
2020-01-18,630
2020-01-19,619
2020-01-20,594
2020-01-21,594
2020-01-22,572
2020-01-23,545
2020-01-24,518
2020-01-25,496
2020-01-26,473
2020-01-27,455
2020-01-28,443
2020-01-29,435
2020-01-30,426
2020-01-31,422
2020-02-01,412
2020-02-02,404
2020-02-03,391
2020-02-04,375
2020-02-05,370
2020-02-06,362
2020-02-07,358
2020-02-08,359
2020-02-09,357
2020-02-10,365
2020-02-11,355
2020-02-12,366
2020-02-13,383
2020-02-14,397
2020-02-15,407
2020-02-16,422
2020-02-17,424
2020-02-18,422
2020-02-19,440
2020-02-20,452
2020-02-21,452
2020-02-22,448
2020-02-23,433
2020-02-24,441
2020-02-25,456
2020-02-26,463
2020-02-27,477
2020-02-28,485
2020-02-29,485
2020-03-01,499
2020-03-02,515
2020-03-03,539
2020-03-04,565
2020-03-05,579
2020-03-06,597
2020-03-07,616
2020-03-08,625
2020-03-09,623
2020-03-10,639
2020-03-11,658
2020-03-12,669
2020-03-13,675
2020-03-14,683
2020-03-15,673
2020-03-16,685
2020-03-17,698
2020-03-18,695
2020-03-19,697
2020-03-20,666
2020-03-21,650
2020-03-22,636
2020-03-23,625
2020-03-24,637
2020-03-25,644
2020-03-26,650
2020-03-27,630
2020-03-28,614
2020-03-29,611
2020-03-30,589
2020-03-31,567
2020-04-01,538
2020-04-02,511
2020-04-03,511
2020-04-04,490
2020-04-05,493
2020-04-06,495
2020-04-07,507
2020-04-08,516
2020-04-09,529
2020-04-10,536
2020-04-11,509
2020-04-12,494
2020-04-13,475
2020-04-14,482
2020-04-15,482
2020-04-16,489
2020-04-17,505
2020-04-18,528
2020-04-19,555
2020-04-20,573
2020-04-21,586
2020-04-22,597
2020-04-23,618
2020-04-24,637
2020-04-25,643
2020-04-26,663
2020-04-27,691
2020-04-28,718
2020-04-29,729
2020-04-30,729
2020-05-01,750
2020-05-02,755
2020-05-03,739
2020-05-04,746
2020-05-05,749
2020-05-06,764
2020-05-07,774
2020-05-08,774
2020-05-09,765
2020-05-10,769
2020-05-11,754
2020-05-12,757
2020-05-13,738
