date_obj,Gold%20elegant%20blouse price
2019-04-01,1489
2019-04-02,1489
2019-04-03,1477
2019-04-04,1477
2019-04-05,1525
2019-04-06,1525
2019-04-07,1525
2019-04-08,1527
2019-04-09,1527
2019-04-10,1487
2019-04-11,1487
2019-04-12,1487
2019-04-13,1513
2019-04-14,1513
2019-04-15,1513
2019-04-16,1491
2019-04-17,1491
2019-04-18,1491
2019-04-19,1491
2019-04-20,1422
2019-04-21,1422
2019-04-22,1422
2019-04-23,1409
2019-04-24,1409
2019-04-25,1409
2019-04-26,1421
2019-04-27,1421
2019-04-28,1421
2019-04-29,1421
2019-04-30,1421
2019-05-01,1455
2019-05-02,1455
2019-05-03,1388
2019-05-04,1388
2019-05-05,1321
2019-05-06,1321
2019-05-07,1261
2019-05-08,1261
2019-05-09,1218
2019-05-10,1218
2019-05-11,1232
2019-05-12,1232
2019-05-13,1226
2019-05-14,1226
2019-05-15,1198
2019-05-16,1198
2019-05-17,1192
2019-05-18,1192
2019-05-19,1171
2019-05-20,1171
2019-05-21,1141
2019-05-22,1141
2019-05-23,1124
2019-05-24,1124
2019-05-25,1071
2019-05-26,1071
2019-05-27,1017
2019-05-28,1017
2019-05-29,990
2019-05-30,990
2019-05-31,1005
2019-06-01,1005
2019-06-02,1005
2019-06-03,986
2019-06-04,986
2019-06-05,1010
2019-06-06,1010
2019-06-07,1010
2019-06-08,1047
2019-06-09,1047
2019-06-10,1062
2019-06-11,1062
2019-06-12,1108
2019-06-13,1108
2019-06-14,1135
2019-06-15,1135
2019-06-16,1135
2019-06-17,1121
2019-06-18,1121
2019-06-19,1121
2019-06-20,1126
2019-06-21,1126
2019-06-22,1126
2019-06-23,1177
2019-06-24,1177
2019-06-25,1177
2019-06-26,1218
2019-06-27,1218
2019-06-28,1218
2019-06-29,1272
2019-06-30,1272
2019-07-01,1272
2019-07-02,1335
2019-07-03,1335
2019-07-04,1335
2019-07-05,1401
2019-07-06,1401
2019-07-07,1401
2019-07-08,1424
2019-07-09,1424
2019-07-10,1407
2019-07-11,1407
2019-07-12,1407
2019-07-13,1421
2019-07-14,1421
2019-07-15,1459
2019-07-16,1459
2019-07-17,1530
2019-07-18,1530
2019-07-19,1530
2019-07-20,1599
2019-07-21,1599
2019-07-22,1679
2019-07-23,1679
2019-07-24,1679
2019-07-25,1760
2019-07-26,1760
2019-07-27,1760
2019-07-28,1843
2019-07-29,1843
2019-07-30,1843
2019-07-31,1756
2019-08-01,1756
2019-08-02,1756
2019-08-03,1669
2019-08-04,1669
2019-08-05,1610
2019-08-06,1610
2019-08-07,1610
2019-08-08,1570
2019-08-09,1570
2019-08-10,1493
2019-08-11,1493
2019-08-12,1419
2019-08-13,1419
2019-08-14,1419
2019-08-15,1359
2019-08-16,1359
2019-08-17,1359
2019-08-18,1309
2019-08-19,1309
2019-08-20,1309
2019-08-21,1253
2019-08-22,1253
2019-08-23,1192
2019-08-24,1192
2019-08-24,1192
2019-08-25,1192
2019-08-25,1192
2019-08-26,1140
2019-08-26,1140
2019-08-27,1140
2019-08-27,1140
2019-08-28,1109
2019-08-29,1109
2019-08-30,1109
2019-08-31,1087
2019-09-01,1087
2019-09-02,1087
2019-09-03,1052
2019-09-04,1052
2019-09-05,1052
2019-09-06,1052
2019-09-07,1019
2019-09-08,1019
2019-09-09,1019
2019-09-10,1019
2019-09-11,1005
2019-09-12,1005
2019-09-13,1005
2019-09-14,993
2019-09-15,993
2019-09-16,955
2019-09-17,955
2019-09-18,955
2019-09-19,990
2019-09-20,990
2019-09-21,990
2019-09-22,996
2019-09-23,996
2019-09-24,996
2019-09-25,991
2019-09-26,991
2019-09-27,991
2019-09-28,991
2019-09-29,991
2019-09-30,996
2019-10-01,996
2019-10-02,996
2019-10-03,1001
2019-10-04,1001
2019-10-05,1001
2019-10-06,1028
2019-10-07,1028
2019-10-08,1028
2019-10-09,1028
2019-10-10,1067
2019-10-11,1067
2019-10-12,1067
2019-10-13,1075
2019-10-14,1075
2019-10-15,1075
2019-10-16,1088
2019-10-17,1088
2019-10-18,1088
2019-10-19,1102
2019-10-20,1102
2019-10-21,1102
2019-10-22,1093
2019-10-23,1093
2019-10-24,1080
2019-10-25,1080
2019-10-26,1080
2019-10-27,1093
2019-10-28,1093
2019-10-29,1093
2019-10-30,1066
2019-10-31,1066
2019-11-01,1066
2019-11-02,1049
2019-11-03,1049
2019-11-04,1049
2019-11-05,1005
2019-11-06,1005
2019-11-07,1005
2019-11-08,997
2019-11-09,997
2019-11-10,984
2019-11-11,984
2019-11-12,984
2019-11-13,984
2019-11-14,984
2019-11-15,984
2019-11-16,949
2019-11-17,949
2019-11-18,949
2019-11-19,949
2019-11-20,972
2019-11-21,972
2019-11-22,972
2019-11-23,973
2019-11-24,973
2019-11-25,973
2019-11-26,939
2019-11-27,939
2019-11-28,939
2019-11-29,939
2019-11-30,909
2019-12-01,909
2019-12-02,909
2019-12-03,909
2019-12-04,933
2019-12-05,933
2019-12-06,933
2019-12-07,976
2019-12-08,976
2019-12-09,976
2019-12-10,976
2019-12-11,1012
2019-12-12,1012
2019-12-13,1012
2019-12-14,970
2019-12-15,970
2019-12-16,970
2019-12-17,939
2019-12-18,939
2019-12-19,939
2019-12-20,939
2019-12-21,916
2019-12-22,916
2019-12-23,916
2019-12-24,921
2019-12-25,921
2019-12-26,921
2019-12-27,940
2019-12-28,940
2019-12-29,940
2019-12-30,940
2019-12-31,967
2020-01-01,967
2020-01-02,967
2020-01-03,985
2020-01-04,985
2020-01-05,985
2020-01-06,1024
2020-01-07,1024
2020-01-08,1024
2020-01-09,1024
2020-01-10,1034
2020-01-11,1034
2020-01-12,1023
2020-01-13,1023
2020-01-14,1023
2020-01-15,1023
2020-01-16,1021
2020-01-17,1021
2020-01-18,1021
2020-01-19,1008
2020-01-20,1008
2020-01-21,1008
2020-01-22,1005
2020-01-23,1005
2020-01-24,1005
2020-01-25,991
2020-01-26,991
2020-01-27,997
2020-01-28,997
2020-01-29,997
2020-01-30,1042
2020-01-31,1042
2020-02-01,1042
2020-02-02,1026
2020-02-03,1026
2020-02-04,1026
2020-02-05,1003
2020-02-06,1003
2020-02-07,1003
2020-02-08,991
2020-02-09,991
2020-02-10,991
2020-02-11,994
2020-02-12,994
2020-02-13,994
2020-02-14,994
2020-02-15,994
2020-02-16,994
2020-02-17,950
2020-02-18,950
2020-02-19,950
2020-02-20,912
2020-02-21,912
2020-02-22,912
2020-02-23,899
2020-02-24,899
2020-02-25,899
2020-02-26,893
2020-02-27,893
2020-02-28,893
2020-02-29,901
2020-03-01,901
2020-03-02,901
2020-03-03,910
2020-03-04,910
2020-03-05,910
2020-03-06,910
2020-03-07,925
2020-03-08,925
2020-03-09,925
2020-03-10,942
2020-03-11,942
2020-03-12,942
2020-03-13,978
2020-03-14,978
2020-03-15,978
2020-03-16,1012
2020-03-17,1012
2020-03-18,1012
2020-03-19,990
2020-03-20,990
2020-03-21,940
2020-03-22,940
2020-03-23,913
2020-03-24,913
2020-03-25,911
2020-03-26,911
2020-03-27,906
2020-03-28,906
2020-03-29,878
2020-03-30,878
2020-03-31,837
2020-04-01,837
2020-04-02,840
2020-04-03,840
2020-04-04,861
2020-04-05,861
2020-04-06,880
2020-04-07,880
2020-04-08,863
2020-04-09,863
2020-04-10,863
2020-04-11,835
2020-04-12,835
2020-04-13,869
2020-04-14,869
2020-04-15,899
2020-04-16,899
2020-04-17,894
2020-04-18,858
2020-04-19,836
2020-04-20,836
2020-04-21,836
2020-04-22,835
2020-04-23,835
2020-04-24,844
2020-04-25,844
2020-04-26,834
2020-04-27,834
2020-04-28,826
2020-04-29,826
2020-04-30,815
2020-05-01,815
2020-05-02,806
2020-05-03,823
2020-05-04,823
2020-05-05,849
2020-05-06,849
2020-05-07,874
2020-05-08,874
2020-05-09,885
2020-05-10,885
2020-05-11,895
2020-05-12,895
2020-05-13,881
