date_obj,Teacher%20wand price
2018-01-12,2472936
2018-01-13,2472936
2018-01-14,2472936
2018-01-15,2472936
2018-01-16,2472936
2018-01-17,2472936
2018-01-18,2472936
2018-01-19,2472936
2018-01-20,2472936
2018-01-21,2472936
2018-01-22,2472936
2018-01-23,2472936
2018-01-24,2472936
2018-01-25,2472936
2018-01-26,2394231
2018-01-27,2394231
2018-01-28,2394231
2018-01-29,2394231
2018-01-30,2394231
2018-02-01,2394231
2018-02-02,2394231
2018-02-03,2394231
2018-02-04,2394231
2018-02-05,2394231
2018-02-06,2394231
2018-02-07,2394231
2018-02-08,2394231
2018-02-09,2394231
2018-02-10,2394231
2018-02-11,2394231
2018-02-12,2394231
2018-02-13,2394231
2018-02-14,2394231
2018-02-15,2394231
2018-02-16,2394231
2018-02-17,2394231
2018-02-18,2394231
2018-02-19,2394231
2018-02-20,2368845
2018-02-21,2368845
2018-02-22,2368845
2018-02-23,2368845
2018-02-24,2368845
2018-02-25,2368845
2018-02-26,2368845
2018-02-27,2368845
2018-02-28,2368845
2018-03-01,2368845
2018-03-02,2368845
2018-03-03,2368845
2018-03-04,2368845
2018-03-05,2368845
2018-03-06,2368845
2018-03-07,2368845
2018-03-08,2368845
2018-03-09,2368845
2018-03-10,2368845
2018-03-11,2368845
2018-03-12,2368845
2018-03-13,2368845
2018-03-14,2368845
2018-03-15,2368845
2018-03-16,2368845
2018-03-17,2463737
2018-03-18,2463737
2018-03-19,2463737
2018-03-20,2463737
2018-03-21,2463737
2018-03-23,2463737
2018-03-24,2463737
2018-03-26,2463737
2018-03-27,2463737
2018-03-28,2463737
2018-03-29,2463737
2018-03-30,2463737
2018-03-31,2463737
2018-04-01,2463737
2018-04-02,2463737
2018-04-03,2463737
2018-04-04,2463737
2018-04-05,2463737
2018-04-06,2463737
2018-04-08,2463737
2018-04-09,2463737
2018-04-10,2463737
2018-04-11,2463737
2018-04-12,2553466
2018-04-13,2553466
2018-04-14,2553466
2018-04-16,2553466
2018-04-17,2553466
2018-04-18,2553466
2018-04-19,2553466
2018-04-20,2553466
2018-04-21,2553466
2018-04-22,2553466
2018-04-23,2553466
2018-04-24,2553466
2018-04-25,2553466
2018-04-26,2553466
2018-04-27,2553466
2018-04-28,2553466
2018-04-29,2553466
2018-04-30,2553466
2018-05-02,2553466
2018-05-03,2553466
2018-05-04,2553466
2018-05-05,2553466
2018-05-06,2553466
2018-05-07,2553466
2018-05-08,2553466
2018-05-09,2553466
2018-05-10,2553466
2018-05-11,2651350
2018-05-12,2651350
2018-05-13,2651350
2018-05-14,2651350
2018-05-15,2651350
2018-05-16,2651350
2018-05-17,2651350
2018-05-18,2651350
2018-05-19,2651350
2018-05-20,2651350
2018-05-21,2651350
2018-05-22,2651350
2018-05-23,2651350
2018-05-24,2651350
2018-05-25,2651350
2018-05-26,2651350
2018-05-27,2651350
2018-05-28,2651350
2018-05-29,2651350
2018-05-30,2651350
2018-05-31,2651350
2018-06-01,2651350
2018-06-02,2651350
2018-06-03,2755062
2018-06-04,2755062
2018-06-05,2755062
2018-06-06,2755062
2018-06-07,2755062
2018-06-08,2755062
2018-06-09,2755062
2018-06-10,2755062
2018-06-11,2755062
2018-06-12,2755062
2018-06-13,2755062
2018-06-14,2755062
2018-06-15,2755062
2018-06-16,2755062
2018-06-17,2755062
2018-06-18,2755062
2018-06-19,2755062
2018-06-20,2755062
2018-06-21,2755062
2018-06-22,2755062
2018-06-23,2755062
2018-06-24,2755062
2018-06-25,2755062
2018-06-26,2755062
2018-06-27,2755062
2018-06-28,2755062
2018-06-29,2755062
2018-06-30,2755062
2018-07-01,2849098
2018-07-02,2849098
2018-07-03,2849098
2018-07-04,2849098
2018-07-05,2849098
2018-07-06,2849098
2018-07-07,2849098
2018-07-08,2849098
2018-07-09,2849098
2018-07-10,2849098
2018-07-11,2849098
2018-07-12,2849098
2018-07-13,2849098
2018-07-14,2849098
2018-07-15,2849098
2018-07-16,2849098
2018-07-17,2849098
2018-07-18,2849098
2018-07-19,2849098
2018-07-20,2849098
2018-07-21,2849098
2018-07-22,2849098
2018-07-23,2849098
2018-07-24,2849098
2018-07-25,2849098
2018-07-26,2849098
2018-07-27,2849098
2018-07-28,2849098
2018-07-29,2969543
2018-07-30,2969543
2018-07-31,2969543
2018-08-01,2969543
2018-08-02,2969543
2018-08-03,2969543
2018-08-04,2969543
2018-08-05,2969543
2018-08-06,2969543
2018-08-07,2969543
2018-08-08,2969543
2018-08-09,2969543
2018-08-10,2969543
2018-08-11,2969543
2018-08-12,2969543
2018-08-14,2969543
2018-08-16,2969543
2018-08-17,3094508
2018-08-18,3094508
2018-08-19,3094508
2018-08-20,3094508
2018-08-21,3094508
2018-08-22,3094508
2018-08-23,3094508
2018-08-24,3094508
2018-08-25,3094508
2018-08-26,3094508
2018-08-27,3094508
2018-08-28,3094508
2018-08-29,3094508
2018-08-30,3094508
2018-08-31,3094508
2018-09-01,3094508
2018-09-02,3094508
2018-09-03,3094508
2018-09-04,3005688
2018-09-05,3005688
2018-09-06,3005688
2018-09-07,3005688
2018-09-08,3005688
2018-09-09,3005688
2018-09-10,3005688
2018-09-11,3005688
2018-09-12,3005688
2018-09-13,3005688
2018-09-14,3005688
2018-09-15,3005688
2018-09-16,3005688
2018-09-17,3005688
2018-09-18,3005688
2018-09-19,3005688
2018-09-20,3005688
2018-09-21,3005688
2018-09-22,2974188
2018-09-23,2974188
2018-09-24,2974188
2018-09-25,2974188
2018-09-26,2974188
2018-09-27,2974188
2018-09-28,2974188
2018-09-29,2974188
2018-09-30,2974188
2018-10-02,2974188
2018-10-03,2974188
2018-10-04,2974188
2018-10-05,2974188
2018-10-06,2974188
2018-10-07,2974188
2018-10-08,2974188
2018-10-09,2840778
2018-10-10,2840778
2018-10-11,2840778
2018-10-12,2840778
2018-10-13,2840778
2018-10-14,2840778
2018-10-15,2840778
2018-10-16,2840778
2018-10-17,2840778
2018-10-18,2840778
2018-10-19,2840778
2018-10-20,2840778
2018-10-21,2840778
2018-10-22,2840778
2018-10-23,2840778
2018-10-24,2840778
2018-10-25,2840778
2018-10-26,2840778
2018-10-27,2840778
2018-10-28,2762139
2018-10-29,2762139
2018-10-30,2762139
2018-10-31,2762139
2018-11-01,2762139
2018-11-03,2762139
2018-11-04,2762139
2018-11-05,2762139
2018-11-06,2762139
2018-11-07,2762139
2018-11-08,2664858
2018-11-09,2664858
2018-11-10,2664858
2018-11-11,2664858
2018-11-12,2664858
2018-11-13,2664858
2018-11-14,2664858
2018-11-15,2664858
2018-11-16,2732932
2018-11-17,2732932
2018-11-18,2732932
2018-11-19,2732932
2018-11-20,2732932
2018-11-21,2732932
2018-11-22,2732932
2018-11-23,2732932
2018-11-24,2833280
2018-11-25,2833280
2018-11-26,2833280
