date_obj,Saradomin%20mjolnir price
2019-04-04,4478
2019-04-05,4478
2019-04-06,4478
2019-04-07,4281
2019-04-08,4281
2019-04-09,4281
2019-04-10,4091
2019-04-11,4091
2019-04-12,3908
2019-04-13,3908
2019-04-14,3734
2019-04-15,3734
2019-04-16,3734
2019-04-17,3571
2019-04-18,3571
2019-04-19,3409
2019-04-20,3409
2019-04-21,3262
2019-04-22,3262
2019-04-23,3117
2019-04-24,3117
2019-04-25,2981
2019-04-26,2981
2019-04-27,2981
2019-04-28,2840
2019-04-29,2840
2019-04-30,2712
2019-05-01,2712
2019-05-02,2712
2019-05-03,2588
2019-05-04,2588
2019-05-05,2466
2019-05-06,2466
2019-05-07,2364
2019-05-08,2364
2019-05-09,2364
2019-05-10,2257
2019-05-11,2257
2019-05-12,2156
2019-05-13,2156
2019-05-14,2062
2019-05-15,2062
2019-05-16,2062
2019-05-17,1975
2019-05-18,1975
2019-05-19,1891
2019-05-20,1891
2019-05-21,1891
2019-05-22,1891
2019-05-23,1807
2019-05-24,1807
2019-05-25,1807
2019-05-26,1726
2019-05-27,1726
2019-05-28,1726
2019-05-29,1651
2019-05-30,1651
2019-05-31,1651
2019-06-01,1580
2019-06-02,1580
2019-06-03,1580
2019-06-04,1512
2019-06-05,1512
2019-06-06,1512
2019-06-07,1512
2019-06-08,1437
2019-06-09,1437
2019-06-10,1437
2019-06-11,1437
2019-06-12,1374
2019-06-13,1374
2019-06-14,1374
2019-06-15,1374
2019-06-16,1315
2019-06-17,1315
2019-06-18,1315
2019-06-19,1315
2019-06-20,1292
2019-06-21,1292
2019-06-22,1292
2019-06-23,1292
2019-06-24,1292
2019-06-25,1260
2019-06-26,1260
2019-06-27,1260
2019-06-28,1205
2019-06-29,1205
2019-06-30,1205
2019-07-01,1152
2019-07-02,1152
2019-07-03,1152
2019-07-04,1152
2019-07-05,1102
2019-07-06,1102
2019-07-07,1102
2019-07-08,1056
2019-07-09,1056
2019-07-10,1056
2019-07-11,1056
2019-07-12,1010
2019-07-13,1010
2019-07-14,1010
2019-07-15,1010
2019-07-16,1012
2019-07-17,1012
2019-07-18,1012
2019-07-19,1021
2019-07-20,1021
2019-07-21,1021
2019-07-22,1021
2019-07-23,1057
2019-07-24,1057
2019-07-25,1057
2019-07-26,1057
2019-07-27,1057
2019-07-28,1065
2019-07-29,1065
2019-07-30,1065
2019-07-31,1065
2019-08-01,1077
2019-08-02,1077
2019-08-03,1077
2019-08-04,1077
2019-08-05,1128
2019-08-06,1128
2019-08-07,1128
2019-08-08,1128
2019-08-09,1128
2019-08-10,1185
2019-08-11,1185
2019-08-12,1185
2019-08-13,1185
2019-08-14,1185
2019-08-15,1245
2019-08-16,1245
2019-08-17,1245
2019-08-18,1245
2019-08-19,1308
2019-08-20,1308
2019-08-21,1308
2019-08-22,1308
2019-08-23,1308
2019-08-24,1374
2019-08-24,1374
2019-08-25,1374
2019-08-25,1374
2019-08-26,1374
2019-08-26,1374
2019-08-27,1374
2019-08-27,1374
2019-08-28,1374
2019-08-29,1443
2019-08-30,1443
2019-08-31,1443
2019-09-01,1443
2019-09-02,1443
2019-09-03,1512
2019-09-04,1512
2019-09-05,1512
2019-09-06,1512
2019-09-07,1512
2019-09-08,1588
2019-09-09,1588
2019-09-10,1588
2019-09-11,1588
2019-09-12,1588
2019-09-13,1588
2019-09-14,1664
2019-09-15,1664
2019-09-16,1664
2019-09-17,1664
2019-09-18,1664
2019-09-19,1663
2019-09-20,1663
2019-09-21,1663
2019-09-22,1663
2019-09-23,1663
2019-09-24,1642
2019-09-25,1642
2019-09-26,1642
2019-09-27,1642
2019-09-28,1642
2019-09-29,1642
2019-09-30,1606
2019-10-01,1606
2019-10-02,1606
2019-10-03,1606
2019-10-04,1606
2019-10-05,1600
2019-10-06,1600
2019-10-07,1600
2019-10-08,1600
2019-10-09,1600
2019-10-10,1596
2019-10-11,1596
2019-10-12,1596
2019-10-13,1596
2019-10-14,1596
2019-10-15,1596
2019-10-16,1607
2019-10-17,1607
2019-10-18,1607
2019-10-19,1607
2019-10-20,1607
2019-10-21,1595
2019-10-22,1595
2019-10-23,1595
2019-10-24,1595
2019-10-25,1595
2019-10-26,1621
2019-10-27,1621
2019-10-28,1621
2019-10-29,1621
2019-10-30,1621
2019-10-31,1699
2019-11-01,1699
2019-11-02,1699
2019-11-03,1699
2019-11-04,1699
2019-11-05,1784
2019-11-06,1784
2019-11-07,1784
2019-11-08,1784
2019-11-09,1784
2019-11-10,1837
2019-11-11,1837
2019-11-12,1837
2019-11-13,1837
2019-11-14,1837
2019-11-15,1837
2019-11-16,1904
2019-11-17,1904
2019-11-18,1904
2019-11-19,1904
2019-11-20,1904
2019-11-21,1904
2019-11-22,1904
2019-11-23,1963
2019-11-24,1963
2019-11-25,1963
2019-11-26,1963
2019-11-27,1963
2019-11-28,2062
2019-11-29,2062
2019-11-30,2062
2019-12-01,2062
2019-12-02,2062
2019-12-03,2062
2019-12-04,2166
2019-12-05,2166
2019-12-06,2166
2019-12-07,2166
2019-12-08,2166
2019-12-09,2275
2019-12-10,2275
2019-12-11,2275
2019-12-12,2275
2019-12-13,2275
2019-12-14,2389
2019-12-15,2389
2019-12-16,2389
2019-12-17,2389
2019-12-18,2389
2019-12-19,2389
2019-12-20,2509
2019-12-21,2509
2019-12-22,2509
2019-12-23,2509
2019-12-24,2509
2019-12-25,2635
2019-12-26,2635
2019-12-27,2635
2019-12-28,2635
2019-12-29,2635
2019-12-30,2767
2019-12-31,2767
2020-01-01,2767
2020-01-02,2767
2020-01-03,2767
2020-01-04,2906
2020-01-05,2906
2020-01-06,2906
2020-01-07,2906
2020-01-08,2906
2020-01-09,2936
2020-01-10,2936
2020-01-11,2936
2020-01-12,2936
2020-01-13,2936
2020-01-14,3083
2020-01-15,3083
2020-01-16,3083
2020-01-17,3083
2020-01-18,3238
2020-01-19,3238
2020-01-20,3238
2020-01-21,3238
2020-01-22,3398
2020-01-23,3398
2020-01-24,3398
2020-01-25,3398
2020-01-26,3537
2020-01-27,3537
2020-01-28,3537
2020-01-29,3537
2020-01-30,3714
2020-01-31,3714
2020-02-01,3714
2020-02-02,3714
2020-02-03,3896
2020-02-04,3896
2020-02-05,3896
2020-02-06,3896
2020-02-07,4077
2020-02-08,4077
2020-02-09,4077
2020-02-10,4012
2020-02-11,4012
2020-02-12,4012
2020-02-13,4012
2020-02-14,3981
2020-02-15,3981
2020-02-16,3981
2020-02-17,3981
2020-02-18,4175
2020-02-19,4175
2020-02-20,4175
2020-02-21,4175
2020-02-22,4384
2020-02-23,4384
2020-02-24,4384
2020-02-25,4384
2020-02-26,4393
2020-02-27,4393
2020-02-28,4393
2020-02-29,4393
2020-03-01,4419
2020-03-02,4419
2020-03-03,4419
2020-03-04,4419
2020-03-05,4466
2020-03-06,4466
2020-03-07,4466
2020-03-08,4466
2020-03-09,4520
2020-03-10,4520
2020-03-11,4520
2020-03-12,4520
2020-03-13,4591
2020-03-14,4591
2020-03-15,4591
2020-03-16,4552
2020-03-17,4552
2020-03-18,4552
2020-03-19,4552
2020-03-20,4399
2020-03-21,4399
2020-03-22,4399
2020-03-23,4339
2020-03-24,4339
2020-03-25,4339
2020-03-26,4309
2020-03-27,4309
2020-03-28,4309
2020-03-29,4133
2020-03-30,4133
2020-03-31,4002
2020-04-01,4002
2020-04-02,3831
2020-04-03,3831
2020-04-04,3831
2020-04-05,3922
2020-04-06,3922
2020-04-07,3916
2020-04-08,3916
2020-04-09,3748
2020-04-10,3748
2020-04-11,3604
2020-04-12,3452
2020-04-13,3452
2020-04-14,3301
2020-04-15,3156
2020-04-16,3156
2020-04-17,3018
2020-04-18,3018
2020-04-19,2890
2020-04-20,2890
2020-04-21,2775
2020-04-22,2656
2020-04-23,2656
2020-04-24,2538
2020-04-25,2437
2020-04-26,2333
2020-04-27,2232
2020-04-28,2136
2020-04-29,2136
2020-04-30,2042
2020-05-01,2042
2020-05-02,1964
2020-05-03,1880
2020-05-04,1880
2020-05-05,1803
2020-05-06,1728
2020-05-07,1728
2020-05-08,1656
2020-05-09,1656
2020-05-10,1573
2020-05-11,1573
2020-05-12,1508
2020-05-13,1508
