date_obj,Rune%20helm%20(h4) price
2019-04-04,22831
2019-04-05,22642
2019-04-06,22239
2019-04-07,22713
2019-04-08,22803
2019-04-09,22826
2019-04-10,22645
2019-04-11,22388
2019-04-12,22256
2019-04-13,22000
2019-04-14,21843
2019-04-15,21457
2019-04-16,21596
2019-04-17,21294
2019-04-18,21080
2019-04-19,21146
2019-04-20,21036
2019-04-21,21262
2019-04-22,21387
2019-04-23,21541
2019-04-24,21336
2019-04-25,21288
2019-04-26,21395
2019-04-27,21516
2019-04-28,21322
2019-04-29,21470
2019-04-30,21368
2019-05-01,21554
2019-05-02,21506
2019-05-03,21426
2019-05-04,21500
2019-05-05,21893
2019-05-06,21975
2019-05-07,21845
2019-05-08,21612
2019-05-09,21974
2019-05-10,22020
2019-05-11,21555
2019-05-12,21581
2019-05-13,22005
2019-05-14,22157
2019-05-15,21840
2019-05-16,21664
2019-05-17,21427
2019-05-18,21232
2019-05-19,21297
2019-05-20,20932
2019-05-21,21234
2019-05-22,21194
2019-05-23,20823
2019-05-24,20755
2019-05-25,21118
2019-05-26,21308
2019-05-27,21413
2019-05-28,21627
2019-05-29,21871
2019-05-30,21792
2019-05-31,21576
2019-06-01,21391
2019-06-02,21601
2019-06-03,21630
2019-06-04,21617
2019-06-05,21495
2019-06-06,21549
2019-06-07,21730
2019-06-08,21740
2019-06-09,21447
2019-06-10,21447
2019-06-11,21408
2019-06-12,22193
2019-06-13,21709
2019-06-14,21482
2019-06-15,21691
2019-06-16,21378
2019-06-17,21508
2019-06-18,21201
2019-06-19,21290
2019-06-20,21477
2019-06-21,21473
2019-06-22,21604
2019-06-23,21513
2019-06-24,21715
2019-06-25,21361
2019-06-26,21607
2019-06-27,21737
2019-06-28,21888
2019-06-29,22122
2019-06-30,21936
2019-07-01,21936
2019-07-02,21158
2019-07-03,21040
2019-07-04,21104
2019-07-05,20988
2019-07-06,20906
2019-07-07,21242
2019-07-08,20966
2019-07-09,20892
2019-07-10,20995
2019-07-11,21085
2019-07-12,21123
2019-07-13,21123
2019-07-14,21442
2019-07-15,21442
2019-07-16,21478
2019-07-17,21438
2019-07-18,21241
2019-07-19,21633
2019-07-20,21692
2019-07-21,21646
2019-07-22,21436
2019-07-23,21574
2019-07-24,22018
2019-07-25,22172
2019-07-26,22713
2019-07-27,23512
2019-07-28,23675
2019-07-29,23194
2019-07-30,22526
2019-07-31,21902
2019-08-01,22085
2019-08-02,22066
2019-08-03,21944
2019-08-04,22176
2019-08-05,21757
2019-08-06,21470
2019-08-07,21472
2019-08-08,21472
2019-08-09,21255
2019-08-10,21200
2019-08-11,21314
2019-08-12,21122
2019-08-13,21196
2019-08-14,21041
2019-08-15,20973
2019-08-16,21172
2019-08-17,21172
2019-08-18,21231
2019-08-19,21796
2019-08-20,22163
2019-08-21,22177
2019-08-22,22254
2019-08-23,22254
2019-08-24,21976
2019-08-24,21976
2019-08-25,21976
2019-08-25,21976
2019-08-26,21806
2019-08-26,21806
2019-08-27,22868
2019-08-27,22868
2019-08-28,22776
2019-08-29,22489
2019-08-30,22440
2019-08-31,22440
2019-09-01,22876
2019-09-02,22876
2019-09-03,23130
2019-09-04,23040
2019-09-05,23040
2019-09-06,22735
2019-09-07,22160
2019-09-08,22010
2019-09-09,22010
2019-09-10,22422
2019-09-11,22500
2019-09-12,22500
2019-09-13,21789
2019-09-14,22481
2019-09-15,22172
2019-09-16,21332
2019-09-17,21212
2019-09-18,21472
2019-09-19,21472
2019-09-20,21869
2019-09-21,21879
2019-09-22,21706
2019-09-23,21874
2019-09-24,21874
2019-09-25,21482
2019-09-26,21954
2019-09-27,21954
2019-09-28,21951
2019-09-29,21852
2019-09-30,21967
2019-10-01,21831
2019-10-02,21831
2019-10-03,21574
2019-10-04,21675
2019-10-05,21700
2019-10-06,21300
2019-10-07,21300
2019-10-08,21192
2019-10-09,21192
2019-10-10,21203
2019-10-11,21203
2019-10-12,21062
2019-10-13,21031
2019-10-14,21125
2019-10-15,21125
2019-10-16,21124
2019-10-17,21124
2019-10-18,21231
2019-10-19,20756
2019-10-20,20812
2019-10-21,20604
2019-10-22,20809
2019-10-23,20677
2019-10-24,20677
2019-10-25,21030
2019-10-26,20870
2019-10-27,20870
2019-10-28,20815
2019-10-29,20815
2019-10-30,21335
2019-10-31,21505
2019-11-01,21748
2019-11-02,21467
2019-11-03,21551
2019-11-04,21335
2019-11-05,21335
2019-11-06,21237
2019-11-07,21116
2019-11-08,21388
2019-11-09,21381
2019-11-10,21304
2019-11-11,21646
2019-11-12,21646
2019-11-13,21420
2019-11-14,21420
2019-11-15,21411
2019-11-16,21363
2019-11-17,21363
2019-11-18,21045
2019-11-19,21045
2019-11-20,21241
2019-11-21,21241
2019-11-22,21541
2019-11-23,21139
2019-11-24,21202
2019-11-25,20883
2019-11-26,20748
2019-11-27,20748
2019-11-28,21327
2019-11-29,20883
2019-11-30,21234
2019-12-01,21647
2019-12-02,21647
2019-12-03,21656
2019-12-04,21971
2019-12-05,21971
2019-12-06,21837
2019-12-07,21659
2019-12-08,21538
2019-12-09,21384
2019-12-10,21249
2019-12-11,21416
2019-12-12,21416
2019-12-13,21575
2019-12-14,22170
2019-12-15,22017
2019-12-16,22017
2019-12-17,22013
2019-12-18,22289
2019-12-19,21984
2019-12-20,22292
2019-12-21,21754
2019-12-22,21904
2019-12-23,21787
2019-12-24,21793
2019-12-25,22104
2019-12-26,22104
2019-12-27,21473
2019-12-28,21199
2019-12-29,21199
2019-12-30,21108
2019-12-31,21010
2020-01-01,20980
2020-01-02,21362
2020-01-03,21552
2020-01-04,21552
2020-01-05,21554
2020-01-06,21554
2020-01-07,21389
2020-01-08,21389
2020-01-09,21361
2020-01-10,21192
2020-01-11,21187
2020-01-12,21084
2020-01-13,21084
2020-01-14,21247
2020-01-15,21165
2020-01-16,21660
2020-01-17,21947
2020-01-18,21947
2020-01-19,21764
2020-01-20,21631
2020-01-21,21631
2020-01-22,21253
2020-01-23,21249
2020-01-24,21193
2020-01-25,21281
2020-01-26,21190
2020-01-27,20979
2020-01-28,21111
2020-01-29,20555
2020-01-30,20599
2020-01-31,21011
2020-02-01,21242
2020-02-02,21505
2020-02-03,21505
2020-02-04,21447
2020-02-05,21194
2020-02-06,21126
2020-02-07,21296
2020-02-08,20808
2020-02-09,20574
2020-02-10,21112
2020-02-11,21531
2020-02-12,21662
2020-02-13,21662
2020-02-14,21505
2020-02-15,21505
2020-02-16,21336
2020-02-17,21658
2020-02-18,21787
2020-02-19,21787
2020-02-20,21423
2020-02-21,21423
2020-02-22,21248
2020-02-23,21460
2020-02-24,21468
2020-02-25,21805
2020-02-26,21685
2020-02-27,21551
2020-02-28,22029
2020-02-29,22029
2020-03-01,22083
2020-03-02,21758
2020-03-03,21347
2020-03-04,21347
2020-03-05,21267
2020-03-06,21151
2020-03-07,21158
2020-03-08,21297
2020-03-09,21545
2020-03-10,21643
2020-03-11,21797
2020-03-12,21625
2020-03-13,21585
2020-03-14,21764
2020-03-15,21638
2020-03-16,21769
2020-03-17,21340
2020-03-18,21263
2020-03-19,21310
2020-03-20,21305
2020-03-21,21058
2020-03-22,20961
2020-03-23,21579
2020-03-24,22037
2020-03-25,22907
2020-03-26,22444
2020-03-27,21807
2020-03-28,21696
2020-03-29,21294
2020-03-30,21206
2020-03-31,21280
2020-04-01,21375
2020-04-02,21067
2020-04-03,21067
2020-04-04,20963
2020-04-05,21554
2020-04-06,21615
2020-04-07,21106
2020-04-08,21295
2020-04-09,21464
2020-04-10,21232
2020-04-11,21459
2020-04-12,21169
2020-04-13,21015
2020-04-14,21128
2020-04-15,21085
2020-04-16,21145
2020-04-17,21147
2020-04-18,21203
2020-04-19,21242
2020-04-20,21351
2020-04-21,20930
2020-04-22,20999
2020-04-23,21065
2020-04-24,21047
2020-04-25,21538
2020-04-26,21472
2020-04-27,21591
2020-04-28,21313
2020-04-29,21583
2020-04-30,21295
2020-05-01,21640
2020-05-02,20925
2020-05-03,20973
2020-05-04,21135
2020-05-05,21812
2020-05-06,22131
2020-05-07,21730
2020-05-08,21426
2020-05-09,21611
2020-05-10,21038
2020-05-11,21540
2020-05-12,21540
2020-05-13,21434
