date_obj,Banana%20sapling price
2019-08-22,89
2019-08-23,89
2019-08-24,87
2019-08-24,87
2019-08-25,87
2019-08-25,87
2019-08-26,88
2019-08-27,88
2019-08-27,88
2019-08-28,90
2019-08-29,90
2019-08-30,88
2019-08-31,88
2019-09-01,87
2019-09-02,87
2019-09-03,87
2019-09-04,87
2019-09-05,88
2019-09-06,88
2019-09-07,90
2019-09-08,93
2019-09-09,93
2019-09-10,96
2019-09-11,96
2019-09-12,100
2019-09-13,100
2019-09-14,100
2019-09-15,100
2019-09-16,99
2019-09-17,99
2019-09-18,98
2019-09-19,98
2019-09-20,97
2019-09-21,97
2019-09-22,98
2019-09-23,99
2019-09-24,99
2019-09-25,100
2019-09-26,99
2019-09-27,99
2019-09-28,101
2019-09-29,101
2019-09-30,103
2019-10-01,105
2019-10-02,105
2019-10-03,107
2019-10-04,107
2019-10-05,109
2019-10-06,111
2019-10-07,111
2019-10-08,113
2019-10-09,113
2019-10-10,112
2019-10-11,112
2019-10-12,108
2019-10-13,109
2019-10-14,109
2019-10-15,109
2019-10-16,110
2019-10-17,110
2019-10-18,111
2019-10-19,111
2019-10-20,110
2019-10-21,110
2019-10-22,109
2019-10-23,109
2019-10-24,109
2019-10-25,109
2019-10-26,108
2019-10-27,108
2019-10-28,102
2019-10-29,102
2019-10-30,99
2019-10-31,99
2019-11-01,98
2019-11-02,99
2019-11-03,99
2019-11-04,99
2019-11-05,99
2019-11-06,99
2019-11-07,99
2019-11-08,98
2019-11-09,98
2019-11-10,98
2019-11-11,98
2019-11-12,98
2019-11-13,98
2019-11-14,97
2019-11-15,97
2019-11-16,98
2019-11-17,98
2019-11-18,98
2019-11-19,98
2019-11-20,97
2019-11-21,97
2019-11-22,97
2019-11-23,97
2019-11-24,96
2019-11-25,96
2019-11-26,94
2019-11-27,94
2019-11-28,95
2019-11-29,95
2019-11-30,93
2019-12-01,93
2019-12-02,96
2019-12-03,96
2019-12-04,97
2019-12-05,97
2019-12-06,97
2019-12-07,97
2019-12-08,96
2019-12-09,96
2019-12-10,95
2019-12-11,95
2019-12-12,94
2019-12-13,94
2019-12-14,94
2019-12-15,91
2019-12-16,91
2019-12-17,90
2019-12-18,90
2019-12-19,88
2019-12-20,88
2019-12-21,89
2019-12-22,89
2019-12-23,90
2019-12-24,90
2019-12-25,89
2019-12-26,89
2019-12-27,90
2019-12-28,90
2019-12-29,90
2019-12-30,90
2019-12-31,90
2020-01-01,90
2020-01-02,88
2020-01-03,88
2020-01-04,86
2020-01-05,87
2020-01-06,87
2020-01-07,88
2020-01-08,88
2020-01-09,89
2020-01-10,89
2020-01-11,90
2020-01-12,90
2020-01-13,93
2020-01-14,93
2020-01-15,95
2020-01-16,95
2020-01-17,95
2020-01-18,95
2020-01-19,95
2020-01-20,95
2020-01-21,98
2020-01-22,98
2020-01-23,99
2020-01-24,99
2020-01-25,99
2020-01-26,97
2020-01-27,94
2020-01-28,94
2020-01-29,95
2020-01-30,95
2020-01-31,97
2020-02-01,97
2020-02-02,98
2020-02-03,98
2020-02-04,97
2020-02-05,97
2020-02-06,98
2020-02-07,98
2020-02-08,97
2020-02-09,97
2020-02-10,96
2020-02-11,96
2020-02-12,96
2020-02-13,96
2020-02-14,96
2020-02-15,96
2020-02-16,95
2020-02-17,94
2020-02-18,94
2020-02-19,97
2020-02-20,97
2020-02-21,97
2020-02-22,96
2020-02-23,96
2020-02-24,97
2020-02-25,97
2020-02-26,98
2020-02-27,98
2020-02-28,99
2020-02-29,99
2020-03-01,101
2020-03-02,101
2020-03-03,102
2020-03-04,102
2020-03-05,103
2020-03-06,105
2020-03-07,105
2020-03-08,106
2020-03-09,103
2020-03-10,100
2020-03-11,100
2020-03-12,97
2020-03-13,97
2020-03-14,98
2020-03-15,98
2020-03-16,101
2020-03-17,101
2020-03-18,105
2020-03-19,108
2020-03-20,111
2020-03-21,115
2020-03-22,116
2020-03-23,116
2020-03-24,119
2020-03-25,120
2020-03-26,119
2020-03-27,117
2020-03-28,117
2020-03-29,117
2020-03-30,117
2020-03-31,113
2020-04-01,107
2020-04-02,101
2020-04-03,101
2020-04-04,96
2020-04-05,91
2020-04-06,88
2020-04-07,85
2020-04-08,80
2020-04-09,80
2020-04-10,80
2020-04-11,80
2020-04-12,81
2020-04-13,84
2020-04-14,87
2020-04-15,88
2020-04-16,88
2020-04-17,83
2020-04-18,81
2020-04-19,82
2020-04-20,85
2020-04-21,83
2020-04-22,85
2020-04-23,85
2020-04-24,86
2020-04-25,84
2020-04-26,82
2020-04-27,82
2020-04-28,83
2020-04-29,84
2020-04-30,84
2020-05-01,84
2020-05-02,86
2020-05-03,84
2020-05-04,83
2020-05-05,82
2020-05-06,84
2020-05-07,84
2020-05-08,84
2020-05-09,86
2020-05-10,87
2020-05-11,87
2020-05-12,87
2020-05-13,87
