date_obj,Green%20boots price
2019-07-30,548
2019-07-31,548
2019-08-01,561
2019-08-02,561
2019-08-03,558
2019-08-04,558
2019-08-05,543
2019-08-06,543
2019-08-07,538
2019-08-08,538
2019-08-09,538
2019-08-10,535
2019-08-11,535
2019-08-12,546
2019-08-13,546
2019-08-14,546
2019-08-15,546
2019-08-16,528
2019-08-17,528
2019-08-18,517
2019-08-19,517
2019-08-20,539
2019-08-21,539
2019-08-22,546
2019-08-23,546
2019-08-24,558
2019-08-24,558
2019-08-25,558
2019-08-25,558
2019-08-26,571
2019-08-26,571
2019-08-27,571
2019-08-27,571
2019-08-28,554
2019-08-29,554
2019-08-30,527
2019-08-31,527
2019-09-01,522
2019-09-02,522
2019-09-03,505
2019-09-04,505
2019-09-05,497
2019-09-06,497
2019-09-07,499
2019-09-08,499
2019-09-09,480
2019-09-10,480
2019-09-11,477
2019-09-12,477
2019-09-13,477
2019-09-14,468
2019-09-15,468
2019-09-16,446
2019-09-17,446
2019-09-18,446
2019-09-19,446
2019-09-20,446
2019-09-21,461
2019-09-22,461
2019-09-23,451
2019-09-24,451
2019-09-25,451
2019-09-26,448
2019-09-27,448
2019-09-28,448
2019-09-29,462
2019-09-30,462
2019-10-01,466
2019-10-02,466
2019-10-03,466
2019-10-04,453
2019-10-05,453
2019-10-06,461
2019-10-07,461
2019-10-08,462
2019-10-09,462
2019-10-10,462
2019-10-11,467
2019-10-12,467
2019-10-13,461
2019-10-14,461
2019-10-15,480
2019-10-16,480
2019-10-17,480
2019-10-18,465
2019-10-19,465
2019-10-20,445
2019-10-21,445
2019-10-22,445
2019-10-23,440
2019-10-24,440
2019-10-25,440
2019-10-26,443
2019-10-27,443
2019-10-28,454
2019-10-29,454
2019-10-30,454
2019-10-31,470
2019-11-01,470
2019-11-02,476
2019-11-03,476
2019-11-04,498
2019-11-05,498
2019-11-06,498
2019-11-07,490
2019-11-08,490
2019-11-09,475
2019-11-10,475
2019-11-11,464
2019-11-12,464
2019-11-13,464
2019-11-14,440
2019-11-15,440
2019-11-16,438
2019-11-17,438
2019-11-18,438
2019-11-19,420
2019-11-20,420
2019-11-21,402
2019-11-22,402
2019-11-23,404
2019-11-24,404
2019-11-25,404
2019-11-26,412
2019-11-27,412
2019-11-28,412
2019-11-29,421
2019-11-30,421
2019-12-01,421
2019-12-02,413
2019-12-03,413
2019-12-04,420
2019-12-05,420
2019-12-06,420
2019-12-07,403
2019-12-08,403
2019-12-09,403
2019-12-10,392
2019-12-11,392
2019-12-12,392
2019-12-13,397
2019-12-14,397
2019-12-15,397
2019-12-16,397
2019-12-17,378
2019-12-18,378
2019-12-19,378
2019-12-20,361
2019-12-21,361
2019-12-22,368
2019-12-23,368
2019-12-24,368
2019-12-25,375
2019-12-26,375
2019-12-27,391
2019-12-28,391
2019-12-29,391
2019-12-30,408
2019-12-31,408
2020-01-01,407
2020-01-02,407
2020-01-03,405
2020-01-04,405
2020-01-05,399
2020-01-06,399
2020-01-07,379
2020-01-08,379
2020-01-09,379
2020-01-10,379
2020-01-11,379
2020-01-12,395
2020-01-13,395
2020-01-14,395
2020-01-15,409
2020-01-16,409
2020-01-17,394
2020-01-18,394
2020-01-19,374
2020-01-20,374
2020-01-21,355
2020-01-22,355
2020-01-23,339
2020-01-24,339
2020-01-25,326
2020-01-26,312
2020-01-27,312
2020-01-28,297
2020-01-29,285
2020-01-30,285
2020-01-31,270
2020-02-01,270
2020-02-02,256
2020-02-03,256
2020-02-04,244
2020-02-05,244
2020-02-06,231
2020-02-07,231
2020-02-08,219
2020-02-09,219
2020-02-10,216
2020-02-11,216
2020-02-12,220
2020-02-13,220
2020-02-14,227
2020-02-15,227
2020-02-16,234
2020-02-17,234
2020-02-18,243
2020-02-19,243
2020-02-20,236
2020-02-21,236
2020-02-22,238
2020-02-23,238
2020-02-24,243
2020-02-25,243
2020-02-26,254
2020-02-27,254
2020-02-28,267
2020-02-29,267
2020-03-01,267
2020-03-02,274
2020-03-03,274
2020-03-04,274
2020-03-05,274
2020-03-06,274
2020-03-07,282
2020-03-08,282
2020-03-09,294
2020-03-10,294
2020-03-11,309
2020-03-12,309
2020-03-13,318
2020-03-14,318
2020-03-15,334
2020-03-16,334
2020-03-17,344
2020-03-18,344
2020-03-19,359
2020-03-20,359
2020-03-21,373
2020-03-22,373
2020-03-23,373
2020-03-24,373
2020-03-25,361
2020-03-26,367
2020-03-27,367
2020-03-28,369
2020-03-29,373
2020-03-30,386
2020-03-31,386
2020-04-01,397
2020-04-02,384
2020-04-03,384
2020-04-04,390
2020-04-05,390
2020-04-06,402
2020-04-07,402
2020-04-08,423
2020-04-09,423
2020-04-10,445
2020-04-11,463
2020-04-12,463
2020-04-13,485
2020-04-14,508
2020-04-15,534
2020-04-16,534
2020-04-17,560
2020-04-18,571
2020-04-19,588
2020-04-20,588
2020-04-21,608
2020-04-22,606
2020-04-23,606
2020-04-24,637
2020-04-25,637
2020-04-26,636
2020-04-27,617
2020-04-28,621
2020-04-29,621
2020-04-30,613
2020-05-01,613
2020-05-02,607
2020-05-03,592
2020-05-04,592
2020-05-05,582
2020-05-06,561
2020-05-07,561
2020-05-08,542
2020-05-09,540
2020-05-10,540
2020-05-11,534
2020-05-12,534
2020-05-13,515
