date_obj,Karil's%20armour%20set price
2018-11-23,2194368
2018-11-24,2174612
2018-11-25,2187912
2018-11-26,2187912
2018-11-27,2184494
2018-11-28,2169240
2018-11-29,2178895
2018-12-01,2217636
2018-12-02,2326613
2018-12-03,2326613
2018-12-05,2369525
2018-12-07,2350639
2018-12-09,2333712
2018-12-10,2399009
2018-12-11,2399009
2018-12-12,2441873
2018-12-13,2419748
2018-12-14,2453459
2018-12-15,2505050
2018-12-16,2518143
2018-12-17,2518143
2018-12-18,2553949
2018-12-19,2553949
2018-12-20,2545278
2018-12-21,2519818
2018-12-22,2519818
2018-12-23,2528747
2018-12-24,2568527
2018-12-25,2568527
2018-12-26,2614535
2018-12-27,2731518
2018-12-28,2731518
2018-12-29,2805601
2018-12-30,2805601
2018-12-31,2814317
2019-01-01,2814317
2019-01-02,2823073
2019-01-03,2852639
2019-01-04,2916594
2019-01-05,2900983
2019-01-06,3031704
2019-01-08,3105242
2019-01-10,3173823
2019-01-11,3317914
2019-01-12,3435704
2019-01-13,3581353
2019-01-14,3575182
2019-01-15,3415193
2019-01-16,3249891
2019-01-17,3109190
2019-01-18,3048965
2019-01-19,3030198
2019-01-20,3015087
2019-01-21,3015087
2019-01-22,2986610
2019-01-23,2936031
2019-01-24,2936031
2019-01-25,2900893
2019-01-26,2949681
2019-01-27,2968398
2019-01-29,3002583
2019-01-30,3012412
2019-01-31,3012412
2019-02-01,3000241
2019-02-02,3000241
2019-02-03,3084891
2019-02-04,3084891
2019-02-05,2991943
2019-02-06,2991943
2019-02-07,2896073
2019-02-08,2825546
2019-02-09,2771609
2019-02-10,2743458
2019-02-11,2729363
2019-02-12,2729363
2019-02-13,2629369
2019-02-14,2629369
2019-02-15,2506509
2019-02-16,2417968
2019-02-17,2384650
2019-02-18,2380711
2019-02-19,2380711
2019-02-20,2334586
2019-02-21,2286993
2019-02-22,2286993
2019-02-23,2295449
2019-02-24,2358490
2019-02-25,2379834
2019-02-26,2406403
2019-02-27,2406403
2019-02-28,2406403
2019-03-01,2319838
2019-03-02,2311308
2019-03-03,2296052
2019-03-04,2263748
2019-03-05,2213631
2019-03-06,2195240
2019-03-07,2219561
2019-03-08,2219561
2019-03-09,2275909
2019-03-10,2322397
2019-03-11,2368924
2019-03-12,2330341
2019-03-13,2330341
2019-03-14,2270722
2019-03-15,2270722
2019-03-16,2257929
2019-03-17,2293818
2019-03-18,2293818
2019-03-19,2334367
2019-03-20,2319715
2019-03-21,2306212
2019-03-22,2306212
2019-03-23,2296252
2019-03-24,2316277
2019-03-25,2316277
2019-03-26,2319759
2019-03-27,2319759
2019-03-28,2292150
2019-03-29,2226989
2019-03-30,2226989
2019-03-31,2271019
2019-04-01,2258748
2019-04-02,2258748
2019-04-03,2198150
2019-04-04,2138510
2019-04-05,2176041
2019-04-06,2176041
2019-04-07,2236809
2019-04-08,2248959
2019-04-09,2235117
2019-04-10,2235117
2019-04-11,2224298
2019-04-12,2164539
2019-04-13,2171753
2019-04-14,2177928
2019-04-15,2177928
2019-04-16,2139827
2019-04-17,2099663
2019-04-18,2040537
2019-04-19,2040537
2019-04-20,2073358
2019-04-21,2073358
2019-04-22,2170800
2019-04-23,2237812
2019-04-24,2251554
2019-04-25,2264515
2019-04-26,2243401
2019-04-27,2319586
2019-04-28,2338787
2019-04-29,2313455
2019-04-30,2258461
2019-05-01,2258461
2019-05-02,2241056
2019-05-03,2297358
2019-05-04,2383375
2019-05-05,2474365
2019-05-06,2522810
2019-05-07,2559304
2019-05-08,2504586
2019-05-09,2504586
2019-05-10,2463053
2019-05-11,2382300
2019-05-12,2379405
2019-05-13,2411233
2019-05-14,2445795
2019-05-15,2445795
2019-05-16,2444797
2019-05-17,2444797
2019-05-18,2478488
2019-05-19,2478488
2019-05-20,2492722
2019-05-21,2500630
2019-05-22,2500630
2019-05-23,2483126
2019-05-24,2509961
2019-05-25,2512426
2019-05-26,2555801
2019-05-27,2517860
2019-05-28,2484553
2019-05-29,2460182
2019-05-30,2430683
2019-05-31,2430683
2019-06-01,2412106
2019-06-02,2404278
2019-06-03,2389100
2019-06-04,2361978
2019-06-05,2307997
2019-06-06,2304435
2019-06-07,2296010
2019-06-08,2307373
2019-06-09,2344207
2019-06-10,2344207
2019-06-11,2332858
2019-06-12,2309200
2019-06-13,2275969
2019-06-14,2247036
2019-06-15,2238683
2019-06-16,2249436
2019-06-17,2260775
2019-06-18,2260775
2019-06-19,2226950
2019-06-20,2195781
2019-06-21,2168372
2019-06-22,2168372
2019-06-23,2119894
2019-06-24,2070461
2019-06-25,2057385
2019-06-26,2042194
2019-06-27,2019133
2019-06-28,2019133
2019-06-29,2079822
2019-06-30,2172404
2019-07-01,2172404
2019-07-02,2261817
2019-07-03,2308805
2019-07-04,2308805
2019-07-05,2376431
2019-07-06,2418636
2019-07-07,2424517
2019-07-08,2465194
2019-07-09,2441959
2019-07-10,2429290
2019-07-11,2422343
2019-07-12,2418106
2019-07-13,2418106
2019-07-14,2457707
2019-07-15,2457707
2019-07-16,2434779
2019-07-17,2413525
2019-07-18,2413525
2019-07-19,2362878
2019-07-20,2329799
2019-07-21,2314336
2019-07-22,2352810
2019-07-23,2306874
2019-07-24,2306874
2019-07-25,2256101
2019-07-26,2256101
2019-07-27,2224496
2019-07-28,2290996
2019-07-29,2239576
2019-07-30,2253967
2019-07-31,2238506
2019-08-01,2300340
2019-08-02,2324156
2019-08-03,2344310
2019-08-04,2344310
2019-08-05,2347557
2019-08-06,2313837
2019-08-07,2312983
2019-08-08,2312983
2019-08-09,2267623
2019-08-10,2263623
2019-08-11,2263623
2019-08-12,2251010
2019-08-13,2296137
2019-08-14,2323011
2019-08-15,2330223
2019-08-16,2349139
2019-08-17,2349139
2019-08-18,2327067
2019-08-19,2335042
2019-08-20,2335042
2019-08-21,2311749
2019-08-22,2331936
2019-08-23,2344576
2019-08-24,2402880
2019-08-24,2402880
2019-08-25,2402880
2019-08-25,2402880
2019-08-26,2377774
2019-08-26,2377774
2019-08-27,2301681
2019-08-27,2301681
2019-08-28,2262029
2019-08-29,2262029
2019-08-30,2201509
2019-08-31,2201509
2019-09-01,2155745
2019-09-02,2155745
2019-09-03,2129770
2019-09-04,2122029
2019-09-05,2122029
2019-09-06,2117444
2019-09-07,2144063
2019-09-08,2146208
2019-09-09,2146208
2019-09-10,2142520
2019-09-11,2094729
2019-09-12,2094729
2019-09-13,2094955
2019-09-14,2093110
2019-09-15,2135192
2019-09-16,2143652
2019-09-17,2143652
2019-09-18,2105068
2019-09-19,2105068
2019-09-20,2096263
2019-09-21,2079923
2019-09-22,2072313
2019-09-23,2064762
2019-09-24,2064762
2019-09-25,2066143
2019-09-26,2091369
2019-09-27,2091369
2019-09-28,2110925
2019-09-29,2110925
2019-09-30,2079915
2019-10-01,2080363
2019-10-02,2080363
2019-10-03,2171946
2019-10-04,2244396
2019-10-05,2237864
2019-10-06,2303482
2019-10-07,2242407
2019-10-08,2176232
2019-10-09,2176232
2019-10-10,2159529
2019-10-11,2159529
2019-10-12,2135980
2019-10-13,2122075
2019-10-14,2118162
2019-10-15,2118162
2019-10-16,2106200
2019-10-17,2106200
2019-10-18,2061718
2019-10-19,2051512
2019-10-20,2051512
2019-10-21,2038550
2019-10-22,2029017
2019-10-23,2068172
2019-10-24,2068172
2019-10-25,2041828
2019-10-26,2082446
2019-10-27,2082446
2019-10-28,2049603
2019-10-29,2049603
2019-10-30,2026356
2019-10-31,2013903
2019-11-01,2008403
2019-11-02,2001965
2019-11-03,2000970
2019-11-04,2039321
2019-11-05,2039321
2019-11-06,1988930
2019-11-07,1969746
2019-11-08,1953671
2019-11-09,2009922
2019-11-10,2049442
2019-11-11,2056055
2019-11-12,2056055
2019-11-13,2061689
2019-11-14,2061689
2019-11-15,2033050
2019-11-16,2044073
2019-11-17,2044073
2019-11-18,2031158
2019-11-19,2031158
2019-11-20,2047598
2019-11-21,2047598
2019-11-22,2071380
2019-11-23,2062293
2019-11-24,2059085
2019-11-25,2052958
2019-11-26,2061752
2019-11-27,2061752
2019-11-28,2066053
2019-11-29,2066053
2019-11-30,2125090
2019-12-01,2125090
2019-12-02,2177038
2019-12-03,2191220
2019-12-04,2166136
2019-12-05,2166136
2019-12-06,2147466
2019-12-07,2138794
2019-12-08,2138794
2019-12-09,2109562
2019-12-10,2110198
2019-12-11,2110198
2019-12-12,2069087
2019-12-13,2094187
2019-12-14,2133598
2019-12-15,2189334
2019-12-16,2189334
2019-12-17,2173179
2019-12-18,2173179
2019-12-19,2148904
2019-12-20,2132878
2019-12-21,2125981
2019-12-22,2131563
2019-12-23,2131563
2019-12-24,2139544
2019-12-25,2129001
2019-12-26,2129001
2019-12-27,2129793
2019-12-28,2126817
2019-12-29,2154115
2019-12-30,2146366
2019-12-31,2134581
2020-01-01,2135073
2020-01-02,2169269
2020-01-03,2260811
2020-01-04,2338332
2020-01-05,2348360
2020-01-06,2348360
2020-01-07,2251038
2020-01-08,2251038
2020-01-09,2242059
2020-01-10,2215399
2020-01-11,2229405
2020-01-12,2285852
2020-01-13,2285852
2020-01-14,2277095
2020-01-15,2264762
2020-01-16,2240177
2020-01-17,2269191
2020-01-18,2325482
2020-01-19,2391373
2020-01-20,2368472
2020-01-21,2368472
2020-01-22,2346821
2020-01-23,2326689
2020-01-24,2330321
2020-01-25,2394874
2020-01-26,2396987
2020-01-27,2372217
2020-01-28,2350231
2020-01-29,2332184
2020-01-30,2349606
2020-01-31,2327508
2020-02-01,2311536
2020-02-02,2301565
2020-02-03,2286030
2020-02-04,2272032
2020-02-05,2288670
2020-02-06,2202095
2020-02-07,2104294
2020-02-08,2080728
2020-02-09,2124683
2020-02-10,2116153
2020-02-11,2107507
2020-02-12,2103742
2020-02-13,2103742
2020-02-14,2076182
2020-02-15,2065802
2020-02-16,2120147
2020-02-17,2131658
2020-02-18,2133564
2020-02-19,2127151
2020-02-20,2147856
2020-02-21,2147856
2020-02-22,2190238
2020-02-23,2222512
2020-02-24,2215465
2020-02-25,2252352
2020-02-26,2234081
2020-02-27,2269968
2020-02-28,2348099
2020-02-29,2348099
2020-03-01,2426523
2020-03-02,2507772
2020-03-03,2499142
2020-03-04,2499142
2020-03-05,2480610
2020-03-06,2432614
2020-03-07,2454599
2020-03-08,2462185
2020-03-09,2456022
2020-03-10,2458781
2020-03-11,2488302
2020-03-12,2437844
2020-03-13,2386853
2020-03-14,2364696
2020-03-15,2357939
2020-03-16,2338445
2020-03-17,2391429
2020-03-18,2473774
2020-03-19,2515075
2020-03-20,2521581
2020-03-21,2582488
2020-03-22,2662205
2020-03-23,2651335
2020-03-24,2665872
2020-03-25,2670135
2020-03-26,2637239
2020-03-27,2629872
2020-03-28,2658138
2020-03-29,2736171
2020-03-30,2716623
2020-03-31,2767033
2020-04-01,2744644
2020-04-02,2709824
2020-04-03,2709824
2020-04-04,2721891
2020-04-05,2738457
2020-04-06,2700286
2020-04-07,2681101
2020-04-08,2644453
2020-04-09,2649331
2020-04-10,2662765
2020-04-11,2662975
2020-04-12,2638502
2020-04-13,2636758
2020-04-14,2639620
2020-04-15,2638977
2020-04-16,2660047
2020-04-17,2636605
2020-04-18,2645524
2020-04-19,2651944
2020-04-20,2635947
2020-04-21,2628981
2020-04-22,2600828
2020-04-23,2528888
2020-04-24,2473344
2020-04-25,2441279
2020-04-26,2401060
2020-04-27,2400259
2020-04-28,2403804
2020-04-29,2376366
2020-04-30,2365919
2020-05-01,2396236
2020-05-02,2403353
2020-05-03,2387430
2020-05-04,2367992
2020-05-05,2356529
2020-05-06,2349386
2020-05-07,2328201
2020-05-08,2354999
2020-05-09,2378655
2020-05-10,2408194
2020-05-11,2396232
2020-05-12,2403634
2020-05-13,2395510
