date_obj,Opal%20machete price
2019-06-25,675
2019-06-26,672
2019-06-27,670
2019-06-28,670
2019-06-29,673
2019-06-30,673
2019-07-01,640
2019-07-02,640
2019-07-03,640
2019-07-04,640
2019-07-05,658
2019-07-06,658
2019-07-07,667
2019-07-08,667
2019-07-09,660
2019-07-10,660
2019-07-11,665
2019-07-12,669
2019-07-13,669
2019-07-14,682
2019-07-15,682
2019-07-16,674
2019-07-17,671
2019-07-18,671
2019-07-19,653
2019-07-20,653
2019-07-21,659
2019-07-22,659
2019-07-23,674
2019-07-24,674
2019-07-25,674
2019-07-26,674
2019-07-27,690
2019-07-28,690
2019-07-29,691
2019-07-30,691
2019-07-31,665
2019-08-01,665
2019-08-02,642
2019-08-03,621
2019-08-04,621
2019-08-05,603
2019-08-06,603
2019-08-07,604
2019-08-08,604
2019-08-09,592
2019-08-10,574
2019-08-11,574
2019-08-12,547
2019-08-13,547
2019-08-14,531
2019-08-15,506
2019-08-16,482
2019-08-17,482
2019-08-18,459
2019-08-19,438
2019-08-20,418
2019-08-21,400
2019-08-22,382
2019-08-23,367
2019-08-24,350
2019-08-24,350
2019-08-25,334
2019-08-25,334
2019-08-26,317
2019-08-26,317
2019-08-27,317
2019-08-27,317
2019-08-28,301
2019-08-29,301
2019-08-30,287
2019-08-31,287
2019-09-01,284
2019-09-02,284
2019-09-03,280
2019-09-04,280
2019-09-05,291
2019-09-06,291
2019-09-07,303
2019-09-08,303
2019-09-09,308
2019-09-10,308
2019-09-11,324
2019-09-12,324
2019-09-13,336
2019-09-14,336
2019-09-15,333
2019-09-16,317
2019-09-17,317
2019-09-18,309
2019-09-19,309
2019-09-20,309
2019-09-21,320
2019-09-22,320
2019-09-23,325
2019-09-24,325
2019-09-25,319
2019-09-26,319
2019-09-27,328
2019-09-28,328
2019-09-29,326
2019-09-30,326
2019-10-01,323
2019-10-02,323
2019-10-03,312
2019-10-04,312
2019-10-05,300
2019-10-06,289
2019-10-07,289
2019-10-08,289
2019-10-09,289
2019-10-10,291
2019-10-11,291
2019-10-12,291
2019-10-13,292
2019-10-14,292
2019-10-15,285
2019-10-16,285
2019-10-17,275
2019-10-18,275
2019-10-19,261
2019-10-20,261
2019-10-21,248
2019-10-22,248
2019-10-23,244
2019-10-24,244
2019-10-25,241
2019-10-26,241
2019-10-27,234
2019-10-28,234
2019-10-29,225
2019-10-30,225
2019-10-31,216
2019-11-01,216
2019-11-02,210
2019-11-03,210
2019-11-04,199
2019-11-05,199
2019-11-06,190
2019-11-07,190
2019-11-08,182
2019-11-09,182
2019-11-10,174
2019-11-11,174
2019-11-12,167
2019-11-13,167
2019-11-14,161
2019-11-15,161
2019-11-16,153
2019-11-17,153
2019-11-18,146
2019-11-19,146
2019-11-20,140
2019-11-21,140
2019-11-22,133
2019-11-23,133
2019-11-24,127
2019-11-25,127
2019-11-26,120
2019-11-27,120
2019-11-28,115
2019-11-29,115
2019-11-30,112
2019-12-01,112
2019-12-02,108
2019-12-03,108
2019-12-04,110
2019-12-05,110
2019-12-06,110
2019-12-07,110
2019-12-08,110
2019-12-09,109
2019-12-10,109
2019-12-11,112
2019-12-12,112
2019-12-13,113
2019-12-14,113
2019-12-15,115
2019-12-16,115
2019-12-17,120
2019-12-18,120
2019-12-19,120
2019-12-20,124
2019-12-21,124
2019-12-22,130
2019-12-23,130
2019-12-24,130
2019-12-25,135
2019-12-26,135
2019-12-27,141
2019-12-28,141
2019-12-29,145
2019-12-30,145
2019-12-31,148
2020-01-01,148
2020-01-02,155
2020-01-03,155
2020-01-04,155
2020-01-05,162
2020-01-06,162
2020-01-07,171
2020-01-08,171
2020-01-09,171
2020-01-10,180
2020-01-11,180
2020-01-12,180
2020-01-13,180
2020-01-14,180
2020-01-15,188
2020-01-16,188
2020-01-17,193
2020-01-18,193
2020-01-19,198
2020-01-20,198
2020-01-21,198
2020-01-22,205
2020-01-23,205
2020-01-24,209
2020-01-25,209
2020-01-26,217
2020-01-27,217
2020-01-28,225
2020-01-29,225
2020-01-30,232
2020-01-31,232
2020-02-01,244
2020-02-02,244
2020-02-03,256
2020-02-04,256
2020-02-05,259
2020-02-06,259
2020-02-07,259
2020-02-08,259
2020-02-09,264
2020-02-10,273
2020-02-11,273
2020-02-12,286
2020-02-13,286
2020-02-14,300
2020-02-15,300
2020-02-16,305
2020-02-17,305
2020-02-18,312
2020-02-19,312
2020-02-20,314
2020-02-21,314
2020-02-22,320
2020-02-23,320
2020-02-24,317
2020-02-25,317
2020-02-26,308
2020-02-27,308
2020-02-28,298
2020-02-29,298
2020-03-01,299
2020-03-02,299
2020-03-03,293
2020-03-04,293
2020-03-05,278
2020-03-06,282
2020-03-07,282
2020-03-08,297
2020-03-09,295
2020-03-10,307
2020-03-11,307
2020-03-12,321
2020-03-13,321
2020-03-14,338
2020-03-15,338
2020-03-16,350
2020-03-17,350
2020-03-18,365
2020-03-19,365
2020-03-20,379
2020-03-21,379
2020-03-22,385
2020-03-23,386
2020-03-24,394
2020-03-25,394
2020-03-26,409
2020-03-27,409
2020-03-28,421
2020-03-29,424
2020-03-30,420
2020-03-31,420
2020-04-01,414
2020-04-02,407
2020-04-03,407
2020-04-04,407
2020-04-05,412
2020-04-06,401
2020-04-07,381
2020-04-08,369
2020-04-09,385
2020-04-10,385
2020-04-11,390
2020-04-12,400
2020-04-13,405
2020-04-14,402
2020-04-15,395
2020-04-16,395
2020-04-17,379
2020-04-18,376
2020-04-19,379
2020-04-20,371
2020-04-21,360
2020-04-22,358
2020-04-23,349
2020-04-24,334
2020-04-25,332
2020-04-26,321
2020-04-27,336
2020-04-28,337
2020-04-29,326
2020-04-30,340
2020-05-01,340
2020-05-02,349
2020-05-03,336
2020-05-04,322
2020-05-05,328
2020-05-06,324
2020-05-07,321
2020-05-08,321
2020-05-09,307
2020-05-10,293
2020-05-11,280
2020-05-12,277
2020-05-13,282
