date_obj,Godsword%20blade price
2019-03-26,483868
2019-03-27,483868
2019-03-28,483868
2019-03-29,483868
2019-03-30,483868
2019-03-31,483868
2019-04-01,483868
2019-04-02,477883
2019-04-03,477883
2019-04-04,477883
2019-04-05,477883
2019-04-06,477883
2019-04-07,477883
2019-04-08,477883
2019-04-09,477883
2019-04-10,477883
2019-04-11,475109
2019-04-12,475109
2019-04-13,475109
2019-04-14,475109
2019-04-15,475109
2019-04-16,475109
2019-04-17,475109
2019-04-18,486757
2019-04-19,486757
2019-04-20,486757
2019-04-21,486757
2019-04-22,486757
2019-04-23,486757
2019-04-24,498695
2019-04-25,498695
2019-04-26,498695
2019-04-27,498695
2019-04-28,498695
2019-04-29,498695
2019-04-30,498695
2019-05-01,498695
2019-05-02,510642
2019-05-03,510642
2019-05-04,510642
2019-05-05,510642
2019-05-06,510642
2019-05-07,510642
2019-05-08,510642
2019-05-09,510642
2019-05-10,526993
2019-05-11,526993
2019-05-12,526993
2019-05-13,526993
2019-05-14,526993
2019-05-15,526993
2019-05-16,526993
2019-05-17,526993
2019-05-18,519545
2019-05-19,519545
2019-05-20,519545
2019-05-21,519545
2019-05-22,519545
2019-05-23,519545
2019-05-24,519545
2019-05-25,519545
2019-05-26,526374
2019-05-27,526374
2019-05-28,526374
2019-05-29,526374
2019-05-30,526374
2019-05-31,526374
2019-06-01,526374
2019-06-02,519524
2019-06-03,519524
2019-06-04,519524
2019-06-05,519524
2019-06-06,519524
2019-06-07,519524
2019-06-08,498840
2019-06-09,498840
2019-06-10,498840
2019-06-11,498840
2019-06-12,498840
2019-06-13,498840
2019-06-14,498840
2019-06-15,498840
2019-06-16,490268
2019-06-17,490268
2019-06-18,490268
2019-06-19,490268
2019-06-20,490268
2019-06-21,490268
2019-06-22,490268
2019-06-23,482139
2019-06-24,482139
2019-06-25,482139
2019-06-26,482139
2019-06-27,482139
2019-06-28,482139
2019-06-29,482139
2019-06-30,482139
2019-07-01,497843
2019-07-02,497843
2019-07-03,497843
2019-07-04,497843
2019-07-05,497843
2019-07-06,497843
2019-07-07,497843
2019-07-08,497843
2019-07-09,503842
2019-07-10,503842
2019-07-11,503842
2019-07-12,503842
2019-07-13,503842
2019-07-14,503842
2019-07-15,503842
2019-07-16,503842
2019-07-17,503842
2019-07-18,501952
2019-07-19,501952
2019-07-20,501952
2019-07-21,501952
2019-07-22,501952
2019-07-23,501952
2019-07-24,501952
2019-07-25,501952
2019-07-26,499941
2019-07-27,499941
2019-07-28,499941
2019-07-29,499941
2019-07-30,518898
2019-07-31,518898
2019-08-01,518898
2019-08-02,518898
2019-08-03,518898
2019-08-04,518898
2019-08-05,518898
2019-08-06,523916
2019-08-07,523916
2019-08-08,523916
2019-08-09,523916
2019-08-10,523916
2019-08-11,523916
2019-08-12,523916
2019-08-13,507145
2019-08-14,507145
2019-08-15,507145
2019-08-16,507145
2019-08-17,507145
2019-08-18,507145
2019-08-19,507145
2019-08-20,507145
2019-08-21,494749
2019-08-22,494749
2019-08-23,494749
2019-08-24,494749
2019-08-24,494749
2019-08-25,494749
2019-08-25,494749
2019-08-26,494749
2019-08-26,494749
2019-08-27,494749
2019-08-27,494749
2019-08-28,494749
2019-08-29,498273
2019-08-30,498273
2019-08-31,498273
2019-09-01,498273
2019-09-02,498273
2019-09-03,498273
2019-09-04,498273
2019-09-05,498273
2019-09-06,498273
2019-09-07,500014
2019-09-08,500014
2019-09-09,500014
2019-09-10,500014
2019-09-11,500014
2019-09-12,500014
2019-09-13,500014
2019-09-14,500014
2019-09-15,500014
2019-09-16,490666
2019-09-17,490666
2019-09-18,490666
2019-09-19,490666
2019-09-20,490666
2019-09-21,490666
2019-09-22,490666
2019-09-23,490666
2019-09-24,490666
2019-09-25,490666
2019-09-26,481467
2019-09-27,481467
2019-09-28,481467
2019-09-29,481467
2019-09-30,481467
2019-10-01,481467
2019-10-02,481467
2019-10-03,481467
2019-10-04,485843
2019-10-05,485843
2019-10-06,485843
2019-10-07,485843
2019-10-08,485843
2019-10-09,485843
2019-10-10,485843
2019-10-11,485843
2019-10-12,485843
2019-10-13,495412
2019-10-14,495412
2019-10-15,495412
2019-10-16,495412
2019-10-17,495412
2019-10-18,495412
2019-10-19,495412
2019-10-20,495412
2019-10-21,495412
2019-10-22,515605
2019-10-23,515605
2019-10-24,515605
2019-10-25,515605
2019-10-26,515605
2019-10-27,515605
2019-10-28,515605
2019-10-29,511324
2019-10-30,511324
2019-10-31,511324
2019-11-01,511324
2019-11-02,511324
2019-11-03,511324
2019-11-04,511324
2019-11-05,511324
2019-11-06,511324
2019-11-07,497922
2019-11-08,497922
2019-11-09,497922
2019-11-10,497922
2019-11-11,497922
2019-11-12,497922
2019-11-13,497922
2019-11-14,497922
2019-11-15,506733
2019-11-16,506733
2019-11-17,506733
2019-11-18,506733
2019-11-19,506733
2019-11-20,506733
2019-11-21,506733
2019-11-22,506733
2019-11-23,506733
2019-11-24,506733
2019-11-25,506733
2019-11-26,505356
2019-11-27,505356
2019-11-28,505356
2019-11-29,505356
2019-11-30,505356
2019-12-01,505356
2019-12-02,505356
2019-12-03,505356
2019-12-04,505356
2019-12-05,505356
2019-12-06,505799
2019-12-07,505799
2019-12-08,505799
2019-12-09,505799
2019-12-10,505799
2019-12-11,505799
2019-12-12,505799
2019-12-13,505799
2019-12-14,513151
2019-12-15,513151
2019-12-16,513151
2019-12-17,513151
2019-12-18,513151
2019-12-19,513151
2019-12-20,513151
2019-12-21,513151
2019-12-22,505192
2019-12-23,505192
2019-12-24,505192
2019-12-25,505192
2019-12-26,505192
2019-12-27,505192
2019-12-28,505192
2019-12-29,505192
2019-12-30,505192
2019-12-31,505192
2020-01-01,496611
2020-01-02,496611
2020-01-03,496611
2020-01-04,496611
2020-01-05,496611
2020-01-06,496611
2020-01-07,496611
2020-01-08,496611
2020-01-09,496611
2020-01-10,506028
2020-01-11,506028
2020-01-12,506028
2020-01-13,506028
2020-01-14,506028
2020-01-15,506028
2020-01-16,506028
2020-01-17,506028
2020-01-18,506028
2020-01-19,483389
2020-01-20,483389
2020-01-21,483389
2020-01-22,483389
2020-01-23,483389
2020-01-24,483389
2020-01-25,483389
2020-01-26,483389
2020-01-27,478722
2020-01-28,478722
2020-01-29,478722
2020-01-30,478722
2020-01-31,478722
2020-02-01,478722
2020-02-02,487166
2020-02-03,487166
2020-02-04,487166
2020-02-05,487166
2020-02-06,487166
2020-02-07,487166
2020-02-08,484822
2020-02-09,484822
2020-02-10,484822
2020-02-11,484822
2020-02-12,496931
2020-02-13,496931
2020-02-14,496931
2020-02-15,496931
2020-02-16,509493
2020-02-17,509493
2020-02-18,509493
2020-02-19,509493
2020-02-20,509493
2020-02-21,509493
2020-02-22,522775
2020-02-23,522775
2020-02-24,522775
2020-02-25,522775
2020-02-26,522775
2020-02-27,522775
2020-02-28,518730
2020-02-29,518730
2020-03-01,518730
2020-03-02,518730
2020-03-03,518730
2020-03-04,518730
2020-03-05,518730
2020-03-06,533161
2020-03-07,533161
2020-03-08,533161
2020-03-09,533161
2020-03-10,533161
2020-03-11,533161
2020-03-12,533161
2020-03-13,536233
2020-03-14,536233
2020-03-15,536233
2020-03-16,536233
2020-03-17,536233
2020-03-18,536233
2020-03-19,526478
2020-03-20,526478
2020-03-21,526478
2020-03-22,526478
2020-03-23,526478
2020-03-24,526478
2020-03-25,518087
2020-03-26,518087
2020-03-27,518087
2020-03-28,518087
2020-03-29,512736
2020-03-30,512736
2020-03-31,512736
2020-04-01,512736
2020-04-02,512736
2020-04-03,512736
2020-04-04,509068
2020-04-05,509068
2020-04-06,509068
2020-04-07,509068
2020-04-08,521698
2020-04-09,521698
2020-04-10,521698
2020-04-11,521698
2020-04-12,521698
2020-04-13,509415
2020-04-14,509415
2020-04-15,509415
2020-04-16,509415
2020-04-17,509415
2020-04-18,492516
2020-04-19,492516
2020-04-20,492516
2020-04-21,492516
2020-04-22,502608
2020-04-23,502608
2020-04-24,502608
2020-04-25,502608
2020-04-26,520794
2020-04-27,520794
2020-04-28,520794
2020-04-29,520794
2020-04-30,529678
2020-05-01,529678
2020-05-02,529678
2020-05-03,529678
2020-05-04,529678
2020-05-05,524439
2020-05-06,524439
2020-05-07,524439
2020-05-08,524439
2020-05-09,524439
2020-05-10,514128
2020-05-11,514128
2020-05-12,514128
2020-05-13,514128
