date_obj,Zamorakian%20hasta price
2018-11-27,12016669
2018-11-28,12052116
2018-11-29,12191302
2018-12-01,13270638
2018-12-02,13934170
2018-12-03,14197731
2018-12-04,14750745
2018-12-05,15352769
2018-12-07,16926429
2018-12-09,18370955
2018-12-10,17525353
2018-12-11,16841859
2018-12-12,15999766
2018-12-13,15440997
2018-12-14,16182042
2018-12-15,15968265
2018-12-16,15927840
2018-12-17,15404231
2018-12-18,15912900
2018-12-19,16287011
2018-12-20,16867094
2018-12-21,17707022
2018-12-22,17839806
2018-12-23,18172676
2018-12-24,17900989
2018-12-25,17360171
2018-12-26,17077695
2018-12-27,16672592
2018-12-28,16726123
2018-12-29,16886271
2018-12-30,17110921
2018-12-31,17310231
2019-01-01,17948356
2019-01-02,18637743
2019-01-03,19040008
2019-01-04,19801832
2019-01-05,19922860
2019-01-06,19117382
2019-01-08,17321481
2019-01-10,15790038
2019-01-11,15000536
2019-01-12,14250509
2019-01-13,13537983
2019-01-14,12861083
2019-01-15,12218241
2019-01-16,11607328
2019-01-17,11403923
2019-01-18,11519934
2019-01-19,11887013
2019-01-20,12393087
2019-01-21,12756937
2019-01-22,13297347
2019-01-23,13692583
2019-01-24,14098640
2019-01-25,13641534
2019-01-26,13373159
2019-01-27,13319119
2019-01-28,13171162
2019-01-29,13211242
2019-01-30,13530043
2019-01-31,13766594
2019-02-01,14270423
2019-02-02,14859568
2019-02-03,15010355
2019-02-04,15013867
2019-02-05,14743213
2019-02-06,14544820
2019-02-07,14488874
2019-02-08,14604015
2019-02-09,15204026
2019-02-10,15207324
2019-02-11,15038778
2019-02-12,15070223
2019-02-13,14957892
2019-02-14,15275859
2019-02-15,15355698
2019-02-16,15286084
2019-02-17,15300875
2019-02-18,15271340
2019-02-19,15008082
2019-02-20,14840799
2019-02-21,14702868
2019-02-22,14553046
2019-02-23,14751311
2019-02-24,14793404
2019-02-25,14795338
2019-02-26,14589776
2019-02-27,14617063
2019-02-28,14458985
2019-03-01,14462369
2019-03-02,14508994
2019-03-03,14714302
2019-03-04,14984612
2019-03-05,15045842
2019-03-06,15014271
2019-03-07,15104569
2019-03-08,15257468
2019-03-09,15506877
2019-03-10,15513692
2019-03-11,15422739
2019-03-12,15151452
2019-03-13,15012552
2019-03-14,14836853
2019-03-15,14730023
2019-03-16,14821077
2019-03-17,14775065
2019-03-18,14806350
2019-03-19,14769352
2019-03-20,14670119
2019-03-21,14608547
2019-03-22,14619236
2019-03-23,14807281
2019-03-24,14806564
2019-03-25,14747452
2019-03-26,14654266
2019-03-27,14698058
2019-03-28,14671014
2019-03-29,14711153
2019-03-30,14779913
2019-03-31,14816125
2019-04-01,14731651
2019-04-02,14714155
2019-04-03,14664650
2019-04-04,14627123
2019-04-05,14640316
2019-04-06,14682155
2019-04-07,14766354
2019-04-08,14858622
2019-04-09,14918735
2019-04-10,14843631
2019-04-11,14800046
2019-04-12,14755834
2019-04-13,14716294
2019-04-14,14897882
2019-04-15,14842300
2019-04-16,14806607
2019-04-17,14734293
2019-04-18,14586646
2019-04-19,14509785
2019-04-20,14519159
2019-04-21,14549752
2019-04-22,14596876
2019-04-23,14644672
2019-04-24,14736887
2019-04-25,14665999
2019-04-26,14726404
2019-04-27,14804509
2019-04-28,15139514
2019-04-29,15249111
2019-04-30,15204399
2019-05-01,15096472
2019-05-02,14992303
2019-05-03,15022889
2019-05-04,15247267
2019-05-05,15165947
2019-05-06,15099292
2019-05-07,14989130
2019-05-08,14918781
2019-05-09,14837107
2019-05-10,14727443
2019-05-11,14710144
2019-05-12,14689653
2019-05-13,14816160
2019-05-14,14696441
2019-05-15,14634875
2019-05-16,14501570
2019-05-17,14450748
2019-05-18,14590810
2019-05-19,14738527
2019-05-20,14867861
2019-05-21,15046044
2019-05-22,15018964
2019-05-23,14865559
2019-05-24,14828783
2019-05-25,14813915
2019-05-26,14905293
2019-05-27,14934292
2019-05-28,15122047
2019-05-29,14978625
2019-05-30,15016844
2019-05-31,14993461
2019-06-01,15056742
2019-06-02,15124626
2019-06-03,15032722
2019-06-04,14879007
2019-06-05,14718537
2019-06-06,14668601
2019-06-07,14624260
2019-06-08,14678555
2019-06-09,14886475
2019-06-10,14726705
2019-06-11,14680027
2019-06-12,14498722
2019-06-13,14493451
2019-06-14,14421189
2019-06-15,14410285
2019-06-16,14406888
2019-06-17,14364796
2019-06-18,14281388
2019-06-19,14217053
2019-06-20,13864834
2019-06-21,13782769
2019-06-22,13742181
2019-06-23,13518184
2019-06-24,13192919
2019-06-25,13204070
2019-06-26,13351978
2019-06-27,13727236
2019-06-28,13980642
2019-06-29,14343193
2019-06-30,14837171
2019-07-01,14668969
2019-07-02,14633840
2019-07-03,14670129
2019-07-04,14730206
2019-07-05,14688646
2019-07-06,14654040
2019-07-07,14767436
2019-07-08,14618468
2019-07-09,14543770
2019-07-10,14324436
2019-07-11,14266447
2019-07-12,14254096
2019-07-13,14246009
2019-07-14,14293612
2019-07-15,14282766
2019-07-16,14232149
2019-07-17,14238776
2019-07-18,14185536
2019-07-19,14217338
2019-07-20,14179157
2019-07-21,14155044
2019-07-22,14187946
2019-07-23,13993892
2019-07-24,13897039
2019-07-25,13518250
2019-07-26,13445020
2019-07-27,13219187
2019-07-28,13111797
2019-07-29,13068990
2019-07-30,13141931
2019-07-31,13119506
2019-08-01,13450967
2019-08-02,13577126
2019-08-03,13752136
2019-08-04,13987381
2019-08-05,14061890
2019-08-06,14092225
2019-08-07,14073374
2019-08-08,13937599
2019-08-09,13938973
2019-08-10,14049667
2019-08-11,14042630
2019-08-12,14009088
2019-08-13,13995864
2019-08-14,13943998
2019-08-15,13920946
2019-08-16,13936539
2019-08-17,14167330
2019-08-18,14208042
2019-08-19,14160436
2019-08-20,14069758
2019-08-21,14001346
2019-08-22,13903029
2019-08-23,13962052
2019-08-24,13965671
2019-08-24,13965671
2019-08-25,14034965
2019-08-25,14034965
2019-08-26,14060342
2019-08-26,14060342
2019-08-27,13986151
2019-08-27,13986151
2019-08-28,13934030
2019-08-29,13860707
2019-08-30,13912599
2019-08-31,13956771
2019-09-01,13950092
2019-09-02,13971796
2019-09-03,13915039
2019-09-04,13845678
2019-09-05,13760487
2019-09-06,13762671
2019-09-07,13782477
2019-09-08,14058028
2019-09-09,14004740
2019-09-10,13938066
2019-09-11,13680890
2019-09-12,13554302
2019-09-13,13580814
2019-09-14,13649478
2019-09-15,13875295
2019-09-16,13929027
2019-09-17,13855830
2019-09-18,13738070
2019-09-19,13751000
2019-09-20,13718231
2019-09-21,13708084
2019-09-22,13797094
2019-09-23,13808309
2019-09-24,13727731
2019-09-25,13637870
2019-09-26,13972643
2019-09-27,14514461
2019-09-28,14995840
2019-09-29,14896336
2019-09-30,14740703
2019-10-01,14589833
2019-10-02,14558659
2019-10-03,14464750
2019-10-04,14445598
2019-10-05,14454213
2019-10-06,14544667
2019-10-07,14563036
2019-10-08,14536794
2019-10-09,14518391
2019-10-10,14550508
2019-10-11,14944535
2019-10-12,15016916
2019-10-13,15293428
2019-10-14,15247121
2019-10-15,15344453
2019-10-16,15254763
2019-10-17,15044546
2019-10-18,14934996
2019-10-19,14905965
2019-10-20,14895143
2019-10-21,14905878
2019-10-22,14867546
2019-10-23,14783389
2019-10-24,14742221
2019-10-25,14703231
2019-10-26,14683506
2019-10-27,14745672
2019-10-28,14653600
2019-10-29,14600918
2019-10-30,14518919
2019-10-31,14471799
2019-11-01,14403857
2019-11-02,14367307
2019-11-03,14384607
2019-11-04,14468461
2019-11-05,14502145
2019-11-06,14424058
2019-11-07,14426601
2019-11-08,14323615
2019-11-09,14339082
2019-11-10,14414873
2019-11-11,14488022
2019-11-12,14425852
2019-11-13,14249078
2019-11-14,14207598
2019-11-15,14146584
2019-11-16,14022540
2019-11-17,13971555
2019-11-18,13893937
2019-11-19,13845112
2019-11-20,13832929
2019-11-21,13721322
2019-11-22,13710802
2019-11-23,13980205
2019-11-24,14012811
2019-11-25,13793917
2019-11-26,13916407
2019-11-27,13972349
2019-11-28,14027748
2019-11-29,13987337
2019-11-30,14088620
2019-12-01,14533043
2019-12-02,14670109
2019-12-03,14859646
2019-12-04,14549369
2019-12-05,14579557
2019-12-06,14487885
2019-12-07,14474705
2019-12-08,14663138
2019-12-09,15019114
2019-12-10,14735133
2019-12-11,14642323
2019-12-12,14586034
2019-12-13,14547473
2019-12-14,14963566
2019-12-15,15304657
2019-12-16,14914846
2019-12-17,14962634
2019-12-18,14890609
2019-12-19,14999694
2019-12-20,15129546
2019-12-21,15326725
2019-12-22,15374629
2019-12-23,15151703
2019-12-24,15186045
2019-12-25,15072981
2019-12-26,15151213
2019-12-27,15423403
2019-12-28,15625843
2019-12-29,15732725
2019-12-30,15945019
2019-12-31,15887827
2020-01-01,16191280
2020-01-02,16434244
2020-01-03,16413132
2020-01-04,16379100
2020-01-05,16314977
2020-01-06,15873841
2020-01-07,15728166
2020-01-08,15718666
2020-01-09,15673581
2020-01-10,15747841
2020-01-11,16360533
2020-01-12,16599033
2020-01-13,16472004
2020-01-14,16334316
2020-01-15,16142091
2020-01-16,15963447
2020-01-17,15880396
2020-01-18,15909144
2020-01-19,15875827
2020-01-20,15803704
2020-01-21,15782394
2020-01-22,15762558
2020-01-23,15736693
2020-01-24,15900981
2020-01-25,16109819
2020-01-26,16432059
2020-01-27,16607379
2020-01-28,16560007
2020-01-29,16459838
2020-01-30,16376836
2020-01-31,16373439
2020-02-01,16364805
2020-02-02,16504141
2020-02-03,16128097
2020-02-04,16133976
2020-02-05,16083092
2020-02-06,16721563
2020-02-07,17157455
2020-02-08,16578278
2020-02-09,16338987
2020-02-10,15888987
2020-02-11,15280300
2020-02-12,14971149
2020-02-13,14687111
2020-02-14,14529712
2020-02-15,14517929
2020-02-16,14592918
2020-02-17,14656174
2020-02-18,14668834
2020-02-19,14550028
2020-02-20,14539623
2020-02-21,14486809
2020-02-22,14548661
2020-02-23,14472545
2020-02-24,14360020
2020-02-25,14411873
2020-02-26,14370444
2020-02-27,14323970
2020-02-28,14753134
2020-02-29,15033077
2020-03-01,15491255
2020-03-02,15777384
2020-03-03,15554959
2020-03-04,15523758
2020-03-05,15548500
2020-03-06,15704763
2020-03-07,15763569
2020-03-08,15855674
2020-03-09,15670324
2020-03-10,15620806
2020-03-11,15568868
2020-03-12,15479599
2020-03-13,15454645
2020-03-14,15564473
2020-03-15,15535430
2020-03-16,15236582
2020-03-17,15198300
2020-03-18,15126639
2020-03-19,15065251
2020-03-20,15151163
2020-03-21,15526717
2020-03-22,15594954
2020-03-23,15500323
2020-03-24,15497439
2020-03-25,15835122
2020-03-26,15800016
2020-03-27,16079183
2020-03-28,16420627
2020-03-29,16514687
2020-03-30,16425916
2020-03-31,16448434
2020-04-01,16473137
2020-04-02,16547487
2020-04-03,16686465
2020-04-04,16930618
2020-04-05,16850933
2020-04-06,16675743
2020-04-07,16497557
2020-04-08,16288190
2020-04-09,16228109
2020-04-10,16177652
2020-04-11,16187111
2020-04-12,16123929
2020-04-13,15971277
2020-04-14,15825208
2020-04-15,15668903
2020-04-16,15580115
2020-04-17,15520811
2020-04-18,15564031
2020-04-19,15501236
2020-04-20,15226232
2020-04-21,15183473
2020-04-22,14964782
2020-04-23,14878608
2020-04-24,14862769
2020-04-25,14981223
2020-04-26,15177879
2020-04-27,15133971
2020-04-28,15279330
2020-04-29,15331083
2020-04-30,15444262
2020-05-01,15577055
2020-05-02,15763982
2020-05-03,15889034
2020-05-04,15822962
2020-05-05,15693243
2020-05-06,15639115
2020-05-07,15581925
2020-05-08,15562495
2020-05-09,15495206
2020-05-10,15431245
2020-05-11,15386717
2020-05-12,15370786
2020-05-13,15362689
