date_obj,Snapdragon%20potion%20(unf) price
2019-04-06,8078
2019-04-07,8061
2019-04-08,8122
2019-04-09,8173
2019-04-10,8208
2019-04-11,8225
2019-04-12,8146
2019-04-13,8090
2019-04-14,8087
2019-04-15,8105
2019-04-16,8051
2019-04-17,8053
2019-04-18,8038
2019-04-19,8057
2019-04-20,7948
2019-04-21,7844
2019-04-22,7801
2019-04-23,7858
2019-04-24,7934
2019-04-25,7857
2019-04-26,7846
2019-04-27,7860
2019-04-28,7846
2019-04-29,7821
2019-04-30,7779
2019-05-01,7891
2019-05-02,8114
2019-05-03,7947
2019-05-04,7983
2019-05-05,7996
2019-05-06,7889
2019-05-07,7864
2019-05-08,7855
2019-05-09,7822
2019-05-10,7798
2019-05-11,7770
2019-05-12,7791
2019-05-13,7892
2019-05-14,7981
2019-05-15,8010
2019-05-16,8021
2019-05-17,7957
2019-05-18,7964
2019-05-19,8039
2019-05-20,8088
2019-05-21,8000
2019-05-22,7949
2019-05-23,8059
2019-05-24,8033
2019-05-25,7987
2019-05-26,8049
2019-05-27,8064
2019-05-28,8022
2019-05-29,7974
2019-05-30,7952
2019-05-31,7964
2019-06-01,8010
2019-06-02,8186
2019-06-03,8215
2019-06-04,8169
2019-06-05,8062
2019-06-06,7896
2019-06-07,7693
2019-06-08,7511
2019-06-09,7663
2019-06-10,7663
2019-06-11,7697
2019-06-12,7789
2019-06-13,7796
2019-06-14,7691
2019-06-15,7631
2019-06-16,7607
2019-06-17,7576
2019-06-18,7697
2019-06-19,7740
2019-06-20,7716
2019-06-21,7651
2019-06-22,7610
2019-06-23,7528
2019-06-24,7477
2019-06-25,7432
2019-06-26,7428
2019-06-27,7510
2019-06-28,7543
2019-06-29,7608
2019-06-30,7737
2019-07-01,7857
2019-07-02,7800
2019-07-03,7700
2019-07-04,7705
2019-07-05,7682
2019-07-06,7656
2019-07-07,7691
2019-07-08,7695
2019-07-09,7749
2019-07-10,7818
2019-07-11,7958
2019-07-12,8077
2019-07-13,8144
2019-07-14,8129
2019-07-15,8116
2019-07-16,8116
2019-07-17,8196
2019-07-18,8277
2019-07-19,8366
2019-07-20,8374
2019-07-21,8381
2019-07-22,8413
2019-07-23,8489
2019-07-24,8634
2019-07-25,8963
2019-07-26,9186
2019-07-27,9232
2019-07-28,9194
2019-07-29,9096
2019-07-30,9021
2019-07-31,8748
2019-08-01,8334
2019-08-02,8306
2019-08-03,8634
2019-08-04,8935
2019-08-05,8912
2019-08-06,8968
2019-08-07,9116
2019-08-08,9352
2019-08-09,9411
2019-08-10,9274
2019-08-11,9179
2019-08-12,9029
2019-08-13,8995
2019-08-14,9085
2019-08-15,9138
2019-08-16,9142
2019-08-17,9192
2019-08-18,9119
2019-08-19,9022
2019-08-20,9000
2019-08-21,9028
2019-08-22,9118
2019-08-23,9138
2019-08-24,9327
2019-08-24,9327
2019-08-25,9727
2019-08-25,9727
2019-08-26,10000
2019-08-26,10000
2019-08-27,9936
2019-08-27,9936
2019-08-28,9756
2019-08-29,9496
2019-08-30,9546
2019-08-31,9779
2019-09-01,9856
2019-09-02,9783
2019-09-03,9676
2019-09-04,9567
2019-09-05,9498
2019-09-06,9496
2019-09-07,9728
2019-09-08,9898
2019-09-09,9768
2019-09-10,9715
2019-09-11,9575
2019-09-12,9457
2019-09-13,9272
2019-09-14,9288
2019-09-15,9513
2019-09-16,9811
2019-09-17,9775
2019-09-18,9656
2019-09-19,9571
2019-09-20,9513
2019-09-21,9495
2019-09-22,9570
2019-09-23,9788
2019-09-24,9804
2019-09-25,9772
2019-09-26,9783
2019-09-27,9754
2019-09-28,9745
2019-09-29,9852
2019-09-30,9934
2019-10-01,9935
2019-10-02,10005
2019-10-03,10022
2019-10-04,10044
2019-10-05,10007
2019-10-06,10056
2019-10-07,10267
2019-10-08,10185
2019-10-09,10134
2019-10-10,10190
2019-10-11,10143
2019-10-12,10100
2019-10-13,10033
2019-10-14,9963
2019-10-15,9925
2019-10-16,9846
2019-10-17,9709
2019-10-18,9811
2019-10-19,10259
2019-10-20,10257
2019-10-21,10073
2019-10-22,9869
2019-10-23,9767
2019-10-24,9864
2019-10-25,10095
2019-10-26,10037
2019-10-27,9873
2019-10-28,9815
2019-10-29,9871
2019-10-30,9840
2019-10-31,9965
2019-11-01,10073
2019-11-02,10089
2019-11-03,10105
2019-11-04,10050
2019-11-05,10019
2019-11-06,9981
2019-11-07,9947
2019-11-08,9951
2019-11-09,9989
2019-11-10,10011
2019-11-11,10144
2019-11-12,10316
2019-11-13,10264
2019-11-14,10242
2019-11-15,10170
2019-11-16,10212
2019-11-17,10212
2019-11-18,10295
2019-11-19,10532
2019-11-20,10246
2019-11-21,10246
2019-11-22,10105
2019-11-23,10144
2019-11-24,10279
2019-11-25,10223
2019-11-26,10143
2019-11-27,10169
2019-11-28,10194
2019-11-29,10169
2019-11-30,10233
2019-12-01,10142
2019-12-02,10081
2019-12-03,10141
2019-12-04,10479
2019-12-05,10446
2019-12-06,10452
2019-12-07,10358
2019-12-08,10340
2019-12-09,10171
2019-12-10,10056
2019-12-11,10084
2019-12-12,10066
2019-12-13,10089
2019-12-14,10193
2019-12-15,10188
2019-12-16,10139
2019-12-17,10098
2019-12-18,10036
2019-12-19,9961
2019-12-20,9940
2019-12-21,9994
2019-12-22,10067
2019-12-23,10051
2019-12-24,9988
2019-12-25,9919
2019-12-26,9855
2019-12-27,9807
2019-12-28,9964
2019-12-29,10119
2019-12-30,10155
2019-12-31,10116
2020-01-01,10055
2020-01-02,9858
2020-01-03,9872
2020-01-04,9884
2020-01-05,10018
2020-01-06,10101
2020-01-07,10012
2020-01-08,9923
2020-01-09,9942
2020-01-10,10017
2020-01-11,10039
2020-01-12,9959
2020-01-13,9950
2020-01-14,9922
2020-01-15,9913
2020-01-16,9871
2020-01-17,9888
2020-01-18,9933
2020-01-19,9931
2020-01-20,9934
2020-01-21,9923
2020-01-22,9854
2020-01-23,9860
2020-01-24,9830
2020-01-25,9984
2020-01-26,10120
2020-01-27,9987
2020-01-28,9917
2020-01-29,9885
2020-01-30,9902
2020-01-31,10125
2020-02-01,10170
2020-02-02,10135
2020-02-03,10057
2020-02-04,10033
2020-02-05,10162
2020-02-06,10527
2020-02-07,11054
2020-02-08,11496
2020-02-09,11427
2020-02-10,11357
2020-02-11,11248
2020-02-12,11212
2020-02-13,11197
2020-02-14,11044
2020-02-15,10843
2020-02-16,10845
2020-02-17,10968
2020-02-18,10982
2020-02-19,10912
2020-02-20,10961
2020-02-21,11085
2020-02-22,11288
2020-02-23,11467
2020-02-24,11221
2020-02-25,11125
2020-02-26,11285
2020-02-27,11682
2020-02-28,11591
2020-02-29,11432
2020-03-01,11369
2020-03-02,11581
2020-03-03,11807
2020-03-04,11699
2020-03-05,11534
2020-03-06,11419
2020-03-07,11282
2020-03-08,11127
2020-03-09,11261
2020-03-10,11506
2020-03-11,11471
2020-03-12,11415
2020-03-13,11432
2020-03-14,11547
2020-03-15,12036
2020-03-16,12230
2020-03-17,12245
2020-03-18,12339
2020-03-19,12335
2020-03-20,12321
2020-03-21,12197
2020-03-22,12475
2020-03-23,12584
2020-03-24,12616
2020-03-25,12678
2020-03-26,12882
2020-03-27,13527
2020-03-28,14051
2020-03-29,13756
2020-03-30,13206
2020-03-31,12630
2020-04-01,12551
2020-04-02,12625
2020-04-03,12678
2020-04-04,12721
2020-04-05,12450
2020-04-06,12019
2020-04-07,11657
2020-04-08,11570
2020-04-09,11555
2020-04-10,11639
2020-04-11,11765
2020-04-12,11677
2020-04-13,11726
2020-04-14,11669
2020-04-15,11852
2020-04-16,11972
2020-04-17,12046
2020-04-18,11884
2020-04-19,11825
2020-04-20,11845
2020-04-21,11871
2020-04-22,11858
2020-04-23,11746
2020-04-24,11664
2020-04-25,11591
2020-04-26,11569
2020-04-27,11682
2020-04-28,11897
2020-04-29,12001
2020-04-30,11944
2020-05-01,11764
2020-05-02,11601
2020-05-03,11532
2020-05-04,11476
2020-05-05,11369
2020-05-06,11248
2020-05-07,11202
2020-05-08,11016
2020-05-09,11004
2020-05-10,10873
2020-05-11,10803
2020-05-12,10599
2020-05-13,10440
