date_obj,Bass price
2019-08-25,177
2019-08-26,173
2019-08-27,173
2019-08-27,173
2019-08-28,170
2019-08-29,167
2019-08-30,160
2019-08-31,156
2019-09-01,156
2019-09-02,152
2019-09-03,150
2019-09-04,152
2019-09-05,158
2019-09-06,164
2019-09-07,168
2019-09-08,173
2019-09-09,167
2019-09-10,160
2019-09-11,158
2019-09-12,159
2019-09-13,160
2019-09-14,158
2019-09-15,152
2019-09-16,148
2019-09-17,148
2019-09-18,143
2019-09-19,138
2019-09-20,138
2019-09-21,136
2019-09-22,130
2019-09-23,126
2019-09-24,125
2019-09-25,122
2019-09-26,126
2019-09-27,120
2019-09-28,123
2019-09-29,129
2019-09-30,133
2019-10-01,137
2019-10-02,141
2019-10-03,144
2019-10-04,148
2019-10-05,154
2019-10-06,158
2019-10-07,162
2019-10-08,158
2019-10-09,162
2019-10-10,157
2019-10-11,155
2019-10-12,150
2019-10-13,142
2019-10-14,137
2019-10-15,135
2019-10-16,129
2019-10-17,133
2019-10-18,134
2019-10-19,129
2019-10-20,125
2019-10-21,129
2019-10-22,124
2019-10-23,125
2019-10-24,127
2019-10-25,128
2019-10-26,129
2019-10-27,129
2019-10-28,130
2019-10-29,132
2019-10-30,129
2019-10-31,129
2019-11-01,129
2019-11-02,128
2019-11-03,129
2019-11-04,129
2019-11-05,127
2019-11-06,126
2019-11-07,122
2019-11-08,119
2019-11-09,118
2019-11-10,116
2019-11-11,116
2019-11-12,113
2019-11-13,116
2019-11-14,119
2019-11-15,118
2019-11-16,117
2019-11-17,116
2019-11-18,114
2019-11-19,116
2019-11-20,113
2019-11-21,114
2019-11-22,111
2019-11-23,115
2019-11-24,118
2019-11-25,118
2019-11-26,117
2019-11-27,119
2019-11-28,120
2019-11-29,118
2019-11-30,118
2019-12-01,120
2019-12-02,118
2019-12-03,116
2019-12-04,116
2019-12-05,115
2019-12-06,114
2019-12-07,114
2019-12-08,111
2019-12-09,113
2019-12-10,113
2019-12-11,112
2019-12-12,112
2019-12-13,111
2019-12-14,110
2019-12-15,111
2019-12-16,112
2019-12-17,118
2019-12-18,124
2019-12-19,131
2019-12-20,138
2019-12-21,144
2019-12-22,152
2019-12-23,160
2019-12-24,167
2019-12-25,175
2019-12-26,182
2019-12-27,192
2019-12-28,198
2019-12-29,196
2019-12-30,198
2019-12-31,192
2020-01-01,186
2020-01-02,176
2020-01-03,169
2020-01-04,169
2020-01-05,163
2020-01-06,157
2020-01-07,157
2020-01-08,157
2020-01-09,162
2020-01-10,166
2020-01-11,165
2020-01-12,156
2020-01-13,157
2020-01-14,163
2020-01-15,165
2020-01-16,170
2020-01-17,168
2020-01-18,166
2020-01-19,157
2020-01-20,151
2020-01-21,153
2020-01-22,154
2020-01-23,153
2020-01-24,160
2020-01-25,166
2020-01-26,166
2020-01-27,157
2020-01-28,155
2020-01-29,151
2020-01-30,149
2020-01-31,143
2020-02-01,140
2020-02-02,140
2020-02-03,143
2020-02-04,151
2020-02-05,159
2020-02-06,165
2020-02-07,168
2020-02-08,175
2020-02-09,178
2020-02-10,178
2020-02-11,182
2020-02-12,186
2020-02-13,186
2020-02-14,185
2020-02-15,182
2020-02-16,187
2020-02-17,194
2020-02-18,200
2020-02-19,202
2020-02-20,192
2020-02-21,183
2020-02-22,173
2020-02-23,170
2020-02-24,167
2020-02-25,158
2020-02-26,155
2020-02-27,158
2020-02-28,162
2020-02-29,154
2020-03-01,146
2020-03-02,138
2020-03-03,139
2020-03-04,144
2020-03-05,149
2020-03-06,154
2020-03-07,157
2020-03-08,161
2020-03-09,165
2020-03-10,170
2020-03-11,171
2020-03-12,179
2020-03-13,188
2020-03-14,198
2020-03-15,205
2020-03-16,214
2020-03-17,223
2020-03-18,234
2020-03-19,246
2020-03-20,247
2020-03-21,249
2020-03-22,257
2020-03-23,266
2020-03-24,258
2020-03-25,261
2020-03-26,259
2020-03-27,264
2020-03-28,262
2020-03-29,267
2020-03-30,273
2020-03-31,272
2020-04-01,267
2020-04-02,269
2020-04-03,267
2020-04-04,281
2020-04-05,296
2020-04-06,302
2020-04-07,286
2020-04-08,274
2020-04-09,265
2020-04-10,257
2020-04-11,251
2020-04-12,244
2020-04-13,237
2020-04-14,225
2020-04-15,213
2020-04-16,202
2020-04-17,191
2020-04-18,181
2020-04-19,171
2020-04-20,162
2020-04-21,153
2020-04-22,145
2020-04-23,143
2020-04-24,148
2020-04-25,155
2020-04-26,162
2020-04-27,169
2020-04-28,170
2020-04-29,177
2020-04-30,177
2020-05-01,168
2020-05-02,167
2020-05-03,171
2020-05-04,178
2020-05-05,180
2020-05-06,171
2020-05-07,166
2020-05-08,160
2020-05-09,159
2020-05-10,163
2020-05-11,168
2020-05-12,169
2020-05-13,172
