date_obj,3rd%20age%20druidic%20robe%20top price
2019-11-14,1217764993
2019-11-15,1217764993
2019-11-16,1217764993
2019-11-17,1217764993
2019-11-18,1217764993
2019-11-19,1217764993
2019-11-20,1217764993
2019-11-21,1217764993
2019-11-22,1255798005
2019-11-23,1255798005
2019-11-24,1255798005
2019-11-25,1255798005
2019-11-26,1255798005
2019-11-27,1255798005
2019-11-28,1255798005
2019-11-29,1255798005
2019-11-30,1255798005
2019-12-01,1255798005
2019-12-02,1255798005
2019-12-03,1255798005
2019-12-04,1255798005
2019-12-05,1255798005
2019-12-06,1255798005
2019-12-07,1255798005
2019-12-08,1255798005
2019-12-09,1255798005
2019-12-10,1255798005
2019-12-11,1255798005
2019-12-12,1255798005
2019-12-13,1255798005
2019-12-14,1255798005
2019-12-15,1255798005
2019-12-16,1255798005
2019-12-17,1255798005
2019-12-18,1255798005
2019-12-19,1255798005
2019-12-20,1313105594
2019-12-21,1313105594
2019-12-22,1313105594
2019-12-23,1313105594
2019-12-24,1313105594
2019-12-25,1313105594
2019-12-26,1313105594
2019-12-27,1313105594
2019-12-28,1313105594
2019-12-29,1313105594
2019-12-30,1313105594
2019-12-31,1313105594
2020-01-01,1313105594
2020-01-02,1313105594
2020-01-03,1313105594
2020-01-04,1313105594
2020-01-05,1313105594
2020-01-06,1313105594
2020-01-07,1313105594
2020-01-08,1313105594
2020-01-09,1313105594
2020-01-10,1313105594
2020-01-11,1313105594
2020-01-12,1313105594
2020-01-13,1313105594
2020-01-14,1313105594
2020-01-15,1313105594
2020-01-16,1313105594
2020-01-17,1313105594
2020-01-18,1313105594
2020-01-19,1313105594
2020-01-20,1313105594
2020-01-21,1313105594
2020-01-22,1374359019
2020-01-23,1374359019
2020-01-24,1374359019
2020-01-25,1374359019
2020-01-26,1374359019
2020-01-27,1374359019
2020-01-28,1374359019
2020-01-29,1374359019
2020-01-30,1374359019
2020-01-31,1374359019
2020-02-01,1374359019
2020-02-02,1374359019
2020-02-03,1374359019
2020-02-04,1374359019
2020-02-05,1374359019
2020-02-06,1374359019
2020-02-07,1374359019
2020-02-08,1374359019
2020-02-09,1374359019
2020-02-10,1374359019
2020-02-11,1374359019
2020-02-12,1374359019
2020-02-13,1374359019
2020-02-14,1374359019
2020-02-15,1374359019
2020-02-16,1374359019
2020-02-17,1374359019
2020-02-18,1374359019
2020-02-19,1374359019
2020-02-20,1374359019
2020-02-21,1374359019
2020-02-22,1438056655
2020-02-23,1438056655
2020-02-24,1438056655
2020-02-25,1438056655
2020-02-26,1438056655
2020-02-27,1438056655
2020-02-28,1438056655
2020-02-29,1438056655
2020-03-01,1438056655
2020-03-02,1438056655
2020-03-03,1438056655
2020-03-04,1438056655
2020-03-05,1438056655
2020-03-06,1438056655
2020-03-07,1438056655
2020-03-08,1438056655
2020-03-09,1438056655
2020-03-10,1438056655
2020-03-11,1438056655
2020-03-12,1438056655
2020-03-13,1438056655
2020-03-14,1438056655
2020-03-15,1438056655
2020-03-16,1438056655
2020-03-17,1438056655
2020-03-18,1438056655
2020-03-19,1438056655
2020-03-20,1438056655
2020-03-21,1438056655
2020-03-22,1438056655
2020-03-23,1438056655
2020-03-24,1438056655
2020-03-25,1438056655
2020-03-26,1438056655
2020-03-27,1438056655
2020-03-28,1438056655
2020-03-29,1438056655
2020-03-30,1438056655
2020-03-31,1438056655
2020-04-01,1438056655
2020-04-02,1503216650
2020-04-03,1503216650
2020-04-04,1503216650
2020-04-05,1503216650
2020-04-06,1503216650
2020-04-07,1503216650
2020-04-08,1503216650
2020-04-09,1503216650
2020-04-10,1503216650
2020-04-11,1503216650
2020-04-12,1503216650
2020-04-13,1503216650
2020-04-14,1503216650
2020-04-15,1503216650
2020-04-16,1503216650
2020-04-17,1503216650
2020-04-18,1503216650
2020-04-19,1503216650
2020-04-20,1503216650
2020-04-21,1503216650
2020-04-22,1503216650
2020-04-23,1503216650
2020-04-24,1503216650
2020-04-25,1503216650
2020-04-26,1503216650
2020-04-27,1503216650
2020-04-28,1503216650
2020-04-29,1503216650
2020-04-30,1503216650
2020-05-01,1503216650
2020-05-02,1503216650
2020-05-03,1573565703
2020-05-04,1573565703
2020-05-05,1573565703
2020-05-06,1573565703
2020-05-07,1573565703
2020-05-08,1573565703
2020-05-09,1573565703
2020-05-10,1573565703
2020-05-11,1573565703
2020-05-12,1573565703
2020-05-13,1573565703
