date_obj,Larupia%20top price
2019-04-08,1118
2019-04-09,1118
2019-04-10,1083
2019-04-11,1083
2019-04-12,1083
2019-04-13,1086
2019-04-14,1086
2019-04-15,1086
2019-04-16,1093
2019-04-17,1093
2019-04-18,1093
2019-04-19,1093
2019-04-20,1111
2019-04-21,1111
2019-04-22,1111
2019-04-23,1075
2019-04-24,1075
2019-04-25,1075
2019-04-26,1051
2019-04-27,1051
2019-04-28,1051
2019-04-29,1051
2019-04-30,1035
2019-05-01,1035
2019-05-02,1035
2019-05-03,988
2019-05-04,988
2019-05-05,988
2019-05-06,994
2019-05-07,994
2019-05-08,994
2019-05-09,1044
2019-05-10,1044
2019-05-11,1044
2019-05-12,1095
2019-05-13,1095
2019-05-14,1095
2019-05-15,1150
2019-05-16,1150
2019-05-17,1150
2019-05-18,1208
2019-05-19,1208
2019-05-20,1208
2019-05-21,1208
2019-05-22,1216
2019-05-23,1216
2019-05-24,1216
2019-05-25,1217
2019-05-26,1217
2019-05-27,1217
2019-05-28,1189
2019-05-29,1189
2019-05-30,1189
2019-05-31,1189
2019-06-01,1163
2019-06-02,1163
2019-06-03,1163
2019-06-04,1123
2019-06-05,1123
2019-06-06,1123
2019-06-07,1123
2019-06-08,1066
2019-06-09,1066
2019-06-10,1066
2019-06-11,1066
2019-06-12,1042
2019-06-13,1042
2019-06-14,1042
2019-06-15,1042
2019-06-16,1024
2019-06-17,1024
2019-06-18,1024
2019-06-19,1024
2019-06-20,1010
2019-06-21,1010
2019-06-22,1010
2019-06-23,1010
2019-06-24,1008
2019-06-25,1008
2019-06-26,1008
2019-06-27,1008
2019-06-28,989
2019-06-29,989
2019-06-30,989
2019-07-01,989
2019-07-02,962
2019-07-03,962
2019-07-04,962
2019-07-05,962
2019-07-06,916
2019-07-07,916
2019-07-08,916
2019-07-09,916
2019-07-10,879
2019-07-11,879
2019-07-12,879
2019-07-13,879
2019-07-14,883
2019-07-15,883
2019-07-16,883
2019-07-17,883
2019-07-18,860
2019-07-19,860
2019-07-20,860
2019-07-21,860
2019-07-22,883
2019-07-23,883
2019-07-24,883
2019-07-25,883
2019-07-26,890
2019-07-27,890
2019-07-28,890
2019-07-29,890
2019-07-30,898
2019-07-31,898
2019-08-01,898
2019-08-02,898
2019-08-03,902
2019-08-04,902
2019-08-05,902
2019-08-06,902
2019-08-07,897
2019-08-08,897
2019-08-09,897
2019-08-10,897
2019-08-11,897
2019-08-12,874
2019-08-13,874
2019-08-14,874
2019-08-15,874
2019-08-16,891
2019-08-17,891
2019-08-18,891
2019-08-19,891
2019-08-20,894
2019-08-21,894
2019-08-22,894
2019-08-23,894
2019-08-24,891
2019-08-24,891
2019-08-25,891
2019-08-25,891
2019-08-26,891
2019-08-26,891
2019-08-27,891
2019-08-27,891
2019-08-28,891
2019-08-29,901
2019-08-30,901
2019-08-31,901
2019-09-01,901
2019-09-02,929
2019-09-03,929
2019-09-04,929
2019-09-05,929
2019-09-06,929
2019-09-07,967
2019-09-08,967
2019-09-09,967
2019-09-10,967
2019-09-11,967
2019-09-12,997
2019-09-13,997
2019-09-14,997
2019-09-15,997
2019-09-16,997
2019-09-17,985
2019-09-18,985
2019-09-19,985
2019-09-20,985
2019-09-21,985
2019-09-22,980
2019-09-23,980
2019-09-24,980
2019-09-25,980
2019-09-26,937
2019-09-27,937
2019-09-28,937
2019-09-29,937
2019-09-30,937
2019-10-01,914
2019-10-02,914
2019-10-03,914
2019-10-04,914
2019-10-05,914
2019-10-06,900
2019-10-07,900
2019-10-08,900
2019-10-09,900
2019-10-10,900
2019-10-11,876
2019-10-12,876
2019-10-13,876
2019-10-14,876
2019-10-15,866
2019-10-16,866
2019-10-17,866
2019-10-18,866
2019-10-19,866
2019-10-20,862
2019-10-21,862
2019-10-22,862
2019-10-23,862
2019-10-24,862
2019-10-25,857
2019-10-26,857
2019-10-27,857
2019-10-28,861
2019-10-29,861
2019-10-30,861
2019-10-31,861
2019-11-01,861
2019-11-02,859
2019-11-03,859
2019-11-04,859
2019-11-05,859
2019-11-06,859
2019-11-07,854
2019-11-08,854
2019-11-09,854
2019-11-10,854
2019-11-11,856
2019-11-12,856
2019-11-13,856
2019-11-14,856
2019-11-15,856
2019-11-16,835
2019-11-17,835
2019-11-18,835
2019-11-19,835
2019-11-20,835
2019-11-21,817
2019-11-22,817
2019-11-23,817
2019-11-24,817
2019-11-25,817
2019-11-26,807
2019-11-27,807
2019-11-28,807
2019-11-29,807
2019-11-30,807
2019-12-01,807
2019-12-02,783
2019-12-03,783
2019-12-04,783
2019-12-05,783
2019-12-06,783
2019-12-07,788
2019-12-08,788
2019-12-09,788
2019-12-10,788
2019-12-11,788
2019-12-12,788
2019-12-13,782
2019-12-14,782
2019-12-15,782
2019-12-16,782
2019-12-17,782
2019-12-18,771
2019-12-19,771
2019-12-20,771
2019-12-21,771
2019-12-22,771
2019-12-23,753
2019-12-24,753
2019-12-25,753
2019-12-26,753
2019-12-27,753
2019-12-28,732
2019-12-29,732
2019-12-30,732
2019-12-31,732
2020-01-01,732
2020-01-02,706
2020-01-03,706
2020-01-04,706
2020-01-05,706
2020-01-06,706
2020-01-07,701
2020-01-08,701
2020-01-09,701
2020-01-10,701
2020-01-11,701
2020-01-12,709
2020-01-13,709
2020-01-14,709
2020-01-15,709
2020-01-16,679
2020-01-17,679
2020-01-18,679
2020-01-19,679
2020-01-20,657
2020-01-21,657
2020-01-22,657
2020-01-23,657
2020-01-24,657
2020-01-25,643
2020-01-26,643
2020-01-27,643
2020-01-28,643
2020-01-29,658
2020-01-30,658
2020-01-31,658
2020-02-01,658
2020-02-02,658
2020-02-03,668
2020-02-04,668
2020-02-05,668
2020-02-06,668
2020-02-07,668
2020-02-08,694
2020-02-09,694
2020-02-10,694
2020-02-11,694
2020-02-12,727
2020-02-13,727
2020-02-14,727
2020-02-15,727
2020-02-16,762
2020-02-17,762
2020-02-18,762
2020-02-19,762
2020-02-20,796
2020-02-21,796
2020-02-22,796
2020-02-23,796
2020-02-24,813
2020-02-25,813
2020-02-26,813
2020-02-27,813
2020-02-28,808
2020-02-29,808
2020-03-01,808
2020-03-02,808
2020-03-03,798
2020-03-04,798
2020-03-05,798
2020-03-06,798
2020-03-07,798
2020-03-08,790
2020-03-09,790
2020-03-10,790
2020-03-11,790
2020-03-12,764
2020-03-13,764
2020-03-14,764
2020-03-15,764
2020-03-16,763
2020-03-17,763
2020-03-18,763
2020-03-19,763
2020-03-20,759
2020-03-21,759
2020-03-22,759
2020-03-23,747
2020-03-24,747
2020-03-25,747
2020-03-26,746
2020-03-27,746
2020-03-28,746
2020-03-29,744
2020-03-30,744
2020-03-31,744
2020-04-01,738
2020-04-02,738
2020-04-03,738
2020-04-04,773
2020-04-05,773
2020-04-06,773
2020-04-07,780
2020-04-08,780
2020-04-09,779
2020-04-10,779
2020-04-11,795
2020-04-12,795
2020-04-13,795
2020-04-14,793
2020-04-15,793
2020-04-16,793
2020-04-17,775
2020-04-18,775
2020-04-19,781
2020-04-20,781
2020-04-21,781
2020-04-22,821
2020-04-23,821
2020-04-24,821
2020-04-25,827
2020-04-26,827
2020-04-27,859
2020-04-28,859
2020-04-29,859
2020-04-30,859
2020-05-01,859
2020-05-02,859
2020-05-03,872
2020-05-04,872
2020-05-05,872
2020-05-06,916
2020-05-07,916
2020-05-08,916
2020-05-09,954
2020-05-10,954
2020-05-11,954
2020-05-12,954
2020-05-13,988
