date_obj,Raw%20bass price
2019-08-18,302
2019-08-19,302
2019-08-20,306
2019-08-21,306
2019-08-22,312
2019-08-23,312
2019-08-24,323
2019-08-24,323
2019-08-25,323
2019-08-25,323
2019-08-26,332
2019-08-26,332
2019-08-27,332
2019-08-27,332
2019-08-28,343
2019-08-29,343
2019-08-30,346
2019-08-31,346
2019-09-01,341
2019-09-02,341
2019-09-03,333
2019-09-04,333
2019-09-05,323
2019-09-06,323
2019-09-07,323
2019-09-08,323
2019-09-09,324
2019-09-10,324
2019-09-11,319
2019-09-12,319
2019-09-13,318
2019-09-14,318
2019-09-15,318
2019-09-16,318
2019-09-17,305
2019-09-18,305
2019-09-19,296
2019-09-20,296
2019-09-21,294
2019-09-22,294
2019-09-23,287
2019-09-24,287
2019-09-25,289
2019-09-26,304
2019-09-27,319
2019-09-28,334
2019-09-29,334
2019-09-30,339
2019-10-01,327
2019-10-02,327
2019-10-03,321
2019-10-04,321
2019-10-05,329
2019-10-06,326
2019-10-07,326
2019-10-08,333
2019-10-09,333
2019-10-10,339
2019-10-11,339
2019-10-12,344
2019-10-13,339
2019-10-14,339
2019-10-15,341
2019-10-16,341
2019-10-17,346
2019-10-18,346
2019-10-19,345
2019-10-20,345
2019-10-21,343
2019-10-22,343
2019-10-23,340
2019-10-24,340
2019-10-25,333
2019-10-26,333
2019-10-27,332
2019-10-28,332
2019-10-29,320
2019-10-30,320
2019-10-31,327
2019-11-01,327
2019-11-02,327
2019-11-03,327
2019-11-04,327
2019-11-05,327
2019-11-06,327
2019-11-07,328
2019-11-08,328
2019-11-09,327
2019-11-10,327
2019-11-11,324
2019-11-12,324
2019-11-13,324
2019-11-14,328
2019-11-15,328
2019-11-16,328
2019-11-17,328
2019-11-18,329
2019-11-19,329
2019-11-20,329
2019-11-21,329
2019-11-22,329
2019-11-23,330
2019-11-24,330
2019-11-25,328
2019-11-26,328
2019-11-27,328
2019-11-28,322
2019-11-29,322
2019-11-30,316
2019-12-01,316
2019-12-02,316
2019-12-03,316
2019-12-04,305
2019-12-05,305
2019-12-06,305
2019-12-07,308
2019-12-08,308
2019-12-09,307
2019-12-10,307
2019-12-11,312
2019-12-12,312
2019-12-13,312
2019-12-14,324
2019-12-15,324
2019-12-16,339
2019-12-17,339
2019-12-18,355
2019-12-19,355
2019-12-20,355
2019-12-21,373
2019-12-22,373
2019-12-23,389
2019-12-24,389
2019-12-25,409
2019-12-26,409
2019-12-27,429
2019-12-28,429
2019-12-29,450
2019-12-30,450
2019-12-31,473
2020-01-01,473
2020-01-02,497
2020-01-03,497
2020-01-04,521
2020-01-05,521
2020-01-06,548
2020-01-07,548
2020-01-08,576
2020-01-09,576
2020-01-10,582
2020-01-11,563
2020-01-12,563
2020-01-13,555
2020-01-14,555
2020-01-15,557
2020-01-16,557
2020-01-17,546
2020-01-18,546
2020-01-19,543
2020-01-20,543
2020-01-21,543
2020-01-22,529
2020-01-23,529
2020-01-24,527
2020-01-25,527
2020-01-26,524
2020-01-27,524
2020-01-28,514
2020-01-29,514
2020-01-30,499
2020-01-31,499
2020-02-01,492
2020-02-02,492
2020-02-03,492
2020-02-04,485
2020-02-05,485
2020-02-06,481
2020-02-07,481
2020-02-08,484
2020-02-09,484
2020-02-10,480
2020-02-11,480
2020-02-12,473
2020-02-13,473
2020-02-14,457
2020-02-15,457
2020-02-16,443
2020-02-17,449
2020-02-18,449
2020-02-19,447
2020-02-20,447
2020-02-21,450
2020-02-22,457
2020-02-23,457
2020-02-24,475
2020-02-25,475
2020-02-26,480
2020-02-27,480
2020-02-28,456
2020-02-29,456
2020-03-01,443
2020-03-02,443
2020-03-03,436
2020-03-04,436
2020-03-05,430
2020-03-06,430
2020-03-07,426
2020-03-08,426
2020-03-09,445
2020-03-10,455
2020-03-11,455
2020-03-12,446
2020-03-13,446
2020-03-14,437
2020-03-15,437
2020-03-16,430
2020-03-17,430
2020-03-18,417
2020-03-19,417
2020-03-20,404
2020-03-21,404
2020-03-22,408
2020-03-23,408
2020-03-24,395
2020-03-25,386
2020-03-26,375
2020-03-27,365
2020-03-28,366
2020-03-29,370
2020-03-30,374
2020-03-31,374
2020-04-01,371
2020-04-02,369
2020-04-03,369
2020-04-04,376
2020-04-05,383
2020-04-06,402
2020-04-07,421
2020-04-08,443
2020-04-09,466
2020-04-10,466
2020-04-11,489
2020-04-12,507
2020-04-13,531
2020-04-14,533
2020-04-15,512
2020-04-16,512
2020-04-17,498
2020-04-18,487
2020-04-19,480
2020-04-20,470
2020-04-21,470
2020-04-22,471
2020-04-23,459
2020-04-24,453
2020-04-25,440
2020-04-26,428
2020-04-27,428
2020-04-28,438
2020-04-29,442
2020-04-30,442
2020-05-01,442
2020-05-02,427
2020-05-03,411
2020-05-04,398
2020-05-05,387
2020-05-06,374
2020-05-07,365
2020-05-08,365
2020-05-09,349
2020-05-10,345
2020-05-11,346
2020-05-12,349
2020-05-13,351
