date_obj,Turquoise%20boots price
2019-07-05,599
2019-07-06,599
2019-07-07,617
2019-07-08,617
2019-07-09,617
2019-07-10,617
2019-07-11,617
2019-07-12,619
2019-07-13,619
2019-07-14,619
2019-07-15,619
2019-07-16,619
2019-07-17,608
2019-07-18,608
2019-07-19,608
2019-07-20,608
2019-07-21,608
2019-07-22,608
2019-07-23,607
2019-07-24,607
2019-07-25,607
2019-07-26,607
2019-07-27,607
2019-07-28,607
2019-07-29,611
2019-07-30,611
2019-07-31,611
2019-08-01,611
2019-08-02,611
2019-08-03,627
2019-08-04,627
2019-08-05,627
2019-08-06,627
2019-08-07,627
2019-08-08,627
2019-08-09,628
2019-08-10,628
2019-08-11,628
2019-08-12,628
2019-08-13,628
2019-08-14,628
2019-08-15,623
2019-08-16,623
2019-08-17,623
2019-08-18,623
2019-08-19,623
2019-08-20,639
2019-08-21,639
2019-08-22,639
2019-08-23,639
2019-08-24,639
2019-08-24,639
2019-08-25,655
2019-08-25,655
2019-08-26,655
2019-08-26,655
2019-08-27,655
2019-08-27,655
2019-08-28,655
2019-08-29,655
2019-08-30,674
2019-08-31,674
2019-09-01,674
2019-09-02,674
2019-09-03,674
2019-09-04,697
2019-09-05,697
2019-09-06,697
2019-09-07,697
2019-09-08,697
2019-09-09,697
2019-09-10,713
2019-09-11,713
2019-09-12,713
2019-09-13,713
2019-09-14,713
2019-09-15,713
2019-09-16,694
2019-09-17,694
2019-09-18,694
2019-09-19,694
2019-09-20,694
2019-09-21,694
2019-09-22,727
2019-09-23,727
2019-09-24,727
2019-09-25,727
2019-09-26,727
2019-09-27,727
2019-09-28,738
2019-09-29,738
2019-09-30,738
2019-10-01,738
2019-10-02,738
2019-10-03,738
2019-10-04,742
2019-10-05,742
2019-10-06,742
2019-10-07,742
2019-10-08,742
2019-10-09,742
2019-10-10,748
2019-10-11,748
2019-10-12,748
2019-10-13,748
2019-10-14,748
2019-10-15,748
2019-10-16,781
2019-10-17,781
2019-10-18,781
2019-10-19,781
2019-10-20,781
2019-10-21,781
2019-10-22,781
2019-10-23,805
2019-10-24,805
2019-10-25,805
2019-10-26,805
2019-10-27,805
2019-10-28,805
2019-10-29,805
2019-10-30,833
2019-10-31,833
2019-11-01,833
2019-11-02,833
2019-11-03,833
2019-11-04,833
2019-11-05,833
2019-11-06,844
2019-11-07,844
2019-11-08,844
2019-11-09,844
2019-11-10,844
2019-11-11,844
2019-11-12,879
2019-11-13,879
2019-11-14,879
2019-11-15,879
2019-11-16,879
2019-11-17,879
2019-11-18,905
2019-11-19,905
2019-11-20,905
2019-11-21,905
2019-11-22,905
2019-11-23,905
2019-11-24,905
2019-11-25,920
2019-11-26,920
2019-11-27,920
2019-11-28,920
2019-11-29,920
2019-11-30,920
2019-12-01,920
2019-12-02,925
2019-12-03,925
2019-12-04,925
2019-12-05,925
2019-12-06,925
2019-12-07,925
2019-12-08,925
2019-12-09,898
2019-12-10,898
2019-12-11,898
2019-12-12,898
2019-12-13,898
2019-12-14,898
2019-12-15,920
2019-12-16,920
2019-12-17,920
2019-12-18,920
2019-12-19,920
2019-12-20,920
2019-12-21,951
2019-12-22,951
2019-12-23,951
2019-12-24,951
2019-12-25,951
2019-12-26,951
2019-12-27,993
2019-12-28,993
2019-12-29,993
2019-12-30,993
2019-12-31,993
2020-01-01,1002
2020-01-02,1002
2020-01-03,1002
2020-01-04,1002
2020-01-05,1002
2020-01-06,995
2020-01-07,995
2020-01-08,995
2020-01-09,995
2020-01-10,995
2020-01-11,951
2020-01-12,951
2020-01-13,951
2020-01-14,951
2020-01-15,951
2020-01-16,927
2020-01-17,927
2020-01-18,927
2020-01-19,927
2020-01-20,927
2020-01-21,927
2020-01-22,916
2020-01-23,916
2020-01-24,916
2020-01-25,916
2020-01-26,916
2020-01-27,901
2020-01-28,901
2020-01-29,901
2020-01-30,901
2020-01-31,901
2020-02-01,901
2020-02-02,861
2020-02-03,861
2020-02-04,861
2020-02-05,861
2020-02-06,861
2020-02-07,819
2020-02-08,819
2020-02-09,819
2020-02-10,819
2020-02-11,788
2020-02-12,788
2020-02-13,788
2020-02-14,788
2020-02-15,788
2020-02-16,788
2020-02-17,763
2020-02-18,763
2020-02-19,763
2020-02-20,763
2020-02-21,763
2020-02-22,726
2020-02-23,726
2020-02-24,726
2020-02-25,726
2020-02-26,726
2020-02-27,705
2020-02-28,705
2020-02-29,705
2020-03-01,705
2020-03-02,705
2020-03-03,679
2020-03-04,679
2020-03-05,679
2020-03-06,679
2020-03-07,679
2020-03-08,679
2020-03-09,650
2020-03-10,650
2020-03-11,650
2020-03-12,650
2020-03-13,650
2020-03-14,620
2020-03-15,620
2020-03-16,620
2020-03-17,620
2020-03-18,620
2020-03-19,611
2020-03-20,611
2020-03-21,611
2020-03-22,605
2020-03-23,605
2020-03-24,605
2020-03-25,605
2020-03-26,578
2020-03-27,578
2020-03-28,578
2020-03-29,562
2020-03-30,562
2020-03-31,562
2020-04-01,580
2020-04-02,580
2020-04-03,580
2020-04-04,580
2020-04-05,599
2020-04-06,599
2020-04-07,599
2020-04-08,596
2020-04-09,596
2020-04-10,596
2020-04-11,596
2020-04-12,578
2020-04-13,578
2020-04-14,578
2020-04-15,578
2020-04-16,575
2020-04-17,575
2020-04-18,575
2020-04-19,550
2020-04-20,550
2020-04-21,550
2020-04-22,550
2020-04-23,558
2020-04-24,558
2020-04-25,558
2020-04-26,586
2020-04-27,586
2020-04-28,586
2020-04-29,596
2020-04-30,596
2020-05-01,596
2020-05-02,596
2020-05-03,607
2020-05-04,607
2020-05-05,607
2020-05-06,607
2020-05-07,613
2020-05-08,613
2020-05-09,613
2020-05-10,613
2020-05-11,604
2020-05-12,604
2020-05-13,604
