date_obj,Teak%20kitchen%20table%20(flatpack) price
2019-05-25,314
2019-05-26,314
2019-05-27,314
2019-05-28,314
2019-05-29,314
2019-05-30,314
2019-05-31,298
2019-06-01,298
2019-06-02,298
2019-06-03,298
2019-06-04,298
2019-06-05,298
2019-06-06,298
2019-06-07,298
2019-06-08,298
2019-06-09,298
2019-06-10,298
2019-06-11,298
2019-06-12,298
2019-06-13,298
2019-06-14,298
2019-06-15,298
2019-06-16,298
2019-06-17,298
2019-06-18,298
2019-06-19,298
2019-06-20,298
2019-06-21,298
2019-06-22,298
2019-06-23,298
2019-06-24,298
2019-06-25,298
2019-06-26,298
2019-06-27,284
2019-06-28,284
2019-06-29,284
2019-06-30,284
2019-07-01,284
2019-07-02,284
2019-07-03,284
2019-07-04,284
2019-07-05,284
2019-07-06,284
2019-07-07,284
2019-07-08,284
2019-07-09,284
2019-07-10,284
2019-07-11,284
2019-07-12,284
2019-07-13,284
2019-07-14,284
2019-07-15,284
2019-07-16,284
2019-07-17,284
2019-07-18,284
2019-07-19,284
2019-07-20,284
2019-07-21,284
2019-07-22,284
2019-07-23,284
2019-07-24,284
2019-07-25,284
2019-07-26,284
2019-07-27,270
2019-07-28,270
2019-07-29,270
2019-07-30,270
2019-07-31,270
2019-08-01,270
2019-08-02,270
2019-08-03,270
2019-08-04,270
2019-08-05,270
2019-08-06,270
2019-08-07,270
2019-08-08,270
2019-08-09,270
2019-08-10,270
2019-08-11,270
2019-08-12,270
2019-08-13,270
2019-08-14,270
2019-08-15,270
2019-08-16,270
2019-08-17,270
2019-08-18,270
2019-08-19,261
2019-08-20,261
2019-08-21,261
2019-08-22,261
2019-08-23,261
2019-08-24,261
2019-08-24,261
2019-08-25,261
2019-08-25,261
2019-08-26,261
2019-08-26,261
2019-08-27,261
2019-08-27,261
2019-08-28,261
2019-08-29,261
2019-08-30,261
2019-08-31,261
2019-09-01,261
2019-09-02,261
2019-09-03,261
2019-09-04,261
2019-09-05,261
2019-09-06,261
2019-09-07,261
2019-09-08,261
2019-09-09,261
2019-09-10,261
2019-09-11,261
2019-09-12,261
2019-09-13,261
2019-09-14,247
2019-09-15,247
2019-09-16,247
2019-09-17,247
2019-09-18,247
2019-09-19,247
2019-09-20,247
2019-09-21,247
2019-09-22,247
2019-09-23,247
2019-09-24,247
2019-09-25,247
2019-09-26,247
2019-09-27,247
2019-09-28,247
2019-09-29,247
2019-09-30,247
2019-10-01,247
2019-10-02,247
2019-10-03,247
2019-10-04,247
2019-10-05,247
2019-10-06,247
2019-10-07,247
2019-10-08,247
2019-10-09,247
2019-10-10,235
2019-10-11,235
2019-10-12,235
2019-10-13,235
2019-10-14,235
2019-10-15,235
2019-10-16,235
2019-10-17,235
2019-10-18,235
2019-10-19,235
2019-10-20,235
2019-10-21,235
2019-10-22,235
2019-10-23,235
2019-10-24,235
2019-10-25,235
2019-10-26,235
2019-10-27,235
2019-10-28,235
2019-10-29,235
2019-10-30,235
2019-10-31,235
2019-11-01,235
2019-11-02,235
2019-11-03,235
2019-11-04,235
2019-11-05,235
2019-11-06,235
2019-11-07,235
2019-11-08,225
2019-11-09,225
2019-11-10,225
2019-11-11,225
2019-11-12,225
2019-11-13,225
2019-11-14,225
2019-11-15,225
2019-11-16,225
2019-11-17,225
2019-11-18,225
2019-11-19,225
2019-11-20,225
2019-11-21,225
2019-11-22,225
2019-11-23,225
2019-11-24,225
2019-11-25,225
2019-11-26,225
2019-11-27,225
2019-11-28,225
2019-11-29,225
2019-11-30,225
2019-12-01,225
2019-12-02,225
2019-12-03,225
2019-12-04,225
2019-12-05,225
2019-12-06,225
2019-12-07,225
2019-12-08,225
2019-12-09,225
2019-12-10,225
2019-12-11,225
2019-12-12,225
2019-12-13,225
2019-12-14,215
2019-12-15,215
2019-12-16,215
2019-12-17,215
2019-12-18,215
2019-12-19,215
2019-12-20,215
2019-12-21,215
2019-12-22,215
2019-12-23,215
2019-12-24,215
2019-12-25,215
2019-12-26,215
2019-12-27,215
2019-12-28,215
2019-12-29,215
2019-12-30,215
2019-12-31,215
2020-01-01,215
2020-01-02,215
2020-01-03,215
2020-01-04,215
2020-01-05,215
2020-01-06,215
2020-01-07,215
2020-01-08,215
2020-01-09,215
2020-01-10,215
2020-01-11,205
2020-01-12,205
2020-01-13,205
2020-01-14,205
2020-01-15,205
2020-01-16,205
2020-01-17,205
2020-01-18,205
2020-01-19,205
2020-01-20,205
2020-01-21,205
2020-01-22,205
2020-01-23,205
2020-01-24,205
2020-01-25,205
2020-01-26,205
2020-01-27,205
2020-01-28,205
2020-01-29,205
2020-01-30,205
2020-01-31,205
2020-02-01,205
2020-02-02,205
2020-02-03,205
2020-02-04,205
2020-02-05,195
2020-02-06,195
2020-02-07,195
2020-02-08,195
2020-02-09,195
2020-02-10,195
2020-02-11,195
2020-02-12,195
2020-02-13,195
2020-02-14,195
2020-02-15,195
2020-02-16,195
2020-02-17,195
2020-02-18,195
2020-02-19,195
2020-02-20,195
2020-02-21,195
2020-02-22,195
2020-02-23,195
2020-02-24,195
2020-02-25,186
2020-02-26,186
2020-02-27,186
2020-02-28,186
2020-02-29,186
2020-03-01,186
2020-03-02,186
2020-03-03,186
2020-03-04,186
2020-03-05,186
2020-03-06,186
2020-03-07,186
2020-03-08,186
2020-03-09,186
2020-03-10,186
2020-03-11,186
2020-03-12,186
2020-03-13,186
2020-03-14,186
2020-03-15,186
2020-03-16,186
2020-03-17,177
2020-03-18,177
2020-03-19,177
2020-03-20,177
2020-03-21,177
2020-03-22,177
2020-03-23,177
2020-03-24,177
2020-03-25,177
2020-03-26,177
2020-03-27,177
2020-03-28,177
2020-03-29,177
2020-03-30,177
2020-03-31,177
2020-04-01,169
2020-04-02,169
2020-04-03,169
2020-04-04,169
2020-04-05,169
2020-04-06,169
2020-04-07,169
2020-04-08,169
2020-04-09,169
2020-04-10,169
2020-04-11,169
2020-04-12,169
2020-04-13,169
2020-04-14,169
2020-04-15,161
2020-04-16,161
2020-04-17,161
2020-04-18,161
2020-04-19,161
2020-04-20,161
2020-04-21,161
2020-04-22,161
2020-04-23,161
2020-04-24,161
2020-04-25,161
2020-04-26,161
2020-04-27,161
2020-04-28,161
2020-04-29,152
2020-04-30,152
2020-05-01,152
2020-05-02,152
2020-05-03,152
2020-05-04,152
2020-05-05,152
2020-05-06,152
2020-05-07,152
2020-05-08,152
2020-05-09,152
2020-05-10,152
2020-05-11,152
2020-05-12,152
2020-05-13,152
