date_obj,Lunar%20isle%20teleport price
2019-04-05,3356
2019-04-06,3392
2019-04-07,3453
2019-04-08,3463
2019-04-09,3380
2019-04-10,3327
2019-04-11,3335
2019-04-12,3389
2019-04-13,3463
2019-04-14,3405
2019-04-15,3361
2019-04-16,3228
2019-04-17,3077
2019-04-18,3010
2019-04-19,3042
2019-04-20,3127
2019-04-21,2990
2019-04-22,2851
2019-04-23,2708
2019-04-24,2572
2019-04-25,2448
2019-04-26,2368
2019-04-27,2334
2019-04-28,2262
2019-04-29,2289
2019-04-30,2236
2019-05-01,2290
2019-05-02,2399
2019-05-03,2519
2019-05-04,2627
2019-05-05,2680
2019-05-06,2656
2019-05-07,2622
2019-05-08,2527
2019-05-09,2505
2019-05-10,2498
2019-05-11,2522
2019-05-12,2580
2019-05-13,2704
2019-05-14,2826
2019-05-15,2771
2019-05-16,2694
2019-05-17,2712
2019-05-18,2594
2019-05-19,2496
2019-05-20,2415
2019-05-21,2339
2019-05-22,2286
2019-05-23,2348
2019-05-24,2407
2019-05-25,2430
2019-05-26,2414
2019-05-27,2382
2019-05-28,2290
2019-05-29,2261
2019-05-30,2341
2019-05-31,2380
2019-06-01,2391
2019-06-02,2380
2019-06-03,2379
2019-06-04,2392
2019-06-05,2394
2019-06-06,2428
2019-06-07,2335
2019-06-08,2287
2019-06-09,2225
2019-06-10,2198
2019-06-11,2231
2019-06-12,2250
2019-06-13,2324
2019-06-14,2423
2019-06-15,2520
2019-06-16,2471
2019-06-17,2472
2019-06-18,2491
2019-06-19,2490
2019-06-20,2488
2019-06-21,2456
2019-06-22,2428
2019-06-23,2512
2019-06-24,2638
2019-06-25,2770
2019-06-26,2889
2019-06-27,3034
2019-06-28,3186
2019-06-29,3346
2019-06-30,3497
2019-07-01,3329
2019-07-02,3227
2019-07-03,3326
2019-07-04,3493
2019-07-05,3631
2019-07-06,3798
2019-07-07,3988
2019-07-08,4107
2019-07-09,4069
2019-07-10,4035
2019-07-11,4016
2019-07-12,3879
2019-07-13,3736
2019-07-14,3745
2019-07-15,3820
2019-07-16,3824
2019-07-17,3748
2019-07-18,3794
2019-07-19,3779
2019-07-20,3953
2019-07-21,4151
2019-07-22,4359
2019-07-23,4571
2019-07-24,4671
2019-07-25,4563
2019-07-26,4539
2019-07-27,4612
2019-07-28,4471
2019-07-29,4257
2019-07-30,4068
2019-07-31,4042
2019-08-01,4037
2019-08-02,3991
2019-08-03,3966
2019-08-04,3842
2019-08-05,3781
2019-08-06,3790
2019-08-07,3638
2019-08-08,3463
2019-08-09,3296
2019-08-10,3131
2019-08-11,2974
2019-08-12,2825
2019-08-13,2683
2019-08-14,2572
2019-08-15,2482
2019-08-16,2560
2019-08-17,2537
2019-08-18,2534
2019-08-19,2438
2019-08-20,2445
2019-08-21,2481
2019-08-22,2593
2019-08-23,2710
2019-08-24,2625
2019-08-24,2625
2019-08-25,2664
2019-08-25,2664
2019-08-26,2642
2019-08-26,2642
2019-08-27,2691
2019-08-27,2691
2019-08-28,2762
2019-08-29,2766
2019-08-30,2840
2019-08-31,2982
2019-09-01,3132
2019-09-02,3289
2019-09-03,3454
2019-09-04,3627
2019-09-05,3809
2019-09-06,4000
2019-09-07,4200
2019-09-08,4410
2019-09-09,4608
2019-09-10,4839
2019-09-11,4847
2019-09-12,4604
2019-09-13,4479
2019-09-14,4501
2019-09-15,4491
2019-09-16,4504
2019-09-17,4516
2019-09-18,4653
2019-09-19,4708
2019-09-20,4860
2019-09-21,5102
2019-09-22,5358
2019-09-23,5626
2019-09-24,5771
2019-09-25,5561
2019-09-26,5524
2019-09-27,5483
2019-09-28,5361
2019-09-29,5113
2019-09-30,4879
2019-10-01,4706
2019-10-02,4502
2019-10-03,4316
2019-10-04,4109
2019-10-05,3915
2019-10-06,3774
2019-10-07,3653
2019-10-08,3729
2019-10-09,3817
2019-10-10,3757
2019-10-11,3688
2019-10-12,3753
2019-10-13,3896
2019-10-14,4091
2019-10-15,4296
2019-10-16,4511
2019-10-17,4737
2019-10-18,4944
2019-10-19,5073
2019-10-20,5196
2019-10-21,5235
2019-10-22,5332
2019-10-23,5284
2019-10-24,5208
2019-10-25,5165
2019-10-26,4917
2019-10-27,4737
2019-10-28,4568
2019-10-29,4462
2019-10-30,4354
2019-10-31,4235
2019-11-01,4124
2019-11-02,4027
2019-11-03,4016
2019-11-04,4217
2019-11-05,4428
2019-11-06,4600
2019-11-07,4421
2019-11-08,4226
2019-11-09,4093
2019-11-10,4038
2019-11-11,4000
2019-11-12,3984
2019-11-13,3961
2019-11-14,3923
2019-11-15,4120
2019-11-16,4289
2019-11-17,4431
2019-11-18,4572
2019-11-19,4801
2019-11-20,5042
2019-11-21,5158
2019-11-22,5301
2019-11-23,5466
2019-11-24,5739
2019-11-25,5871
2019-11-26,5829
2019-11-27,5663
2019-11-28,5437
2019-11-29,5460
2019-11-30,5600
2019-12-01,5462
2019-12-02,5254
2019-12-03,5042
2019-12-04,5034
2019-12-05,5071
2019-12-06,5015
2019-12-07,5182
2019-12-08,5352
2019-12-09,5183
2019-12-10,5188
2019-12-11,5203
2019-12-12,5464
2019-12-13,5664
2019-12-14,5550
2019-12-15,5460
2019-12-16,5426
2019-12-17,5403
2019-12-18,5406
2019-12-19,5534
2019-12-20,5642
2019-12-21,5905
2019-12-22,6059
2019-12-23,6053
2019-12-24,5905
2019-12-25,5804
2019-12-26,5888
2019-12-27,6132
2019-12-28,6439
2019-12-29,6761
2019-12-30,7100
2019-12-31,7305
2020-01-01,7149
2020-01-02,6833
2020-01-03,6816
2020-01-04,6690
2020-01-05,6446
2020-01-06,6466
2020-01-07,6306
2020-01-08,6175
2020-01-09,6150
2020-01-10,6201
2020-01-11,6377
2020-01-12,6581
2020-01-13,6665
2020-01-14,6692
2020-01-15,6817
2020-01-16,6887
2020-01-17,6646
2020-01-18,6500
2020-01-19,6451
2020-01-20,6528
2020-01-21,6498
2020-01-22,6423
2020-01-23,6320
2020-01-24,6228
2020-01-25,6167
2020-01-26,6097
2020-01-27,5861
2020-01-28,5901
2020-01-29,5946
2020-01-30,6008
2020-01-31,5824
2020-02-01,5644
2020-02-02,5618
2020-02-03,5392
2020-02-04,5216
2020-02-05,5089
2020-02-06,4884
2020-02-07,4704
2020-02-08,4550
2020-02-09,4372
2020-02-10,4251
2020-02-11,4209
2020-02-12,4110
2020-02-13,4111
2020-02-14,4166
2020-02-15,4215
2020-02-16,4386
2020-02-17,4597
2020-02-18,4807
2020-02-19,4826
2020-02-20,4800
2020-02-21,4703
2020-02-22,4833
2020-02-23,5075
2020-02-24,5326
2020-02-25,5282
2020-02-26,5287
2020-02-27,5271
2020-02-28,5332
2020-02-29,5322
2020-03-01,5432
2020-03-02,5673
2020-03-03,5954
2020-03-04,6132
2020-03-05,6064
2020-03-06,6080
2020-03-07,6096
2020-03-08,6078
2020-03-09,6252
2020-03-10,6319
2020-03-11,6156
2020-03-12,5975
2020-03-13,5815
2020-03-14,5728
2020-03-15,5852
2020-03-16,5892
2020-03-17,5727
2020-03-18,5882
2020-03-19,6160
2020-03-20,6425
2020-03-21,6305
2020-03-22,6073
2020-03-23,5936
2020-03-24,6016
2020-03-25,5969
2020-03-26,5955
2020-03-27,5945
2020-03-28,6017
2020-03-29,5969
2020-03-30,5943
2020-03-31,5915
2020-04-01,5931
2020-04-02,5938
2020-04-03,5983
2020-04-04,6087
2020-04-05,6041
2020-04-06,5875
2020-04-07,5651
2020-04-08,5502
2020-04-09,5519
2020-04-10,5573
2020-04-11,5500
2020-04-12,5637
2020-04-13,5665
2020-04-14,5674
2020-04-15,5734
2020-04-16,5709
2020-04-17,5630
2020-04-18,5589
2020-04-19,5566
2020-04-20,5494
2020-04-21,5459
2020-04-22,5522
2020-04-23,5442
2020-04-24,5299
2020-04-25,5286
2020-04-26,5167
2020-04-27,4995
2020-04-28,4997
2020-04-29,4982
2020-04-30,5010
2020-05-01,5162
2020-05-02,5190
2020-05-03,5153
2020-05-04,5089
2020-05-05,5085
2020-05-06,5095
2020-05-07,5079
2020-05-08,5081
2020-05-09,5078
2020-05-10,5172
2020-05-11,5153
2020-05-12,5050
2020-05-13,5044
