date_obj,Red%20spiky%20vambraces price
2019-04-06,1853
2019-04-07,1834
2019-04-08,1873
2019-04-09,1872
2019-04-10,1851
2019-04-11,1800
2019-04-12,1782
2019-04-13,1779
2019-04-14,1781
2019-04-15,1787
2019-04-16,1805
2019-04-17,1814
2019-04-18,1823
2019-04-19,1822
2019-04-20,1809
2019-04-21,1798
2019-04-22,1810
2019-04-23,1844
2019-04-24,1835
2019-04-25,1789
2019-04-26,1786
2019-04-27,1792
2019-04-28,1803
2019-04-29,1806
2019-04-30,1807
2019-05-01,1785
2019-05-02,1779
2019-05-03,1785
2019-05-04,1799
2019-05-05,1810
2019-05-06,1823
2019-05-07,1853
2019-05-08,1871
2019-05-09,1870
2019-05-10,1850
2019-05-11,1824
2019-05-12,1831
2019-05-13,1832
2019-05-14,1848
2019-05-15,1866
2019-05-16,1845
2019-05-17,1832
2019-05-18,1806
2019-05-19,1774
2019-05-20,1776
2019-05-21,1786
2019-05-22,1773
2019-05-23,1780
2019-05-24,1793
2019-05-25,1803
2019-05-26,1793
2019-05-27,1790
2019-05-28,1791
2019-05-29,1801
2019-05-30,1812
2019-05-31,1824
2019-06-01,1823
2019-06-02,1813
2019-06-03,1801
2019-06-04,1825
2019-06-05,1826
2019-06-06,1818
2019-06-07,1810
2019-06-08,1799
2019-06-09,1815
2019-06-10,1815
2019-06-11,1812
2019-06-12,1846
2019-06-13,1849
2019-06-14,1842
2019-06-15,1832
2019-06-16,1845
2019-06-17,1823
2019-06-18,1829
2019-06-19,1842
2019-06-20,1849
2019-06-21,1844
2019-06-22,1843
2019-06-23,1844
2019-06-24,1831
2019-06-25,1853
2019-06-26,1843
2019-06-27,1834
2019-06-28,1830
2019-06-29,1784
2019-06-30,1811
2019-07-01,1780
2019-07-02,1797
2019-07-03,1802
2019-07-04,1815
2019-07-05,1847
2019-07-06,1856
2019-07-07,1866
2019-07-08,1846
2019-07-09,1873
2019-07-10,1863
2019-07-11,1903
2019-07-12,1893
2019-07-13,1900
2019-07-14,1855
2019-07-15,1852
2019-07-16,1840
2019-07-17,1822
2019-07-18,1832
2019-07-19,1838
2019-07-20,1833
2019-07-21,1841
2019-07-22,1843
2019-07-23,1848
2019-07-24,1858
2019-07-25,1862
2019-07-26,1858
2019-07-27,1848
2019-07-28,1774
2019-07-29,1793
2019-07-30,1781
2019-07-31,1784
2019-08-01,1804
2019-08-02,1816
2019-08-03,1819
2019-08-04,1767
2019-08-05,1802
2019-08-06,1781
2019-08-07,1779
2019-08-08,1775
2019-08-09,1759
2019-08-10,1759
2019-08-11,1738
2019-08-12,1724
2019-08-13,1731
2019-08-14,1732
2019-08-15,1750
2019-08-16,1771
2019-08-17,1788
2019-08-18,1771
2019-08-19,1775
2019-08-20,1777
2019-08-21,1773
2019-08-22,1782
2019-08-23,1776
2019-08-24,1758
2019-08-24,1758
2019-08-25,1777
2019-08-25,1777
2019-08-26,1795
2019-08-26,1795
2019-08-27,1787
2019-08-27,1787
2019-08-28,1786
2019-08-29,1782
2019-08-30,1799
2019-08-31,1809
2019-09-01,1831
2019-09-02,1830
2019-09-03,1805
2019-09-04,1794
2019-09-05,1800
2019-09-06,1805
2019-09-07,1782
2019-09-08,1791
2019-09-09,1782
2019-09-10,1804
2019-09-11,1816
2019-09-12,1775
2019-09-13,1779
2019-09-14,1765
2019-09-15,1812
2019-09-16,1796
2019-09-17,1795
2019-09-18,1770
2019-09-19,1754
2019-09-20,1736
2019-09-21,1715
2019-09-22,1714
2019-09-23,1722
2019-09-24,1739
2019-09-25,1764
2019-09-26,1763
2019-09-27,1732
2019-09-28,1729
2019-09-29,1758
2019-09-30,1757
2019-10-01,1715
2019-10-02,1715
2019-10-03,1692
2019-10-04,1705
2019-10-05,1712
2019-10-06,1716
2019-10-07,1720
2019-10-08,1724
2019-10-09,1713
2019-10-10,1714
2019-10-11,1682
2019-10-12,1681
2019-10-13,1674
2019-10-14,1672
2019-10-15,1693
2019-10-16,1697
2019-10-17,1719
2019-10-18,1716
2019-10-19,1699
2019-10-20,1656
2019-10-21,1699
2019-10-22,1700
2019-10-23,1690
2019-10-24,1703
2019-10-25,1695
2019-10-26,1712
2019-10-27,1700
2019-10-28,1703
2019-10-29,1700
2019-10-30,1712
2019-10-31,1697
2019-11-01,1690
2019-11-02,1697
2019-11-03,1699
2019-11-04,1731
2019-11-05,1730
2019-11-06,1754
2019-11-07,1715
2019-11-08,1710
2019-11-09,1718
2019-11-10,1707
2019-11-11,1719
2019-11-12,1718
2019-11-13,1737
2019-11-14,1746
2019-11-15,1735
2019-11-16,1680
2019-11-17,1633
2019-11-18,1639
2019-11-19,1663
2019-11-20,1676
2019-11-21,1691
2019-11-22,1694
2019-11-23,1687
2019-11-24,1693
2019-11-25,1697
2019-11-26,1684
2019-11-27,1709
2019-11-28,1713
2019-11-29,1709
2019-11-30,1717
2019-12-01,1717
2019-12-02,1701
2019-12-03,1722
2019-12-04,1699
2019-12-05,1706
2019-12-06,1717
2019-12-07,1729
2019-12-08,1728
2019-12-09,1729
2019-12-10,1723
2019-12-11,1671
2019-12-12,1671
2019-12-13,1691
2019-12-14,1685
2019-12-15,1680
2019-12-16,1714
2019-12-17,1737
2019-12-18,1702
2019-12-19,1693
2019-12-20,1730
2019-12-21,1766
2019-12-22,1747
2019-12-23,1748
2019-12-24,1760
2019-12-25,1764
2019-12-26,1742
2019-12-27,1725
2019-12-28,1743
2019-12-29,1761
2019-12-30,1746
2019-12-31,1744
2020-01-01,1726
2020-01-02,1752
2020-01-03,1739
2020-01-04,1680
2020-01-05,1665
2020-01-06,1666
2020-01-07,1694
2020-01-08,1720
2020-01-09,1754
2020-01-10,1753
2020-01-11,1762
2020-01-12,1773
2020-01-13,1737
2020-01-14,1712
2020-01-15,1716
2020-01-16,1729
2020-01-17,1687
2020-01-18,1702
2020-01-19,1681
2020-01-20,1690
2020-01-21,1696
2020-01-22,1716
2020-01-23,1734
2020-01-24,1696
2020-01-25,1731
2020-01-26,1738
2020-01-27,1723
2020-01-28,1727
2020-01-29,1717
2020-01-30,1696
2020-01-31,1715
2020-02-01,1688
2020-02-02,1687
2020-02-03,1704
2020-02-04,1724
2020-02-05,1732
2020-02-06,1749
2020-02-07,1750
2020-02-08,1720
2020-02-09,1667
2020-02-10,1704
2020-02-11,1680
2020-02-12,1713
2020-02-13,1746
2020-02-14,1751
2020-02-15,1758
2020-02-16,1758
2020-02-17,1737
2020-02-18,1746
2020-02-19,1751
2020-02-20,1769
2020-02-21,1738
2020-02-22,1751
2020-02-23,1722
2020-02-24,1707
2020-02-25,1735
2020-02-26,1757
2020-02-27,1716
2020-02-28,1735
2020-02-29,1715
2020-03-01,1718
2020-03-02,1757
2020-03-03,1747
2020-03-04,1742
2020-03-05,1729
2020-03-06,1733
2020-03-07,1731
2020-03-08,1760
2020-03-09,1750
2020-03-10,1777
2020-03-11,1774
2020-03-12,1771
2020-03-13,1754
2020-03-14,1731
2020-03-15,1711
2020-03-16,1686
2020-03-17,1674
2020-03-18,1698
2020-03-19,1700
2020-03-20,1722
2020-03-21,1742
2020-03-22,1750
2020-03-23,1759
2020-03-24,1758
2020-03-25,1761
2020-03-26,1741
2020-03-27,1749
2020-03-28,1739
2020-03-29,1713
2020-03-30,1727
2020-03-31,1742
2020-04-01,1733
2020-04-02,1736
2020-04-03,1755
2020-04-04,1739
2020-04-05,1727
2020-04-06,1734
2020-04-07,1734
2020-04-08,1747
2020-04-09,1725
2020-04-10,1729
2020-04-11,1752
2020-04-12,1749
2020-04-13,1755
2020-04-14,1755
2020-04-15,1755
2020-04-16,1771
2020-04-17,1776
2020-04-18,1755
2020-04-19,1757
2020-04-20,1758
2020-04-21,1776
2020-04-22,1782
2020-04-23,1786
2020-04-24,1792
2020-04-25,1780
2020-04-26,1760
2020-04-27,1757
2020-04-28,1762
2020-04-29,1751
2020-04-30,1742
2020-05-01,1759
2020-05-02,1768
2020-05-03,1780
2020-05-04,1784
2020-05-05,1787
2020-05-06,1800
2020-05-07,1797
2020-05-08,1796
2020-05-09,1787
2020-05-10,1776
2020-05-11,1783
2020-05-12,1781
2020-05-13,1789
