date_obj,Toy%20cat price
2019-04-07,6400
2019-04-08,6400
2019-04-09,6400
2019-04-10,6400
2019-04-11,6418
2019-04-12,6418
2019-04-13,6418
2019-04-14,6566
2019-04-15,6566
2019-04-16,6566
2019-04-17,6566
2019-04-18,6548
2019-04-19,6548
2019-04-20,6548
2019-04-21,6548
2019-04-22,6485
2019-04-23,6485
2019-04-24,6485
2019-04-25,6717
2019-04-26,6717
2019-04-27,6717
2019-04-28,6613
2019-04-29,6613
2019-04-30,6613
2019-05-01,6289
2019-05-02,6289
2019-05-03,5975
2019-05-04,5975
2019-05-05,5693
2019-05-06,5693
2019-05-07,5693
2019-05-08,5409
2019-05-09,5409
2019-05-10,5409
2019-05-11,5138
2019-05-12,5138
2019-05-13,4976
2019-05-14,4976
2019-05-15,4976
2019-05-16,4976
2019-05-17,4995
2019-05-18,4995
2019-05-19,5080
2019-05-20,5080
2019-05-21,5080
2019-05-22,5080
2019-05-23,4986
2019-05-24,4986
2019-05-25,4986
2019-05-26,4986
2019-05-27,5236
2019-05-28,5236
2019-05-29,5236
2019-05-30,5498
2019-05-31,5498
2019-06-01,5498
2019-06-02,5498
2019-06-03,5505
2019-06-04,5505
2019-06-05,5505
2019-06-06,5432
2019-06-07,5432
2019-06-08,5432
2019-06-09,5167
2019-06-10,5167
2019-06-11,5167
2019-06-12,5168
2019-06-13,5168
2019-06-14,5168
2019-06-15,5168
2019-06-16,5343
2019-06-17,5343
2019-06-18,5343
2019-06-19,5343
2019-06-20,5611
2019-06-21,5611
2019-06-22,5611
2019-06-23,5832
2019-06-24,5832
2019-06-25,5832
2019-06-26,5832
2019-06-27,5978
2019-06-28,5978
2019-06-29,5978
2019-06-30,5755
2019-07-01,5755
2019-07-02,5755
2019-07-03,5670
2019-07-04,5670
2019-07-05,5670
2019-07-06,5670
2019-07-07,5855
2019-07-08,5855
2019-07-09,5855
2019-07-10,5805
2019-07-11,5805
2019-07-12,5805
2019-07-13,5805
2019-07-14,6049
2019-07-15,6049
2019-07-16,6049
2019-07-17,6049
2019-07-18,6194
2019-07-19,6194
2019-07-20,6194
2019-07-21,6194
2019-07-22,6282
2019-07-23,6282
2019-07-24,6282
2019-07-25,6282
2019-07-26,6357
2019-07-27,6357
2019-07-28,6357
2019-07-29,6134
2019-07-30,6134
2019-07-31,6134
2019-08-01,5838
2019-08-02,5838
2019-08-03,5838
2019-08-04,5546
2019-08-05,5546
2019-08-06,5546
2019-08-07,5485
2019-08-08,5485
2019-08-09,5485
2019-08-10,5485
2019-08-11,5377
2019-08-12,5377
2019-08-13,5377
2019-08-14,5509
2019-08-15,5509
2019-08-16,5770
2019-08-17,5770
2019-08-18,5770
2019-08-19,5953
2019-08-20,5953
2019-08-21,5953
2019-08-22,6129
2019-08-23,6129
2019-08-24,6206
2019-08-24,6206
2019-08-25,6206
2019-08-25,6206
2019-08-26,6206
2019-08-26,6206
2019-08-27,5996
2019-08-27,5996
2019-08-28,5996
2019-08-29,5859
2019-08-30,5859
2019-08-31,5859
2019-09-01,5793
2019-09-02,5793
2019-09-03,5793
2019-09-04,5710
2019-09-05,5710
2019-09-06,5710
2019-09-07,5468
2019-09-08,5468
2019-09-09,5468
2019-09-10,5468
2019-09-11,5194
2019-09-12,5194
2019-09-13,5194
2019-09-14,4981
2019-09-15,4981
2019-09-16,4964
2019-09-17,4964
2019-09-18,5078
2019-09-19,5078
2019-09-20,5078
2019-09-21,5093
2019-09-22,5093
2019-09-23,5093
2019-09-24,4872
2019-09-25,4872
2019-09-26,4872
2019-09-27,4745
2019-09-28,4745
2019-09-29,4745
2019-09-30,4535
2019-10-01,4535
2019-10-02,4535
2019-10-03,4312
2019-10-04,4312
2019-10-05,4312
2019-10-06,4108
2019-10-07,4108
2019-10-08,4108
2019-10-09,4108
2019-10-10,3902
2019-10-11,3902
2019-10-12,3902
2019-10-13,3723
2019-10-14,3723
2019-10-15,3723
2019-10-16,3557
2019-10-17,3557
2019-10-18,3557
2019-10-19,3398
2019-10-20,3398
2019-10-21,3398
2019-10-22,3228
2019-10-23,3228
2019-10-24,3228
2019-10-25,3066
2019-10-26,3066
2019-10-27,2936
2019-10-28,2936
2019-10-29,2936
2019-10-30,2990
2019-10-31,2990
2019-11-01,2990
2019-11-02,3020
2019-11-03,3020
2019-11-04,3020
2019-11-05,3149
2019-11-06,3149
2019-11-07,3305
2019-11-08,3305
2019-11-09,3470
2019-11-10,3470
2019-11-11,3470
2019-11-12,3624
2019-11-13,3624
2019-11-14,3624
2019-11-15,3702
2019-11-16,3702
2019-11-17,3702
2019-11-18,3790
2019-11-19,3790
2019-11-20,3790
2019-11-21,3790
2019-11-22,3876
2019-11-23,3876
2019-11-24,3876
2019-11-25,4006
2019-11-26,4006
2019-11-27,4006
2019-11-28,4006
2019-11-29,3898
2019-11-30,3898
2019-12-01,3898
2019-12-02,3920
2019-12-03,3920
2019-12-04,3818
2019-12-05,3818
2019-12-06,3818
2019-12-07,3741
2019-12-08,3741
2019-12-09,3821
2019-12-10,3821
2019-12-11,3702
2019-12-12,3702
2019-12-13,3702
2019-12-14,3547
2019-12-15,3547
2019-12-16,3547
2019-12-17,3597
2019-12-18,3597
2019-12-19,3597
2019-12-20,3561
2019-12-21,3561
2019-12-22,3561
2019-12-23,3544
2019-12-24,3544
2019-12-25,3565
2019-12-26,3565
2019-12-27,3565
2019-12-28,3628
2019-12-29,3628
2019-12-30,3628
2019-12-31,3446
2020-01-01,3446
2020-01-02,3446
2020-01-03,3340
2020-01-04,3340
2020-01-05,3340
2020-01-06,3336
2020-01-07,3336
2020-01-08,3336
2020-01-09,3386
2020-01-10,3386
2020-01-11,3285
2020-01-12,3285
2020-01-13,3285
2020-01-14,3285
2020-01-15,3231
2020-01-16,3231
2020-01-17,3231
2020-01-18,3311
2020-01-19,3311
2020-01-20,3307
2020-01-21,3307
2020-01-22,3307
2020-01-23,3346
2020-01-24,3346
2020-01-25,3322
2020-01-26,3322
2020-01-27,3308
2020-01-28,3308
2020-01-29,3260
2020-01-30,3260
2020-01-31,3318
2020-02-01,3318
2020-02-02,3430
2020-02-03,3430
2020-02-04,3405
2020-02-05,3405
2020-02-06,3502
2020-02-07,3502
2020-02-08,3347
2020-02-09,3347
2020-02-10,3194
2020-02-11,3194
2020-02-12,3169
2020-02-13,3169
2020-02-14,3198
2020-02-15,3198
2020-02-16,3224
2020-02-17,3224
2020-02-18,3163
2020-02-19,3163
2020-02-20,3273
2020-02-21,3273
2020-02-22,3317
2020-02-23,3317
2020-02-24,3294
2020-02-25,3294
2020-02-26,3321
2020-02-27,3321
2020-02-28,3285
2020-02-29,3285
2020-03-01,3331
2020-03-02,3331
2020-03-03,3331
2020-03-04,3331
2020-03-05,3296
2020-03-06,3296
2020-03-07,3253
2020-03-08,3253
2020-03-09,3090
2020-03-10,3090
2020-03-11,2984
2020-03-12,2984
2020-03-13,2965
2020-03-14,2965
2020-03-15,2971
2020-03-16,2971
2020-03-17,3018
2020-03-18,3018
2020-03-19,3062
2020-03-20,3062
2020-03-21,2965
2020-03-22,2965
2020-03-23,2975
2020-03-24,2975
2020-03-25,2937
2020-03-26,2937
2020-03-27,2974
2020-03-28,2974
2020-03-29,2934
2020-03-30,2934
2020-03-31,2944
2020-04-01,2944
2020-04-02,2965
2020-04-03,2965
2020-04-04,2965
2020-04-05,2920
2020-04-06,2920
2020-04-07,2817
2020-04-08,2901
2020-04-09,2901
2020-04-10,2856
2020-04-11,2981
2020-04-12,2981
2020-04-13,2833
2020-04-14,2703
2020-04-15,2728
2020-04-16,2728
2020-04-17,2728
2020-04-18,2591
2020-04-19,2591
2020-04-20,2461
2020-04-21,2461
2020-04-22,2337
2020-04-23,2337
2020-04-24,2220
2020-04-25,2220
2020-04-26,2311
2020-04-27,2386
2020-04-28,2386
2020-04-29,2488
2020-04-30,2488
2020-05-01,2577
2020-05-02,2577
2020-05-03,2554
2020-05-04,2554
2020-05-05,2681
2020-05-06,2805
2020-05-07,2805
2020-05-08,2927
2020-05-09,2927
2020-05-10,3065
2020-05-11,3065
2020-05-12,2990
2020-05-13,2990
