date_obj,Runite%20bolts%20(unf) price
2019-08-15,494
2019-08-16,481
2019-08-17,472
2019-08-18,457
2019-08-19,448
2019-08-20,449
2019-08-21,446
2019-08-22,455
2019-08-23,459
2019-08-24,452
2019-08-24,452
2019-08-25,473
2019-08-25,473
2019-08-26,484
2019-08-26,484
2019-08-27,491
2019-08-27,491
2019-08-28,497
2019-08-29,490
2019-08-30,498
2019-08-31,499
2019-09-01,500
2019-09-02,509
2019-09-03,514
2019-09-04,516
2019-09-05,521
2019-09-06,510
2019-09-07,513
2019-09-08,511
2019-09-09,510
2019-09-10,521
2019-09-11,515
2019-09-12,508
2019-09-13,500
2019-09-14,501
2019-09-15,506
2019-09-16,509
2019-09-17,518
2019-09-18,512
2019-09-19,513
2019-09-20,513
2019-09-21,522
2019-09-22,531
2019-09-23,544
2019-09-24,536
2019-09-25,521
2019-09-26,525
2019-09-27,528
2019-09-28,525
2019-09-29,524
2019-09-30,521
2019-10-01,519
2019-10-02,523
2019-10-03,521
2019-10-04,519
2019-10-05,515
2019-10-06,500
2019-10-07,505
2019-10-08,494
2019-10-09,502
2019-10-10,513
2019-10-11,533
2019-10-12,528
2019-10-13,533
2019-10-14,539
2019-10-15,538
2019-10-16,527
2019-10-17,511
2019-10-18,509
2019-10-19,513
2019-10-20,518
2019-10-21,512
2019-10-22,510
2019-10-23,507
2019-10-24,516
2019-10-25,525
2019-10-26,528
2019-10-27,538
2019-10-28,525
2019-10-29,528
2019-10-30,533
2019-10-31,535
2019-11-01,539
2019-11-02,544
2019-11-03,550
2019-11-04,554
2019-11-05,560
2019-11-06,558
2019-11-07,567
2019-11-08,561
2019-11-09,546
2019-11-10,545
2019-11-11,557
2019-11-12,572
2019-11-13,583
2019-11-14,581
2019-11-15,555
2019-11-16,554
2019-11-17,569
2019-11-18,572
2019-11-19,569
2019-11-20,572
2019-11-21,564
2019-11-22,580
2019-11-23,593
2019-11-24,590
2019-11-25,583
2019-11-26,584
2019-11-27,586
2019-11-28,594
2019-11-29,604
2019-11-30,612
2019-12-01,630
2019-12-02,628
2019-12-03,641
2019-12-04,640
2019-12-05,640
2019-12-06,642
2019-12-07,631
2019-12-08,631
2019-12-09,647
2019-12-10,643
2019-12-11,630
2019-12-12,632
2019-12-13,642
2019-12-14,641
2019-12-15,657
2019-12-16,679
2019-12-17,687
2019-12-18,697
2019-12-19,693
2019-12-20,681
2019-12-21,655
2019-12-22,638
2019-12-23,652
2019-12-24,666
2019-12-25,669
2019-12-26,683
2019-12-27,659
2019-12-28,635
2019-12-29,629
2019-12-30,641
2019-12-31,658
2020-01-01,668
2020-01-02,674
2020-01-03,656
2020-01-04,635
2020-01-05,625
2020-01-06,639
2020-01-07,637
2020-01-08,651
2020-01-09,644
2020-01-10,617
2020-01-11,615
2020-01-12,608
2020-01-13,606
2020-01-14,595
2020-01-15,585
2020-01-16,574
2020-01-17,563
2020-01-18,570
2020-01-19,577
2020-01-20,562
2020-01-21,550
2020-01-22,533
2020-01-23,531
2020-01-24,530
2020-01-25,521
2020-01-26,537
2020-01-27,551
2020-01-28,566
2020-01-29,579
2020-01-30,577
2020-01-31,550
2020-02-01,527
2020-02-02,516
2020-02-03,521
2020-02-04,518
2020-02-05,503
2020-02-06,483
2020-02-07,476
2020-02-08,468
2020-02-09,454
2020-02-10,465
2020-02-11,469
2020-02-12,465
2020-02-13,472
2020-02-14,475
2020-02-15,485
2020-02-16,485
2020-02-17,494
2020-02-18,508
2020-02-19,500
2020-02-20,505
2020-02-21,495
2020-02-22,490
2020-02-23,504
2020-02-24,520
2020-02-25,514
2020-02-26,510
2020-02-27,504
2020-02-28,494
2020-02-29,491
2020-03-01,486
2020-03-02,496
2020-03-03,502
2020-03-04,517
2020-03-05,522
2020-03-06,527
2020-03-07,514
2020-03-08,514
2020-03-09,506
2020-03-10,508
2020-03-11,504
2020-03-12,513
2020-03-13,505
2020-03-14,503
2020-03-15,505
2020-03-16,525
2020-03-17,528
2020-03-18,512
2020-03-19,508
2020-03-20,511
2020-03-21,505
2020-03-22,504
2020-03-23,497
2020-03-24,487
2020-03-25,480
2020-03-26,476
2020-03-27,468
2020-03-28,454
2020-03-29,453
2020-03-30,466
2020-03-31,472
2020-04-01,482
2020-04-02,486
2020-04-03,487
2020-04-04,482
2020-04-05,480
2020-04-06,479
2020-04-07,482
2020-04-08,470
2020-04-09,461
2020-04-10,446
2020-04-11,448
2020-04-12,450
2020-04-13,441
2020-04-14,433
2020-04-15,426
2020-04-16,438
2020-04-17,438
2020-04-18,441
2020-04-19,437
2020-04-20,434
2020-04-21,441
2020-04-22,444
2020-04-23,453
2020-04-24,453
2020-04-25,460
2020-04-26,455
2020-04-27,434
2020-04-28,431
2020-04-29,440
2020-04-30,442
2020-05-01,451
2020-05-02,453
2020-05-03,439
2020-05-04,430
2020-05-05,424
2020-05-06,408
2020-05-07,404
2020-05-08,418
2020-05-09,429
2020-05-10,445
2020-05-11,449
2020-05-12,447
2020-05-13,453
