date_obj,Proselyte%20harness%20f price
2019-04-02,28621
2019-04-03,28621
2019-04-04,28621
2019-04-05,28621
2019-04-06,28621
2019-04-07,28621
2019-04-08,28621
2019-04-09,28621
2019-04-10,28621
2019-04-11,28779
2019-04-12,28779
2019-04-13,28779
2019-04-14,28779
2019-04-15,28779
2019-04-16,28779
2019-04-17,28779
2019-04-18,28779
2019-04-19,27715
2019-04-20,27715
2019-04-21,27715
2019-04-22,27715
2019-04-23,27715
2019-04-24,27715
2019-04-25,27715
2019-04-26,27715
2019-04-27,27715
2019-04-28,27715
2019-04-29,27715
2019-04-30,27495
2019-05-01,27495
2019-05-02,27495
2019-05-03,27495
2019-05-04,27495
2019-05-05,27495
2019-05-06,27495
2019-05-07,27495
2019-05-08,27495
2019-05-09,27495
2019-05-10,27495
2019-05-11,27495
2019-05-12,27161
2019-05-13,27161
2019-05-14,27161
2019-05-15,27161
2019-05-16,27161
2019-05-17,27161
2019-05-18,27161
2019-05-19,27161
2019-05-20,27161
2019-05-21,27161
2019-05-22,27161
2019-05-23,28029
2019-05-24,28029
2019-05-25,28029
2019-05-26,28029
2019-05-27,28029
2019-05-28,28029
2019-05-29,28029
2019-05-30,28029
2019-05-31,28029
2019-06-01,28029
2019-06-02,28029
2019-06-03,28029
2019-06-04,28029
2019-06-05,27505
2019-06-06,27505
2019-06-07,27505
2019-06-08,27505
2019-06-09,27505
2019-06-10,27505
2019-06-11,27505
2019-06-12,27505
2019-06-13,27505
2019-06-14,27505
2019-06-15,27505
2019-06-16,27505
2019-06-17,27750
2019-06-18,27750
2019-06-19,27750
2019-06-20,27750
2019-06-21,27750
2019-06-22,27750
2019-06-23,27750
2019-06-24,27750
2019-06-25,27750
2019-06-26,27750
2019-06-27,28419
2019-06-28,28419
2019-06-29,28419
2019-06-30,28419
2019-07-01,28419
2019-07-02,28419
2019-07-03,28419
2019-07-04,28419
2019-07-05,28419
2019-07-06,28419
2019-07-07,28419
2019-07-08,28419
2019-07-09,27672
2019-07-10,27672
2019-07-11,27672
2019-07-12,27672
2019-07-13,27672
2019-07-14,27672
2019-07-15,27672
2019-07-16,27672
2019-07-17,27672
2019-07-18,27672
2019-07-19,27672
2019-07-20,27672
2019-07-21,27432
2019-07-22,27432
2019-07-23,27432
2019-07-24,27432
2019-07-25,27432
2019-07-26,27432
2019-07-27,27432
2019-07-28,27432
2019-07-29,27432
2019-07-30,27432
2019-07-31,27432
2019-08-01,27432
2019-08-02,27233
2019-08-03,27233
2019-08-04,27233
2019-08-05,27233
2019-08-06,27233
2019-08-07,27233
2019-08-08,27233
2019-08-09,27233
2019-08-10,27233
2019-08-11,27233
2019-08-12,27233
2019-08-13,27270
2019-08-14,27270
2019-08-15,27270
2019-08-16,27270
2019-08-17,27270
2019-08-18,27270
2019-08-19,27270
2019-08-20,27270
2019-08-21,27270
2019-08-22,27270
2019-08-23,27270
2019-08-24,27270
2019-08-24,27270
2019-08-25,27240
2019-08-25,27240
2019-08-26,27240
2019-08-26,27240
2019-08-27,27240
2019-08-27,27240
2019-08-28,27240
2019-08-29,27240
2019-08-30,27240
2019-08-31,27240
2019-09-01,27240
2019-09-02,27240
2019-09-03,27240
2019-09-04,27240
2019-09-05,27240
2019-09-06,27240
2019-09-07,26837
2019-09-08,26837
2019-09-09,26837
2019-09-10,26837
2019-09-11,26837
2019-09-12,26837
2019-09-13,26837
2019-09-14,26837
2019-09-15,26837
2019-09-16,26837
2019-09-17,26837
2019-09-18,27215
2019-09-19,27215
2019-09-20,27215
2019-09-21,27215
2019-09-22,27215
2019-09-23,27215
2019-09-24,27215
2019-09-25,27215
2019-09-26,27215
2019-09-27,27215
2019-09-28,27215
2019-09-29,27215
2019-09-30,27215
2019-10-01,27566
2019-10-02,27566
2019-10-03,27566
2019-10-04,27566
2019-10-05,27566
2019-10-06,27566
2019-10-07,27566
2019-10-08,27566
2019-10-09,27566
2019-10-10,27566
2019-10-11,27566
2019-10-12,27566
2019-10-13,27566
2019-10-14,27834
2019-10-15,27834
2019-10-16,27834
2019-10-17,27834
2019-10-18,27834
2019-10-19,27834
2019-10-20,27834
2019-10-21,27834
2019-10-22,27834
2019-10-23,27834
2019-10-24,27834
2019-10-25,27834
2019-10-26,27834
2019-10-27,27834
2019-10-28,27054
2019-10-29,27054
2019-10-30,27054
2019-10-31,27054
2019-11-01,27054
2019-11-02,27054
2019-11-03,27054
2019-11-04,27054
2019-11-05,27054
2019-11-06,27054
2019-11-07,27054
2019-11-08,27054
2019-11-09,27054
2019-11-10,27023
2019-11-11,27023
2019-11-12,27023
2019-11-13,27023
2019-11-14,27023
2019-11-15,27023
2019-11-16,27023
2019-11-17,27023
2019-11-18,27023
2019-11-19,27023
2019-11-20,27023
2019-11-21,27023
2019-11-22,27023
2019-11-23,27023
2019-11-24,27351
2019-11-25,27351
2019-11-26,27351
2019-11-27,27351
2019-11-28,27351
2019-11-29,27351
2019-11-30,27351
2019-12-01,27351
2019-12-02,27351
2019-12-03,27351
2019-12-04,27351
2019-12-05,27351
2019-12-06,27351
2019-12-07,27711
2019-12-08,27711
2019-12-09,27711
2019-12-10,27711
2019-12-11,27711
2019-12-12,27711
2019-12-13,27711
2019-12-14,27711
2019-12-15,27711
2019-12-16,27711
2019-12-17,27711
2019-12-18,27711
2019-12-19,27711
2019-12-20,27711
2019-12-21,27711
2019-12-22,27997
2019-12-23,27997
2019-12-24,27997
2019-12-25,27997
2019-12-26,27997
2019-12-27,27997
2019-12-28,27997
2019-12-29,27997
2019-12-30,27997
2019-12-31,27997
2020-01-01,27997
2020-01-02,27997
2020-01-03,27997
2020-01-04,27997
2020-01-05,28580
2020-01-06,28580
2020-01-07,28580
2020-01-08,28580
2020-01-09,28580
2020-01-10,28580
2020-01-11,28580
2020-01-12,28580
2020-01-13,28580
2020-01-14,28580
2020-01-15,28580
2020-01-16,28580
2020-01-17,29021
2020-01-18,29021
2020-01-19,29021
2020-01-20,29021
2020-01-21,29021
2020-01-22,29021
2020-01-23,29021
2020-01-24,29021
2020-01-25,29021
2020-01-26,29021
2020-01-27,29021
2020-01-28,27707
2020-01-29,27707
2020-01-30,27707
2020-01-31,27707
2020-02-01,27707
2020-02-02,27707
2020-02-03,27707
2020-02-04,27707
2020-02-05,27707
2020-02-06,27707
2020-02-07,27778
2020-02-08,27778
2020-02-09,27778
2020-02-10,27778
2020-02-11,27778
2020-02-12,27778
2020-02-13,27778
2020-02-14,27778
2020-02-15,27778
2020-02-16,27778
2020-02-17,27778
2020-02-18,26595
2020-02-19,26595
2020-02-20,26595
2020-02-21,26595
2020-02-22,26595
2020-02-23,26595
2020-02-24,26595
2020-02-25,26595
2020-02-26,26595
2020-02-27,26595
2020-02-28,26075
2020-02-29,26075
2020-03-01,26075
2020-03-02,26075
2020-03-03,26075
2020-03-04,26075
2020-03-05,26075
2020-03-06,26075
2020-03-07,26075
2020-03-08,26075
2020-03-09,26075
2020-03-10,25680
2020-03-11,25680
2020-03-12,25680
2020-03-13,25680
2020-03-14,25680
2020-03-15,25680
2020-03-16,25680
2020-03-17,25680
2020-03-18,25680
2020-03-19,25680
2020-03-20,25901
2020-03-21,25901
2020-03-22,25901
2020-03-23,25901
2020-03-24,25901
2020-03-25,25901
2020-03-26,25901
2020-03-27,26956
2020-03-28,26956
2020-03-29,26956
2020-03-30,26956
2020-03-31,26956
2020-04-01,26956
2020-04-02,27172
2020-04-03,27172
2020-04-04,27172
2020-04-05,27172
2020-04-06,27172
2020-04-07,27172
2020-04-08,26121
2020-04-09,26121
2020-04-10,26121
2020-04-11,26121
2020-04-12,26121
2020-04-13,26121
2020-04-14,26121
2020-04-15,25874
2020-04-16,25874
2020-04-17,25874
2020-04-18,25874
2020-04-19,25874
2020-04-20,25874
2020-04-21,25874
2020-04-22,25773
2020-04-23,25773
2020-04-24,25773
2020-04-25,25773
2020-04-26,25773
2020-04-27,25773
2020-04-28,26162
2020-04-29,26162
2020-04-30,26162
2020-05-01,26162
2020-05-02,26162
2020-05-03,26162
2020-05-04,26162
2020-05-05,26929
2020-05-06,26929
2020-05-07,26929
2020-05-08,26929
2020-05-09,26929
2020-05-10,26929
2020-05-11,26826
2020-05-12,26826
2020-05-13,26826
