date_obj,Adamant%20shield%20(h2) price
2015-10-24,2990
2015-10-25,3015
2015-10-26,3015
2015-10-27,3015
2015-10-28,3015
2015-10-29,3015
2015-10-30,3002
2015-10-31,3002
2015-11-01,3002
2015-11-02,3002
2015-11-03,3002
2015-11-04,3006
2015-11-05,3006
2015-11-06,3006
2015-11-07,3006
2015-11-08,3006
2015-11-09,3006
2015-11-10,3016
2015-11-11,3016
2015-11-12,3016
2015-11-13,3016
2015-11-14,3016
2015-11-15,2996
2015-11-16,2996
2015-11-17,2996
2015-11-18,2996
2015-11-19,2996
2015-11-20,2996
2015-11-21,2981
2015-11-22,2981
2015-11-23,2981
2015-11-24,2981
2015-11-25,2957
2015-11-26,2957
2015-11-27,2957
2015-11-28,2957
2015-11-29,2984
2015-11-30,2984
2015-12-01,2984
2015-12-02,2984
2015-12-03,2984
2015-12-04,3063
2015-12-05,3063
2015-12-06,3063
2015-12-07,3063
2015-12-08,3078
2015-12-09,3078
2015-12-10,3078
2015-12-11,3078
2015-12-12,3026
2015-12-13,3026
2015-12-14,3026
2015-12-15,3026
2015-12-16,3026
2015-12-17,3050
2015-12-18,3050
2015-12-19,3050
2015-12-20,3050
2015-12-21,2951
2015-12-22,2951
2015-12-23,2951
2015-12-24,2951
2015-12-25,2951
2015-12-26,2998
2015-12-27,2998
2015-12-28,2998
2015-12-29,2998
2015-12-30,3058
2015-12-31,3058
2016-01-01,3058
2016-01-02,3058
2016-01-03,3058
2016-01-04,3053
2016-01-05,3053
2016-01-06,3053
2016-01-07,3053
2016-01-08,3023
2016-01-09,3023
2016-01-10,3023
2016-01-11,3023
2016-01-12,3015
2016-01-13,3015
2016-01-14,3015
2016-01-15,3015
2016-01-16,3038
2016-01-17,3038
2016-01-18,3038
2016-01-19,3038
2016-01-20,3063
2016-01-21,3063
2016-01-22,3063
2016-01-23,3063
2016-01-24,2929
2016-01-25,2929
2016-01-26,2929
2016-01-27,2911
2016-01-28,2911
2016-01-29,2911
2016-01-30,2911
2016-01-31,2913
2016-02-01,2913
2016-02-02,2913
2016-02-03,2913
2016-02-04,2957
2016-02-05,2957
2016-02-06,2957
2016-02-07,2957
2016-02-08,2957
2016-02-09,3017
2016-02-10,3017
2016-02-11,3017
2016-02-12,3017
2016-02-13,2951
2016-02-14,2951
2016-02-15,2951
2016-02-16,2951
2016-02-17,3005
2016-02-18,3005
2016-02-19,3005
2016-02-20,3005
2016-02-21,2969
2016-02-22,2969
2016-02-23,2969
2016-02-24,2969
2016-02-25,2905
2016-02-26,2905
2016-02-27,2905
2016-02-28,2905
2016-02-29,2979
2016-03-01,2979
2016-03-02,2979
2016-03-03,3036
2016-03-04,3036
2016-03-05,3036
2016-03-06,3042
2016-03-07,3042
2016-03-08,3042
2016-03-09,3042
2016-03-10,3007
2016-03-11,3007
2016-03-12,3007
2016-03-13,3007
2016-03-14,2978
2016-03-15,2978
2016-03-16,2978
2016-03-17,2978
2016-03-18,2968
2016-03-19,2968
2016-03-20,2968
2016-03-21,2978
2016-03-22,2978
2016-03-23,2978
2016-03-24,2978
2016-03-25,2946
2016-03-26,2946
2016-03-27,2946
2016-03-28,2962
2016-03-29,2962
2016-03-30,2962
2016-03-31,2962
2016-04-01,2984
2016-04-02,2984
2016-04-03,2984
2016-04-04,2984
2016-04-05,2855
2016-04-06,2855
2016-04-07,2855
2016-04-08,2897
2016-04-09,2897
2016-04-10,2897
2016-04-11,2939
2016-04-12,2939
2016-04-13,2939
2016-04-14,2939
2016-04-15,2977
2016-04-16,2977
2016-04-17,2977
2016-04-18,2999
2016-04-19,2999
2016-04-20,2999
2016-04-21,2999
2016-04-22,2999
2016-04-23,2899
2016-04-24,2899
2016-04-25,2899
2016-04-26,2915
2016-04-27,2915
2016-04-28,2915
2016-04-29,2913
2016-04-30,2913
2016-05-01,2913
2016-05-02,2916
2016-05-03,2916
2016-05-04,2916
2016-05-05,2941
2016-05-06,2941
2016-05-07,2941
2016-05-08,2941
2016-05-09,2951
2016-05-10,2951
2016-05-11,2951
2016-05-12,2951
2016-05-13,2947
2016-05-14,2947
2016-05-15,2947
2016-05-16,2947
2016-05-17,2888
2016-05-18,2888
2016-05-19,2888
2016-05-21,2905
2016-05-22,2905
2016-05-23,2905
2016-05-24,2957
2016-05-25,2957
2016-05-26,2957
2016-05-27,2915
2016-05-28,2915
2016-05-29,2915
2016-05-30,2915
2016-05-31,2966
2016-06-01,2966
2016-06-02,2966
2016-06-03,2966
2016-06-04,2944
2016-06-05,2944
2016-06-06,2944
2016-06-07,2944
2016-06-08,2957
2016-06-09,2957
2016-06-10,2957
2016-06-11,2968
2016-06-12,2968
2016-06-13,2968
2016-06-14,3014
2016-06-15,3014
2016-06-16,3014
2016-06-17,3011
2016-06-18,3011
2016-06-19,3011
2016-06-20,3025
2016-06-21,3025
2016-06-22,3025
2016-06-23,3021
2016-06-24,3021
2016-06-25,3021
2016-06-26,3021
2016-06-27,2987
2016-06-28,2987
2016-06-29,2987
2016-06-30,2987
2016-07-01,2969
2016-07-02,2969
2016-07-03,2969
2016-07-04,2969
2016-07-05,2997
2016-07-06,2997
2016-07-07,2965
2016-07-08,2965
2016-07-09,3059
2016-07-10,3059
2016-07-11,2954
2016-07-12,2954
2016-07-13,2954
2016-07-14,2967
2016-07-15,2967
2016-07-16,2967
2016-07-17,2972
2016-07-18,2972
2016-07-23,2969
2016-07-24,2969
2016-07-25,2938
2016-07-26,2938
2016-07-27,2938
2016-07-28,2938
2016-07-29,2809
2016-07-30,2809
2016-07-31,2809
2016-08-01,2809
2016-08-02,2910
2016-08-03,2910
2016-08-04,2910
2016-08-05,2944
2016-08-06,2944
2016-08-07,2944
2016-08-08,2984
2016-08-09,2984
2016-08-10,2984
2016-08-11,2984
2016-08-12,2984
2016-08-13,2984
2016-08-14,2984
2016-08-15,2984
2016-08-16,3052
2016-08-17,3052
2016-08-18,3052
2016-08-19,3052
2016-08-20,2932
2016-08-21,2932
2016-08-22,2932
2016-08-23,2924
2016-08-24,2924
2016-08-25,2924
2016-08-26,2924
2016-08-28,2890
2016-08-31,2954
2016-09-01,2954
2016-09-02,2954
2016-09-03,2954
2016-09-04,2954
2016-09-05,3015
2016-09-06,3015
2016-09-07,3015
2016-09-08,3015
2016-09-09,3015
2016-09-10,3081
2016-09-11,3081
2016-09-12,3081
2016-09-13,3081
2016-09-14,3081
2016-09-15,3081
2016-09-16,3081
2016-09-17,3058
2016-09-18,3058
2016-09-19,3058
2016-09-20,3058
2016-09-21,3058
2016-09-22,3042
2016-09-23,3042
2016-09-24,3042
2016-09-25,3042
2016-09-26,3042
2016-09-27,3042
2016-09-28,3062
2016-09-29,3062
2016-09-30,3062
2016-10-01,3062
2016-10-02,3062
2016-10-03,3062
2016-10-04,3110
2016-10-05,3110
2016-10-06,3110
2016-10-07,3110
2016-10-08,3110
2016-10-09,3110
2016-10-10,3044
2016-10-11,3044
2016-10-12,3044
2016-10-13,3044
2016-10-14,2919
2016-10-15,2919
2016-10-16,2919
2016-10-17,2919
2016-10-18,2928
2016-10-19,2928
2016-10-20,2928
2016-10-21,2928
2016-10-22,2928
2016-10-23,2928
2016-10-24,2928
2016-10-25,2928
2016-10-26,2965
2016-10-27,2965
2016-10-28,2965
2016-10-29,2965
2016-10-30,2979
2016-10-31,2979
2016-11-01,2979
2016-11-02,2979
2016-11-03,3002
2016-11-04,3002
2016-11-05,3002
2016-11-06,3002
2016-11-07,3042
2016-11-08,3042
2016-11-09,3042
2016-11-10,3042
2016-11-11,3042
2016-11-12,3104
2016-11-13,3104
2016-11-14,3104
2016-11-15,3104
2016-12-07,2994
2016-12-08,2994
2016-12-09,3014
2016-12-10,3014
2016-12-11,3014
2016-12-12,3014
2016-12-13,3020
2016-12-14,3020
2016-12-15,3020
2016-12-16,3020
2016-12-17,3035
2016-12-18,3035
2016-12-19,3035
2016-12-20,3035
2016-12-21,3088
2016-12-22,3088
2016-12-23,3088
2016-12-24,3088
2016-12-25,3047
2016-12-26,3047
2016-12-27,3047
2016-12-28,3047
2016-12-29,3086
2016-12-30,3086
2016-12-31,3086
2017-01-01,3086
2017-01-02,3017
2017-01-03,3017
2017-01-04,3017
2017-01-05,3017
2017-01-06,3026
2017-01-07,3026
2017-01-08,3026
2017-01-09,3122
2017-01-10,3122
2017-01-11,3122
2017-01-12,3193
2017-01-13,3193
2017-01-14,3193
2017-01-15,3193
2017-01-16,3051
2017-01-17,3051
2017-01-18,3051
2017-01-19,3051
2017-01-20,3018
2017-01-21,3018
2017-01-22,3018
2017-01-23,3018
2017-01-27,3036
2017-01-28,3036
2017-01-29,3036
2017-01-30,3061
2017-01-31,3061
2017-02-01,3061
2017-02-02,3052
2017-02-03,3052
2017-02-04,3052
2017-02-05,3105
2017-02-06,3105
2017-02-07,3105
2017-02-08,3105
2017-02-09,3148
2017-02-10,3148
2017-02-11,3143
2017-02-12,3143
2017-02-13,3143
2017-02-14,3143
2017-02-15,3109
2017-02-16,3109
2017-02-17,3109
2017-02-18,3125
2017-02-19,3125
2017-02-20,3124
2017-02-21,3124
2017-02-22,3124
2017-02-23,3005
2017-02-24,3005
2017-02-25,3005
2017-02-26,2899
2017-02-27,2899
2017-02-28,2899
2017-03-01,3028
2017-03-02,3028
2017-03-03,3028
2017-03-04,2886
2017-03-05,2886
2017-03-06,2886
2017-03-07,2981
2017-03-08,2981
2017-03-09,2981
2017-03-10,2975
2017-03-11,2975
2017-03-12,2975
2017-03-13,3021
2017-03-14,3021
2017-03-15,3064
2017-03-16,3064
2017-03-17,3064
2017-03-18,3064
2017-03-19,3218
2017-03-20,3218
2017-03-21,3376
2017-03-22,3376
2017-03-23,3376
2017-03-24,3530
2017-03-25,3530
2017-03-26,3530
2017-03-27,3447
2017-03-28,3447
2017-03-29,3447
2017-03-30,3620
2017-03-31,3620
2017-04-01,3620
2017-04-02,3620
2017-04-03,3772
2017-04-04,3772
2017-04-05,3772
2017-04-12,3422
2017-04-13,3422
2017-04-14,3258
2017-04-15,3258
2017-04-16,3258
2017-04-17,3111
2017-04-18,3111
2017-04-19,3111
2017-04-20,3192
2017-04-21,3192
2017-04-22,3192
2017-04-23,3267
2017-04-24,3267
2017-04-25,3148
2017-04-26,3148
2017-04-27,3148
2017-04-28,3148
2017-04-29,3198
2017-04-30,3198
2017-05-01,3198
2017-05-02,3086
2017-05-03,3086
2017-05-04,3086
2017-05-05,3012
2017-05-06,3012
2017-05-07,3012
2017-05-08,3005
2017-05-09,3005
2017-05-10,3005
2017-05-11,3030
2017-05-12,3030
2017-05-13,3016
2017-05-14,3016
2017-05-15,3016
2017-05-16,3008
2017-05-17,3008
2017-05-18,3008
2017-05-19,3002
2017-05-20,3002
2017-05-21,3002
2017-05-22,3001
2017-05-23,3001
2017-05-24,3001
2017-05-25,3006
2017-05-26,3006
2017-05-27,3006
2017-05-28,3006
2017-05-29,3095
2017-05-30,3095
2017-05-31,3095
2017-06-01,3072
2017-06-02,3072
2017-06-03,3072
2017-06-04,2975
2017-06-05,2975
2017-06-06,2975
2017-06-07,2871
2017-06-08,2871
2017-06-09,2871
2017-06-10,2815
2017-06-11,2815
2017-06-12,2815
2017-06-13,2860
2017-06-14,2860
2017-06-15,2860
2017-06-16,2908
2017-06-17,2908
2017-06-18,2908
2017-06-19,2908
2017-06-20,2904
2017-06-21,2904
2017-06-22,2904
2017-06-23,2904
2017-06-24,2910
2017-06-25,2910
2017-06-26,2957
2017-06-27,2957
2017-06-28,2957
2017-06-29,2932
2017-06-30,2932
2017-07-01,2932
2017-07-02,2932
2017-07-03,2972
2017-07-04,2972
2017-07-05,2972
2017-07-06,2972
2017-07-07,2955
2017-07-08,2955
2017-07-09,2948
2017-07-13,2987
2017-07-14,2936
2017-07-15,2936
2017-07-16,2936
2017-07-17,2807
2017-07-18,2807
2017-07-19,2807
2017-07-20,2773
2017-07-21,2773
2017-07-22,2773
2017-07-23,2876
2017-07-24,2876
2017-07-25,2876
2017-07-26,2876
2017-07-27,2846
2017-07-28,2846
2017-07-29,2846
2017-07-30,2858
2017-07-31,2858
2017-08-01,2858
2017-08-02,2951
2017-08-03,2951
2017-08-04,2951
2017-08-05,2991
2017-08-06,2991
2017-08-07,2991
2017-08-08,2989
2017-08-09,2989
2017-08-10,3009
2017-08-11,3009
2017-08-12,3009
2017-08-13,3009
2017-08-14,3006
2017-08-15,3006
2017-08-16,3006
2017-08-17,2908
2017-08-18,2908
2017-08-19,2908
2017-08-20,2978
2017-08-21,2978
2017-08-22,2978
2017-08-23,2926
2017-08-24,2926
2017-08-25,2926
2017-08-26,2856
2017-08-27,2856
2017-08-28,2856
2017-08-29,2856
2017-08-30,2895
2017-08-31,2895
2017-09-01,2895
2017-09-02,2931
2017-09-03,2931
2017-09-04,2931
2017-09-05,2953
2017-09-06,2953
2017-09-07,2978
2017-09-08,2978
2017-09-09,2978
2017-09-10,2920
2017-09-11,2920
2017-09-12,2920
2017-09-13,2969
2017-09-14,2969
2017-09-15,2969
2017-09-16,2974
2017-09-17,2974
2017-09-18,2974
2017-09-19,2969
2017-09-20,2969
2017-09-21,2969
2017-09-22,2938
2017-09-23,2938
2017-09-24,2938
2017-09-25,2903
2017-09-26,2903
2017-09-27,2934
2017-09-28,2934
2017-09-29,2934
2017-09-30,3020
2017-10-01,3020
2017-10-02,3020
2017-10-03,3159
2017-10-04,3159
2017-10-05,3159
2017-10-06,3159
2017-10-07,3255
2017-10-08,3255
2017-10-09,3255
2017-10-10,3322
2017-10-11,3322
2017-10-12,3322
2017-10-13,3327
2017-10-14,3327
2017-10-15,3327
2017-10-16,3488
2017-10-17,3488
2017-10-18,3488
2017-10-19,3488
2017-10-20,3500
2017-10-21,3500
2017-10-22,3500
2017-10-23,3500
2017-10-24,3535
2017-10-25,3535
2017-10-26,3535
2017-10-27,3497
2017-10-28,3497
2017-10-29,3497
2017-10-30,3370
2017-10-31,3370
2017-11-01,3370
2017-11-02,3370
2017-11-03,3211
2017-11-04,3211
2017-11-05,3211
2017-11-06,3063
2017-11-07,3063
2017-11-08,3063
2017-11-09,2937
2017-11-10,2937
2017-11-11,2937
2017-11-12,2883
2017-11-13,2883
2017-11-14,2883
2017-11-15,2883
2017-11-16,2970
2017-11-17,2970
2017-11-18,2970
2017-11-19,2970
2017-11-20,2994
2017-11-21,2994
2017-11-22,2994
2017-11-23,2994
2017-11-24,2994
2017-11-25,2994
2017-11-26,2945
2017-11-27,2945
2017-11-28,2945
2017-11-29,2945
2017-11-30,2815
2017-12-01,2815
2017-12-02,2815
2017-12-03,2694
2017-12-04,2694
2017-12-05,2815
2017-12-06,2815
2017-12-07,2815
2017-12-08,2860
2017-12-09,2860
2017-12-10,2881
2017-12-11,2881
2017-12-12,2881
2017-12-13,2940
2017-12-14,2940
2017-12-15,2940
2017-12-16,2864
2017-12-17,2864
2017-12-18,2911
2017-12-19,2911
2017-12-20,2911
2017-12-21,2795
2017-12-22,2795
2017-12-23,2795
2017-12-24,2828
2017-12-25,2828
2017-12-26,2828
2017-12-27,2828
2017-12-28,2879
2017-12-29,2879
2017-12-30,2876
2017-12-31,2876
2018-01-01,2876
2018-01-02,2883
2018-01-03,2883
2018-01-04,2883
2018-01-05,2859
2018-01-06,2859
2018-01-07,2756
2018-01-08,2756
2018-01-09,2846
2018-01-10,2846
2018-01-11,2846
2018-01-12,2780
2018-01-13,2780
2018-01-14,2817
2018-01-15,2817
2018-01-16,2757
2018-01-17,2757
2018-01-18,2753
2018-01-19,2753
2018-01-20,2789
2018-01-21,2789
2018-01-22,2799
2018-01-23,2799
2018-01-24,2839
2018-01-25,2839
2018-01-26,2839
2018-01-27,2807
2018-01-28,2807
2018-01-29,2830
2018-01-30,2830
2018-01-31,2857
2018-02-01,2857
2018-02-02,2877
2018-02-03,2909
2018-02-04,2909
2018-02-05,2915
2018-02-06,2915
2018-02-07,2820
2018-02-08,2820
2018-02-09,2872
2018-02-10,2872
2018-02-11,2925
2018-02-12,2925
2018-02-13,2925
2018-02-14,3002
2018-02-15,3002
2018-02-16,3002
2018-02-17,2912
2018-02-18,2912
2018-02-19,2824
2018-02-20,2824
2018-02-21,2824
2018-02-22,2816
2018-02-23,2816
2018-02-24,2816
2018-02-25,2749
2018-02-26,2749
2018-02-27,2844
2018-02-28,2844
2018-03-01,2844
2018-03-02,2808
2018-03-03,2808
2018-03-04,2872
2018-03-05,2872
2018-03-06,2856
2018-03-07,2856
2018-03-08,2882
2018-03-09,2882
2018-03-10,2882
2018-03-11,2894
2018-03-12,2894
2018-03-13,2934
2018-03-14,2934
2018-03-15,2959
2018-03-16,2959
2018-03-17,2913
2018-03-18,2913
2018-03-19,2913
2018-03-20,2920
2018-03-21,2920
2018-03-22,2920
2018-03-23,2993
2018-03-24,2993
2018-03-25,2993
2018-03-26,3008
2018-03-27,3008
2018-03-28,3008
2018-03-29,2914
2018-03-30,2914
2018-03-31,2914
2018-04-01,2886
2018-04-02,2886
2018-04-03,2918
2018-04-04,2918
2018-04-05,2918
2018-04-06,2937
2018-04-07,2937
2018-04-08,2937
2018-04-09,2918
2018-04-10,2918
2018-04-11,2918
2018-04-12,2920
2018-04-13,2920
2018-04-14,2920
2018-04-15,2924
2018-04-16,2924
2018-04-17,2924
2018-04-18,2924
2018-04-19,2924
2018-04-20,2924
2018-04-21,2970
2018-04-22,2970
2018-04-23,2970
2018-04-24,2973
2018-04-25,2973
2018-04-26,2973
2018-04-27,2975
2018-04-28,2975
2018-04-29,2930
2018-04-30,2930
2018-05-01,2930
2018-05-02,2930
2018-05-03,2930
2018-05-04,2954
2018-05-05,2954
2018-05-06,2954
2018-05-07,2928
2018-05-08,2928
2018-05-09,2948
2018-05-10,2948
2018-05-11,2985
2018-05-12,2985
2018-05-13,2981
2018-05-14,2981
2018-05-15,2930
2018-05-16,2930
2018-05-17,2930
2018-05-18,2938
2018-05-19,2938
2018-05-20,2938
2018-05-21,2962
2018-05-22,2962
2018-05-23,3083
2018-05-24,3083
2018-05-25,3083
2018-05-26,3048
2018-05-27,3048
2018-05-28,3129
2018-05-29,3129
2018-05-30,3129
2018-05-31,3230
2018-06-01,3230
2018-06-02,3288
2018-06-03,3288
2018-06-04,3167
2018-06-05,3167
2018-06-06,3138
2018-06-07,3138
2018-06-08,3138
2018-06-09,3138
2018-06-10,3037
2018-06-11,3037
2018-06-12,3037
2018-06-13,2927
2018-06-14,2927
2018-06-15,2927
2018-06-16,2840
2018-06-17,2840
2018-06-18,2880
2018-06-19,2880
2018-06-20,2910
2018-06-21,2910
2018-06-22,2978
2018-06-23,2978
2018-06-24,2978
2018-06-25,2961
2018-06-26,2961
2018-06-27,2961
2018-06-28,2926
2018-06-29,2926
2018-06-30,2926
2018-07-01,2963
2018-07-02,2963
2018-07-03,2963
2018-07-04,2965
2018-07-05,2965
2018-07-06,2972
2018-07-07,2972
2018-07-08,2972
2018-07-09,2974
2018-07-10,2974
2018-07-11,2954
2018-07-12,2954
2018-07-13,2927
2018-07-14,2927
2018-07-15,2959
2018-07-16,2959
2018-07-17,2930
2018-07-18,2930
2018-07-19,2930
2018-07-20,2931
2018-07-21,2931
2018-07-22,2910
2018-07-23,2945
2018-07-24,2945
2018-07-25,2945
2018-07-26,2932
2018-07-27,2932
2018-07-28,2936
2018-07-29,2936
2018-07-30,2970
2018-07-31,2970
2018-08-01,2952
2018-08-02,2952
2018-08-03,2943
2018-08-04,2943
2018-08-05,2927
2018-08-06,2927
2018-08-07,2943
2018-08-08,2943
2018-08-09,2938
2018-08-10,2938
2018-08-11,2987
2018-08-12,2987
2018-08-14,3025
2018-08-16,3030
2018-08-17,3086
2018-08-18,3086
2018-08-19,2956
2018-08-20,2951
2018-08-21,2951
2018-08-22,2967
2018-08-23,2967
2018-08-24,2881
2018-08-25,2881
2018-08-26,2879
2018-08-27,2879
2018-08-28,2869
2018-08-29,2914
2018-08-30,2914
2018-08-31,2927
2018-09-01,2927
2018-09-02,2929
2018-09-03,2929
2018-09-04,2952
2018-09-05,2952
2018-09-06,2952
2018-09-07,2926
2018-09-08,2926
2018-09-09,2853
2018-09-10,2913
2018-09-11,2913
2018-09-12,2942
2018-09-13,2942
2018-09-14,2921
2018-09-15,2921
2018-09-16,2955
2018-09-17,2955
2018-09-18,3031
2018-09-19,3031
2018-09-20,2955
2018-09-21,2955
2018-09-22,2986
2018-09-23,2986
2018-09-24,3097
2018-09-25,3097
2018-09-26,3248
2018-09-27,3248
2018-09-28,3402
2018-09-29,3402
2018-09-30,3564
2018-10-01,3564
2018-10-02,3504
2018-10-03,3504
2018-10-04,3422
2018-10-05,3422
2018-10-06,3320
2018-10-07,3320
2018-10-08,3396
2018-10-09,3396
2018-10-10,3524
2018-10-11,3524
2018-10-12,3385
2018-10-13,3385
2018-10-14,3462
2018-10-15,3462
2018-10-16,3588
2018-10-17,3588
2018-10-18,3768
2018-10-19,3768
2018-10-20,3955
2018-10-21,3955
2018-10-22,4100
2018-10-23,4100
2018-10-24,4102
2018-10-25,4102
2018-10-26,4118
2018-10-27,4118
2018-10-28,4115
2018-10-29,4115
2018-10-30,4115
2018-10-31,4156
2018-11-01,4226
2018-11-03,4347
2018-11-04,4347
2018-11-05,4266
2018-11-06,4339
2018-11-07,4339
2018-11-08,4308
2018-11-09,4308
2018-11-10,4338
2018-11-11,4338
2018-11-12,4365
2018-11-13,4202
2018-11-14,4202
2018-11-15,4116
2018-11-16,4107
2018-11-17,4107
2018-11-18,4117
2018-11-19,4117
2018-11-20,4116
2018-11-21,4116
2018-11-22,4116
2018-11-23,4116
2018-11-24,4138
2018-11-25,4110
2018-11-26,4110
2018-11-27,4164
2018-11-28,4183
2018-11-29,4114
2018-12-01,4107
2018-12-02,4107
2018-12-03,4179
2018-12-04,4217
2018-12-05,4240
2018-12-07,4118
2018-12-09,4087
2018-12-10,4114
2018-12-11,4114
2018-12-12,4101
2018-12-13,4109
2018-12-14,4109
2018-12-15,4106
2018-12-16,4101
2018-12-17,4101
2018-12-18,4103
2018-12-19,4103
2018-12-20,4103
2018-12-21,4105
2018-12-22,4105
2018-12-23,4101
2018-12-24,4102
2018-12-25,4102
2018-12-26,4102
2018-12-27,4105
2018-12-28,4105
2018-12-29,4102
2018-12-30,4102
2018-12-31,4100
2019-01-01,4100
2019-01-02,4107
2019-01-03,4107
2019-01-04,4101
2019-01-05,4100
2019-01-06,4105
2019-01-08,4100
2019-01-10,4086
2019-01-11,4086
2019-01-12,4043
2019-01-13,4000
2019-01-14,3942
2019-01-15,3817
2019-01-16,3817
2019-01-17,3664
2019-01-18,3664
2019-01-19,3601
2019-01-20,3462
2019-01-21,3462
2019-01-22,3435
2019-01-23,3435
2019-01-24,3266
2019-01-25,3266
2019-01-26,3151
2019-01-27,3151
2019-01-28,3008
2019-01-29,2931
2019-01-30,2906
2019-01-31,2906
2019-02-01,2897
2019-02-02,2897
2019-02-03,2932
2019-02-04,2932
2019-02-05,2886
2019-02-06,2886
2019-02-07,2888
2019-02-08,2912
2019-02-09,2912
2019-02-10,2926
2019-02-11,2937
2019-02-12,2937
2019-02-13,2945
2019-02-14,2945
2019-02-15,3066
2019-02-16,3066
2019-02-17,3095
2019-02-18,3095
2019-02-19,3086
2019-02-20,3086
2019-02-21,3058
2019-02-22,3058
2019-02-23,2962
2019-02-24,2969
2019-02-25,2981
2019-02-26,2981
2019-02-27,3005
2019-02-28,3005
2019-03-01,3091
2019-03-02,3082
2019-03-03,3094
2019-03-04,3120
2019-03-05,3120
2019-03-06,3101
2019-03-07,3101
2019-03-08,3047
2019-03-09,3047
2019-03-10,2912
2019-03-11,2954
2019-03-12,2915
2019-03-13,2915
2019-03-14,3061
