date_obj,Black%20brutal price
2019-04-10,195
2019-04-11,195
2019-04-12,195
2019-04-13,195
2019-04-14,195
2019-04-15,195
2019-04-16,195
2019-04-17,195
2019-04-18,195
2019-04-19,195
2019-04-20,195
2019-04-21,195
2019-04-22,195
2019-04-23,195
2019-04-24,195
2019-04-25,195
2019-04-26,195
2019-04-27,195
2019-04-28,195
2019-04-29,195
2019-04-30,195
2019-05-01,195
2019-05-02,195
2019-05-03,195
2019-05-04,195
2019-05-05,201
2019-05-06,201
2019-05-07,201
2019-05-08,201
2019-05-09,201
2019-05-10,201
2019-05-11,201
2019-05-12,201
2019-05-13,201
2019-05-14,201
2019-05-15,201
2019-05-16,201
2019-05-17,201
2019-05-18,201
2019-05-19,201
2019-05-20,201
2019-05-21,201
2019-05-22,201
2019-05-23,201
2019-05-24,201
2019-05-25,201
2019-05-26,201
2019-05-27,209
2019-05-28,209
2019-05-29,209
2019-05-30,209
2019-05-31,209
2019-06-01,209
2019-06-02,209
2019-06-03,209
2019-06-04,209
2019-06-05,209
2019-06-06,209
2019-06-07,209
2019-06-08,209
2019-06-09,209
2019-06-10,209
2019-06-11,209
2019-06-12,209
2019-06-13,209
2019-06-14,209
2019-06-15,209
2019-06-16,209
2019-06-17,209
2019-06-18,209
2019-06-19,209
2019-06-20,209
2019-06-21,217
2019-06-22,217
2019-06-23,217
2019-06-24,217
2019-06-25,217
2019-06-26,217
2019-06-27,217
2019-06-28,217
2019-06-29,217
2019-06-30,217
2019-07-01,217
2019-07-02,217
2019-07-03,217
2019-07-04,217
2019-07-05,217
2019-07-06,217
2019-07-07,217
2019-07-08,217
2019-07-09,217
2019-07-10,217
2019-07-11,217
2019-07-12,217
2019-07-13,217
2019-07-14,214
2019-07-15,214
2019-07-16,214
2019-07-17,214
2019-07-18,214
2019-07-19,214
2019-07-20,214
2019-07-21,214
2019-07-22,214
2019-07-23,214
2019-07-24,214
2019-07-25,214
2019-07-26,214
2019-07-27,214
2019-07-28,214
2019-07-29,214
2019-07-30,214
2019-07-31,214
2019-08-01,214
2019-08-02,214
2019-08-03,214
2019-08-04,214
2019-08-05,214
2019-08-06,214
2019-08-07,220
2019-08-08,220
2019-08-09,220
2019-08-10,220
2019-08-11,220
2019-08-12,220
2019-08-13,220
2019-08-14,220
2019-08-15,220
2019-08-16,220
2019-08-17,220
2019-08-18,220
2019-08-19,220
2019-08-20,220
2019-08-21,220
2019-08-22,220
2019-08-23,220
2019-08-24,220
2019-08-24,220
2019-08-25,220
2019-08-25,220
2019-08-26,220
2019-08-27,220
2019-08-27,220
2019-08-28,220
2019-08-29,220
2019-08-30,220
2019-08-31,220
2019-09-01,220
2019-09-02,220
2019-09-03,220
2019-09-04,220
2019-09-05,220
2019-09-06,220
2019-09-07,220
2019-09-08,220
2019-09-09,230
2019-09-10,230
2019-09-11,230
2019-09-12,230
2019-09-13,230
2019-09-14,230
2019-09-15,230
2019-09-16,230
2019-09-17,230
2019-09-18,230
2019-09-19,230
2019-09-20,230
2019-09-21,230
2019-09-22,230
2019-09-23,230
2019-09-24,230
2019-09-25,230
2019-09-26,230
2019-09-27,230
2019-09-28,230
2019-09-29,230
2019-09-30,230
2019-10-01,230
2019-10-02,230
2019-10-03,230
2019-10-04,230
2019-10-05,238
2019-10-06,238
2019-10-07,238
2019-10-08,238
2019-10-09,238
2019-10-10,238
2019-10-11,238
2019-10-12,238
2019-10-13,238
2019-10-14,238
2019-10-15,238
2019-10-16,238
2019-10-17,238
2019-10-18,238
2019-10-19,238
2019-10-20,238
2019-10-21,238
2019-10-22,238
2019-10-23,238
2019-10-24,238
2019-10-25,238
2019-10-26,238
2019-10-27,238
2019-10-28,238
2019-10-29,238
2019-10-30,238
2019-10-31,238
2019-11-01,238
2019-11-02,238
2019-11-03,238
2019-11-04,238
2019-11-05,238
2019-11-06,238
2019-11-07,238
2019-11-08,238
2019-11-09,238
2019-11-10,245
2019-11-11,245
2019-11-12,245
2019-11-13,245
2019-11-14,245
2019-11-15,245
2019-11-16,245
2019-11-17,245
2019-11-18,245
2019-11-19,245
2019-11-20,245
2019-11-21,245
2019-11-22,245
2019-11-23,245
2019-11-24,245
2019-11-25,245
2019-11-26,245
2019-11-27,245
2019-11-28,245
2019-11-29,245
2019-11-30,245
2019-12-01,245
2019-12-02,245
2019-12-03,245
2019-12-04,245
2019-12-05,245
2019-12-06,245
2019-12-07,245
2019-12-08,245
2019-12-09,245
2019-12-10,245
2019-12-11,245
2019-12-12,245
2019-12-13,245
2019-12-14,245
2019-12-15,245
2019-12-16,245
2019-12-17,245
2019-12-18,245
2019-12-19,245
2019-12-20,245
2019-12-21,245
2019-12-22,245
2019-12-23,245
2019-12-24,253
2019-12-25,253
2019-12-26,253
2019-12-27,253
2019-12-28,253
2019-12-29,253
2019-12-30,253
2019-12-31,253
2020-01-01,253
2020-01-02,253
2020-01-03,253
2020-01-04,253
2020-01-05,253
2020-01-06,253
2020-01-07,253
2020-01-08,253
2020-01-09,253
2020-01-10,253
2020-01-11,253
2020-01-12,253
2020-01-13,253
2020-01-14,253
2020-01-15,253
2020-01-16,253
2020-01-17,253
2020-01-18,253
2020-01-19,253
2020-01-20,253
2020-01-21,253
2020-01-22,253
2020-01-23,253
2020-01-24,253
2020-01-25,253
2020-01-26,253
2020-01-27,253
2020-01-28,253
2020-01-29,253
2020-01-30,253
2020-01-31,260
2020-02-01,260
2020-02-02,260
2020-02-03,260
2020-02-04,260
2020-02-05,260
2020-02-06,260
2020-02-07,260
2020-02-08,260
2020-02-09,260
2020-02-10,260
2020-02-11,260
2020-02-12,260
2020-02-13,260
2020-02-14,260
2020-02-15,260
2020-02-16,260
2020-02-17,260
2020-02-18,260
2020-02-19,260
2020-02-20,260
2020-02-21,260
2020-02-22,260
2020-02-23,260
2020-02-24,260
2020-02-25,260
2020-02-26,260
2020-02-27,266
2020-02-28,266
2020-02-29,266
2020-03-01,266
2020-03-02,266
2020-03-03,266
2020-03-04,266
2020-03-05,266
2020-03-06,266
2020-03-07,266
2020-03-08,266
2020-03-09,266
2020-03-10,266
2020-03-11,266
2020-03-12,266
2020-03-13,266
2020-03-14,266
2020-03-15,266
2020-03-16,266
2020-03-17,266
2020-03-18,266
2020-03-19,266
2020-03-20,266
2020-03-21,266
2020-03-22,266
2020-03-23,266
2020-03-24,266
2020-03-25,266
2020-03-26,266
2020-03-27,266
2020-03-28,266
2020-03-29,266
2020-03-30,266
2020-03-31,266
2020-04-01,266
2020-04-02,266
2020-04-03,266
2020-04-04,274
2020-04-05,274
2020-04-06,274
2020-04-07,274
2020-04-08,274
2020-04-09,274
2020-04-10,274
2020-04-11,274
2020-04-12,274
2020-04-13,274
2020-04-14,274
2020-04-15,274
2020-04-16,274
2020-04-17,274
2020-04-18,271
2020-04-19,271
2020-04-20,271
2020-04-21,271
2020-04-22,271
2020-04-23,271
2020-04-24,271
2020-04-25,271
2020-04-26,271
2020-04-27,271
2020-04-28,271
2020-04-29,271
2020-04-30,271
2020-05-01,271
2020-05-02,278
2020-05-03,278
2020-05-04,278
2020-05-05,278
2020-05-06,278
2020-05-07,278
2020-05-08,278
2020-05-09,278
2020-05-10,278
2020-05-11,278
2020-05-12,278
2020-05-13,278
