date_obj,Black%20shield%20(h3) price
2015-10-18,1037
2015-10-19,1035
2015-10-20,1035
2015-10-22,1035
2015-10-23,1035
2015-10-24,1081
2015-10-25,1081
2015-10-26,1081
2015-10-27,1081
2015-10-29,1081
2015-10-30,1110
2015-10-31,1110
2015-11-01,1110
2015-11-02,1110
2015-11-03,1110
2015-11-04,1084
2015-11-05,1084
2015-11-06,1084
2015-11-07,1084
2015-11-08,1084
2015-11-09,1084
2015-11-10,1051
2015-11-11,1051
2015-11-12,1051
2015-11-13,1051
2015-11-14,1051
2015-11-15,1051
2015-11-16,1030
2015-11-17,1030
2015-11-18,1030
2015-11-19,1030
2015-11-20,1030
2015-11-21,1030
2015-11-22,1003
2015-11-23,1003
2015-11-24,1003
2015-11-25,1003
2015-11-26,1003
2015-11-27,1003
2015-11-28,1003
2015-11-29,961
2015-11-30,961
2015-12-01,961
2015-12-02,961
2015-12-03,961
2015-12-04,961
2015-12-05,948
2015-12-06,948
2015-12-07,948
2015-12-08,948
2015-12-09,948
2015-12-10,934
2015-12-11,934
2015-12-12,934
2015-12-13,934
2015-12-14,934
2015-12-15,934
2015-12-16,900
2015-12-17,900
2015-12-18,900
2015-12-19,900
2015-12-20,900
2015-12-21,915
2015-12-22,915
2015-12-23,915
2015-12-24,915
2015-12-25,915
2015-12-26,915
2015-12-27,911
2015-12-28,911
2015-12-29,911
2015-12-30,911
2015-12-31,911
2016-01-01,911
2016-01-02,911
2016-01-03,942
2016-01-04,942
2016-01-05,942
2016-01-06,942
2016-01-07,942
2016-01-08,942
2016-01-09,968
2016-01-10,968
2016-01-11,968
2016-01-12,968
2016-01-13,968
2016-01-14,979
2016-01-15,979
2016-01-16,979
2016-01-17,979
2016-01-18,979
2016-01-19,979
2016-01-20,967
2016-01-21,967
2016-01-22,967
2016-01-23,967
2016-01-24,967
2016-01-25,967
2016-01-26,956
2016-01-27,956
2016-01-28,956
2016-01-29,956
2016-01-30,956
2016-01-31,940
2016-02-01,940
2016-02-02,940
2016-02-03,940
2016-02-04,940
2016-02-05,940
2016-02-06,914
2016-02-07,914
2016-02-08,914
2016-02-09,914
2016-02-10,914
2016-02-11,879
2016-02-12,879
2016-02-13,879
2016-02-14,879
2016-02-15,879
2016-02-16,879
2016-02-17,852
2016-02-18,852
2016-02-19,852
2016-02-20,852
2016-02-21,852
2016-02-22,837
2016-02-23,837
2016-02-24,837
2016-02-25,837
2016-02-26,837
2016-02-27,820
2016-02-28,820
2016-02-29,820
2016-03-01,820
2016-03-02,820
2016-03-03,801
2016-03-04,801
2016-03-05,801
2016-03-06,801
2016-03-07,801
2016-03-08,800
2016-03-09,800
2016-03-10,800
2016-03-11,800
2016-03-12,800
2016-03-13,792
2016-03-14,792
2016-03-15,792
2016-03-16,792
2016-03-17,792
2016-03-18,773
2016-03-19,773
2016-03-20,773
2016-03-21,773
2016-03-22,773
2016-03-23,773
2016-03-24,764
2016-03-25,764
2016-03-26,764
2016-03-27,764
2016-03-28,769
2016-03-29,769
2016-03-30,769
2016-03-31,769
2016-04-01,769
2016-04-02,769
2016-04-03,738
2016-04-04,738
2016-04-05,738
2016-04-06,738
2016-04-07,738
2016-04-08,738
2016-04-09,743
2016-04-10,743
2016-04-11,743
2016-04-12,743
2016-04-13,743
2016-04-14,743
2016-04-15,748
2016-04-16,748
2016-04-17,748
2016-04-18,748
2016-04-19,749
2016-04-20,749
2016-04-21,749
2016-04-22,749
2016-04-23,749
2016-04-24,749
2016-04-25,765
2016-04-26,765
2016-04-27,765
2016-04-28,765
2016-04-29,765
2016-04-30,765
2016-05-01,783
2016-05-02,783
2016-05-03,783
2016-05-04,783
2016-05-05,783
2016-05-06,749
2016-05-07,749
2016-05-08,749
2016-05-09,749
2016-05-10,738
2016-05-11,738
2016-05-12,738
2016-05-13,738
2016-05-14,738
2016-05-15,743
2016-05-16,743
2016-05-17,743
2016-05-18,743
2016-05-19,743
2016-05-22,741
2016-05-23,741
2016-05-24,741
2016-05-25,748
2016-05-26,748
2016-05-27,748
2016-05-28,748
2016-05-29,767
2016-05-30,767
2016-05-31,767
2016-06-01,767
2016-06-02,767
2016-06-03,767
2016-06-04,757
2016-06-05,757
2016-06-06,757
2016-06-07,757
2016-06-08,757
2016-06-09,757
2016-06-10,766
2016-06-11,766
2016-06-12,766
2016-06-13,766
2016-06-14,766
2016-06-15,780
2016-06-16,780
2016-06-17,780
2016-06-18,780
2016-06-19,800
2016-06-20,800
2016-06-21,800
2016-06-22,800
2016-06-23,800
2016-06-24,828
2016-06-25,828
2016-06-26,828
2016-06-27,828
2016-06-28,828
2016-06-29,828
2016-06-30,828
2016-07-01,840
2016-07-02,840
2016-07-03,840
2016-07-04,840
2016-07-05,840
2016-07-06,863
2016-07-07,863
2016-07-08,863
2016-07-09,829
2016-07-10,829
2016-07-11,829
2016-07-12,819
2016-07-13,819
2016-07-14,819
2016-07-15,786
2016-07-16,786
2016-07-17,786
2016-07-18,786
2016-07-23,733
2016-07-24,733
2016-07-25,733
2016-07-26,733
2016-07-27,733
2016-07-28,722
2016-07-29,722
2016-07-30,722
2016-07-31,722
2016-08-01,722
2016-08-02,700
2016-08-03,700
2016-08-04,700
2016-08-05,700
2016-08-06,700
2016-08-07,687
2016-08-08,687
2016-08-09,687
2016-08-10,687
2016-08-11,687
2016-08-12,687
2016-08-13,678
2016-08-14,678
2016-08-15,678
2016-08-16,678
2016-08-17,678
2016-08-18,678
2016-08-19,696
2016-08-20,696
2016-08-21,696
2016-08-22,696
2016-08-23,696
2016-08-24,689
2016-08-25,689
2016-08-26,689
2016-08-28,689
2016-08-31,704
2016-09-01,704
2016-09-02,704
2016-09-03,704
2016-09-04,704
2016-09-05,704
2016-09-06,726
2016-09-07,726
2016-09-08,726
2016-09-09,726
2016-09-10,726
2016-09-11,726
2016-09-12,726
2016-09-13,726
2016-09-14,712
2016-09-15,712
2016-09-16,712
2016-09-17,712
2016-09-18,712
2016-09-19,712
2016-09-20,712
2016-09-21,712
2016-09-22,709
2016-09-23,709
2016-09-24,709
2016-09-25,709
2016-09-26,709
2016-09-27,709
2016-09-28,709
2016-09-29,690
2016-09-30,690
2016-10-01,690
2016-10-02,690
2016-10-03,690
2016-10-04,690
2016-10-05,684
2016-10-06,684
2016-10-07,684
2016-10-08,684
2016-10-09,684
2016-10-10,684
2016-10-11,684
2016-10-12,684
2016-10-13,705
2016-10-14,705
2016-10-15,705
2016-10-16,705
2016-10-17,705
2016-10-18,705
2016-10-19,705
2016-10-20,715
2016-10-21,715
2016-10-22,715
2016-10-23,715
2016-10-24,715
2016-10-25,715
2016-10-26,715
2016-10-27,747
2016-10-28,747
2016-10-29,747
2016-10-30,747
2016-10-31,747
2016-11-01,747
2016-11-02,778
2016-11-03,778
2016-11-04,778
2016-11-05,778
2016-11-06,778
2016-11-07,778
2016-11-08,778
2016-11-09,815
2016-11-10,815
2016-11-11,815
2016-11-12,815
2016-11-13,815
2016-11-14,815
2016-11-15,815
2016-12-07,948
2016-12-08,948
2016-12-09,948
2016-12-10,983
2016-12-11,983
2016-12-12,983
2016-12-13,983
2016-12-14,983
2016-12-15,983
2016-12-16,1001
2016-12-17,1001
2016-12-18,1001
2016-12-19,1001
2016-12-20,1001
2016-12-21,1001
2016-12-22,1012
2016-12-23,1012
2016-12-24,1012
2016-12-25,1012
2016-12-26,1012
2016-12-27,1012
2016-12-28,1030
2016-12-29,1030
2016-12-30,1030
2016-12-31,1030
2017-01-01,1030
2017-01-02,1030
2017-01-03,987
2017-01-04,987
2017-01-05,987
2017-01-06,987
2017-01-07,987
2017-01-08,987
2017-01-09,986
2017-01-10,986
2017-01-11,986
2017-01-12,986
2017-01-13,986
2017-01-14,1005
2017-01-15,1005
2017-01-16,1005
2017-01-17,1005
2017-01-18,1005
2017-01-19,974
2017-01-20,974
2017-01-21,974
2017-01-22,974
2017-01-23,974
2017-01-27,965
2017-01-28,965
2017-01-29,938
2017-01-30,938
2017-01-31,938
2017-02-01,938
2017-02-02,938
2017-02-03,916
2017-02-04,916
2017-02-05,916
2017-02-06,916
2017-02-07,916
2017-02-08,906
2017-02-09,906
2017-02-10,906
2017-02-11,906
2017-02-12,906
2017-02-13,883
2017-02-14,883
2017-02-15,883
2017-02-16,883
2017-02-18,883
2017-02-19,850
2017-02-20,850
2017-02-21,850
2017-02-22,850
2017-02-23,850
2017-02-24,857
2017-02-25,857
2017-02-26,857
2017-02-27,857
2017-02-28,857
2017-03-01,834
2017-03-02,834
2017-03-03,834
2017-03-04,834
2017-03-05,834
2017-03-06,824
2017-03-07,824
2017-03-08,824
2017-03-09,824
2017-03-10,824
2017-03-11,824
2017-03-12,824
2017-03-13,804
2017-03-14,804
2017-03-15,804
2017-03-16,804
2017-03-17,804
2017-03-18,804
2017-03-19,779
2017-03-20,779
2017-03-21,779
2017-03-22,779
2017-03-23,779
2017-03-24,777
2017-03-25,777
2017-03-26,777
2017-03-27,777
2017-03-28,777
2017-03-29,777
2017-03-30,792
2017-03-31,792
2017-04-01,792
2017-04-02,792
2017-04-03,825
2017-04-04,825
2017-04-12,806
2017-04-13,819
2017-04-14,819
2017-04-15,819
2017-04-16,819
2017-04-17,819
2017-04-18,831
2017-04-19,831
2017-04-20,831
2017-04-21,831
2017-04-22,831
2017-04-23,830
2017-04-24,830
2017-04-25,830
2017-04-26,830
2017-04-27,830
2017-04-28,824
2017-04-29,824
2017-04-30,824
2017-05-01,824
2017-05-02,824
2017-05-03,828
2017-05-04,828
2017-05-05,828
2017-05-06,828
2017-05-07,828
2017-05-08,790
2017-05-09,790
2017-05-10,790
2017-05-11,790
2017-05-12,790
2017-05-13,790
2017-05-14,822
2017-05-15,822
2017-05-16,822
2017-05-17,822
2017-05-18,822
2017-05-19,822
2017-05-20,822
2017-05-21,814
2017-05-22,814
2017-05-23,814
2017-05-24,814
2017-05-25,814
2017-05-26,828
2017-05-27,828
2017-05-28,828
2017-05-29,828
2017-05-30,828
2017-05-31,842
2017-06-01,842
2017-06-02,842
2017-06-03,842
2017-06-04,842
2017-06-05,842
2017-06-06,853
2017-06-07,853
2017-06-08,853
2017-06-09,853
2017-06-10,853
2017-06-11,852
2017-06-12,852
2017-06-13,852
2017-06-14,852
2017-06-15,852
2017-06-16,852
2017-06-17,857
2017-06-18,857
2017-06-19,857
2017-06-20,857
2017-06-21,857
2017-06-22,857
2017-06-23,863
2017-06-24,863
2017-06-25,863
2017-06-26,863
2017-06-27,863
2017-06-28,863
2017-06-29,863
2017-06-30,875
2017-07-01,875
2017-07-02,875
2017-07-03,875
2017-07-04,875
2017-07-05,875
2017-07-06,875
2017-07-07,875
2017-07-08,875
2017-07-13,874
2017-07-14,867
2017-07-15,867
2017-07-16,867
2017-07-17,867
2017-07-18,867
2017-07-19,867
2017-07-20,863
2017-07-21,863
2017-07-22,863
2017-07-23,870
2017-07-24,870
2017-07-25,870
2017-07-26,870
2017-07-27,870
2017-07-28,888
2017-07-29,888
2017-07-30,888
2017-07-31,888
2017-08-01,888
2017-08-02,888
2017-08-03,926
2017-08-04,926
2017-08-05,926
2017-08-06,926
2017-08-07,926
2017-08-08,926
2017-08-09,912
2017-08-10,912
2017-08-11,912
2017-08-12,912
2017-08-13,912
2017-08-14,912
2017-08-15,888
2017-08-16,888
2017-08-17,888
2017-08-18,888
2017-08-19,888
2017-08-20,879
2017-08-21,879
2017-08-22,879
2017-08-23,879
2017-08-24,879
2017-08-25,896
2017-08-26,896
2017-08-27,896
2017-08-28,896
2017-08-29,896
2017-08-30,896
2017-08-31,891
2017-09-01,891
2017-09-02,891
2017-09-03,891
2017-09-04,891
2017-09-05,886
2017-09-06,886
2017-09-07,886
2017-09-08,886
2017-09-09,886
2017-09-10,886
2017-09-11,868
2017-09-12,868
2017-09-13,868
2017-09-14,868
2017-09-15,868
2017-09-16,868
2017-09-17,884
2017-09-18,884
2017-09-19,884
2017-09-20,884
2017-09-22,884
2017-09-23,884
2017-09-24,884
2017-09-25,895
2017-09-26,895
2017-09-27,895
2017-09-28,895
2017-09-29,895
2017-09-30,895
2017-10-01,906
2017-10-02,906
2017-10-03,906
2017-10-04,906
2017-10-05,906
2017-10-06,906
2017-10-07,927
2017-10-08,927
2017-10-09,927
2017-10-10,927
2017-10-11,927
2017-10-12,927
2017-10-13,904
2017-10-14,904
2017-10-15,904
2017-10-16,904
2017-10-17,932
2017-10-18,932
2017-10-19,932
2017-10-20,932
2017-10-21,932
2017-10-22,932
2017-10-23,928
2017-10-24,928
2017-10-25,928
2017-10-26,928
2017-10-27,928
2017-10-28,928
2017-10-29,928
2017-10-30,924
2017-10-31,924
2017-11-01,924
2017-11-02,924
2017-11-03,924
2017-11-04,924
2017-11-05,894
2017-11-06,894
2017-11-07,894
2017-11-08,894
2017-11-09,907
2017-11-10,907
2017-11-11,907
2017-11-12,907
2017-11-13,907
2017-11-14,907
2017-11-15,907
2017-11-16,918
2017-11-17,918
2017-11-18,918
2017-11-19,918
2017-11-20,918
2017-11-21,918
2017-11-22,910
2017-11-23,910
2017-11-24,910
2017-11-25,910
2017-11-26,910
2017-11-27,910
2017-11-28,893
2017-11-29,893
2017-11-30,893
2017-12-01,893
2017-12-02,893
2017-12-03,893
2017-12-04,893
2017-12-05,883
2017-12-06,883
2017-12-07,883
2017-12-08,883
2017-12-09,883
2017-12-10,883
2017-12-11,891
2017-12-12,891
2017-12-13,891
2017-12-14,891
2017-12-15,891
2017-12-16,891
2017-12-17,891
2017-12-18,883
2017-12-19,883
2017-12-20,883
2017-12-21,883
2017-12-22,883
2017-12-23,883
2017-12-24,844
2017-12-25,844
2017-12-26,844
2017-12-27,844
2017-12-28,844
2017-12-29,844
2017-12-30,832
2017-12-31,832
2018-01-01,832
2018-01-02,832
2018-01-03,832
2018-01-04,832
2018-01-05,812
2018-01-06,812
2018-01-07,812
2018-01-08,812
2018-01-09,812
2018-01-10,812
2018-01-11,822
2018-01-12,822
2018-01-13,822
2018-01-14,822
2018-01-15,822
2018-01-16,822
2018-01-17,822
2018-01-18,822
2018-01-19,822
2018-01-20,822
2018-01-21,822
2018-01-22,822
2018-01-23,818
2018-01-24,818
2018-01-25,818
2018-01-26,818
2018-01-27,818
2018-01-28,833
2018-01-29,833
2018-01-30,833
2018-01-31,833
2018-02-01,822
2018-02-02,822
2018-02-03,822
2018-02-04,822
2018-02-05,834
2018-02-06,834
2018-02-07,834
2018-02-08,834
2018-02-09,846
2018-02-10,846
2018-02-11,846
2018-02-12,846
2018-02-13,846
2018-02-14,846
2018-02-15,855
2018-02-16,855
2018-02-17,855
2018-02-18,855
2018-02-19,855
2018-02-20,852
2018-02-21,852
2018-02-22,852
2018-02-23,852
2018-02-24,852
2018-02-25,852
2018-02-26,872
2018-02-27,872
2018-02-28,872
2018-03-01,872
2018-03-02,872
2018-03-03,877
2018-03-04,877
2018-03-05,877
2018-03-06,877
2018-03-07,877
2018-03-08,870
2018-03-09,870
2018-03-10,870
2018-03-11,870
2018-03-12,870
2018-03-13,870
2018-03-14,872
2018-03-15,872
2018-03-16,872
2018-03-17,872
2018-03-18,872
2018-03-20,876
2018-03-21,876
2018-03-22,876
2018-03-23,876
2018-03-24,876
2018-03-25,876
2018-03-26,876
2018-03-27,890
2018-03-28,890
2018-03-29,890
2018-03-30,890
2018-03-31,890
2018-04-01,890
2018-04-02,883
2018-04-03,883
2018-04-04,883
2018-04-05,883
2018-04-06,883
2018-04-07,883
2018-04-08,883
2018-04-09,883
2018-04-10,883
2018-04-11,888
2018-04-12,888
2018-04-13,888
2018-04-14,888
2018-04-15,888
2018-04-16,888
2018-04-17,888
2018-04-18,887
2018-04-19,887
2018-04-20,887
2018-04-21,887
2018-04-22,887
2018-04-23,887
2018-04-24,887
2018-04-25,907
2018-04-26,907
2018-04-27,907
2018-04-28,907
2018-04-29,907
2018-04-30,907
2018-05-01,874
2018-05-02,874
2018-05-03,874
2018-05-04,874
2018-05-05,874
2018-05-06,874
2018-05-07,874
2018-05-08,874
2018-05-09,883
2018-05-10,883
2018-05-11,883
2018-05-12,883
2018-05-13,883
2018-05-14,883
2018-05-15,883
2018-05-16,905
2018-05-17,905
2018-05-18,905
2018-05-19,905
2018-05-20,905
2018-05-21,943
2018-05-22,943
2018-05-23,943
2018-05-24,943
2018-05-25,943
2018-05-26,943
2018-05-27,988
2018-05-28,988
2018-05-29,988
2018-05-30,988
2018-05-31,988
2018-06-01,988
2018-06-02,1015
2018-06-03,1015
2018-06-04,1015
2018-06-05,1015
2018-06-06,1015
2018-06-07,1015
2018-06-08,1030
2018-06-09,1030
2018-06-10,1030
2018-06-11,1030
2018-06-12,1030
2018-06-13,1030
2018-06-14,1040
2018-06-15,1040
2018-06-16,1040
2018-06-17,1040
2018-06-18,1040
2018-06-19,1040
2018-06-20,1040
2018-06-21,1042
2018-06-22,1042
2018-06-23,1042
2018-06-24,1042
2018-06-25,1042
2018-06-26,1042
2018-06-27,1042
2018-06-28,1037
2018-06-29,1037
2018-06-30,1037
2018-07-01,1037
2018-07-02,1037
2018-07-03,1009
2018-07-04,1009
2018-07-05,1009
2018-07-06,1009
2018-07-07,1009
2018-07-08,1009
2018-07-09,1011
2018-07-10,1011
2018-07-11,1011
2018-07-12,1011
2018-07-13,1011
2018-07-14,1011
2018-07-15,1011
2018-07-16,981
2018-07-17,981
2018-07-18,981
2018-07-19,981
2018-07-20,981
2018-07-21,981
2018-07-22,950
2018-07-23,950
2018-07-24,950
2018-07-25,950
2018-07-26,937
2018-07-27,937
2018-07-28,937
2018-07-29,937
2018-07-30,918
2018-07-31,918
2018-08-01,918
2018-08-02,918
2018-08-03,918
2018-08-04,925
2018-08-05,925
2018-08-06,925
2018-08-07,925
2018-08-08,918
2018-08-09,918
2018-08-10,918
2018-08-11,918
2018-08-12,918
2018-08-14,914
2018-08-16,914
2018-08-17,935
2018-08-18,935
2018-08-19,935
2018-08-20,967
2018-08-21,967
2018-08-22,967
2018-08-23,967
2018-08-24,997
2018-08-25,997
2018-08-26,997
2018-08-27,1012
2018-08-28,1012
2018-08-29,1012
2018-08-30,1025
2018-08-31,1025
2018-09-01,1025
2018-09-02,1042
2018-09-03,1042
2018-09-04,1042
2018-09-05,1024
2018-09-06,1024
2018-09-07,1024
2018-09-08,1028
2018-09-09,1028
2018-09-10,1028
2018-09-11,1043
2018-09-12,1043
2018-09-13,1043
2018-09-14,1043
2018-09-15,1043
2018-09-16,1043
2018-09-17,1043
2018-09-18,1017
2018-09-19,1017
2018-09-20,1017
2018-09-21,1017
2018-09-22,1019
2018-09-23,1019
2018-09-24,1019
2018-09-25,1019
2018-09-26,1012
2018-09-27,1012
2018-09-28,1012
2018-09-29,1012
2018-09-30,1012
2018-10-01,979
2018-10-02,979
2018-10-03,979
2018-10-04,979
2018-10-05,1003
2018-10-06,1003
2018-10-07,1003
2018-10-08,1003
2018-10-09,1015
2018-10-10,1015
2018-10-11,1015
2018-10-12,1015
2018-10-13,1036
2018-10-14,1036
2018-10-15,1036
2018-10-16,1036
2018-10-17,1065
2018-10-18,1065
2018-10-19,1065
2018-10-20,1065
2018-10-21,1065
2018-10-22,1102
2018-10-23,1102
2018-10-24,1102
2018-10-25,1102
2018-10-26,1102
2018-10-27,1155
2018-10-28,1155
2018-10-29,1155
2018-10-30,1206
2018-10-31,1259
2018-11-01,1308
2018-11-03,1411
2018-11-04,1466
2018-11-05,1531
2018-11-06,1598
2018-11-07,1660
2018-11-08,1726
2018-11-09,1794
2018-11-10,1872
2018-11-11,1939
2018-11-12,2013
2018-11-13,2085
2018-11-15,2246
2018-11-16,2341
2018-11-17,2429
2018-11-18,2495
2018-11-19,2495
2018-11-20,2572
2018-11-21,2572
2018-11-22,2688
2018-11-23,2688
2018-11-24,2785
2018-11-25,2893
2018-11-26,2893
2018-11-27,3032
2018-11-28,3173
2018-11-29,3267
2018-12-01,3412
2018-12-02,3412
2018-12-03,3539
2018-12-04,3539
2018-12-05,3662
2018-12-07,3662
2018-12-09,3632
2018-12-10,3753
2018-12-11,3753
2018-12-12,3753
2018-12-13,3775
2018-12-14,3775
2018-12-15,3775
2018-12-16,3662
2018-12-17,3662
2018-12-18,3662
2018-12-19,3514
2018-12-20,3514
2018-12-21,3426
2018-12-22,3426
2018-12-23,3294
2018-12-24,3294
2018-12-25,3294
2018-12-26,3184
2018-12-27,3184
2018-12-28,3068
2018-12-29,3068
2018-12-30,2947
2018-12-31,2947
2019-01-01,2838
2019-01-02,2838
2019-01-03,2804
2019-01-04,2804
2019-01-05,2712
2019-01-06,2712
2019-01-08,2632
2019-01-10,2525
2019-01-11,2525
2019-01-12,2418
2019-01-13,2418
2019-01-14,2328
2019-01-15,2328
2019-01-16,2226
2019-01-17,2226
2019-01-18,2132
2019-01-19,2132
2019-01-20,2045
2019-01-21,2045
2019-01-22,1965
2019-01-23,1965
2019-01-24,1880
2019-01-25,1880
2019-01-26,1855
2019-01-27,1855
2019-01-28,1826
2019-01-29,1826
2019-01-30,1826
2019-01-31,1763
2019-02-01,1763
2019-02-02,1716
2019-02-03,1716
2019-02-04,1716
2019-02-05,1660
2019-02-06,1660
2019-02-07,1660
2019-02-08,1612
2019-02-09,1612
2019-02-10,1612
2019-02-11,1572
2019-02-12,1572
2019-02-13,1572
2019-02-14,1590
2019-02-15,1590
2019-02-16,1544
2019-02-17,1544
2019-02-18,1544
2019-02-19,1544
2019-02-20,1574
2019-02-21,1574
2019-02-22,1574
2019-02-23,1522
2019-02-24,1522
2019-02-25,1522
2019-02-26,1482
2019-02-27,1546
2019-02-28,1546
2019-03-01,1584
2019-03-02,1584
2019-03-03,1584
2019-03-04,1648
2019-03-05,1648
2019-03-06,1648
2019-03-07,1718
2019-03-08,1718
2019-03-09,1718
2019-03-10,1718
2019-03-11,1798
2019-03-12,1798
2019-03-13,1798
2019-03-14,1788
2019-03-15,1788
2019-03-16,1788
2019-03-17,1788
2019-03-18,1834
2019-03-19,1834
2019-03-20,1834
2019-03-21,1765
2019-03-22,1765
2019-03-23,1765
2019-03-24,1714
2019-03-25,1714
2019-03-26,1714
2019-03-27,1714
2019-03-28,1650
2019-03-29,1650
2019-03-30,1650
2019-03-31,1650
2019-04-01,1624
2019-04-02,1624
2019-04-03,1624
2019-04-04,1564
2019-04-05,1564
2019-04-06,1564
2019-04-07,1553
2019-04-08,1553
2019-04-09,1553
2019-04-10,1553
2019-04-11,1547
2019-04-12,1547
2019-04-13,1480
2019-04-14,1480
2019-04-15,1443
2019-04-16,1443
2019-04-17,1416
2019-04-18,1416
2019-04-19,1460
2019-04-20,1460
2019-04-21,1418
2019-04-22,1418
2019-04-23,1349
2019-04-24,1349
2019-04-25,1292
2019-04-26,1292
2019-04-27,1292
2019-04-28,1298
2019-04-29,1298
2019-04-30,1338
2019-05-01,1338
2019-05-02,1338
2019-05-03,1305
2019-05-04,1305
2019-05-05,1305
2019-05-06,1368
2019-05-07,1368
2019-05-08,1368
2019-05-09,1408
2019-05-10,1408
2019-05-11,1408
2019-05-12,1469
2019-05-13,1469
2019-05-14,1469
2019-05-15,1536
2019-05-16,1536
2019-05-17,1536
2019-05-18,1603
2019-05-19,1603
2019-05-20,1603
2019-05-21,1603
2019-05-22,1679
2019-05-23,1679
2019-05-24,1679
2019-05-25,1757
2019-05-26,1757
2019-05-27,1757
2019-05-28,1840
2019-05-29,1840
2019-05-30,1840
2019-05-31,1840
2019-06-01,1893
2019-06-02,1893
2019-06-03,1893
2019-06-04,1893
2019-06-05,1983
2019-06-06,1983
2019-06-07,1983
2019-06-08,1983
2019-06-09,2078
2019-06-10,2078
2019-06-11,2078
2019-06-12,2078
2019-06-13,2078
2019-06-14,2176
2019-06-15,2176
2019-06-16,2176
2019-06-17,2176
2019-06-18,2278
2019-06-19,2278
2019-06-20,2370
