date_obj,Babydragon%20bones price
2019-05-12,807
2019-05-13,834
2019-05-14,828
2019-05-15,826
2019-05-16,828
2019-05-17,833
2019-05-18,841
2019-05-19,830
2019-05-20,826
2019-05-21,828
2019-05-22,829
2019-05-23,823
2019-05-24,862
2019-05-25,886
2019-05-26,867
2019-05-27,849
2019-05-28,866
2019-05-29,860
2019-05-30,858
2019-05-31,859
2019-06-01,847
2019-06-02,862
2019-06-03,859
2019-06-04,831
2019-06-05,818
2019-06-06,819
2019-06-07,812
2019-06-08,824
2019-06-09,851
2019-06-10,845
2019-06-11,861
2019-06-12,852
2019-06-13,867
2019-06-14,868
2019-06-15,867
2019-06-16,844
2019-06-17,810
2019-06-18,826
2019-06-19,824
2019-06-20,833
2019-06-21,859
2019-06-22,863
2019-06-23,856
2019-06-24,849
2019-06-25,850
2019-06-26,857
2019-06-27,849
2019-06-28,865
2019-06-29,858
2019-06-30,867
2019-07-01,867
2019-07-02,893
2019-07-03,931
2019-07-04,953
2019-07-05,995
2019-07-06,1005
2019-07-07,975
2019-07-08,926
2019-07-09,902
2019-07-10,929
2019-07-11,937
2019-07-12,914
2019-07-13,910
2019-07-14,891
2019-07-15,854
2019-07-16,837
2019-07-17,838
2019-07-18,824
2019-07-19,817
2019-07-20,809
2019-07-21,834
2019-07-22,848
2019-07-23,834
2019-07-24,794
2019-07-25,754
2019-07-26,719
2019-07-27,691
2019-07-28,690
2019-07-29,663
2019-07-30,680
2019-07-31,699
2019-08-01,709
2019-08-02,721
2019-08-03,730
2019-08-04,743
2019-08-05,746
2019-08-06,771
2019-08-07,770
2019-08-08,779
2019-08-09,772
2019-08-10,761
2019-08-11,783
2019-08-12,781
2019-08-13,781
2019-08-14,796
2019-08-15,793
2019-08-16,780
2019-08-17,765
2019-08-18,744
2019-08-19,734
2019-08-20,737
2019-08-21,740
2019-08-22,742
2019-08-23,739
2019-08-24,720
2019-08-24,720
2019-08-25,716
2019-08-25,716
2019-08-26,730
2019-08-27,738
2019-08-27,738
2019-08-28,728
2019-08-29,741
2019-08-30,753
2019-08-31,766
2019-09-01,755
2019-09-02,739
2019-09-03,729
2019-09-04,757
2019-09-05,757
2019-09-06,777
2019-09-07,762
2019-09-08,740
2019-09-09,722
2019-09-10,715
2019-09-11,699
2019-09-12,687
2019-09-13,669
2019-09-14,662
2019-09-15,682
2019-09-16,695
2019-09-17,707
2019-09-18,696
2019-09-19,664
2019-09-20,649
2019-09-21,667
2019-09-22,685
2019-09-23,704
2019-09-24,696
2019-09-25,707
2019-09-26,713
2019-09-27,701
2019-09-28,696
2019-09-29,703
2019-09-30,702
2019-10-01,700
2019-10-02,696
2019-10-03,690
2019-10-04,699
2019-10-05,697
2019-10-06,700
2019-10-07,698
2019-10-08,699
2019-10-09,700
2019-10-10,693
2019-10-11,681
2019-10-12,677
2019-10-13,676
2019-10-14,679
2019-10-15,667
2019-10-16,657
2019-10-17,650
2019-10-18,662
2019-10-19,672
2019-10-20,676
2019-10-21,670
2019-10-22,672
2019-10-23,672
2019-10-24,674
2019-10-25,675
2019-10-26,678
2019-10-27,689
2019-10-28,714
2019-10-29,713
2019-10-30,713
2019-10-31,715
2019-11-01,734
2019-11-02,750
2019-11-03,748
2019-11-04,763
2019-11-05,764
2019-11-06,759
2019-11-07,774
2019-11-08,777
2019-11-09,790
2019-11-10,798
2019-11-11,803
2019-11-12,808
2019-11-13,826
2019-11-14,822
2019-11-15,850
2019-11-16,844
2019-11-17,844
2019-11-18,817
2019-11-19,789
2019-11-20,767
2019-11-21,769
2019-11-22,767
2019-11-23,785
2019-11-24,798
2019-11-25,783
2019-11-26,769
2019-11-27,757
2019-11-28,764
2019-11-29,782
2019-11-30,796
2019-12-01,832
2019-12-02,863
2019-12-03,893
2019-12-04,929
2019-12-05,965
2019-12-06,952
2019-12-07,928
2019-12-08,907
2019-12-09,896
2019-12-10,891
2019-12-11,914
2019-12-12,920
2019-12-13,940
2019-12-14,944
2019-12-15,955
2019-12-16,935
2019-12-17,903
2019-12-18,905
2019-12-19,918
2019-12-20,911
2019-12-21,934
2019-12-22,926
2019-12-23,914
2019-12-24,892
2019-12-25,881
2019-12-26,881
2019-12-27,855
2019-12-28,848
2019-12-29,812
2019-12-30,784
2019-12-31,796
2020-01-01,826
2020-01-02,852
2020-01-03,869
2020-01-04,882
2020-01-05,871
2020-01-06,862
2020-01-07,854
2020-01-08,847
2020-01-09,836
2020-01-10,831
2020-01-11,840
2020-01-12,837
2020-01-13,830
2020-01-14,828
2020-01-15,845
2020-01-16,828
2020-01-17,839
2020-01-18,870
2020-01-19,885
2020-01-20,877
2020-01-21,862
2020-01-22,834
2020-01-23,837
2020-01-24,850
2020-01-25,877
2020-01-26,921
2020-01-27,934
2020-01-28,931
2020-01-29,936
2020-01-30,950
2020-01-31,944
2020-02-01,912
2020-02-02,872
2020-02-03,842
2020-02-04,830
2020-02-05,833
2020-02-06,821
2020-02-07,843
2020-02-08,842
2020-02-09,857
2020-02-10,858
2020-02-11,862
2020-02-12,883
2020-02-13,864
2020-02-14,856
2020-02-15,849
2020-02-16,827
2020-02-17,860
2020-02-18,868
2020-02-19,870
2020-02-20,877
2020-02-21,871
2020-02-22,864
2020-02-23,839
2020-02-24,865
2020-02-25,860
2020-02-26,856
2020-02-27,876
2020-02-28,839
2020-02-29,827
2020-03-01,821
2020-03-02,834
2020-03-03,860
2020-03-04,874
2020-03-05,906
2020-03-06,944
2020-03-07,987
2020-03-08,966
2020-03-09,954
2020-03-10,944
2020-03-11,943
2020-03-12,935
2020-03-13,914
2020-03-14,911
2020-03-15,878
2020-03-16,870
2020-03-17,855
2020-03-18,842
2020-03-19,866
2020-03-20,871
2020-03-21,893
2020-03-22,916
2020-03-23,922
2020-03-24,945
2020-03-25,930
2020-03-26,913
2020-03-27,901
2020-03-28,903
2020-03-29,907
2020-03-30,930
2020-03-31,971
2020-04-01,992
2020-04-02,1013
2020-04-03,1034
2020-04-04,1004
2020-04-05,989
2020-04-06,968
2020-04-07,948
2020-04-08,973
2020-04-09,991
2020-04-10,1009
2020-04-11,1031
2020-04-12,1051
2020-04-13,1034
2020-04-14,1046
2020-04-15,1042
2020-04-16,1037
2020-04-17,1019
2020-04-18,1002
2020-04-19,960
2020-04-20,968
2020-04-21,1002
2020-04-22,969
2020-04-23,949
2020-04-24,934
2020-04-25,930
2020-04-26,945
2020-04-27,967
2020-04-28,974
2020-04-29,972
2020-04-30,960
2020-05-01,982
2020-05-02,998
2020-05-03,1007
2020-05-04,1032
2020-05-05,1006
2020-05-06,1020
2020-05-07,1015
2020-05-08,984
2020-05-09,984
2020-05-10,965
2020-05-11,962
2020-05-12,975
2020-05-13,969
