date_obj,Gold%20seal price
2019-08-24,747
2019-08-24,747
2019-08-25,747
2019-08-25,747
2019-08-26,743
2019-08-26,743
2019-08-27,743
2019-08-27,743
2019-08-28,744
2019-08-29,744
2019-08-30,742
2019-08-31,742
2019-09-01,742
2019-09-02,742
2019-09-03,745
2019-09-04,746
2019-09-05,746
2019-09-06,744
2019-09-07,755
2019-09-08,761
2019-09-09,761
2019-09-10,758
2019-09-11,792
2019-09-12,792
2019-09-13,817
2019-09-14,834
2019-09-15,848
2019-09-16,826
2019-09-17,826
2019-09-18,802
2019-09-19,802
2019-09-20,770
2019-09-21,770
2019-09-22,748
2019-09-23,745
2019-09-24,745
2019-09-25,742
2019-09-26,742
2019-09-27,742
2019-09-28,739
2019-09-29,739
2019-09-30,746
2019-10-01,745
2019-10-02,745
2019-10-03,744
2019-10-04,744
2019-10-05,745
2019-10-06,749
2019-10-07,749
2019-10-08,774
2019-10-09,774
2019-10-10,783
2019-10-11,783
2019-10-12,769
2019-10-13,754
2019-10-14,749
2019-10-15,749
2019-10-16,751
2019-10-17,751
2019-10-18,754
2019-10-19,744
2019-10-20,744
2019-10-21,750
2019-10-22,750
2019-10-23,749
2019-10-24,749
2019-10-25,770
2019-10-26,757
2019-10-27,757
2019-10-28,775
2019-10-29,775
2019-10-30,773
2019-10-31,755
2019-11-01,755
2019-11-02,744
2019-11-03,761
2019-11-04,761
2019-11-05,757
2019-11-06,757
2019-11-07,750
2019-11-08,750
2019-11-09,773
2019-11-10,771
2019-11-11,771
2019-11-12,767
2019-11-13,767
2019-11-14,747
2019-11-15,747
2019-11-16,745
2019-11-17,745
2019-11-18,749
2019-11-19,749
2019-11-20,766
2019-11-21,766
2019-11-22,761
2019-11-23,761
2019-11-24,773
2019-11-25,773
2019-11-26,773
2019-11-27,773
2019-11-28,762
2019-11-29,762
2019-11-30,754
2019-12-01,754
2019-12-02,770
2019-12-03,770
2019-12-04,760
2019-12-05,760
2019-12-06,749
2019-12-07,749
2019-12-08,752
2019-12-09,752
2019-12-10,757
2019-12-11,757
2019-12-12,745
2019-12-13,745
2019-12-14,759
2019-12-15,759
2019-12-16,776
2019-12-17,776
2019-12-18,765
2019-12-19,765
2019-12-20,766
2019-12-21,766
2019-12-22,772
2019-12-23,772
2019-12-24,767
2019-12-25,767
2019-12-26,761
2019-12-27,760
2019-12-28,760
2019-12-29,772
2019-12-30,772
2019-12-31,756
2020-01-01,756
2020-01-02,760
2020-01-03,760
2020-01-04,761
2020-01-05,759
2020-01-06,759
2020-01-07,759
2020-01-08,759
2020-01-09,776
2020-01-10,757
2020-01-11,754
2020-01-12,754
2020-01-13,763
2020-01-14,763
2020-01-15,762
2020-01-16,762
2020-01-17,749
2020-01-18,749
2020-01-19,771
2020-01-20,771
2020-01-21,767
2020-01-22,767
2020-01-23,757
2020-01-24,751
2020-01-25,751
2020-01-26,758
2020-01-27,762
2020-01-28,762
2020-01-29,761
2020-01-30,761
2020-01-31,752
2020-02-01,760
2020-02-02,762
2020-02-03,762
2020-02-04,768
2020-02-05,768
2020-02-06,763
2020-02-07,763
2020-02-08,767
2020-02-09,767
2020-02-10,753
2020-02-11,753
2020-02-12,737
2020-02-13,737
2020-02-14,741
2020-02-15,741
2020-02-16,749
2020-02-17,754
2020-02-18,760
2020-02-19,760
2020-02-20,774
2020-02-21,774
2020-02-22,758
2020-02-23,758
2020-02-24,755
2020-02-25,755
2020-02-26,751
2020-02-27,751
2020-02-28,752
2020-02-29,752
2020-03-01,769
2020-03-02,769
2020-03-03,779
2020-03-04,779
2020-03-05,779
2020-03-06,761
2020-03-07,761
2020-03-08,768
2020-03-09,763
2020-03-10,755
2020-03-11,755
2020-03-12,751
2020-03-13,751
2020-03-14,740
2020-03-15,740
2020-03-16,754
2020-03-17,762
2020-03-18,762
2020-03-19,751
2020-03-20,750
2020-03-21,764
2020-03-22,774
2020-03-23,793
2020-03-24,792
2020-03-25,779
2020-03-26,759
2020-03-27,751
2020-03-28,754
2020-03-29,762
2020-03-30,770
2020-03-31,774
2020-04-01,771
2020-04-02,761
2020-04-03,761
2020-04-04,760
2020-04-05,765
2020-04-06,774
2020-04-07,757
2020-04-08,758
2020-04-09,751
2020-04-10,752
2020-04-11,756
2020-04-12,775
2020-04-13,791
2020-04-14,771
2020-04-15,767
2020-04-16,766
2020-04-17,759
2020-04-18,758
2020-04-19,769
2020-04-20,800
2020-04-21,777
2020-04-22,771
2020-04-23,770
2020-04-24,756
2020-04-25,759
2020-04-26,758
2020-04-27,763
2020-04-28,765
2020-04-29,756
2020-04-30,763
2020-05-01,765
2020-05-02,771
2020-05-03,768
2020-05-04,772
2020-05-05,775
2020-05-06,769
2020-05-07,759
2020-05-08,761
2020-05-09,781
2020-05-10,766
2020-05-11,780
2020-05-12,782
2020-05-13,768
