date_obj,Split%20log price
2019-08-02,761
2019-08-03,723
2019-08-04,723
2019-08-05,691
2019-08-06,691
2019-08-07,672
2019-08-08,672
2019-08-09,672
2019-08-10,689
2019-08-11,689
2019-08-12,694
2019-08-13,694
2019-08-14,719
2019-08-15,719
2019-08-16,746
2019-08-17,746
2019-08-18,752
2019-08-19,752
2019-08-20,789
2019-08-21,789
2019-08-22,820
2019-08-23,820
2019-08-24,826
2019-08-24,826
2019-08-25,826
2019-08-25,826
2019-08-26,850
2019-08-26,850
2019-08-27,850
2019-08-27,850
2019-08-28,886
2019-08-29,886
2019-08-30,866
2019-08-31,866
2019-09-01,860
2019-09-02,860
2019-09-03,861
2019-09-04,861
2019-09-05,833
2019-09-06,833
2019-09-07,821
2019-09-08,821
2019-09-09,808
2019-09-10,808
2019-09-11,786
2019-09-12,786
2019-09-13,786
2019-09-14,746
2019-09-15,746
2019-09-16,731
2019-09-17,731
2019-09-18,748
2019-09-19,748
2019-09-20,748
2019-09-21,735
2019-09-22,735
2019-09-23,709
2019-09-24,709
2019-09-25,715
2019-09-26,712
2019-09-27,712
2019-09-28,734
2019-09-29,734
2019-09-30,765
2019-10-01,748
2019-10-02,748
2019-10-03,748
2019-10-04,729
2019-10-05,729
2019-10-06,727
2019-10-07,727
2019-10-08,743
2019-10-09,743
2019-10-10,743
2019-10-11,759
2019-10-12,759
2019-10-13,752
2019-10-14,752
2019-10-15,748
2019-10-16,748
2019-10-17,748
2019-10-18,710
2019-10-19,710
2019-10-20,682
2019-10-21,682
2019-10-22,685
2019-10-23,685
2019-10-24,669
2019-10-25,669
2019-10-26,648
2019-10-27,648
2019-10-28,624
2019-10-29,624
2019-10-30,624
2019-10-31,592
2019-11-01,592
2019-11-02,570
2019-11-03,570
2019-11-04,541
2019-11-05,541
2019-11-06,541
2019-11-07,513
2019-11-08,513
2019-11-09,497
2019-11-10,497
2019-11-11,498
2019-11-12,498
2019-11-13,498
2019-11-14,483
2019-11-15,483
2019-11-16,472
2019-11-17,472
2019-11-18,471
2019-11-19,471
2019-11-20,471
2019-11-21,469
2019-11-22,469
2019-11-23,457
2019-11-24,457
2019-11-25,472
2019-11-26,472
2019-11-27,495
2019-11-28,495
2019-11-29,519
2019-11-30,519
2019-12-01,510
2019-12-02,510
2019-12-03,510
2019-12-04,484
2019-12-05,484
2019-12-06,484
2019-12-07,471
2019-12-08,471
2019-12-09,490
2019-12-10,490
2019-12-11,514
2019-12-12,514
2019-12-13,514
2019-12-14,540
2019-12-15,540
2019-12-16,567
2019-12-17,567
2019-12-18,567
2019-12-19,569
2019-12-20,569
2019-12-21,540
2019-12-22,540
2019-12-23,514
2019-12-24,514
2019-12-25,489
2019-12-26,489
2019-12-27,512
2019-12-28,512
2019-12-29,522
2019-12-30,522
2019-12-31,549
2020-01-01,549
2020-01-02,571
2020-01-03,571
2020-01-04,591
2020-01-05,591
2020-01-06,621
2020-01-07,621
2020-01-08,601
2020-01-09,601
2020-01-10,630
2020-01-11,630
2020-01-12,662
2020-01-13,662
2020-01-14,662
2020-01-15,696
2020-01-16,696
2020-01-17,721
2020-01-18,721
2020-01-19,740
2020-01-20,740
2020-01-21,740
2020-01-22,747
2020-01-23,747
2020-01-24,748
2020-01-25,748
2020-01-26,734
2020-01-27,734
2020-01-28,701
2020-01-29,701
2020-01-30,706
2020-01-31,706
2020-02-01,682
2020-02-02,682
2020-02-03,670
2020-02-04,670
2020-02-05,661
2020-02-06,661
2020-02-07,657
2020-02-08,657
2020-02-09,683
2020-02-10,679
2020-02-11,679
2020-02-12,688
2020-02-13,688
2020-02-14,703
2020-02-15,703
2020-02-16,719
2020-02-17,719
2020-02-18,713
2020-02-19,713
2020-02-20,747
2020-02-21,747
2020-02-22,785
2020-02-23,785
2020-02-24,802
2020-02-25,802
2020-02-26,795
2020-02-27,795
2020-02-28,793
2020-02-29,793
2020-03-01,815
2020-03-02,815
2020-03-03,850
2020-03-04,850
2020-03-05,880
2020-03-06,880
2020-03-07,883
2020-03-08,883
2020-03-09,883
2020-03-10,883
2020-03-11,878
2020-03-12,878
2020-03-13,861
2020-03-14,861
2020-03-15,897
2020-03-16,941
2020-03-17,941
2020-03-18,934
2020-03-19,934
2020-03-20,972
2020-03-21,972
2020-03-22,983
2020-03-23,975
2020-03-24,944
2020-03-25,904
2020-03-26,892
2020-03-27,875
2020-03-28,875
2020-03-29,878
2020-03-30,890
2020-03-31,896
2020-04-01,864
2020-04-02,849
2020-04-03,849
2020-04-04,875
2020-04-05,892
2020-04-06,913
2020-04-07,921
2020-04-08,906
2020-04-09,906
2020-04-10,906
2020-04-11,915
2020-04-12,886
2020-04-13,841
2020-04-14,815
2020-04-15,783
2020-04-16,783
2020-04-17,774
2020-04-18,742
2020-04-19,758
2020-04-20,796
2020-04-21,829
2020-04-22,851
2020-04-23,855
2020-04-24,876
2020-04-25,915
2020-04-26,921
2020-04-27,895
2020-04-28,902
2020-04-29,873
2020-04-30,860
2020-05-01,860
2020-05-02,867
2020-05-03,876
2020-05-04,876
2020-05-05,835
2020-05-06,826
2020-05-07,856
2020-05-08,856
2020-05-09,862
2020-05-10,867
2020-05-11,867
2020-05-12,864
2020-05-13,891
